seconds,travel,recoveries,x,y,z,safeStation,speed
0.02,0.00,0,565.13,82.39,59.93,100.00,0.00
0.03,0.00,0,565.13,82.39,59.93,100.00,0.00
0.05,0.00,0,565.13,82.39,59.93,100.00,0.00
0.07,0.00,0,565.13,82.40,59.93,100.00,0.00
0.08,0.00,0,565.13,82.40,59.93,100.00,0.00
0.10,0.00,0,565.13,82.39,59.93,100.00,0.00
0.12,0.00,0,565.13,82.39,59.93,100.00,0.00
0.13,0.00,0,565.13,82.39,59.93,100.00,0.00
0.15,0.00,0,565.13,82.39,59.93,100.00,0.00
0.17,0.00,0,565.13,82.39,59.93,100.00,0.00
0.18,0.00,0,565.13,82.39,59.93,100.00,0.00
0.20,0.00,0,565.13,82.39,59.93,100.00,0.00
0.22,0.00,0,565.13,82.39,59.93,100.00,0.00
0.23,0.00,0,565.13,82.39,59.93,100.00,0.00
0.25,0.00,0,565.13,82.39,59.93,100.00,0.00
0.27,0.00,0,565.13,82.38,59.93,100.00,0.00
0.28,0.00,0,565.13,82.38,59.93,100.00,0.00
0.30,0.00,0,565.13,82.38,59.93,100.00,0.00
0.32,0.00,0,565.13,82.38,59.93,100.00,0.00
0.33,0.00,0,565.13,82.38,59.93,100.00,0.01
0.35,0.00,0,565.13,82.38,59.93,100.00,0.01
0.37,0.00,0,565.13,82.38,59.93,100.00,0.01
0.38,0.00,0,565.13,82.38,59.93,100.00,0.01
0.40,0.00,0,565.13,82.38,59.93,100.00,0.01
0.42,0.00,0,565.13,82.38,59.93,100.00,0.01
0.43,0.00,0,565.13,82.38,59.93,100.00,0.01
0.45,0.00,0,565.13,82.38,59.93,100.00,0.01
0.47,0.00,0,565.13,82.38,59.93,100.00,0.01
0.48,0.00,0,565.13,82.38,59.93,100.00,0.01
0.50,0.00,0,565.13,82.38,59.93,100.00,0.01
0.52,0.00,0,565.13,82.38,59.93,100.00,0.01
0.53,0.00,0,565.13,82.38,59.93,100.00,0.01
0.55,0.00,0,565.13,82.38,59.93,100.00,0.01
0.57,0.00,0,565.13,82.37,59.93,100.00,0.01
0.58,0.00,0,565.13,82.37,59.93,100.00,0.01
0.60,0.00,0,565.13,82.37,59.93,100.00,0.01
0.62,0.00,0,565.13,82.37,59.93,100.00,0.01
0.63,0.00,0,565.13,82.37,59.93,100.00,0.01
0.65,0.00,0,565.13,82.37,59.93,100.00,0.01
0.67,0.00,0,565.13,82.37,59.93,100.00,0.01
0.69,0.00,0,565.13,82.37,59.93,100.00,0.01
0.70,0.00,0,565.13,82.37,59.93,100.00,0.01
0.72,0.00,0,565.13,82.37,59.93,100.00,0.01
0.74,0.00,0,565.13,82.37,59.93,100.00,0.01
0.76,0.00,0,565.13,82.37,59.93,100.00,0.01
0.78,0.00,0,565.13,82.37,59.93,100.00,0.01
0.79,0.00,0,565.13,82.37,59.93,100.00,0.01
0.81,0.00,0,565.13,82.37,59.93,100.00,0.01
0.83,0.00,0,565.13,82.37,59.93,100.00,0.01
0.84,0.00,0,565.13,82.37,59.93,100.00,0.01
0.86,0.00,0,565.13,82.37,59.93,100.00,0.01
0.88,0.00,0,565.13,82.37,59.93,100.00,0.01
0.90,0.00,0,565.13,82.37,59.93,100.00,0.01
0.91,0.00,0,565.13,82.37,59.93,100.00,0.01
0.93,0.00,0,565.13,82.37,59.93,100.00,0.01
0.95,0.00,0,565.13,82.37,59.93,100.00,0.01
0.96,0.00,0,565.13,82.37,59.93,100.00,0.01
0.98,0.00,0,565.13,82.37,59.93,100.00,0.01
1.00,0.00,0,565.13,82.37,59.93,100.00,0.01
1.02,0.00,0,565.13,82.37,59.93,100.00,0.01
1.03,0.00,0,565.13,82.37,59.93,100.00,0.01
1.05,0.01,0,565.13,82.37,59.94,100.00,0.01
1.07,0.01,0,565.13,82.37,59.94,100.00,0.01
1.08,0.01,0,565.13,82.37,59.94,100.00,0.01
1.10,0.01,0,565.13,82.37,59.94,100.00,0.01
1.12,0.01,0,565.13,82.37,59.94,100.01,0.01
1.13,0.01,0,565.13,82.37,59.94,100.01,0.01
1.15,0.01,0,565.13,82.37,59.94,100.01,0.01
1.17,0.01,0,565.13,82.37,59.94,100.01,0.01
1.18,0.01,0,565.13,82.37,59.94,100.01,0.01
1.20,0.01,0,565.13,82.37,59.94,100.01,0.01
1.22,0.01,0,565.13,82.37,59.94,100.01,0.01
1.24,0.01,0,565.13,82.37,59.94,100.01,0.01
1.25,0.01,0,565.13,82.37,59.94,100.01,0.01
1.27,0.01,0,565.13,82.37,59.94,100.01,0.01
1.29,0.01,0,565.13,82.37,59.94,100.01,0.01
1.30,0.01,0,565.13,82.37,59.94,100.01,0.01
1.32,0.01,0,565.13,82.37,59.94,100.01,0.01
1.34,0.01,0,565.13,82.37,59.94,100.01,0.01
1.35,0.01,0,565.13,82.37,59.94,100.01,0.01
1.37,0.01,0,565.13,82.37,59.94,100.01,0.01
1.39,0.01,0,565.13,82.37,59.94,100.01,0.01
1.40,0.01,0,565.13,82.37,59.94,100.01,0.01
1.42,0.01,0,565.13,82.37,59.94,100.01,0.01
1.44,0.01,0,565.13,82.37,59.94,100.01,0.01
1.45,0.01,0,565.13,82.37,59.94,100.01,0.01
1.47,0.01,0,565.13,82.37,59.94,100.01,0.01
1.49,0.01,0,565.13,82.37,59.94,100.01,0.01
1.50,0.01,0,565.13,82.37,59.94,100.01,0.01
1.52,0.01,0,565.13,82.37,59.94,100.01,0.01
1.54,0.01,0,565.13,82.37,59.94,100.01,0.01
1.55,0.01,0,565.13,82.37,59.94,100.01,0.01
1.57,0.01,0,565.13,82.37,59.94,100.01,0.01
1.59,0.01,0,565.13,82.37,59.94,100.01,0.01
1.60,0.01,0,565.13,82.37,59.94,100.01,0.01
1.62,0.01,0,565.13,82.37,59.94,100.01,0.01
1.64,0.01,0,565.13,82.37,59.94,100.01,0.01
1.65,0.01,0,565.13,82.37,59.94,100.01,0.01
1.67,0.01,0,565.13,82.37,59.94,100.01,0.01
1.69,0.01,0,565.13,82.37,59.94,100.01,0.01
1.70,0.01,0,565.13,82.37,59.94,100.01,0.01
1.72,0.01,0,565.13,82.37,59.94,100.01,0.01
1.74,0.01,0,565.13,82.37,59.94,100.01,0.01
1.75,0.01,0,565.13,82.37,59.94,100.01,0.01
1.77,0.01,0,565.13,82.37,59.94,100.01,0.01
1.79,0.01,0,565.13,82.37,59.94,100.01,0.01
1.80,0.01,0,565.13,82.37,59.94,100.01,0.01
1.82,0.01,0,565.13,82.37,59.94,100.01,0.01
1.84,0.01,0,565.13,82.37,59.94,100.01,0.01
1.85,0.01,0,565.13,82.37,59.94,100.01,0.01
1.87,0.01,0,565.13,82.37,59.94,100.01,0.01
1.89,0.01,0,565.13,82.37,59.94,100.01,0.01
1.90,0.01,0,565.13,82.37,59.94,100.01,0.01
1.92,0.01,0,565.13,82.37,59.94,100.01,0.01
1.94,0.01,0,565.13,82.37,59.94,100.01,0.01
1.96,0.01,0,565.13,82.37,59.94,100.01,0.01
1.98,0.01,0,565.13,82.37,59.94,100.01,0.01
1.99,0.01,0,565.13,82.37,59.94,100.01,0.01
2.01,0.01,0,565.13,82.37,59.94,100.01,0.01
2.03,0.01,0,565.13,82.37,59.94,100.01,0.01
2.05,0.01,0,565.13,82.37,59.94,100.01,0.01
2.06,0.01,0,565.13,82.37,59.94,100.01,0.01
2.08,0.01,0,565.13,82.37,59.94,100.01,0.01
2.10,0.01,0,565.13,82.37,59.94,100.01,0.01
2.11,0.01,0,565.13,82.37,59.94,100.01,0.01
2.13,0.01,0,565.13,82.37,59.94,100.01,0.01
2.15,0.01,0,565.13,82.37,59.94,100.01,0.01
2.16,0.01,0,565.13,82.37,59.94,100.01,0.01
2.18,0.01,0,565.13,82.37,59.94,100.01,0.01
2.20,0.01,0,565.13,82.37,59.94,100.01,0.01
2.21,0.01,0,565.13,82.37,59.94,100.01,0.01
2.23,0.01,0,565.13,82.37,59.94,100.01,0.01
2.25,0.01,0,565.13,82.37,59.94,100.01,0.01
2.26,0.01,0,565.13,82.37,59.94,100.01,0.01
2.28,0.01,0,565.13,82.37,59.94,100.01,0.01
2.30,0.01,0,565.13,82.37,59.94,100.01,0.01
2.31,0.01,0,565.13,82.37,59.94,100.01,0.01
2.33,0.01,0,565.13,82.37,59.94,100.01,0.01
2.35,0.01,0,565.13,82.37,59.95,100.01,0.01
2.36,0.02,0,565.13,82.37,59.95,100.01,0.01
2.38,0.02,0,565.13,82.37,59.95,100.01,0.01
2.40,0.02,0,565.13,82.37,59.95,100.01,0.01
2.41,0.02,0,565.13,82.37,59.95,100.01,0.01
2.43,0.02,0,565.13,82.37,59.95,100.02,0.01
2.45,0.02,0,565.13,82.37,59.95,100.02,0.01
2.46,0.02,0,565.13,82.37,59.95,100.02,0.01
2.48,0.02,0,565.13,82.37,59.95,100.02,0.01
2.50,0.02,0,565.13,82.37,59.95,100.02,0.01
2.51,0.02,0,565.13,82.37,59.95,100.02,0.01
2.53,0.02,0,565.13,82.37,59.95,100.02,0.01
2.55,0.02,0,565.13,82.37,59.95,100.02,0.01
2.56,0.02,0,565.12,82.37,59.95,100.02,0.01
2.58,0.02,0,565.12,82.37,59.95,100.02,0.01
2.60,0.02,0,565.12,82.37,59.95,100.02,0.01
2.61,0.02,0,565.12,82.37,59.95,100.02,0.01
2.63,0.02,0,565.12,82.37,59.95,100.02,0.01
2.65,0.02,0,565.12,82.37,59.95,100.02,0.01
2.66,0.02,0,565.12,82.37,59.95,100.02,0.01
2.68,0.02,0,565.12,82.37,59.95,100.02,0.01
2.70,0.02,0,565.12,82.37,59.95,100.02,0.01
2.71,0.02,0,565.12,82.37,59.95,100.02,0.01
2.73,0.02,0,565.12,82.37,59.95,100.02,0.01
2.75,0.02,0,565.12,82.37,59.95,100.02,0.01
2.76,0.02,0,565.12,82.37,59.95,100.02,0.01
2.78,0.02,0,565.12,82.37,59.95,100.02,0.01
2.80,0.02,0,565.12,82.37,59.95,100.02,0.01
2.81,0.02,0,565.12,82.37,59.95,100.02,0.01
2.83,0.02,0,565.12,82.37,59.95,100.02,0.01
2.85,0.02,0,565.12,82.37,59.95,100.02,0.01
2.86,0.02,0,565.12,82.37,59.95,100.02,0.01
