profile,route,attempt,road,finished,seconds,entry_mps,exit_mps,max_lateral,min_up,air_seconds,misses,penalty,branch_exits,recoveries
moto,Fox Gully,0,False,True,18.864,23.878,28.566,5.987,0.964,0.466,0,0.000,1,0
moto,Fox Gully,1,False,True,18.365,25.301,28.451,5.870,0.964,0.466,0,0.000,1,0
moto,Fox Gully,2,False,True,20.567,23.878,28.681,5.987,0.964,0.466,0,0.000,1,1
moto,Fox Gully,0,True,True,19.337,30.191,43.613,0.000,0.965,0.033,0,0.000,0,0
moto,Fox Gully,1,True,True,19.366,30.276,43.409,0.000,0.965,0.100,0,0.000,0,0
