seconds,x,y,z,speed,station,lateral,up,wheels
6.819997,833.1063,101.8381,-117.1777,6.77145,1591.333,0,0.9776816,4
6.839997,833.2189,101.8666,-117.1081,6.771407,1591.469,0,0.9776836,4
6.859998,833.3315,101.8951,-117.0385,6.771374,1591.604,0,0.9776953,4
6.879998,833.4442,101.9235,-116.9688,6.771358,1591.739,0,0.9777144,4
6.899997,833.5568,101.952,-116.8992,6.771362,1591.875,0,0.9777283,4
6.919997,833.6695,101.9804,-116.8296,6.771378,1592.01,0,0.9777349,4
6.939998,833.7822,102.0088,-116.76,6.771397,1592.146,0,0.9777279,4
6.959998,833.8948,102.0372,-116.6905,6.771404,1592.281,0,0.9777104,4
6.979997,834.0075,102.0656,-116.6211,6.771394,1592.417,0,0.9776849,4
6.999997,834.1202,102.0941,-116.5516,6.771364,1592.552,0,0.9776649,4
7.019998,834.2329,102.1226,-116.4822,6.77132,1592.687,0,0.9776527,4
7.039998,834.3457,102.1511,-116.4128,6.771272,1592.823,0,0.9776552,4
7.059997,834.4585,102.1796,-116.3435,6.771237,1592.958,0,0.9776689,4
7.079997,834.5714,102.2081,-116.2742,6.771219,1593.094,0,0.9776912,4
7.099998,834.6842,102.2365,-116.2049,6.771226,1593.229,0,0.9777088,4
7.119998,834.7971,102.2649,-116.1357,6.771247,1593.365,0,0.977719,4
7.139997,834.91,102.2933,-116.0665,6.771272,1593.5,0,0.9777132,4
7.159997,835.0229,102.3217,-115.9974,6.771287,1593.635,0,0.977695,4
7.179997,835.1359,102.3502,-115.9284,6.771283,1593.771,0,0.9776675,4
7.199998,835.2489,102.3787,-115.8594,6.771253,1593.906,0,0.9776442,4
7.219996,835.3619,102.4072,-115.7905,6.77121,1594.042,0,0.9776284,4
7.239997,835.475,102.4357,-115.7216,6.771158,1594.177,0,0.9776292,4
7.259997,835.5881,102.4643,-115.6528,6.771118,1594.313,0,0.9776432,4
7.279998,835.7012,102.4928,-115.584,6.771097,1594.448,0,0.977667,4
7.299998,835.8145,102.5212,-115.5153,6.771101,1594.583,0,0.977698,4
7.319997,835.9277,102.5496,-115.4466,6.771134,1594.719,0,0.9777201,4
7.339997,836.041,102.578,-115.3781,6.771179,1594.855,0,0.9777219,4
7.359998,836.1543,102.6064,-115.3096,6.771216,1594.99,0,0.9777076,4
7.379998,836.2676,102.6348,-115.2411,6.771234,1595.125,0,0.9776812,4
7.399997,836.3809,102.6633,-115.1728,6.771224,1595.261,0,0.9776458,4
7.419997,836.4943,102.6918,-115.1045,6.771183,1595.396,0,0.9776176,4
7.439998,836.6077,102.7203,-115.0363,6.771124,1595.531,0,0.9776098,4
7.459998,836.7213,102.7489,-114.9682,6.77107,1595.667,0,0.9776179,4
7.479997,836.8348,102.7774,-114.9001,6.771032,1595.802,0,0.9776382,4
7.499997,836.9484,102.806,-114.8321,6.77102,1595.938,0,0.9776677,4
7.519998,837.0621,102.8344,-114.7642,6.771038,1596.073,0,0.9777036,4
7.539998,837.1758,102.8628,-114.6963,6.771085,1596.209,0,0.9777279,4
7.559997,837.2896,102.8912,-114.6285,6.771145,1596.344,0,0.9777294,4
7.579997,837.4034,102.9195,-114.5608,6.771193,1596.48,0,0.9777132,4
7.599998,837.5172,102.948,-114.4932,6.771218,1596.615,0,0.9776836,4
7.619998,837.631,102.9764,-114.4257,6.77121,1596.75,0,0.9776441,4
7.639997,837.7449,103.005,-114.3583,6.771169,1596.886,0,0.9776127,4
7.659997,837.8588,103.0335,-114.291,6.771106,1597.021,0,0.977603,4
7.679997,837.9728,103.0621,-114.2237,6.771046,1597.157,0,0.9776102,4
7.699998,838.0869,103.0907,-114.1565,6.771003,1597.292,0,0.9776306,4
7.719996,838.201,103.1192,-114.0894,6.770988,1597.428,0,0.9776605,4
7.739997,838.3152,103.1477,-114.0223,6.771002,1597.563,0,0.9776973,4
7.759997,838.4296,103.1761,-113.9554,6.771049,1597.698,0,0.9777218,4
7.779998,838.5438,103.2044,-113.8885,6.771108,1597.834,0,0.9777222,4
7.799996,838.6582,103.2328,-113.8217,6.771155,1597.969,0,0.9777041,4
7.819997,838.7726,103.2612,-113.7551,6.771175,1598.105,0,0.9776719,4
7.839997,838.887,103.2897,-113.6885,6.771164,1598.24,0,0.9776292,4
7.859998,839.0014,103.3182,-113.6221,6.771117,1598.375,0,0.9775949,4
7.879996,839.1159,103.3468,-113.5557,6.771047,1598.511,0,0.9775835,4
7.899997,839.2305,103.3755,-113.4894,6.770978,1598.646,0,0.9775901,4
7.919997,839.3451,103.4041,-113.4232,6.770929,1598.782,0,0.9776107,4
7.939998,839.4598,103.4326,-113.3571,6.770908,1598.917,0,0.9776416,4
7.959996,839.5745,103.4611,-113.291,6.770918,1599.053,0,0.9776797,4
7.979997,839.6895,103.4895,-113.225,6.770965,1599.188,0,0.9777063,4
7.999997,839.8043,103.5179,-113.1592,6.771023,1599.324,0,0.9777077,4
8.019998,839.9193,103.5463,-113.0935,6.771072,1599.459,0,0.9776896,4
8.039998,840.0342,103.5747,-113.0278,6.771094,1599.595,0,0.9776566,4
8.059997,840.1491,103.6031,-112.9623,6.771082,1599.73,0,0.9776129,4
8.079997,840.2642,103.6317,-112.8969,6.771035,1599.865,0,0.9775617,4
8.099998,840.3792,103.6603,-112.8316,6.770949,1600.001,0,0.9775385,4
8.119998,840.4944,103.689,-112.7664,6.770859,1600.136,0,0.9775375,4
8.139997,840.6096,103.7177,-112.7012,6.770784,1600.271,0,0.9775536,4
8.159997,840.7249,103.7463,-112.6362,6.770739,1600.407,0,0.9775826,4
8.179997,840.8403,103.7748,-112.5712,6.770729,1600.542,0,0.977621,4
8.199998,840.9557,103.8033,-112.5063,6.770757,1600.678,0,0.977658,4
8.219996,841.0713,103.8316,-112.4415,6.770811,1600.813,0,0.9776677,4
8.239997,841.1868,103.86,-112.3769,6.770863,1600.949,0,0.9776561,4
8.259997,841.3024,103.8884,-112.3123,6.770895,1601.084,0,0.9776281,4
8.279998,841.418,103.9168,-112.2479,6.770895,1601.22,0,0.9775881,4
8.299996,841.5336,103.9453,-112.1836,6.770858,1601.355,0,0.9775397,4
8.319997,841.6493,103.974,-112.1194,6.770788,1601.49,0,0.9775035,4
8.339997,841.765,104.0026,-112.0552,6.770696,1601.626,0,0.9774935,4
8.359998,841.8809,104.0313,-111.9912,6.770611,1601.761,0,0.9775039,4
8.379996,841.9968,104.06,-111.9273,6.770554,1601.897,0,0.9775299,4
8.399997,842.1127,104.0886,-111.8634,6.770531,1602.032,0,0.9775673,4
8.419997,842.2288,104.1171,-111.7997,6.770546,1602.167,0,0.9776127,4
8.439998,842.345,104.1455,-111.736,6.770602,1602.303,0,0.9776457,4
8.459996,842.4612,104.1738,-111.6725,6.770675,1602.438,0,0.9776518,4
8.479997,842.5774,104.2021,-111.609,6.77074,1602.574,0,0.977637,4
8.499997,842.6936,104.2305,-111.5457,6.770777,1602.709,0,0.9776063,4
8.519998,842.8099,104.259,-111.4825,6.770779,1602.845,0,0.9775639,4
8.539996,842.9262,104.2876,-111.4194,6.770743,1602.98,0,0.9775133,4
8.559997,843.0425,104.3162,-111.3565,6.770668,1603.115,0,0.9774919,4
8.579997,843.1589,104.3449,-111.2936,6.770587,1603.251,0,0.9774937,4
8.599998,843.2755,104.3736,-111.2308,6.770523,1603.386,0,0.9775134,4
8.619996,843.3921,104.4022,-111.1681,6.770489,1603.522,0,0.9775465,4
8.639997,843.5088,104.4308,-111.1055,6.770493,1603.657,0,0.9775891,4
8.659997,843.6255,104.4592,-111.0431,6.770535,1603.793,0,0.9776381,4
8.679997,843.7424,104.4876,-110.9807,6.770615,1603.928,0,0.9776645,4
8.699996,843.8593,104.5159,-110.9184,6.770701,1604.064,0,0.9776644,4
8.719996,843.9761,104.5442,-110.8563,6.77077,1604.199,0,0.977644,4
8.739997,844.0931,104.5726,-110.7942,6.770807,1604.334,0,0.9776082,4
8.759997,844.2101,104.6011,-110.7323,6.770804,1604.47,0,0.9775613,4
8.779996,844.3271,104.6297,-110.6705,6.770761,1604.605,0,0.9775069,4
8.799996,844.4442,104.6583,-110.6089,6.770674,1604.74,0,0.9774829,4
8.819997,844.5613,104.687,-110.5473,6.770583,1604.876,0,0.9774832,4
8.839997,844.6785,104.7158,-110.4858,6.770508,1605.011,0,0.9775023,4
8.859998,844.7958,104.7444,-110.4245,6.770465,1605.147,0,0.9775354,4
8.879996,844.9133,104.773,-110.3632,6.770461,1605.282,0,0.9775786,4
8.899997,845.0307,104.8014,-110.302,6.770498,1605.418,0,0.9776286,4
8.919997,845.1483,104.8298,-110.241,6.770572,1605.553,0,0.9776475,4
8.939998,845.2659,104.8581,-110.1801,6.770648,1605.689,0,0.9776418,4
8.959996,845.3835,104.8864,-110.1193,6.770704,1605.824,0,0.9776172,4
8.979997,845.5012,104.9148,-110.0586,6.770727,1605.96,0,0.9775786,4
8.999997,845.6188,104.9433,-109.9981,6.770709,1606.095,0,0.9775299,4
9.019998,845.7365,104.9719,-109.9377,6.770652,1606.23,0,0.9774747,4
9.039996,845.8542,105.0006,-109.8774,6.770556,1606.366,0,0.9774513,4
9.059997,845.972,105.0293,-109.8172,6.770457,1606.501,0,0.9774531,4
9.079997,846.09,105.058,-109.7572,6.770377,1606.636,0,0.9774743,4
9.099998,846.2081,105.0867,-109.6972,6.770331,1606.772,0,0.9775102,4
9.119996,846.3262,105.1153,-109.6373,6.770327,1606.908,0,0.9775564,4
9.139997,846.4444,105.1438,-109.5776,6.770367,1607.043,0,0.9776096,4
9.159997,846.5627,105.1721,-109.518,6.770448,1607.178,0,0.9776404,4
9.179997,846.681,105.2004,-109.4585,6.770541,1607.314,0,0.977644,4
9.199996,846.7994,105.2287,-109.3992,6.770617,1607.449,0,0.9776264,4
9.219996,846.9178,105.2571,-109.34,6.770661,1607.585,0,0.9775929,4
9.239997,847.0361,105.2855,-109.2809,6.770669,1607.72,0,0.9775478,4
9.259997,847.1546,105.3141,-109.222,6.770635,1607.855,0,0.9774948,4
9.279996,847.2731,105.3427,-109.1632,6.770558,1607.991,0,0.9774731,4
9.299996,847.3918,105.3715,-109.1045,6.770476,1608.126,0,0.9774759,4
9.319997,847.5105,105.4002,-109.0459,6.770412,1608.262,0,0.9774979,4
9.339997,847.6293,105.4289,-108.9875,6.77038,1608.397,0,0.9775341,4
9.359996,847.7481,105.4575,-108.9291,6.770387,1608.532,0,0.9775804,4
9.379996,847.8671,105.4859,-108.8709,6.770435,1608.668,0,0.9776335,4
9.399997,847.9861,105.5143,-108.8128,6.770526,1608.804,0,0.9776817,4
9.419997,848.1052,105.5426,-108.7548,6.770639,1608.939,0,0.9776978,4
9.439996,848.2244,105.5708,-108.697,6.770743,1609.075,0,0.9776889,4
9.459996,848.3435,105.5991,-108.6393,6.77082,1609.21,0,0.9776607,4
9.479997,848.4626,105.6275,-108.5817,6.770854,1609.345,0,0.9776182,4
9.499997,848.5819,105.656,-108.5243,6.770846,1609.481,0,0.9775658,4
9.519996,848.7012,105.6846,-108.4671,6.770795,1609.616,0,0.9775246,4
9.539996,848.8205,105.7133,-108.41,6.770714,1609.751,0,0.9775118,4
9.559997,848.9399,105.742,-108.353,6.770637,1609.887,0,0.9775213,4
9.579997,849.0594,105.7707,-108.2961,6.770581,1610.022,0,0.9775478,4
9.599996,849.1791,105.7994,-108.2393,6.770561,1610.158,0,0.977587,4
9.619996,849.2988,105.8279,-108.1827,6.770581,1610.293,0,0.9776349,4
9.639997,849.4186,105.8563,-108.1261,6.770641,1610.429,0,0.9776885,4
9.659997,849.5385,105.8846,-108.0698,6.770739,1610.564,0,0.977709,4
9.679997,849.6584,105.9128,-108.0135,6.770833,1610.7,0,0.9777035,4
9.699996,849.7783,105.941,-107.9574,6.770905,1610.835,0,0.977678,4
9.719996,849.8983,105.9693,-107.9015,6.770937,1610.971,0,0.9776376,4
9.739997,850.0182,105.9978,-107.8457,6.770929,1611.106,0,0.9775868,4
9.759997,850.1382,106.0263,-107.79,6.770877,1611.241,0,0.977529,4
9.779996,850.2584,106.055,-107.7345,6.770782,1611.377,0,0.977504,4
9.799996,850.3786,106.0838,-107.6791,6.770683,1611.512,0,0.977505,4
9.819997,850.4989,106.1125,-107.6239,6.770602,1611.647,0,0.9775262,4
9.839997,850.6193,106.1412,-107.5687,6.770557,1611.783,0,0.9775625,4
9.859996,850.7397,106.1698,-107.5137,6.770553,1611.918,0,0.9776096,4
9.879996,850.8603,106.1982,-107.4589,6.770595,1612.054,0,0.9776639,4
9.899997,850.981,106.2266,-107.4041,6.770682,1612.189,0,0.9777135,4
9.919997,851.1016,106.2548,-107.3495,6.770793,1612.325,0,0.9777309,4
9.939996,851.2224,106.283,-107.295,6.770896,1612.46,0,0.9777231,4
9.959996,851.3431,106.3112,-107.2407,6.770973,1612.596,0,0.9776962,4
9.979997,851.4639,106.3396,-107.1866,6.771009,1612.731,0,0.9776551,4
9.999997,851.5847,106.368,-107.1326,6.771001,1612.867,0,0.9776039,4
10.02,851.7055,106.3966,-107.0787,6.770952,1613.002,0,0.9775659,4
10.04,851.8264,106.4253,-107.025,6.770875,1613.137,0,0.9775562,4
10.06,851.9474,106.454,-106.9714,6.770802,1613.273,0,0.9775689,4
10.08,852.0685,106.4827,-106.918,6.770755,1613.408,0,0.9775984,4
10.1,852.1898,106.5113,-106.8646,6.770744,1613.543,0,0.9776404,4
10.12,852.311,106.5398,-106.8115,6.770775,1613.679,0,0.977691,4
10.14,852.4324,106.5682,-106.7584,6.770846,1613.814,0,0.9777471,4
10.16,852.5539,106.5965,-106.7055,6.77096,1613.95,0,0.9777884,4
10.18,852.6754,106.6246,-106.6527,6.771084,1614.085,0,0.9777988,4
10.2,852.7969,106.6528,-106.6001,6.771193,1614.221,0,0.977785,4
10.22,852.9185,106.681,-106.5476,6.771266,1614.356,0,0.9777529,4
10.24,853.0402,106.7093,-106.4953,6.771295,1614.492,0,0.9777074,4
10.26,853.1617,106.7377,-106.4432,6.771279,1614.627,0,0.9776528,4
10.28,853.2834,106.7663,-106.3912,6.77122,1614.762,0,0.9776108,4
10.3,853.4052,106.795,-106.3394,6.771131,1614.898,0,0.9775981,4
10.32,853.5271,106.8237,-106.2877,6.771046,1615.033,0,0.9776087,4
10.34,853.649,106.8523,-106.2361,6.770985,1615.169,0,0.977637,4
10.36,853.7711,106.8809,-106.1847,6.770963,1615.304,0,0.9776784,4
10.38,853.8932,106.9094,-106.1334,6.770984,1615.44,0,0.977729,4
10.4,854.0154,106.9378,-106.0822,6.771048,1615.575,0,0.9777855,4
10.42,854.1377,106.966,-106.0312,6.771155,1615.711,0,0.9778283,4
10.44,854.2601,106.9941,-105.9803,6.771276,1615.846,0,0.9778401,4
10.46,854.3824,107.0222,-105.9296,6.771383,1615.982,0,0.9778278,4
10.48,854.5049,107.0503,-105.8791,6.771457,1616.117,0,0.9777973,4
10.5,854.6273,107.0786,-105.8287,6.771489,1616.252,0,0.9777533,4
10.52,854.7498,107.107,-105.7785,6.771476,1616.388,0,0.9777002,4
10.54,854.8723,107.1356,-105.7285,6.771422,1616.523,0,0.9776591,4
10.56,854.9948,107.1643,-105.6786,6.771337,1616.658,0,0.9776476,4
10.58,855.1175,107.193,-105.6288,6.771254,1616.794,0,0.9776593,4
10.6,855.2402,107.2216,-105.5792,6.771198,1616.929,0,0.9776888,4
10.62,855.3631,107.2502,-105.5297,6.771179,1617.065,0,0.9777313,4
10.64,855.486,107.2786,-105.4804,6.771204,1617.2,0,0.977783,4
10.66,855.6091,107.3069,-105.4312,6.771273,1617.336,0,0.9778407,4
10.68,855.7322,107.3351,-105.3821,6.771386,1617.471,0,0.9778843,4
10.7,855.8553,107.3632,-105.3332,6.771512,1617.607,0,0.9778971,4
10.72,855.9785,107.3912,-105.2845,6.771623,1617.742,0,0.977886,4
10.74,856.1017,107.4193,-105.236,6.771703,1617.878,0,0.9778568,4
10.76,856.225,107.4475,-105.1876,6.77174,1618.013,0,0.9778144,4
10.78,856.3483,107.4759,-105.1394,6.771733,1618.149,0,0.9777628,4
10.8,856.4716,107.5044,-105.0914,6.771684,1618.284,0,0.9777243,4
10.82,856.595,107.533,-105.0435,6.771605,1618.419,0,0.9777151,4
10.84,856.7184,107.5617,-104.9957,6.771532,1618.555,0,0.9777287,4
10.86,856.842,107.5903,-104.9481,6.771482,1618.69,0,0.9777599,4
10.88,856.9657,107.6188,-104.9007,6.771472,1618.826,0,0.9778039,4
10.9,857.0895,107.6473,-104.8534,6.771503,1618.961,0,0.9778569,4
10.92,857.2133,107.6755,-104.8063,6.771579,1619.097,0,0.9779156,4
10.94,857.3373,107.7036,-104.7593,6.771698,1619.232,0,0.9779587,4
10.96,857.4613,107.7316,-104.7125,6.771827,1619.368,0,0.9779715,4
10.98,857.5853,107.7596,-104.6658,6.771943,1619.503,0,0.9779608,4
11,857.7094,107.7876,-104.6193,6.772024,1619.639,0,0.9779322,4
11.02,857.8335,107.8157,-104.573,6.772065,1619.774,0,0.9778907,4
11.04,857.9576,107.844,-104.5269,6.77206,1619.909,0,0.9778402,4
11.06,858.0817,107.8724,-104.481,6.772016,1620.045,0,0.9778049,4
11.08,858.2059,107.901,-104.4352,6.771944,1620.18,0,0.9777982,4
11.1,858.3303,107.9296,-104.3896,6.771877,1620.316,0,0.977814,4
11.12,858.4547,107.9582,-104.3441,6.771836,1620.451,0,0.9778469,4
11.14,858.5792,107.9867,-104.2988,6.771833,1620.587,0,0.9778922,4
11.16,858.7037,108.0151,-104.2537,6.771872,1620.722,0,0.9779463,4
11.18,858.8284,108.0434,-104.2087,6.771956,1620.858,0,0.9780059,4
11.2,858.9531,108.0714,-104.1639,6.772081,1620.993,0,0.9780469,4
11.22,859.0779,108.0994,-104.1192,6.772219,1621.129,0,0.9780693,4
11.24,859.2028,108.1273,-104.0747,6.772345,1621.264,0,0.9780663,4
11.26,859.3276,108.1552,-104.0304,6.772444,1621.4,0,0.9780437,4
11.28,859.4526,108.1832,-103.9863,6.772501,1621.535,0,0.9780068,4
11.3,859.5775,108.2113,-103.9424,6.772516,1621.67,0,0.9779599,4
11.32,859.7025,108.2396,-103.8987,6.772485,1621.806,0,0.9779063,4
11.34,859.8275,108.2681,-103.8551,6.772418,1621.941,0,0.9778642,4
11.36,859.9525,108.2966,-103.8117,6.772319,1622.076,0,0.9778537,4
11.38,860.0777,108.3252,-103.7685,6.772229,1622.212,0,0.977868,4
11.4,860.2029,108.3537,-103.7254,6.772168,1622.347,0,0.9779013,4
11.42,860.3283,108.3821,-103.6825,6.772149,1622.483,0,0.9779485,4
11.44,860.4537,108.4104,-103.6398,6.772178,1622.618,0,0.9780055,4
11.46,860.5793,108.4385,-103.5973,6.772256,1622.754,0,0.9780688,4
11.48,860.705,108.4664,-103.5549,6.772381,1622.889,0,0.9781189,4
11.5,860.8306,108.4943,-103.5126,6.772522,1623.025,0,0.978139,4
11.52,860.9563,108.5221,-103.4706,6.772653,1623.16,0,0.9781356,4
11.54,861.0821,108.55,-103.4288,6.772753,1623.296,0,0.9781143,4
11.56,861.2078,108.578,-103.3871,6.772815,1623.431,0,0.9780799,4
11.58,861.3336,108.6061,-103.3457,6.772835,1623.567,0,0.9780362,4
11.6,861.4595,108.6344,-103.3044,6.772816,1623.702,0,0.9780062,4
11.62,861.5853,108.6628,-103.2633,6.772769,1623.838,0,0.9780042,4
11.64,861.7113,108.6913,-103.2224,6.772729,1623.973,0,0.9780242,4
11.66,861.8374,108.7198,-103.1817,6.772714,1624.108,0,0.9780609,4
11.68,861.9635,108.7481,-103.1411,6.772735,1624.244,0,0.9781096,4
11.7,862.0898,108.7764,-103.1007,6.772799,1624.379,0,0.9781668,4
11.72,862.2161,108.8044,-103.0605,6.772903,1624.515,0,0.9782291,4
11.74,862.3425,108.8323,-103.0204,6.77305,1624.651,0,0.9782726,4
11.76,862.4691,108.8601,-102.9805,6.77321,1624.786,0,0.9783098,4
11.78,862.5956,108.8877,-102.9408,6.773366,1624.922,0,0.978319,4
11.8,862.7221,108.9155,-102.9013,6.773498,1625.057,0,0.9783066,4
11.81999,862.8487,108.9433,-102.862,6.773592,1625.192,0,0.978278,4
11.84,862.9753,108.9712,-102.8229,6.773643,1625.328,0,0.9782376,4
11.86,863.1019,108.9993,-102.784,6.773645,1625.463,0,0.9781895,4
11.88,863.2286,109.0276,-102.7453,6.773612,1625.599,0,0.9781524,4
11.89999,863.3553,109.0559,-102.7067,6.773546,1625.734,0,0.9781449,4
11.92,863.4821,109.0843,-102.6684,6.773485,1625.87,0,0.978161,4
11.94,863.6091,109.1127,-102.6302,6.773449,1626.005,0,0.9781948,4
11.96,863.736,109.1409,-102.5922,6.773455,1626.141,0,0.9782417,4
11.97999,863.8631,109.169,-102.5543,6.773505,1626.276,0,0.9782979,4
12,863.9903,109.1969,-102.5167,6.773602,1626.412,0,0.9783599,4
12.02,864.1175,109.2247,-102.4792,6.773746,1626.547,0,0.9784066,4
12.04,864.2449,109.2523,-102.4419,6.773905,1626.683,0,0.9784367,4
12.06,864.3722,109.28,-102.4047,6.774057,1626.818,0,0.9784416,4
12.08,864.4996,109.3076,-102.3677,6.774186,1626.954,0,0.9784272,4
12.1,864.627,109.3353,-102.3309,6.774277,1627.089,0,0.9783986,4
12.12,864.7543,109.3632,-102.2943,6.774328,1627.225,0,0.9783598,4
12.14,864.8817,109.3913,-102.2578,6.774339,1627.36,0,0.978337,4
12.16,865.0091,109.4195,-102.2214,6.774331,1627.495,0,0.9783177,4
12.18,865.1365,109.4478,-102.1852,6.774301,1627.631,0,0.9783241,4
12.2,865.2641,109.4761,-102.1492,6.774283,1627.766,0,0.9783502,4
