time,name,streetDistance,routeIsStreet,recoveries,x,y,z
3.02,Traffic 1,2.675,True,0,316.87,59.03,349.97
3.02,Traffic 2,2.676,True,0,393.59,36.70,-418.42
3.02,Traffic 3,2.680,True,0,-499.65,7.61,-547.20
3.02,Traffic 4,2.680,True,0,-610.91,8.62,505.01
3.02,Traffic 5,6.184,True,0,-546.47,8.59,534.74
3.02,Traffic 6,6.184,True,0,-523.79,8.58,545.66
3.02,Traffic 7,2.150,True,0,-502.37,8.59,536.07
3.02,Traffic 8,2.150,True,0,-480.20,8.63,539.09
3.02,Traffic 9,6.184,True,0,-371.57,9.26,527.03
3.02,Traffic 10,6.184,True,0,-349.14,9.39,538.52
3.02,Traffic 11,2.150,True,0,-327.44,9.51,529.57
3.02,Traffic 12,2.150,True,0,-305.32,9.60,533.00
3.02,Traffic 13,6.184,True,0,-196.44,9.35,523.11
3.02,Traffic 14,6.184,True,0,-174.38,9.20,535.31
3.02,Traffic 15,2.150,True,0,-152.41,9.04,527.06
3.02,Traffic 16,2.150,True,0,-130.40,8.88,531.14
3.02,Traffic 17,6.184,True,0,-21.40,8.52,522.68
3.02,Traffic 18,6.184,True,0,0.47,8.55,535.16
3.02,Traffic 19,2.150,True,0,22.70,8.62,527.81
3.02,Traffic 20,2.150,True,0,43.93,8.86,534.64
5.00,Traffic 1,2.683,True,0,317.22,64.05,331.34
5.00,Traffic 2,2.697,True,0,406.21,38.71,-434.38
5.00,Traffic 3,2.767,True,0,-521.85,7.40,-547.06
5.00,Traffic 4,2.409,True,0,-617.24,8.84,483.62
5.00,Traffic 5,6.162,True,0,-522.58,8.74,533.29
5.00,Traffic 6,6.237,True,0,-547.68,8.69,547.16
5.00,Traffic 7,2.183,True,0,-478.20,8.63,534.88
5.00,Traffic 8,2.143,True,0,-504.12,8.69,540.23
5.00,Traffic 9,6.188,True,0,-347.75,9.40,526.16
5.00,Traffic 10,6.181,True,0,-373.14,9.24,539.39
5.00,Traffic 11,2.156,True,0,-303.58,9.60,528.84
5.00,Traffic 12,2.144,True,0,-329.29,9.50,533.73
5.00,Traffic 13,6.189,True,0,-172.41,9.18,523.00
5.00,Traffic 14,6.183,True,0,-198.21,9.36,535.42
5.00,Traffic 15,2.153,True,0,-128.37,8.87,527.04
5.00,Traffic 16,2.148,True,0,-154.23,9.05,531.16
5.00,Traffic 17,6.209,True,0,2.52,8.55,522.87
5.00,Traffic 18,6.141,True,0,-23.48,8.52,534.93
5.00,Traffic 19,2.325,True,0,46.30,8.88,530.81
5.00,Traffic 20,1.811,True,0,20.03,8.61,531.39
7.00,Traffic 1,2.699,True,0,318.33,71.56,302.14
7.00,Traffic 2,2.606,True,0,424.74,36.11,-460.16
7.00,Traffic 3,2.715,True,0,-554.48,7.07,-548.47
7.00,Traffic 4,2.783,True,0,-626.81,9.28,451.47
7.00,Traffic 5,6.265,True,0,-471.56,8.65,530.52
7.00,Traffic 6,5.925,True,0,-586.62,8.74,545.88
