time,x,y,z,speed,target,grounded,branchS,earned,misses,contact,impulse,throttle,brake,steer,suspension,alignment
1.699,209.807,52.303,295.060,17.238,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.053,10.233,0.102
1.799,208.139,52.128,294.943,16.547,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.098,0.000,0.059,10.246,0.076
1.899,206.493,51.960,294.849,16.555,16.710,4,0.000,0.000,0,Ground_480_480,0.000,0.093,0.000,0.061,10.001,0.051
2.019,204.513,51.759,294.777,16.591,15.984,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.054,9.075,0.171
2.119,202.902,51.589,294.758,15.922,15.458,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.037,8.582,0.233
2.219,201.333,51.412,294.775,15.764,15.090,4,0.000,0.000,0,Ground_480_480,0.000,0.000,0.000,0.012,9.175,0.087
2.319,199.770,51.229,294.818,15.728,15.907,4,0.000,0.000,0,Ground_480_480,0.000,0.107,0.000,-0.018,9.763,0.175
2.439,197.881,51.008,294.889,15.887,15.984,4,0.000,0.000,0,Ground_480_480,0.000,0.059,0.000,-0.059,9.961,0.233
2.539,196.325,50.828,294.944,15.420,16.405,4,0.000,0.000,0,Ground_480_480,0.000,0.591,0.000,-0.085,9.927,0.242
2.639,194.769,50.651,294.975,15.748,16.085,4,0.000,0.000,0,Ground_480_480,0.000,0.202,0.000,-0.111,9.920,0.292
2.759,192.884,50.443,294.958,16.028,16.507,4,0.000,0.000,0,Ground_480_480,0.000,0.288,0.000,-0.130,10.166,0.310
2.859,191.261,50.273,294.876,16.696,17.996,4,0.000,0.000,0,Ground_480_480,0.000,0.780,0.000,-0.140,10.465,0.529
2.959,189.560,50.105,294.711,17.400,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.360,0.000,-0.142,9.628,0.389
3.059,187.823,49.936,294.449,17.726,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.164,0.000,-0.139,9.992,0.344
3.179,185.739,49.744,294.000,17.891,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.065,0.000,-0.132,12.663,0.362
3.279,184.026,49.611,293.517,17.826,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.105,0.000,-0.123,9.869,1.389
3.379,182.333,49.480,292.937,17.917,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.050,0.000,-0.115,5.007,0.835
3.499,180.354,49.276,292.129,17.894,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.064,0.000,-0.104,7.150,0.732
3.599,178.743,49.104,291.392,17.840,18.000,4,0.000,0.000,0,Ground_480_480,0.000,0.096,0.000,-0.105,14.287,3.117
3.699,177.130,49.015,290.621,17.867,18.000,2,0.000,0.000,0,Ground_480_480,0.000,0.080,0.000,-0.108,6.823,1.653
3.799,175.485,48.916,289.853,17.800,18.000,1,0.000,0.000,0,Ground_480_480,0.000,0.120,0.000,-0.129,4.365,1.368
3.919,173.584,48.758,288.885,16.577,18.000,1,0.000,0.000,0,Ground_480_480,983.847,0.854,0.000,-0.134,0.000,1.417
4.019,172.017,48.847,288.284,16.155,18.000,0,0.000,0.000,0,Ground_480_480,150.172,1.000,0.000,-0.112,0.000,2.537
4.119,170.460,48.836,287.672,15.848,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.097,0.000,2.484
4.239,168.601,48.696,286.931,15.397,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.085,0.000,2.314
4.339,167.060,48.476,286.309,14.951,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.083,0.000,2.107
4.439,165.526,48.161,285.686,14.446,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,-0.085,0.000,1.856
4.539,163.999,47.752,285.061,13.894,18.000,1,0.000,0.000,0,Ground_480_480,0.000,1.000,0.000,-0.094,0.000,1.575
4.659,162.234,47.511,284.463,11.424,18.000,2,0.000,0.000,0,Ground_480_480,1165.224,1.000,0.000,-0.091,0.000,18.633
4.759,160.891,47.420,283.911,11.137,18.000,1,0.000,0.000,0,Ground_480_480,0.000,1.000,0.000,-0.078,0.000,3.108
4.859,159.560,47.261,283.345,10.648,18.000,1,0.000,0.000,0,Ground_400_480,26.881,1.000,0.000,-0.087,0.000,2.282
4.979,158.072,46.992,282.549,11.337,18.000,2,0.000,0.000,0,Ground_400_480,21.512,1.000,0.000,-0.105,0.000,4.646
5.079,157.214,46.818,281.984,2.054,18.000,2,0.000,0.000,0,Ground_400_480,2515.488,1.000,0.000,-0.145,0.334,3.897
5.179,156.892,46.747,281.944,0.642,18.000,3,0.000,0.000,0,Ground_400_480,269.164,1.000,0.000,-0.017,7.619,6.538
5.299,156.765,46.686,281.936,0.228,18.000,4,0.000,0.000,0,Ground_400_480,119.997,1.000,0.000,0.076,13.171,2.956
5.399,156.712,46.671,281.928,0.138,18.000,4,0.000,0.000,0,Ground_400_480,112.800,1.000,0.000,0.113,11.939,1.283
5.499,156.678,46.680,281.924,0.095,18.000,4,0.000,0.000,0,Ground_400_480,114.235,1.000,0.000,0.140,9.973,0.504
5.599,156.654,46.693,281.916,0.061,18.000,4,0.000,0.000,0,Ground_400_480,114.640,1.000,0.000,0.161,9.211,0.387
5.719,156.629,46.704,281.907,0.046,18.000,4,0.000,0.000,0,Ground_400_480,113.640,1.000,0.000,0.181,8.826,0.181
5.819,156.610,46.709,281.898,0.041,18.000,4,0.000,0.000,0,Ground_400_480,111.335,1.000,0.000,0.194,8.798,0.306
5.919,156.591,46.710,281.888,0.032,18.000,4,0.000,0.000,0,Ground_400_480,110.538,1.000,0.000,0.205,8.928,0.420
6.039,156.568,46.708,281.875,0.032,18.000,4,0.000,0.000,0,Ground_400_480,109.356,1.000,0.000,0.216,9.103,0.490
6.139,156.550,46.706,281.865,0.031,18.000,4,0.000,0.000,0,Ground_400_480,109.599,1.000,0.000,0.225,9.194,0.508
6.239,156.532,46.703,281.854,0.031,18.000,4,0.000,0.000,0,Ground_400_480,109.065,1.000,0.000,0.234,9.237,0.504
6.339,156.515,46.702,281.844,0.031,18.000,4,0.000,0.000,0,Ground_400_480,109.075,1.000,0.000,0.243,9.251,0.492
6.459,156.494,46.700,281.830,0.032,18.000,4,0.000,0.000,0,Ground_400_480,109.100,1.000,0.000,0.254,9.255,0.480
6.559,156.477,46.699,281.819,0.031,18.000,4,0.000,0.000,0,Ground_400_480,108.994,1.000,0.000,0.262,9.257,0.472
6.659,156.461,46.698,281.807,0.031,18.000,4,0.000,0.000,0,Ground_400_480,108.817,1.000,0.000,0.271,9.263,0.470
6.779,156.441,46.697,281.793,0.031,18.000,4,0.000,0.000,0,Ground_400_480,108.679,1.000,0.000,0.281,9.276,0.472
6.879,156.425,46.695,281.781,0.030,18.000,4,0.000,0.000,0,Ground_400_480,108.518,1.000,0.000,0.289,9.289,0.474
6.979,156.410,46.694,281.768,0.031,18.000,4,0.000,0.000,0,Ground_400_480,108.581,1.000,0.000,0.297,9.303,0.477
7.079,156.395,46.693,281.756,0.030,18.000,4,0.000,0.000,0,Ground_400_480,108.571,1.000,0.000,0.305,9.318,0.480
7.199,156.377,46.692,281.741,0.029,18.000,4,0.000,0.000,0,Ground_400_480,108.361,1.000,0.000,0.315,9.334,0.484
7.299,156.362,46.691,281.728,0.030,18.000,4,0.000,0.000,0,Ground_400_480,108.127,1.000,0.000,0.323,9.348,0.487
7.399,156.359,46.692,281.700,0.659,18.000,4,0.000,0.000,0,Ground_400_480,108.340,1.000,0.000,0.333,9.321,0.483
7.519,156.433,46.755,281.546,2.448,18.000,3,0.000,0.000,0,Ground_400_480,24.509,1.000,0.000,0.349,7.652,2.978
7.619,156.553,46.859,281.313,3.686,18.000,2,0.000,0.000,0,Ground_400_480,50.705,1.000,0.000,0.375,8.263,8.277
7.719,156.704,47.036,280.995,4.720,18.000,2,0.000,0.000,0,Ground_400_480,96.719,1.000,0.000,0.413,7.163,9.638
7.819,156.885,47.261,280.617,5.402,18.000,3,0.000,0.000,0,Ground_400_480,97.159,1.000,0.000,0.464,9.481,6.304
7.939,157.130,47.629,280.162,5.960,18.000,3,0.000,0.000,0,Ground_400_480,182.584,1.000,0.000,0.576,10.919,15.171
8.039,157.284,48.150,279.791,6.443,18.000,2,0.000,0.000,0,Ground_400_480,140.380,1.000,0.000,0.638,6.504,10.294
8.139,157.339,48.757,279.430,5.915,18.000,1,0.000,0.000,0,Ground_400_480,65.388,1.000,0.000,0.630,2.853,2.623
8.259,157.489,49.236,278.978,5.020,18.000,0,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.619,0.000,2.066
8.359,157.616,49.529,278.597,4.366,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.568,0.000,1.609
8.459,157.744,49.725,278.210,3.817,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.496,0.000,1.142
8.559,157.872,49.820,277.820,3.392,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.412,0.000,0.679
8.679,158.025,49.802,277.346,3.060,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.313,0.000,0.248
8.779,158.150,49.674,276.949,2.932,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.244,0.000,0.427
8.879,158.272,49.445,276.551,2.927,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.191,0.000,0.772
8.999,158.414,49.035,276.077,3.052,18.000,0,0.000,0.000,0,,0.000,1.000,0.000,0.149,0.000,1.125
9.099,158.527,48.584,275.684,3.234,18.000,2,0.000,0.000,0,,0.000,1.000,0.000,0.130,20.112,7.110
9.199,158.497,48.213,275.254,4.821,18.000,4,0.000,0.000,0,Ground_400_480,105.484,1.000,0.000,0.135,35.785,7.037
9.299,158.313,48.137,274.716,6.310,18.000,4,0.000,0.000,0,Ground_400_480,64.785,1.000,0.000,0.148,21.362,3.489
9.419,157.984,48.195,273.891,8.119,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.145,9.353,1.104
9.519,157.627,48.243,273.062,9.576,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.134,5.638,0.067
9.619,157.189,48.246,272.114,10.984,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.119,5.936,0.329
9.739,156.544,48.193,270.836,12.613,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.097,8.077,0.358
9.839,155.898,48.120,269.664,13.922,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.078,9.519,0.249
9.939,155.149,48.038,268.402,15.191,18.000,4,0.000,0.000,0,Ground_400_480,0.000,1.000,0.000,0.058,10.142,0.138
10.059,154.117,47.935,266.778,16.651,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.809,0.000,0.035,10.074,0.049
10.159,153.163,47.846,265.357,17.381,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.372,0.000,0.019,9.773,0.031
10.259,152.158,47.754,263.914,17.719,18.000,4,0.000,0.000,0,Ground_400_480,0.000,0.169,0.000,0.005,9.528,0.030
10.359,151.124,47.659,262.464,17.878,18.000,4,66.339,66.339,0,Ground_400_480,0.000,0.073,0.000,-0.007,9.415,0.030
10.479,149.872,47.539,260.728,17.846,18.000,4,68.471,68.471,0,Ground_400_480,0.000,0.093,0.000,-0.019,9.430,0.036
10.579,148.828,47.435,259.280,17.779,18.000,4,70.252,70.252,0,Ground_400_480,0.000,0.132,0.000,-0.025,9.510,0.038
10.679,147.792,47.329,257.828,17.910,18.000,4,72.030,72.030,0,Ground_400_480,0.000,0.054,0.000,-0.030,9.622,0.033
10.799,146.566,47.199,256.075,17.891,18.000,4,74.166,74.166,0,Ground_400_480,0.000,0.065,0.000,-0.033,9.728,0.027
10.899,145.543,47.088,254.573,18.627,34.000,4,75.966,75.966,0,Ground_400_480,0.000,1.000,0.000,-0.033,9.767,0.021
10.999,144.479,46.970,252.965,19.765,34.000,4,77.868,77.868,0,Ground_400_480,0.000,1.000,0.000,-0.031,9.762,0.017
11.099,143.377,46.845,251.249,20.866,34.000,4,79.882,79.882,0,Ground_400_480,0.000,1.000,0.000,-0.028,9.731,0.013
11.199,142.241,46.712,249.427,21.933,34.000,4,82.004,82.004,0,Ground_400_480,0.000,1.000,0.000,-0.024,9.699,0.013
11.299,141.075,46.573,247.501,22.967,34.000,4,84.231,84.231,0,Ground_400_480,0.000,1.000,0.000,-0.020,9.682,0.012
11.399,139.882,46.426,245.473,23.968,34.000,4,86.558,86.558,0,Ground_400_480,0.000,1.000,0.000,-0.016,9.680,0.011
11.499,138.661,46.272,243.348,24.939,34.000,4,88.984,88.984,0,Ground_400_480,0.000,1.000,0.000,-0.012,9.686,0.010
11.599,137.414,46.111,241.129,25.879,34.000,4,91.505,91.505,0,Ground_400_480,0.000,1.000,0.000,-0.008,9.695,0.011
11.699,136.138,45.944,238.821,26.790,34.000,4,94.118,94.118,0,Ground_400_480,0.000,1.000,0.000,-0.004,9.707,0.009
11.799,134.832,45.770,236.427,27.673,34.000,4,96.822,96.822,0,Ground_400_480,0.000,1.000,0.000,0.000,9.715,0.010
11.899,133.492,45.590,233.953,28.528,34.000,4,99.613,99.613,0,Ground_400_480,0.000,1.000,0.000,0.084,9.720,0.007
11.999,132.110,45.404,231.408,29.351,34.000,4,102.488,102.488,0,Ground_400_480,0.000,1.000,0.000,0.075,9.727,0.008
12.099,130.643,45.211,228.817,30.132,34.000,4,105.450,105.450,0,Ground_400_480,0.000,1.000,0.000,0.056,9.734,0.007
12.199,129.060,45.013,226.207,30.884,34.000,4,108.495,108.495,0,Ground_400_480,0.000,1.000,0.000,0.037,9.742,0.007
12.299,127.357,44.810,223.584,31.622,34.000,4,111.614,111.614,0,Ground_400_480,0.000,1.000,0.000,0.019,9.758,0.007
12.399,125.548,44.602,220.945,32.345,34.000,4,114.805,114.805,0,Ground_400_480,0.000,0.993,0.000,0.004,9.777,0.006
12.499,123.658,44.389,218.282,32.937,34.000,4,118.059,118.059,0,Ground_400_480,0.000,0.638,0.000,-0.008,8.920,0.244
12.599,121.721,44.170,215.598,33.310,34.000,4,121.361,121.361,0,Ground_400_480,0.000,0.414,0.000,-0.017,9.590,0.389
12.699,119.767,43.948,212.890,33.548,34.000,4,124.689,124.689,0,Ground_400_480,0.000,0.271,0.000,-0.023,10.481,0.464
12.799,117.820,43.728,210.156,33.699,34.000,4,128.037,128.037,0,Ground_400_400,0.000,0.180,0.000,-0.026,10.114,0.253
12.899,115.894,43.510,207.391,33.795,34.000,4,131.397,131.397,0,Ground_400_400,0.000,0.123,0.000,-0.027,9.798,0.135
12.999,114.001,43.293,204.595,33.857,34.000,4,134.768,134.768,0,Ground_400_400,0.000,0.086,0.000,-0.027,9.758,0.197
13.099,112.148,43.075,201.766,33.897,34.000,4,138.144,138.144,0,Ground_400_400,0.000,0.062,0.000,-0.026,9.959,0.423
13.199,110.341,42.857,198.912,33.618,34.000,4,141.525,141.525,0,Ground_400_400,0.000,0.229,0.000,-0.024,9.615,0.122
13.299,108.587,42.641,196.043,33.741,34.000,4,144.883,144.883,0,Ground_400_400,0.000,0.155,0.000,-0.022,9.874,0.316
13.399,106.870,42.425,193.140,33.822,34.000,4,148.252,148.252,0,Ground_400_400,0.000,0.107,0.000,-0.020,10.094,0.301
13.499,105.190,42.210,190.208,33.875,34.000,4,151.628,151.628,0,Ground_400_400,0.000,0.075,0.000,-0.020,9.626,0.047
13.599,103.546,41.995,187.252,33.910,34.000,4,155.009,155.009,0,Ground_400_400,0.000,0.054,0.000,-0.020,10.114,0.359
13.699,101.944,41.782,184.288,33.675,34.000,4,158.381,158.381,0,Ground_400_400,0.000,0.195,0.000,-0.020,9.830,0.488
13.799,100.378,41.571,181.306,33.779,34.000,4,161.744,161.744,0,Ground_400_400,0.000,0.132,0.000,-0.021,9.692,0.106
13.899,98.845,41.359,178.299,33.847,34.000,4,165.116,165.116,0,Ground_400_400,0.000,0.092,0.000,-0.022,10.132,0.371
13.999,97.346,41.148,175.269,33.891,34.000,4,168.492,168.492,0,Ground_400_400,0.000,0.066,0.000,-0.022,9.637,0.098
14.099,95.883,40.936,172.216,33.919,34.000,4,171.873,171.873,0,Ground_400_400,0.000,0.049,0.000,-0.022,9.928,0.164
14.199,94.470,40.726,169.167,33.721,34.000,4,175.234,175.234,0,Ground_400_400,0.000,0.168,0.000,-0.021,9.490,0.073
14.299,93.093,40.513,166.090,33.808,34.000,4,178.601,178.601,0,Ground_400_400,0.000,0.115,0.000,-0.020,9.640,0.119
14.399,91.752,40.297,162.990,33.866,34.000,4,181.975,181.975,0,Ground_400_400,0.000,0.080,0.000,-0.018,9.785,0.211
14.499,90.447,40.081,159.869,33.904,34.000,4,185.354,185.354,0,Ground_400_400,0.000,0.058,0.000,-0.015,9.618,0.285
14.599,89.180,39.865,156.742,33.650,34.000,4,188.730,188.730,0,Ground_400_400,0.000,0.210,0.000,-0.012,9.736,0.208
14.699,87.947,39.649,153.611,33.765,34.000,4,192.091,192.091,0,Ground_400_400,0.000,0.141,0.000,-0.008,9.902,0.021
14.799,86.736,39.434,150.461,33.841,34.000,4,195.463,195.463,0,Ground_400_400,0.000,0.096,0.000,-0.004,10.149,0.076
14.899,85.542,39.219,147.299,33.891,34.000,4,198.841,198.841,0,Ground_400_400,0.000,0.066,0.000,0.000,10.007,0.188
14.999,84.361,39.006,144.134,33.618,34.000,4,202.225,202.225,0,Ground_400_400,0.000,0.229,0.000,0.004,9.883,0.053
15.099,83.189,38.795,140.981,33.746,34.000,4,205.586,205.586,0,Ground_400_400,0.000,0.153,0.000,0.008,9.961,0.122
15.199,82.011,38.585,137.820,33.828,34.000,4,208.959,208.959,0,Ground_400_400,0.000,0.103,0.000,0.011,10.108,0.085
15.299,80.821,38.376,134.657,33.881,34.000,4,212.338,212.338,0,Ground_400_400,0.000,0.072,0.000,0.014,10.154,0.277
15.399,79.612,38.170,131.497,33.914,34.000,4,215.722,215.722,0,Ground_400_400,0.000,0.051,0.000,0.016,9.924,0.051
15.499,78.388,37.966,128.362,33.699,34.000,4,219.092,219.092,0,Ground_400_400,0.000,0.180,0.000,0.018,9.602,0.108
15.599,77.136,37.762,125.234,33.794,34.000,4,222.460,222.460,0,Ground_400_400,0.000,0.124,0.000,0.019,9.888,0.010
15.699,75.850,37.559,122.111,33.855,34.000,4,225.836,225.836,0,Ground_400_400,0.000,0.087,0.000,0.019,10.042,0.301
15.799,74.530,37.357,118.997,33.895,34.000,4,229.217,229.217,0,Ground_400_400,0.000,0.063,0.000,0.019,9.932,0.061
15.899,73.173,37.157,115.896,33.920,34.000,4,232.600,232.600,0,Ground_400_400,0.000,0.048,0.000,0.019,10.082,0.243
15.999,71.792,36.959,112.831,33.719,34.000,4,235.965,235.965,0,Ground_400_400,0.000,0.169,0.000,0.019,9.683,0.212
16.099,70.371,36.762,109.773,33.805,34.000,4,239.333,239.333,0,Ground_400_400,0.000,0.117,0.000,0.018,10.024,0.211
16.199,68.914,36.566,106.726,33.861,34.000,4,242.709,242.709,0,Ground_400_400,0.000,0.084,0.000,0.017,9.860,0.416
16.299,67.422,36.371,103.690,33.897,34.000,4,246.089,246.089,0,Ground_400_400,0.000,0.062,0.000,0.016,10.015,0.298
16.399,65.897,36.178,100.667,33.920,34.000,4,249.472,249.472,0,Ground_400_400,0.000,0.048,0.000,0.015,9.707,0.147
16.499,64.353,35.987,97.681,33.719,34.000,4,252.837,252.837,0,Ground_400_400,0.000,0.169,0.000,0.015,10.022,0.364
16.599,62.777,35.796,94.700,33.804,34.000,4,256.205,256.205,0,Ground_400_400,0.000,0.118,0.000,0.014,9.637,0.071
16.699,61.171,35.605,91.727,33.859,34.000,4,259.581,259.581,0,Ground_400_400,0.000,0.084,0.000,0.013,10.080,0.243
16.799,59.538,35.415,88.765,33.895,34.000,4,262.962,262.962,0,Ground_400_400,0.000,0.063,0.000,0.012,9.758,0.174
16.899,57.880,35.226,85.813,33.919,34.000,4,266.345,266.345,0,Ground_400_400,0.000,0.049,0.000,0.011,9.567,0.393
16.999,56.212,35.037,82.894,33.718,34.000,4,269.710,269.710,0,Ground_400_400,0.000,0.169,0.000,0.010,9.805,0.104
17.099,54.520,34.846,79.977,33.804,34.000,4,273.079,273.079,0,Ground_400_400,0.000,0.117,0.000,0.008,9.627,0.223
17.199,52.807,34.655,77.065,33.861,34.000,4,276.455,276.455,0,Ground_400_400,0.000,0.084,0.000,0.007,9.722,0.267
17.299,51.076,34.464,74.159,33.897,34.000,4,279.837,279.837,0,Ground_400_400,0.000,0.062,0.000,0.006,10.094,0.195
17.399,49.333,34.274,71.263,33.616,34.000,4,283.222,283.222,0,Ground_400_400,0.000,0.230,0.000,0.005,10.010,0.185
17.499,47.586,34.086,68.388,33.738,34.000,4,286.583,286.583,0,Ground_400_400,0.000,0.157,0.000,0.004,9.426,0.025
17.599,45.824,33.896,65.511,33.817,34.000,4,289.954,289.954,0,Ground_400_400,0.000,0.110,0.000,0.004,9.754,0.130
17.699,44.050,33.706,62.635,33.869,34.000,4,293.333,293.333,0,Ground_400_400,0.000,0.079,0.000,0.003,10.019,0.185
17.799,42.266,33.515,59.759,33.903,34.000,4,296.715,296.715,0,Ground_400_400,0.000,0.058,0.000,0.003,9.845,0.388
17.899,40.482,33.325,56.895,33.645,34.000,4,300.095,300.095,0,Ground_400_400,0.000,0.213,0.000,0.002,9.642,0.146
17.999,38.697,33.135,54.041,33.757,34.000,4,303.459,303.459,0,Ground_400_400,0.000,0.146,0.000,0.002,9.659,0.290
18.099,36.903,32.945,51.182,33.830,34.000,4,306.832,306.832,0,Ground_400_400,0.000,0.102,0.000,0.001,9.950,0.168
18.199,35.103,32.755,48.320,33.878,34.000,4,310.212,310.212,0,Ground_400_320,0.000,0.073,0.000,0.001,10.062,0.255
18.299,33.298,32.566,45.457,33.909,34.000,4,313.596,313.596,0,Ground_400_320,0.000,0.055,0.000,0.001,9.868,0.411
18.399,31.499,32.377,42.608,33.672,34.000,4,316.970,316.970,0,Ground_400_320,0.000,0.197,0.000,0.001,9.610,0.161
18.499,29.698,32.189,39.761,33.774,34.000,4,320.337,320.337,0,Ground_400_320,0.000,0.135,0.000,0.001,9.675,0.113
18.599,27.892,32.000,36.908,33.841,34.000,4,323.712,323.712,0,Ground_400_320,0.000,0.095,0.000,0.001,9.837,0.261
18.699,26.082,31.811,34.052,33.885,34.000,4,327.092,327.092,0,Ground_400_320,0.000,0.069,0.000,0.000,9.965,0.186
18.799,24.269,31.622,31.194,33.913,34.000,4,330.477,330.477,0,Ground_400_320,0.000,0.052,0.000,0.000,9.824,0.155
18.899,22.465,31.434,28.352,33.696,34.000,4,333.847,333.847,0,Ground_400_320,0.000,0.183,0.000,0.000,9.684,0.077
18.999,20.658,31.247,25.507,33.790,34.000,4,337.215,337.215,0,Ground_400_320,0.000,0.126,0.000,0.000,9.753,0.357
19.099,18.847,31.059,22.656,33.851,34.000,4,340.592,340.592,0,Ground_400_320,0.000,0.089,0.000,0.000,9.950,0.168
19.199,17.032,30.871,19.802,33.891,34.000,4,343.973,343.973,0,Ground_400_320,0.000,0.066,0.000,0.000,10.004,0.183
19.299,15.216,30.683,16.944,33.917,34.000,4,347.358,347.358,0,Ground_400_320,0.000,0.050,0.000,0.000,9.826,0.321
19.399,13.413,30.497,14.107,33.717,34.000,4,350.724,350.724,0,Ground_400_320,0.000,0.170,0.000,0.000,9.680,0.053
19.499,11.605,30.310,11.261,33.804,34.000,4,354.094,354.094,0,Ground_400_320,0.000,0.118,0.000,-0.001,9.604,0.100
19.599,9.793,30.123,8.409,33.860,34.000,4,357.472,357.472,0,Ground_400_320,0.000,0.084,0.000,-0.001,9.977,0.389
19.699,7.980,29.936,5.553,33.897,34.000,4,360.854,360.854,0,Ground_400_320,0.000,0.062,0.000,-0.001,11.354,0.153
19.799,6.167,29.766,2.695,33.918,34.000,4,364.239,364.239,0,Ground_400_320,0.000,0.049,0.000,-0.001,15.720,0.259
19.899,4.372,29.661,-0.139,33.646,34.000,4,367.602,367.602,0,Ground_400_320,80.067,0.212,0.000,-0.001,20.626,3.433
19.999,2.578,29.710,-2.969,33.618,34.000,4,370.951,370.951,0,Ground_400_320,142.293,0.229,0.000,-0.001,20.011,1.953
20.099,0.782,29.890,-5.805,33.669,34.000,4,374.306,374.306,0,Ground_400_320,0.000,0.199,0.000,0.000,14.883,0.905
20.199,-1.014,30.123,-8.643,33.693,34.000,4,377.665,377.665,0,Ground_320_320,0.000,0.184,0.000,-0.001,13.278,0.209
20.299,-2.807,30.393,-11.480,33.703,34.000,4,381.022,381.022,0,Ground_320_320,0.000,0.178,0.000,-0.002,15.339,0.296
20.399,-4.589,30.742,-14.295,33.626,34.000,4,384.359,384.359,0,Ground_320_320,116.678,0.224,0.000,0.000,20.610,4.343
20.499,-6.377,31.183,-17.106,33.556,34.000,0,387.687,387.687,0,Ground_320_320,4.881,0.266,0.000,0.010,0.000,0.235
20.599,-8.160,31.539,-19.924,33.382,34.000,0,391.023,391.023,0,Ground_320_320,0.000,0.371,0.000,0.007,0.000,0.160
20.699,-9.938,31.795,-22.737,33.237,34.000,0,394.353,394.353,0,,0.000,0.458,0.000,0.003,0.000,0.165
20.799,-11.713,31.953,-25.545,33.121,34.000,0,397.675,397.675,0,,0.000,0.527,0.000,-0.001,0.000,0.223
20.899,-13.483,32.013,-28.346,33.035,34.000,0,400.990,400.990,0,,0.000,0.579,0.000,-0.005,0.000,0.287
