time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
1.500,41.332,63.611,-630.177,8.803,-48.656,4,21.050,11.030,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0130 impulse=1567.772;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0131 impulse=1567.772;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0085 impulse=1567.772;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0010 impulse=1567.772;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0011 impulse=1567.772;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=-0.0131 impulse=1567.772;",0.643,0.000,-0.122,41.353,0.000,0.994,61.389,0.637,3.040,-41.236,-2.720,2.729
1.520,41.036,64.409,-630.165,8.881,-49.455,4,23.227,12.752,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0095 impulse=1017.993;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=-0.0096 impulse=1017.993;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.972, 0.235) separation=0.0144 impulse=1017.993;",0.834,0.000,0.271,41.119,0.000,0.987,60.591,0.636,3.939,-40.925,6.013,2.589
1.540,40.680,65.199,-630.152,8.980,-50.245,4,30.162,12.437,"Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=-0.0171 impulse=1038.631;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=-0.0171 impulse=1038.631;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=-0.0007 impulse=1038.631;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=0.0042 impulse=1038.631;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=0.0042 impulse=1038.631;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.965, 0.263) separation=-0.0171 impulse=1038.631;",0.982,0.000,0.411,40.862,0.000,0.977,59.801,0.682,4.979,-40.552,9.133,2.669
1.560,40.106,65.971,-630.139,9.157,-51.017,4,35.433,13.446,"Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=-0.0214 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=0.0173 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=-0.0212 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=0.0197 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=-0.0214 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.131) separation=-0.0091 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0194 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0146 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0196 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=-0.0148 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0044 impulse=4793.652;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.961, 0.278) separation=0.0163 impulse=4793.652;",1.000,0.000,-0.500,40.122,0.000,0.971,59.029,0.656,8.501,-39.206,-12.410,1.282
1.580,39.894,66.733,-630.126,9.355,-51.779,4,33.152,6.256,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=0.0145 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=-0.0203 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=-0.0206 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=-0.0030 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=-0.0187 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.952, 0.305) separation=-0.0061 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=0.0165 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=0.0056 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=0.0028 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=0.0025 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=-0.0094 impulse=1242.556;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.986, 0.167) separation=-0.0091 impulse=1242.556;",1.000,0.000,-0.500,39.905,0.000,0.964,58.267,0.644,9.709,-38.701,-13.864,1.382
1.600,39.805,67.492,-630.114,9.566,-52.538,4,31.759,6.990,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0048 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0144 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0167 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=0.0168 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0114 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.949, 0.314) separation=-0.0113 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0084 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0166 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0085 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=0.0188 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0085 impulse=466.888;Takeoff - 40m x 6m, 6.2m rise:(-0.003, 0.979, 0.203) separation=-0.0046 impulse=466.888;",1.000,0.000,-0.500,39.818,0.000,0.958,57.508,0.597,10.417,-38.426,-15.426,1.078
1.620,39.691,68.245,-630.104,9.792,-53.290,4,34.095,5.286,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=0.0192 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0149 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=0.0116 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0149 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0130 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.943, 0.332) separation=-0.0039 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=0.0107 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=0.0016 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0006 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0006 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0054 impulse=558.349;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.975, 0.223) separation=-0.0054 impulse=558.349;",1.000,0.000,0.500,39.704,0.000,0.952,56.755,0.530,11.214,-38.084,16.620,1.068
1.640,39.601,68.998,-630.093,10.036,-54.043,4,34.231,5.444,"Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0137 impulse=611.020;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0088 impulse=611.020;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0137 impulse=611.020;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0090 impulse=611.020;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=-0.0137 impulse=611.020;Takeoff - 40m x 6m, 6.2m rise:(-0.005, 0.955, 0.297) separation=0.0022 impulse=611.020;",1.000,0.000,0.500,39.602,0.000,0.952,56.002,0.553,12.049,-37.720,17.868,0.159
1.660,39.503,69.734,-630.081,10.296,-54.779,4,28.797,0.469,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=0.0108 impulse=572.645;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0444 impulse=572.645;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=0.0107 impulse=572.645;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0444 impulse=572.645;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0433 impulse=572.645;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.938, 0.346) separation=-0.0346 impulse=572.645;",1.000,0.000,0.500,39.504,0.000,0.945,55.266,0.599,12.748,-37.385,17.818,0.495
1.680,39.479,70.476,-630.069,10.559,-55.521,4,28.940,2.382,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=0.0172 impulse=75.345;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0153 impulse=75.345;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=0.0171 impulse=75.345;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0153 impulse=75.345;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0067 impulse=75.345;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.942, 0.335) separation=-0.0012 impulse=75.345;",1.000,0.000,0.500,39.479,0.000,0.944,54.524,0.603,13.160,-37.217,19.020,0.287
1.700,39.450,71.211,-630.056,10.833,-56.256,4,27.338,0.931,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0195 impulse=106.958;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0215 impulse=106.958;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0216 impulse=106.958;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0128 impulse=106.958;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0216 impulse=106.958;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0165 impulse=106.958;",1.000,0.000,-0.500,39.451,0.000,0.940,53.789,0.600,13.558,-37.043,-19.352,0.322
1.720,39.433,71.948,-630.044,11.111,-56.993,4,26.884,1.131,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=0.0177 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=-0.0062 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=-0.0062 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=0.0122 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=-0.0014 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.934, 0.358) separation=0.0016 impulse=0.000;",1.000,0.000,-0.500,39.435,0.000,0.939,53.052,0.562,13.884,-36.906,-19.944,0.240
1.740,39.416,72.683,-630.034,11.394,-57.728,4,25.199,0.658,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0162 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0002 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0165 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0003 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=-0.0002 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.935, 0.356) separation=0.0012 impulse=0.000;",1.000,0.000,-0.500,39.421,0.000,0.938,52.317,0.509,14.178,-36.779,-20.181,0.147
1.760,39.399,73.416,-630.025,11.682,-58.460,4,23.063,0.485,"Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0173 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0111 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0176 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0109 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0122 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.006, 0.936, 0.353) separation=0.0127 impulse=0.000;",1.000,0.000,-0.500,39.406,0.000,0.937,51.584,0.454,14.431,-36.666,-20.327,0.122
