t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,278.149,941.632,124.946,-76.524,23.783,-23.698,0.116,-2.025,0.000,0.000,0.000,2,13.303,2.607,1.000,"Ground_Mountain_1_1:(-0.210, 0.978, -0.018);Ground_Mountain_1_1:(-0.210, 0.978, -0.018);Ground_Mountain_1_1:(-0.210, 0.978, -0.018);Ground_Mountain_1_1:(-0.210, 0.978, -0.018);Ground_Mountain_1_1:(-0.210, 0.978, -0.018);Ground_Mountain_1_1:(-0.210, 0.978, -0.018);"
0.040,277.683,941.154,124.946,-76.565,23.787,-23.706,0.039,-2.026,0.108,0.000,0.000,2,6.183,0.928,1.000,""
0.060,277.225,940.676,124.943,-76.605,23.792,-23.712,-0.149,-2.027,0.106,0.000,0.000,2,0.550,0.086,1.000,""
0.080,276.757,940.197,124.936,-76.646,23.798,-23.718,-0.349,-2.027,0.104,0.000,0.000,2,0.000,0.049,0.999,""
0.100,276.288,939.719,124.925,-76.687,23.790,-23.709,-0.545,-2.026,0.101,0.000,0.000,0,0.000,0.513,0.999,""
0.120,275.818,939.241,124.910,-76.728,23.783,-23.699,-0.741,-2.025,0.105,0.000,0.000,0,0.000,0.528,0.998,""
0.140,275.348,938.764,124.891,-76.769,23.778,-23.690,-0.937,-2.025,0.108,0.000,0.000,0,0.000,0.543,0.997,""
0.160,274.891,938.286,124.868,-76.810,23.775,-23.680,-1.132,-2.024,0.111,0.000,0.000,0,0.000,0.557,0.996,""
0.180,274.421,937.809,124.841,-76.850,23.774,-23.671,-1.328,-2.023,0.112,0.000,0.000,0,0.000,0.571,0.995,""
0.200,273.950,937.333,124.810,-76.891,23.774,-23.661,-1.524,-2.022,0.113,0.000,-0.001,0,0.000,0.583,0.994,""
0.220,273.478,936.856,124.776,-76.932,23.776,-23.652,-1.719,-2.021,0.113,0.000,-0.001,0,0.000,0.595,0.993,""
0.240,273.020,936.380,124.737,-76.973,23.780,-23.643,-1.914,-2.021,0.112,0.000,-0.001,0,0.000,0.606,0.992,""
0.260,272.547,935.904,124.694,-77.013,23.786,-23.633,-2.110,-2.020,0.110,0.000,-0.001,0,0.000,0.617,0.991,""
0.280,272.074,935.429,124.648,-77.054,23.794,-23.624,-2.305,-2.019,0.107,0.000,-0.001,0,0.000,0.626,0.990,""
0.300,271.600,934.953,124.597,-77.094,23.804,-23.614,-2.500,-2.018,0.103,0.000,-0.001,0,0.000,0.635,0.988,""
0.320,271.125,934.478,124.543,-77.135,23.815,-23.605,-2.695,-2.017,0.098,0.000,-0.002,0,0.000,0.643,0.987,""
