t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.220,272.086,935.271,120.732,-63.121,27.594,-25.847,7.532,-6.951,1.000,0.000,0.436,0,0.000,3.396,0.783,""
0.240,271.611,934.755,120.866,-63.245,27.424,-25.837,7.333,-6.949,1.000,0.000,0.464,0,0.000,3.441,0.747,""
0.260,271.136,934.238,120.995,-63.369,27.233,-25.826,7.134,-6.946,1.000,0.000,0.489,0,0.000,3.478,0.709,""
0.280,270.652,933.721,121.121,-63.495,27.024,-25.816,6.935,-6.943,1.000,0.000,0.515,0,0.000,3.507,0.670,""
0.300,270.175,933.204,121.242,-63.621,26.801,-25.806,6.736,-6.940,1.000,0.000,0.540,0,0.000,3.530,0.631,""
0.320,269.698,932.687,121.358,-63.749,26.565,-25.795,6.538,-6.937,1.000,0.000,0.564,0,0.000,3.545,0.591,""
0.340,269.219,932.170,121.471,-63.877,26.318,-25.785,6.339,-6.935,1.000,0.000,0.585,0,0.000,3.554,0.551,""
0.360,268.739,931.653,121.580,-64.007,26.064,-25.775,6.140,-6.932,1.000,0.000,0.605,0,0.000,3.556,0.511,""
0.380,268.264,931.136,121.685,-64.137,25.803,-25.764,5.942,-6.929,1.000,0.000,0.621,0,0.000,3.552,0.472,""
0.400,267.783,930.619,121.786,-64.268,25.539,-25.754,5.743,-6.926,1.000,0.000,0.637,0,0.000,3.543,0.433,""
0.420,267.301,930.102,121.884,-64.400,25.272,-25.744,5.545,-6.924,1.000,0.000,0.651,0,0.000,3.529,0.394,""
0.440,266.818,929.585,121.977,-64.533,25.003,-25.733,5.346,-6.921,1.000,0.000,0.664,0,0.000,3.510,0.356,""
0.460,266.335,929.068,122.067,-64.666,24.735,-25.723,5.148,-6.918,1.000,0.000,0.676,0,0.000,3.487,0.319,""
0.480,265.865,928.552,122.154,-64.800,24.469,-25.713,4.950,-6.915,1.000,0.000,0.687,0,0.000,3.459,0.283,""
0.500,265.380,928.035,122.237,-64.935,24.205,-25.703,4.752,-6.912,1.000,0.000,0.693,0,0.000,3.428,0.249,""
0.520,264.894,927.518,122.316,-65.070,23.944,-25.692,4.554,-6.910,1.000,0.000,0.701,0,0.000,3.394,0.215,""
0.540,264.407,927.002,122.392,-65.206,23.688,-25.682,4.356,-6.907,1.000,0.000,0.709,0,0.000,3.358,0.182,""
0.560,263.919,926.486,122.464,-65.342,23.436,-25.672,4.158,-6.904,1.000,0.000,0.715,0,0.000,3.318,0.151,""
0.580,263.450,925.970,122.533,-65.478,23.189,-25.661,3.960,-6.901,1.000,0.000,0.722,0,0.000,3.277,0.121,""
0.600,262.961,925.454,122.598,-65.615,22.948,-25.651,3.762,-6.899,1.000,0.000,0.725,0,0.000,3.234,0.092,""
0.620,262.471,924.938,122.659,-65.752,22.712,-25.641,3.565,-6.896,1.000,0.000,0.730,0,0.000,3.190,0.065,""
0.640,261.981,924.422,122.718,-65.889,22.482,-25.631,3.367,-6.893,1.000,0.000,0.735,0,0.000,3.144,0.039,""
0.660,261.510,923.907,122.772,-66.026,22.259,-25.620,3.170,-6.890,1.000,0.000,0.741,0,0.000,3.097,0.014,""
0.680,261.018,923.391,122.824,-66.164,22.041,-25.610,2.972,-6.888,1.000,0.000,0.745,0,0.000,3.050,-0.009,""
0.700,260.525,922.876,122.872,-66.302,21.830,-25.600,2.775,-6.885,1.000,0.000,0.746,0,0.000,3.002,-0.031,""
0.720,260.031,922.362,122.916,-66.440,21.624,-25.590,2.578,-6.882,1.000,0.000,0.751,0,0.000,2.954,-0.052,""
0.740,259.537,921.847,122.957,-66.578,21.424,-25.579,2.381,-6.879,1.000,0.000,0.756,0,0.000,2.906,-0.071,""
0.760,259.060,921.332,122.994,-66.716,21.230,-25.569,2.184,-6.877,1.000,0.000,0.761,0,0.000,2.858,-0.089,""
0.780,258.564,920.818,123.028,-66.854,21.040,-25.559,1.987,-6.874,1.000,0.000,0.766,0,0.000,2.810,-0.106,""
0.800,258.067,920.304,123.058,-66.992,20.856,-25.549,1.790,-6.871,1.000,0.000,0.770,0,0.000,2.762,-0.122,""
0.820,257.569,919.790,123.085,-67.130,20.677,-25.539,1.593,-6.868,1.000,0.000,0.771,0,0.000,2.716,-0.136,""
0.840,257.070,919.276,123.108,-67.268,20.502,-25.528,1.396,-6.866,1.000,0.000,0.776,0,0.000,2.669,-0.150,""
0.860,256.583,918.763,123.128,-67.406,20.331,-25.518,1.200,-6.863,1.000,0.000,0.781,0,0.000,2.624,-0.162,""
0.880,256.082,918.250,123.144,-67.544,20.164,-25.508,1.003,-6.860,1.000,0.000,0.786,0,0.000,2.579,-0.173,""
0.900,255.581,917.737,123.157,-67.682,20.001,-25.498,0.806,-6.857,1.000,0.000,0.787,0,0.000,2.535,-0.183,""
0.920,255.078,917.224,123.166,-67.820,19.840,-25.488,0.610,-6.855,1.000,0.000,0.792,0,0.000,2.492,-0.192,""
0.940,254.582,916.711,123.171,-67.958,19.683,-25.477,0.414,-6.852,1.000,0.000,0.797,0,0.000,2.450,-0.200,""
0.960,254.078,916.199,123.173,-68.096,19.527,-25.467,0.217,-6.849,1.000,0.000,0.803,0,0.000,2.409,-0.207,""
0.980,253.573,915.687,123.172,-68.233,19.374,-25.457,0.021,-6.846,1.000,0.000,0.808,0,0.000,2.369,-0.213,""
1.000,253.067,915.175,123.166,-68.371,19.223,-25.447,-0.175,-6.844,1.000,0.000,0.808,0,0.000,2.330,-0.218,""
1.020,252.560,914.663,123.158,-68.508,19.072,-25.437,-0.371,-6.841,1.000,0.000,0.814,0,0.000,2.293,-0.222,""
1.040,252.051,914.151,123.145,-68.646,18.923,-25.426,-0.567,-6.838,1.000,0.000,0.819,0,0.000,2.256,-0.225,""
1.060,251.542,913.640,123.129,-68.783,18.775,-25.416,-0.763,-6.835,1.000,0.000,0.825,0,0.000,2.220,-0.227,""
1.080,251.033,913.129,123.110,-68.920,18.626,-25.406,-0.959,-6.833,1.000,0.000,0.824,0,0.000,2.186,-0.228,""
1.100,250.522,912.618,123.086,-69.058,18.478,-25.396,-1.155,-6.830,1.000,0.000,0.830,0,0.000,2.152,-0.228,""
1.120,250.001,912.107,123.059,-69.195,18.330,-25.386,-1.350,-6.827,1.000,0.000,0.835,0,0.000,2.120,-0.228,""
1.140,249.489,911.597,123.029,-69.331,18.181,-25.376,-1.546,-6.825,1.000,0.000,0.840,0,0.000,2.089,-0.226,""
1.160,248.975,911.087,122.995,-69.468,18.031,-25.365,-1.741,-6.822,1.000,0.000,0.845,0,0.000,2.058,-0.224,""
1.180,248.461,910.576,122.957,-69.605,17.880,-25.355,-1.937,-6.819,1.000,0.000,0.844,0,0.000,2.029,-0.221,""
1.200,247.927,910.067,122.916,-69.742,17.728,-25.345,-2.132,-6.816,1.000,0.000,0.848,0,0.000,2.000,-0.218,""
1.220,247.411,909.557,122.871,-69.878,17.574,-25.335,-2.327,-6.814,1.000,0.000,0.852,0,0.000,1.973,-0.213,""
1.240,246.894,909.048,122.822,-70.015,17.418,-25.325,-2.522,-6.811,1.000,0.000,0.857,0,0.000,1.946,-0.208,""
1.260,246.376,908.538,122.770,-70.151,17.261,-25.315,-2.718,-6.808,1.000,0.000,0.855,0,0.000,1.920,-0.202,""
1.280,245.830,908.029,122.714,-70.287,17.101,-25.305,-2.913,-6.805,1.000,0.000,0.857,0,0.000,1.895,-0.195,""
1.300,245.309,907.521,122.655,-70.424,16.939,-25.295,-3.108,-6.803,1.000,0.000,0.861,0,0.000,1.871,-0.187,""
1.320,244.789,907.012,122.592,-70.560,16.775,-25.284,-3.302,-6.800,1.000,0.000,0.865,0,0.000,1.847,-0.179,""
1.340,244.267,906.504,122.525,-70.696,16.608,-25.274,-3.497,-6.797,1.000,0.000,0.861,0,0.000,1.825,-0.170,""
1.360,243.709,905.996,122.454,-70.832,16.438,-25.264,-3.692,-6.795,1.000,0.000,0.862,0,0.000,1.802,-0.161,""
1.380,243.185,905.488,122.380,-70.968,16.265,-25.254,-3.887,-6.792,1.000,0.000,0.864,0,0.000,1.780,-0.150,""
1.400,242.661,904.980,122.302,-71.104,16.090,-25.244,-4.081,-6.789,1.000,0.000,0.867,0,0.000,1.759,-0.139,""
1.420,242.137,904.473,122.221,-71.240,15.911,-25.234,-4.276,-6.786,1.000,0.000,0.862,0,0.000,1.738,-0.127,""
1.440,241.567,903.965,122.136,-71.376,15.730,-25.224,-4.470,-6.784,1.000,0.000,0.863,0,0.000,1.717,-0.115,""
1.460,241.041,903.458,122.047,-71.512,15.546,-25.214,-4.664,-6.781,1.000,0.000,0.866,0,0.000,1.697,-0.102,""
1.480,240.514,902.952,121.955,-71.648,15.358,-25.204,-4.859,-6.778,1.000,0.000,0.868,0,0.000,1.677,-0.088,""
1.500,239.987,902.445,121.859,-71.784,15.168,-25.194,-5.053,-6.776,1.000,0.000,0.866,0,0.000,1.657,-0.074,""
1.520,239.418,901.939,121.759,-71.920,14.975,-25.183,-5.247,-6.773,1.000,0.000,0.873,0,0.000,1.637,-0.059,""
1.540,238.889,901.433,121.656,-72.056,14.780,-25.173,-5.441,-6.770,1.000,0.000,0.881,0,0.000,1.618,-0.043,""
1.560,238.360,900.927,121.549,-72.192,14.581,-25.163,-5.635,-6.767,1.000,0.000,0.889,0,0.000,1.598,-0.027,""
1.580,237.826,900.422,121.438,-72.328,14.381,-25.153,-5.829,-6.765,1.000,0.000,0.891,0,0.000,1.578,-0.011,""
1.600,237.295,899.916,121.324,-72.464,14.177,-25.143,-6.023,-6.762,1.000,0.000,0.904,0,0.000,1.558,0.007,""
1.620,236.764,899.411,121.205,-72.600,13.972,-25.133,-6.216,-6.759,1.000,0.000,0.917,0,0.000,1.538,0.025,""
1.640,236.232,898.907,121.084,-72.736,13.765,-25.123,-6.410,-6.757,1.000,0.000,0.930,0,0.000,1.518,0.043,""
1.660,235.749,898.402,120.958,-72.873,13.556,-25.113,-6.604,-6.754,1.000,0.000,0.935,0,0.000,1.497,0.062,""
1.680,235.216,897.898,120.829,-73.009,13.345,-25.103,-6.797,-6.751,1.000,0.000,0.951,0,0.000,1.476,0.081,""
1.700,234.683,897.394,120.696,-73.146,13.133,-25.093,-6.990,-6.749,1.000,0.000,0.967,0,0.000,1.454,0.101,""
1.720,234.150,896.890,120.560,-73.282,12.921,-25.083,-7.184,-6.746,1.000,0.000,0.984,0,0.000,1.432,0.121,""
1.740,233.682,896.387,120.419,-73.419,12.707,-25.073,-7.377,-6.743,1.000,0.000,1.000,0,0.000,1.410,0.142,""
1.760,233.147,895.884,120.275,-73.556,12.494,-25.063,-7.570,-6.740,1.000,0.000,1.000,0,0.000,1.387,0.163,""
1.780,232.611,895.381,120.128,-73.693,12.281,-25.053,-7.763,-6.738,1.000,0.000,1.000,0,0.000,1.363,0.184,""
1.800,232.123,894.879,119.976,-73.830,12.068,-25.043,-7.956,-6.735,1.000,0.000,1.000,0,0.000,1.339,0.206,""
1.820,231.587,894.377,119.821,-73.967,11.856,-25.033,-8.149,-6.732,1.000,0.000,1.000,0,0.000,1.313,0.228,""
1.840,231.050,893.875,119.662,-74.105,11.646,-25.023,-8.342,-6.730,1.000,0.000,1.000,0,0.000,1.287,0.251,""
1.860,229.796,893.373,119.499,-74.242,11.437,-25.013,-8.535,-6.727,1.000,0.000,1.000,0,0.000,1.261,0.273,""
1.880,227.318,892.872,119.332,-74.380,11.231,-25.003,-8.728,-6.724,1.000,0.000,0.857,0,0.000,1.233,0.296,""
1.900,225.856,892.371,119.162,-74.518,11.027,-24.993,-8.920,-6.722,1.000,0.000,0.784,0,0.000,1.205,0.319,""
1.920,225.456,891.871,118.988,-74.656,10.827,-24.983,-9.113,-6.719,1.000,0.000,0.796,0,0.000,1.176,0.343,""
1.940,225.058,891.371,118.810,-74.794,10.630,-24.973,-9.305,-6.716,1.000,0.000,0.807,0,0.000,1.145,0.366,""
1.960,224.392,890.871,118.628,-74.932,10.438,-24.963,-9.498,-6.714,1.000,0.000,0.801,0,0.000,1.114,0.389,""
1.980,224.025,890.371,118.443,-75.071,10.251,-24.953,-9.690,-6.711,1.000,0.000,0.795,0,0.000,1.082,0.413,""
2.000,223.660,889.872,118.253,-75.210,10.068,-24.943,-9.882,-6.708,1.000,0.000,0.807,0,0.000,1.049,0.436,""
2.020,223.297,889.373,118.060,-75.349,9.892,-24.933,-10.074,-6.705,1.000,0.000,0.818,0,0.000,1.015,0.460,""
2.040,222.936,888.875,117.863,-75.488,9.722,-24.923,-10.266,-6.703,1.000,0.000,0.829,0,0.000,0.981,0.483,""
2.060,222.701,888.377,117.662,-75.627,9.558,-24.913,-10.458,-6.700,1.000,0.000,0.847,0,0.000,0.945,0.506,""
2.080,222.338,887.879,117.457,-75.766,9.402,-24.903,-10.650,-6.697,1.000,0.000,0.833,0,0.000,0.908,0.529,""
2.100,221.977,887.382,117.248,-75.906,9.254,-24.893,-10.842,-6.695,1.000,0.000,0.843,0,0.000,0.871,0.552,""
2.120,221.618,886.935,117.057,-76.031,13.518,-15.654,7.834,-3.631,1.000,0.000,0.851,0,0.000,0.833,0.572,"Ground_Mountain_0_1:(0.435, 0.889, 0.144);"
2.140,221.298,886.623,117.217,-76.110,13.186,-15.648,7.635,-3.630,1.000,0.000,0.821,1,0.000,0.797,0.595,"Ground_Mountain_0_1:(0.435, 0.889, 0.144);"
2.160,220.938,886.311,117.374,-76.189,12.854,-15.641,7.436,-3.628,1.000,0.000,0.810,1,0.000,0.758,0.617,"Ground_Mountain_0_1:(0.451, 0.877, 0.164);"
2.180,220.794,886.000,117.526,-76.268,12.522,-15.635,7.237,-3.627,1.000,0.000,0.809,1,0.000,0.718,0.638,"Ground_Mountain_0_1:(0.451, 0.877, 0.165);"
2.200,220.439,885.689,117.674,-76.347,12.191,-15.629,7.037,-3.625,1.000,0.000,0.776,1,0.000,0.678,0.659,"Ground_Mountain_0_1:(0.451, 0.877, 0.165);"
2.220,220.086,885.378,117.818,-76.427,11.861,-15.623,6.839,-3.624,1.000,0.000,0.765,1,0.000,0.637,0.680,""
2.240,219.734,885.067,117.958,-76.506,11.534,-15.616,6.640,-3.622,1.000,0.000,0.754,1,0.000,0.597,0.701,""
2.260,219.384,884.757,118.094,-76.586,11.210,-15.610,6.441,-3.621,1.000,0.000,0.743,1,0.000,0.556,0.720,""
2.280,219.126,884.447,118.226,-76.666,10.889,-15.604,6.242,-3.620,1.000,0.000,0.736,0,0.000,0.516,0.740,""
2.300,219.126,884.137,118.353,-76.746,10.572,-15.598,6.044,-3.618,1.000,0.000,0.740,0,0.000,0.477,0.758,""
2.320,218.910,883.827,118.476,-76.826,10.260,-15.592,5.845,-3.617,1.000,0.000,0.734,0,0.000,0.439,0.776,""
2.340,218.580,883.518,118.595,-76.906,9.953,-15.585,5.647,-3.615,1.000,0.000,0.725,0,0.000,0.403,0.794,""
2.360,218.251,883.209,118.710,-76.986,9.652,-15.579,5.448,-3.614,1.000,0.000,0.716,0,0.000,0.369,0.810,""
2.380,217.923,882.901,118.821,-77.067,9.357,-15.573,5.250,-3.612,1.000,0.000,0.708,0,0.000,0.339,0.826,""
2.400,217.595,882.592,118.927,-77.147,9.069,-15.567,5.052,-3.611,1.000,0.000,0.701,0,0.000,0.314,0.842,""
2.420,217.533,882.284,119.029,-77.227,8.789,-15.560,4.854,-3.609,1.000,0.000,0.703,0,0.000,0.295,0.856,""
2.440,217.533,881.976,119.127,-77.308,8.517,-15.554,4.656,-3.608,1.000,0.000,0.707,0,0.000,0.283,0.870,""
2.460,217.465,881.669,119.221,-77.388,8.253,-15.548,4.458,-3.606,1.000,0.000,0.709,0,0.000,0.280,0.883,""
2.480,217.177,881.362,119.310,-77.469,7.997,-15.542,4.260,-3.605,1.000,0.000,0.705,0,0.000,0.286,0.896,""
2.500,216.889,881.054,119.396,-77.549,7.751,-15.535,4.062,-3.604,1.000,0.000,0.702,0,0.000,0.300,0.907,""
2.520,216.599,880.748,119.477,-77.630,7.514,-15.529,3.864,-3.602,1.000,0.000,0.700,0,0.000,0.320,0.918,""
2.540,216.309,880.441,119.553,-77.710,7.288,-15.523,3.666,-3.601,1.000,0.000,0.699,0,0.000,0.347,0.928,""
2.560,216.018,880.135,119.626,-77.790,7.071,-15.517,3.469,-3.599,1.000,0.000,0.699,0,0.000,0.377,0.937,""
2.580,215.946,879.828,119.694,-77.871,6.864,-15.511,3.271,-3.598,1.000,0.000,0.705,0,0.000,0.411,0.946,""
2.600,215.946,879.522,119.759,-77.951,6.668,-15.504,3.074,-3.596,1.000,0.000,0.713,0,0.000,0.447,0.953,""
2.620,215.681,879.217,119.819,-78.031,6.483,-15.498,2.876,-3.595,1.000,0.000,0.716,0,0.000,0.484,0.960,""
2.640,215.405,878.911,119.874,-78.111,6.308,-15.492,2.679,-3.594,1.000,0.000,0.719,0,0.000,0.522,0.966,""
2.660,215.127,878.606,119.926,-78.191,6.144,-15.486,2.482,-3.592,1.000,0.000,0.715,0,0.000,0.561,0.972,""
2.680,214.848,878.301,119.973,-78.271,5.991,-15.480,2.285,-3.591,1.000,0.000,0.720,0,0.000,0.599,0.976,""
2.700,214.568,877.995,120.016,-78.350,5.849,-15.473,2.088,-3.589,1.000,0.000,0.727,0,0.000,0.638,0.980,""
2.720,214.345,877.691,120.055,-78.430,5.717,-15.467,1.891,-3.588,1.000,0.000,0.736,0,0.000,0.676,0.984,""
2.740,214.292,877.386,120.090,-78.509,5.596,-15.461,1.694,-3.586,1.000,0.000,0.749,0,0.000,0.713,0.986,""
2.760,214.013,877.081,120.121,-78.588,5.486,-15.455,1.497,-3.585,1.000,0.000,0.759,0,0.000,0.750,0.988,""
2.780,213.733,876.777,120.147,-78.667,5.386,-15.449,1.301,-3.583,1.000,0.000,0.769,0,0.000,0.786,0.990,""
2.800,213.452,876.473,120.170,-78.746,5.297,-15.443,1.104,-3.582,1.000,0.000,0.781,0,0.000,0.821,0.990,""
2.820,213.169,876.168,120.188,-78.825,5.217,-15.436,0.907,-3.581,1.000,0.000,0.793,0,0.000,0.855,0.991,""
2.840,212.885,875.864,120.202,-78.903,5.147,-15.430,0.711,-3.579,1.000,0.000,0.806,0,0.000,0.888,0.990,""
2.860,212.658,875.560,120.212,-78.981,5.087,-15.424,0.514,-3.578,1.000,0.000,0.821,0,0.000,0.919,0.990,""
2.880,212.369,875.256,120.218,-79.059,5.036,-15.418,0.318,-3.576,1.000,0.000,0.836,0,0.000,0.950,0.988,""
2.900,212.079,874.953,120.220,-79.137,4.994,-15.412,0.122,-3.575,1.000,0.000,0.835,0,0.000,0.979,0.987,""
2.920,211.787,874.649,120.218,-79.215,4.961,-15.405,-0.074,-3.573,1.000,0.000,0.850,0,0.000,1.007,0.985,""
2.940,211.494,874.345,120.211,-79.292,4.935,-15.399,-0.270,-3.572,1.000,0.000,0.867,0,0.000,1.033,0.982,""
2.960,211.199,874.042,120.201,-79.369,4.918,-15.393,-0.466,-3.571,1.000,0.000,0.884,0,0.000,1.058,0.979,""
2.980,210.904,873.738,120.187,-79.446,4.909,-15.387,-0.662,-3.569,1.000,0.000,0.902,0,0.000,1.082,0.976,""
3.000,210.607,873.435,120.168,-79.522,4.906,-15.381,-0.858,-3.568,1.000,0.000,0.920,0,0.000,1.105,0.973,""
3.020,210.309,873.132,120.146,-79.599,4.911,-15.375,-1.054,-3.566,1.000,0.000,0.940,0,0.000,1.126,0.969,""
3.040,210.009,872.828,120.120,-79.675,4.922,-15.369,-1.250,-3.565,1.000,0.000,0.959,0,0.000,1.145,0.966,""
3.060,209.785,872.525,120.089,-79.751,4.939,-15.362,-1.445,-3.563,1.000,0.000,0.984,0,0.000,1.163,0.962,""
3.080,209.542,872.222,120.055,-79.827,4.961,-15.356,-1.641,-3.562,1.000,0.000,1.000,0,0.000,1.180,0.957,""
3.100,209.239,871.919,120.017,-79.902,4.989,-15.350,-1.836,-3.561,1.000,0.000,0.995,0,0.000,1.196,0.953,""
3.120,208.934,871.616,119.975,-79.977,5.022,-15.344,-2.032,-3.559,1.000,0.000,1.000,0,0.000,1.210,0.949,""
3.140,208.628,871.313,119.929,-80.052,5.059,-15.338,-2.227,-3.558,1.000,0.000,1.000,0,0.000,1.223,0.944,""
3.160,208.321,871.010,119.879,-80.127,5.100,-15.332,-2.422,-3.556,1.000,0.000,1.000,0,0.000,1.234,0.940,""
3.180,208.013,870.707,119.825,-80.201,5.145,-15.326,-2.617,-3.555,1.000,0.000,1.000,0,0.000,1.244,0.935,""
3.200,207.703,870.404,119.767,-80.276,5.193,-15.319,-2.812,-3.553,1.000,0.000,1.000,0,0.000,1.253,0.931,""
3.220,207.392,870.101,119.705,-80.350,5.244,-15.313,-3.007,-3.552,1.000,0.000,1.000,0,0.000,1.260,0.926,""
3.240,207.080,869.799,119.639,-80.424,5.297,-15.307,-3.202,-3.551,1.000,0.000,1.000,0,0.000,1.266,0.922,""
3.260,206.911,869.496,119.570,-80.497,5.353,-15.301,-3.397,-3.549,1.000,0.000,1.000,0,0.000,1.271,0.917,""
3.280,206.597,869.193,119.497,-80.571,5.411,-15.295,-3.592,-3.548,1.000,0.000,1.000,0,0.000,1.275,0.913,""
3.300,206.283,868.890,119.419,-80.644,5.470,-15.289,-3.787,-3.546,1.000,0.000,1.000,0,0.000,1.278,0.909,""
3.320,205.967,868.588,119.338,-80.717,5.530,-15.283,-3.981,-3.545,1.000,0.000,1.000,0,0.000,1.279,0.905,""
3.340,205.650,868.285,119.253,-80.790,5.590,-15.277,-4.176,-3.544,1.000,0.000,1.000,0,0.000,1.280,0.901,""
3.360,205.332,867.983,119.165,-80.862,5.652,-15.270,-4.370,-3.542,1.000,0.000,1.000,0,0.000,1.279,0.897,""
3.380,205.012,867.680,119.072,-80.935,5.713,-15.264,-4.565,-3.541,1.000,0.000,1.000,0,0.000,1.278,0.893,""
3.400,204.692,867.378,118.976,-81.007,5.774,-15.258,-4.759,-3.539,1.000,0.000,1.000,0,0.000,1.275,0.890,""
3.420,204.370,867.075,118.875,-81.079,5.835,-15.252,-4.953,-3.538,1.000,0.000,1.000,0,0.000,1.271,0.886,""
3.440,204.164,866.773,118.771,-81.151,5.895,-15.246,-5.147,-3.536,1.000,0.000,1.000,0,0.000,1.267,0.883,""
3.460,203.869,866.470,118.663,-81.222,5.954,-15.240,-5.341,-3.535,1.000,0.000,1.000,0,0.000,1.261,0.880,""
3.480,203.546,866.168,118.552,-81.294,6.012,-15.234,-5.535,-3.534,1.000,0.000,1.000,0,0.000,1.255,0.877,""
3.500,203.222,865.865,118.436,-81.365,6.068,-15.228,-5.729,-3.532,1.000,0.000,1.000,0,0.000,1.247,0.875,""
3.520,202.896,865.563,118.317,-81.436,6.123,-15.222,-5.923,-3.531,1.000,0.000,1.000,0,0.000,1.239,0.873,""
3.540,202.570,865.261,118.194,-81.507,6.175,-15.216,-6.117,-3.529,1.000,0.000,1.000,0,0.000,1.230,0.870,""
3.560,202.242,864.958,118.067,-81.578,6.225,-15.210,-6.310,-3.528,1.000,0.000,1.000,0,0.000,1.221,0.869,""
3.580,201.913,864.656,117.936,-81.649,6.273,-15.203,-6.504,-3.527,1.000,0.000,1.000,0,0.000,1.210,0.867,""
