time,station,active,visible,sightings,calls
3.20,6.4,8,0,0,0
4.20,12.2,8,0,0,0
5.20,27.4,8,0,0,0
6.22,49.5,8,0,0,0
7.22,76.4,8,0,0,0
8.24,106.5,8,0,0,0
9.24,137.9,8,0,0,0
10.24,169.2,8,0,0,0
11.24,200.7,8,1,1,0
12.26,232.2,8,1,1,1
13.26,263.6,8,0,1,1
14.26,295.3,8,0,1,1
15.26,328.6,8,0,1,1
16.28,360.3,8,0,1,1
17.28,387.2,7,0,1,1
18.28,417.0,7,0,1,1
19.28,448.3,7,0,1,1
20.28,479.5,7,0,1,1
21.28,509.9,7,0,1,1
22.28,540.0,7,0,1,1
23.30,571.6,7,0,1,1
24.30,603.4,7,0,1,1
25.30,635.0,7,0,1,1
26.30,667.7,7,0,1,1
27.30,703.0,7,1,2,2
28.30,739.1,7,0,2,2
29.32,770.2,7,0,2,2
30.32,802.1,7,0,2,2
31.32,834.2,7,0,2,2
32.34,866.5,6,0,2,2
33.34,898.3,6,0,2,2
34.34,926.8,6,1,3,2
35.36,960.7,6,1,3,2
36.36,997.9,6,0,3,3
37.36,1037.4,6,0,3,3
38.38,1077.7,6,0,3,3
39.38,1112.6,6,0,3,3
40.38,1145.9,6,0,3,3
41.40,1178.5,6,0,3,3
42.40,1203.0,6,0,3,3
43.40,1219.6,6,0,3,3
44.42,1238.4,6,0,3,3
45.42,1263.1,6,0,3,3
46.42,1292.9,6,0,3,3
47.42,1326.0,6,0,3,3
48.44,1355.9,6,0,3,3
49.44,1382.7,6,1,4,3
50.44,1408.7,6,1,4,3
51.44,1432.6,6,1,4,4
52.44,1454.4,6,0,4,4
53.46,1474.6,6,0,4,4
54.46,1502.5,6,0,4,4
55.46,1533.6,6,0,4,4
56.46,1565.3,6,0,4,4
57.48,1596.6,6,0,4,4
58.48,1627.7,6,0,4,4
59.48,1659.4,6,0,4,4
60.48,1692.2,6,0,4,4
61.48,1723.3,6,0,4,4
62.48,1746.0,6,0,4,4
63.50,1769.3,6,0,4,4
64.50,1797.1,6,0,4,4
65.50,1827.7,6,0,4,4
66.50,1861.0,6,0,4,4
67.52,1893.5,6,0,4,4
68.52,1925.6,6,0,4,4
69.52,1961.3,6,0,4,4
70.52,1999.2,6,0,4,4
71.52,2032.1,6,0,4,4
72.52,2062.3,6,0,4,4
73.54,2092.5,6,0,4,4
74.54,2126.6,6,0,4,4
75.54,2163.9,6,0,4,4
76.54,2202.7,6,0,4,4
77.56,2243.6,6,0,4,4
78.56,2282.5,6,0,4,4
79.58,2314.7,6,0,4,4
80.58,2346.6,6,0,4,4
81.58,2378.6,6,1,5,4
82.58,2413.2,6,1,5,5
83.60,2451.8,6,0,5,5
84.60,2492.2,6,0,5,5
85.60,2534.0,6,0,5,5
86.60,2576.8,6,0,5,5
87.62,2619.4,6,0,5,5
88.62,2643.8,6,0,5,5
89.62,2658.1,6,0,5,5
90.62,2671.2,6,0,5,5
91.62,2693.1,6,0,5,5
92.64,2721.7,6,0,5,5
93.64,2754.9,6,0,5,5
94.64,2791.7,6,0,5,5
95.66,2831.1,6,0,6,5
96.66,2872.3,6,1,6,6
97.66,2914.8,6,0,6,6
98.68,2958.3,6,0,6,6
99.68,3002.3,6,0,6,6
100.68,3046.7,6,0,6,6
101.68,3091.9,6,0,6,6
102.70,3137.3,6,0,6,6
103.70,3182.6,6,0,6,6
104.70,3228.2,6,0,6,6
105.70,3273.7,6,0,6,6
106.70,3319.4,6,0,6,6
107.70,3365.0,6,0,6,6
108.70,3410.8,6,0,6,6
109.80,3460.4,6,0,6,6
110.80,3506.5,6,0,6,6
111.80,3552.5,6,0,6,6
112.80,3598.5,6,0,6,6
113.82,3641.4,6,0,6,6
114.82,3679.0,6,0,6,6
115.82,3714.1,6,0,6,6
116.82,3734.0,6,0,6,6
117.90,3754.5,6,0,6,6
118.90,3778.2,6,0,6,6
119.90,3808.1,6,0,6,6
120.92,3842.3,6,0,6,6
121.92,3879.8,6,0,6,6
122.92,3919.9,6,0,6,6
123.94,3961.5,6,0,6,6
124.94,4004.2,6,0,6,6
125.94,4047.8,6,0,6,6
127.02,4095.1,6,0,6,6
128.02,4139.7,6,0,6,6
129.02,4184.8,6,0,6,6
130.02,4230.5,6,0,6,6
131.04,4276.4,6,0,6,6
132.04,4322.0,6,0,6,6
133.04,4368.0,6,0,6,6
134.04,4407.9,6,0,6,6
135.04,4448.5,6,0,6,6
136.06,4489.9,6,0,6,6
137.06,4532.5,6,0,6,6
138.06,4576.1,6,0,6,6
139.06,4619.9,6,0,6,6
140.06,4649.4,6,0,6,6
141.06,4662.6,6,0,6,6
142.08,5.4,6,0,6,6
143.08,27.1,6,0,6,6
144.08,54.3,6,0,6,6
145.08,84.5,6,0,6,6
146.10,115.5,6,0,6,6
147.10,143.6,6,0,6,6
148.10,164.7,6,0,6,6
149.10,182.5,6,0,6,6
150.10,198.9,6,0,6,6
151.10,214.9,6,0,6,6
152.12,230.9,6,0,6,6
153.12,246.9,6,0,6,6
