time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.002,tourer,0,0,0.00,0,0,316.80,23.40,481.02,0.000,False,0.000
3.002,original,0,0,0.00,0,0,321.22,21.51,488.61,0.000,False,0.000
3.002,moto,0,0,0.00,0,0,316.93,19.72,495.48,0.000,False,0.000
3.002,atv,0,0,0.00,0,0,321.50,18.15,502.19,0.000,False,0.000
4.600,tourer,0,0,20.34,0,0,316.95,19.25,498.20,0.000,False,4659.177
4.600,original,0,0,20.93,0,0,321.17,17.35,506.41,0.000,False,4667.716
4.600,moto,0,1,25.23,0,0,317.55,14.94,516.98,4.230,False,4.230
4.600,atv,0,1,23.71,0,0,321.73,13.78,522.42,9.963,False,9.963
6.600,tourer,0,1,15.05,0,0,317.23,9.42,545.62,33.998,False,33.998
6.600,original,0,1,12.39,0,0,320.48,8.85,549.56,37.538,False,37.538
6.600,moto,0,1,10.01,0,0,313.69,8.50,555.58,47.161,False,47.161
6.600,atv,0,1,13.27,0,0,316.28,8.52,557.39,46.272,False,46.272
8.600,tourer,0,1,18.66,0,0,300.20,8.73,561.90,63.206,False,63.206
8.600,original,0,1,22.63,0,0,295.92,8.74,565.06,67.713,False,67.713
8.600,moto,0,1,30.92,0,0,273.53,8.55,564.11,89.443,False,89.443
8.600,atv,0,1,31.49,0,0,271.67,8.55,565.73,91.229,False,91.229
10.600,tourer,0,1,31.27,0,0,249.18,8.77,562.54,113.653,False,113.653
10.600,original,0,1,33.46,0,0,238.70,8.90,563.07,123.884,False,123.884
10.600,moto,0,1,43.05,0,0,198.72,9.15,555.47,164.284,False,164.284
10.600,atv,0,1,41.41,0,0,198.09,9.15,557.44,164.655,False,164.655
12.600,tourer,0,1,38.27,0,0,179.42,9.54,553.48,183.813,False,183.813
12.600,original,0,1,39.11,0,0,166.42,9.65,551.46,196.990,False,196.990
12.600,moto,0,1,49.55,0,0,105.89,9.62,546.70,257.614,False,257.614
12.600,atv,0,1,46.63,0,0,109.95,9.63,548.77,253.496,False,253.496
14.600,tourer,0,1,42.48,0,0,98.38,9.75,550.63,264.931,False,264.931
14.600,original,0,1,41.81,0,0,85.09,9.70,545.17,278.535,False,278.535
14.600,moto,0,2,42.51,0,0,17.54,8.43,530.94,347.884,False,347.884
14.600,atv,0,2,38.94,0,0,23.84,8.43,536.36,341.261,False,341.261
16.600,tourer,0,2,38.27,0,0,21.53,8.59,535.97,343.653,False,343.653
16.600,original,0,2,34.97,0,0,11.15,8.57,530.42,354.459,False,354.459
16.600,moto,0,2,33.79,0,0,-70.80,8.45,526.72,436.512,False,436.512
16.600,atv,0,2,38.55,0,0,-60.00,8.42,530.10,425.615,False,425.615
18.600,tourer,0,2,42.53,0,0,-59.63,8.57,534.90,425.177,False,425.177
18.600,original,0,2,40.09,0,0,-64.48,8.58,531.16,430.054,False,430.054
18.600,moto,0,6,35.05,0,0,-102.25,7.81,483.22,458.514,False,516.697
18.600,atv,0,6,22.40,0,0,-98.06,8.14,503.39,459.150,False,489.510
20.600,tourer,0,3,0.00,0,0,-137.28,8.97,532.09,512.823,False,512.823
20.600,original,0,3,42.74,0,0,-147.63,9.00,531.14,513.145,False,513.145
20.600,moto,0,6,39.00,0,0,-122.59,12.05,413.48,458.514,False,614.219
20.600,atv,0,6,25.20,0,0,-107.55,10.07,455.09,459.150,False,555.543
22.600,tourer,0,3,20.61,0,0,-159.99,9.09,531.16,525.948,False,525.948
22.600,original,0,3,44.13,0,0,-234.65,9.56,531.61,600.157,False,600.157
22.600,moto,0,6,46.83,0,0,-184.03,14.86,353.07,458.514,False,729.825
22.600,atv,0,6,37.52,0,0,-135.37,12.83,397.53,459.150,False,641.294
24.600,tourer,0,3,32.38,0,0,-214.17,9.46,531.45,579.908,False,579.908
24.600,original,0,3,44.66,0,0,-323.58,9.53,533.52,689.136,False,689.136
24.600,moto,0,6,51.19,0,0,-267.13,16.55,300.03,458.514,False,862.098
24.600,atv,0,6,44.07,0,0,-197.41,15.30,344.47,459.150,False,751.247
26.600,tourer,0,3,39.16,0,0,-286.38,9.65,532.47,652.013,False,652.013
26.600,original,0,4,44.80,0,0,-413.01,8.98,536.79,778.629,False,778.629
26.600,moto,0,6,44.96,0,0,-342.12,20.76,243.67,458.514,False,988.251
26.600,atv,0,6,47.89,0,0,-274.99,16.53,294.46,459.150,False,875.122
28.600,tourer,0,3,43.14,0,0,-369.02,9.27,535.12,734.644,False,734.644
28.600,original,0,4,44.85,0,0,-502.61,8.69,540.11,868.347,False,868.347
28.600,moto,0,6,44.39,0,0,-412.16,12.91,190.33,458.514,False,1106.481
28.600,atv,0,6,24.15,0,0,-332.73,19.32,250.82,459.150,False,972.957
30.600,tourer,0,4,45.44,0,0,-457.77,8.71,538.40,823.403,False,823.403
30.600,original,0,4,25.24,0,0,-583.11,8.74,542.61,948.985,False,948.985
30.600,moto,0,6,50.65,0,0,-493.62,10.85,140.08,458.514,False,1234.839
30.600,atv,0,6,26.53,0,0,-370.25,13.40,222.08,459.150,False,1036.367
32.600,tourer,0,4,43.07,0,0,-549.39,8.74,543.08,915.233,False,915.233
32.600,original,0,5,20.38,0,0,-609.36,8.53,522.55,982.351,False,982.351
32.600,moto,0,6,51.58,0,0,-581.95,9.15,87.49,458.514,False,1372.913
32.600,atv,0,6,39.09,0,0,-424.33,12.56,182.76,459.150,False,1125.829
34.600,tourer,0,4,15.70,0,0,-599.73,8.74,537.33,966.005,False,966.005
34.600,original,0,5,31.80,0,0,-615.05,9.01,470.02,1035.022,False,1035.022
34.600,moto,0,6,33.16,0,0,-629.76,8.83,26.45,1482.759,False,1481.044
34.600,atv,0,6,45.81,0,0,-497.31,10.76,137.98,459.150,False,1240.676
36.600,tourer,0,5,26.54,0,0,-611.96,8.64,501.01,1004.490,False,1004.490
36.600,original,0,5,38.20,0,0,-629.12,9.66,400.89,1106.271,False,1106.271
36.600,moto,0,6,44.01,0,0,-628.57,10.25,-52.07,1559.347,False,1559.347
36.600,atv,0,6,49.25,0,0,-579.38,9.18,89.21,459.150,False,1368.818
38.600,tourer,0,5,35.28,0,0,-627.29,9.40,440.20,1067.016,False,1067.016
38.600,original,0,5,41.41,0,0,-631.51,9.78,321.38,1185.940,False,1185.940
38.600,moto,0,6,43.88,0,0,-626.90,8.68,-139.28,1646.597,True,1646.597
38.600,atv,0,6,31.12,0,0,-629.09,8.85,30.57,459.150,False,1475.133
40.600,tourer,0,5,40.76,0,0,-630.66,9.74,363.72,1143.560,False,1143.560
40.600,original,0,6,43.50,0,0,-629.06,9.70,236.33,1270.982,False,1270.982
40.600,moto,0,7,48.80,0,0,-626.15,7.88,-230.32,1737.522,True,1737.522
40.600,atv,0,6,33.01,0,0,-628.88,9.24,-41.66,1549.156,False,1549.156
42.600,tourer,0,6,43.84,0,0,-633.66,9.76,278.85,1228.393,False,1228.393
