time,speed,travel,x,y,z,grounded,lift,torque,contact
0.006,35.662,0.713,-626.515,8.809,14.310,4,7.800,0.080,""
0.026,35.673,1.427,-626.503,8.808,13.596,4,7.937,0.046,"Ground_80_320:(0.00, 1.00, 0.00)"
0.046,35.683,2.140,-626.492,8.805,12.883,4,8.090,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.066,35.693,2.854,-626.480,8.803,12.169,4,8.247,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.086,35.701,3.569,-626.468,8.799,11.455,4,8.409,0.019,"Ground_80_320:(0.00, 1.00, 0.00)"
0.106,35.710,4.283,-626.456,8.795,10.741,4,8.576,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.126,35.717,4.997,-626.444,8.791,10.026,4,8.745,0.039,"Ground_80_320:(0.00, 1.00, 0.00)"
0.146,35.725,5.712,-626.433,8.786,9.312,4,8.915,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.166,35.731,6.426,-626.421,8.781,8.597,4,9.084,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.186,35.737,7.141,-626.409,8.776,7.883,4,9.249,0.049,"Ground_80_320:(0.00, 1.00, 0.00)"
0.206,35.743,7.856,-626.397,8.771,7.168,4,9.407,0.048,"Ground_80_320:(0.00, 1.00, 0.00)"
0.226,35.749,8.571,-626.386,8.765,6.453,4,9.556,0.047,"Ground_80_320:(0.00, 1.00, 0.00)"
0.246,35.754,9.286,-626.374,8.760,5.738,4,9.694,0.045,"Ground_80_320:(0.00, 1.00, 0.00)"
0.266,35.758,10.002,-626.362,8.754,5.023,4,9.820,0.042,"Ground_80_320:(0.00, 1.00, 0.00)"
0.286,35.763,10.717,-626.350,8.749,4.308,4,9.931,0.038,"Ground_80_320:(0.00, 1.00, 0.00)"
0.306,35.767,11.432,-626.338,8.744,3.592,4,10.028,0.035,"Ground_80_320:(0.00, 1.00, 0.00)"
0.326,35.771,12.148,-626.327,8.738,2.877,4,10.110,0.031,"Ground_80_320:(0.00, 1.00, 0.00)"
0.346,35.774,12.863,-626.315,8.733,2.162,4,10.176,0.028,"Ground_80_320:(0.00, 1.00, 0.00)"
0.366,35.777,13.579,-626.303,8.728,1.446,4,10.228,0.024,"Ground_80_320:(0.00, 1.00, 0.00)"
0.386,35.780,14.294,-626.291,8.724,0.731,4,10.265,0.021,"Ground_80_320:(0.00, 1.00, 0.00)"
0.406,35.783,15.010,-626.279,8.719,0.015,4,10.289,0.018,"Ground_80_320:(0.00, 1.00, 0.00)"
0.426,35.786,15.726,-626.268,8.715,-0.701,4,10.300,0.015,"Ground_80_320:(0.00, 1.00, 0.00)"
0.446,35.788,16.441,-626.256,8.710,-1.416,4,10.300,0.013,"Ground_80_320:(0.00, 1.00, 0.00)"
0.466,35.791,17.157,-626.244,8.707,-2.132,4,10.290,0.010,"Ground_80_320:(0.00, 1.00, 0.00)"
0.486,35.793,17.873,-626.232,8.703,-2.848,4,10.272,0.008,"Ground_80_320:(0.00, 1.00, 0.00)"
0.506,35.795,18.589,-626.220,8.699,-3.563,4,10.247,0.007,"Ground_80_320:(0.00, 1.00, 0.00)"
0.526,35.796,19.305,-626.209,8.696,-4.279,4,10.217,0.005,"Ground_80_320:(0.00, 1.00, 0.00)"
0.546,35.798,20.021,-626.197,8.692,-4.995,4,10.182,0.004,"Ground_80_320:(0.00, 1.00, 0.00)"
0.566,35.800,20.737,-626.185,8.689,-5.711,4,10.145,0.003,"Ground_80_320:(0.00, 1.00, 0.00)"
0.586,35.801,21.453,-626.173,8.686,-6.427,4,10.106,0.002,"Ground_80_320:(0.00, 1.00, 0.00)"
0.606,35.802,22.169,-626.161,8.683,-7.143,4,10.066,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.626,35.803,22.885,-626.150,8.680,-7.859,4,10.027,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
0.646,35.805,23.601,-626.138,8.678,-8.575,4,9.989,0.000,"Ground_80_320:(0.00, 1.00, 0.00)"
0.666,35.806,24.317,-626.126,8.675,-9.291,4,9.953,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.686,35.807,25.033,-626.114,8.672,-10.007,4,10.504,0.001,"Ground_80_320:(0.00, 1.00, 0.00)"
0.706,35.807,25.749,-626.102,8.670,-10.723,4,10.420,0.062,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.726,35.808,26.465,-626.091,8.668,-11.439,4,10.374,0.112,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.746,35.809,27.181,-626.079,8.667,-12.155,4,10.935,0.150,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.766,35.809,27.898,-626.067,8.666,-12.871,4,10.757,0.119,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.786,35.810,28.614,-626.055,8.665,-13.587,4,10.553,0.091,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.806,35.810,29.330,-626.043,8.664,-14.303,4,10.338,0.068,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.826,35.810,30.046,-626.031,8.664,-15.019,4,10.124,0.049,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.846,35.810,30.762,-626.020,8.663,-15.735,4,9.921,0.032,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.866,35.811,31.478,-626.008,8.663,-16.451,4,9.736,0.019,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.886,35.811,32.195,-625.996,8.662,-17.167,4,9.574,0.008,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.906,35.811,32.911,-625.984,8.661,-17.884,4,9.437,0.000,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.926,35.811,33.627,-625.972,8.660,-18.600,4,9.329,0.006,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.946,35.812,34.344,-625.960,8.659,-19.316,4,9.248,0.011,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.966,35.812,35.060,-625.948,8.658,-20.032,4,9.198,0.023,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
0.986,35.812,35.776,-625.937,8.656,-20.748,4,9.212,0.041,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
1.006,35.812,36.492,-625.925,8.654,-21.464,4,9.297,0.071,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
1.026,35.813,37.209,-625.913,8.652,-22.180,4,9.493,0.098,"Reverse supported roadworks transition:(0.00, 1.00, 0.00)"
1.046,35.813,37.925,-625.901,8.650,-22.897,4,9.788,0.134,"Reverse supported roadworks transition:(0.00, 1.00, 0.01)"
1.066,35.813,38.641,-625.889,8.648,-23.613,4,10.201,0.166,"Reverse supported roadworks transition:(0.01, 1.00, 0.01)"
