time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.013,11.887,0.238,-632.922,8.959,14.680,4,7.800,0.092,"",0.000,0.000,0.000,11.887,0.000,1.000,124.762,0.196,-0.040,-11.886,0.000,0.014
0.033,11.894,0.476,-632.918,8.958,14.442,4,8.078,0.016,"",0.056,0.000,0.000,11.895,0.000,1.000,124.524,0.196,-0.074,-11.893,0.000,0.021
0.053,11.901,0.714,-632.914,8.956,14.203,4,8.348,0.026,"",0.053,0.000,0.002,11.901,0.000,1.000,124.286,0.196,-0.104,-11.899,0.034,0.023
0.073,11.800,0.950,-632.910,8.953,13.967,4,8.608,0.047,"",0.050,0.000,-0.003,11.800,0.000,1.000,124.050,0.195,-0.127,-11.798,-0.066,0.022
0.093,11.816,1.187,-632.907,8.950,13.731,4,8.857,0.055,"",0.100,0.000,0.004,11.817,0.000,1.000,123.813,0.195,-0.146,-11.814,0.088,0.021
0.113,11.831,1.423,-632.903,8.947,13.494,4,9.096,0.056,"",0.092,0.000,-0.005,11.832,0.000,1.000,123.577,0.195,-0.161,-11.829,-0.115,0.018
0.133,11.844,1.660,-632.899,8.944,13.257,4,9.319,0.053,"",0.085,0.000,0.006,11.845,0.000,1.000,123.340,0.195,-0.170,-11.842,0.136,0.016
0.153,11.856,1.898,-632.895,8.940,13.020,4,9.524,0.047,"",0.078,0.000,-0.007,11.857,0.000,1.000,123.102,0.196,-0.176,-11.854,-0.155,0.014
0.173,11.867,2.135,-632.891,8.937,12.783,4,9.709,0.041,"",0.072,0.000,0.008,11.868,0.000,1.000,122.865,0.196,-0.178,-11.865,0.170,0.011
0.193,11.877,2.373,-632.887,8.933,12.545,4,9.870,0.035,"",0.066,0.000,-0.008,11.878,0.000,1.000,122.627,0.196,-0.177,-11.875,-0.183,0.010
0.213,11.886,2.610,-632.883,8.930,12.307,4,10.008,0.030,"",0.062,0.000,0.009,11.886,0.000,1.000,122.390,0.196,-0.173,-11.884,0.194,0.008
0.233,11.894,2.848,-632.879,8.926,12.070,4,10.121,0.025,"",0.057,0.000,-0.009,11.894,0.000,1.000,122.152,0.196,-0.167,-11.891,-0.202,0.006
0.253,11.901,3.086,-632.875,8.923,11.832,4,10.211,0.020,"",0.053,0.000,0.009,11.901,0.000,1.000,121.914,0.196,-0.159,-11.899,0.209,0.005
0.273,11.800,3.322,-632.871,8.920,11.596,4,10.278,0.016,"",0.050,0.000,-0.010,11.800,0.000,1.000,121.678,0.195,-0.149,-11.798,-0.215,0.004
0.293,11.817,3.559,-632.867,8.917,11.359,4,10.324,0.013,"",0.100,0.000,0.010,11.817,0.000,1.000,121.441,0.195,-0.139,-11.815,0.219,0.004
0.313,11.832,3.795,-632.864,8.915,11.123,4,10.352,0.011,"",0.092,0.000,-0.010,11.832,0.000,1.000,121.205,0.195,-0.128,-11.830,-0.224,0.003
0.333,11.846,4.032,-632.860,8.912,10.886,4,10.361,0.009,"",0.084,0.000,0.010,11.846,0.000,1.000,120.968,0.195,-0.117,-11.844,0.226,0.003
0.353,11.858,4.269,-632.856,8.910,10.649,4,10.357,0.007,"",0.077,0.000,-0.010,11.858,0.000,1.000,120.731,0.196,-0.106,-11.856,-0.229,0.002
0.373,11.869,4.507,-632.852,8.908,10.411,4,10.339,0.006,"",0.071,0.000,0.010,11.869,0.000,1.000,120.493,0.196,-0.095,-11.867,0.232,0.002
0.393,11.878,4.744,-632.848,8.907,10.174,4,10.311,0.004,"",0.066,0.000,-0.011,11.878,0.000,1.000,120.256,0.196,-0.085,-11.876,-0.234,0.002
0.413,11.887,4.982,-632.844,8.905,9.936,4,10.275,0.004,"",0.061,0.000,0.011,11.887,0.000,1.000,120.018,0.196,-0.076,-11.885,0.234,0.002
0.433,11.895,5.220,-632.840,8.904,9.698,4,10.234,0.003,"",0.056,0.000,-0.011,11.895,0.000,1.000,119.780,0.196,-0.068,-11.893,-0.235,0.002
0.453,11.902,5.458,-632.836,8.903,9.460,4,10.188,0.002,"",0.053,0.000,0.011,11.902,0.000,1.000,119.542,0.196,-0.060,-11.900,0.236,0.002
0.473,11.801,5.694,-632.832,8.902,9.224,4,10.140,0.002,"",0.049,0.000,-0.011,11.801,0.000,1.000,119.306,0.195,-0.053,-11.799,-0.237,0.002
0.493,11.818,5.930,-632.828,8.901,8.988,4,10.091,0.001,"",0.099,0.000,0.011,11.818,0.000,1.000,119.070,0.195,-0.048,-11.816,0.237,0.002
