time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.019,35.662,0.713,-632.914,8.959,14.204,4,7.800,0.050,"",0.000,0.000,0.000,35.662,0.000,1.000,124.287,0.588,-0.039,-35.657,0.000,0.010
0.039,35.661,1.427,-632.903,8.958,13.491,4,7.909,0.007,"",0.169,0.000,0.000,35.661,0.000,1.000,123.573,0.588,-0.077,-35.656,0.000,0.016
0.059,35.660,2.140,-632.891,8.956,12.778,4,8.026,0.021,"",0.170,0.000,-0.001,35.660,0.000,1.000,122.860,0.588,-0.113,-35.655,-0.028,0.019
0.079,35.660,2.853,-632.879,8.953,12.065,4,8.153,0.038,"",0.170,0.000,0.002,35.660,0.000,1.000,122.147,0.588,-0.146,-35.655,0.044,0.021
0.099,35.659,3.567,-632.867,8.949,11.351,4,8.297,0.048,"",0.170,0.000,0.003,35.659,0.000,1.000,121.433,0.588,-0.176,-35.654,0.071,0.020
0.119,35.659,4.280,-632.855,8.945,10.638,4,8.458,0.051,"",0.170,0.000,-0.004,35.659,0.000,1.000,120.720,0.588,-0.203,-35.653,-0.099,0.019
0.139,35.658,4.993,-632.844,8.940,9.925,4,8.636,0.051,"",0.171,0.000,-0.005,35.659,0.000,1.000,120.007,0.588,-0.226,-35.653,-0.120,0.018
0.159,35.658,5.706,-632.832,8.936,9.212,4,8.825,0.049,"",0.171,0.000,0.006,35.658,0.000,1.000,119.294,0.588,-0.246,-35.653,0.140,0.015
0.179,35.658,6.420,-632.820,8.930,8.499,4,9.021,0.045,"",0.171,0.000,0.007,35.658,0.000,1.000,118.580,0.588,-0.262,-35.652,0.158,0.015
0.199,35.658,7.133,-632.808,8.925,7.785,4,9.218,0.040,"",0.171,0.000,-0.008,35.658,0.000,1.000,117.867,0.588,-0.274,-35.652,-0.174,0.011
0.219,35.658,7.846,-632.796,8.919,7.072,4,9.409,0.035,"",0.171,0.000,-0.008,35.658,0.000,1.000,117.154,0.588,-0.282,-35.652,-0.186,0.012
0.239,35.658,8.559,-632.785,8.914,6.359,4,9.591,0.030,"",0.171,0.000,0.009,35.658,0.000,1.000,116.441,0.588,-0.286,-35.652,0.198,0.008
0.259,35.658,9.272,-632.773,8.908,5.646,4,9.759,0.025,"",0.171,0.000,0.009,35.658,0.000,1.000,115.728,0.589,-0.287,-35.652,0.207,0.010
0.279,35.658,9.986,-632.761,8.902,4.933,4,9.909,0.021,"",0.171,0.000,-0.010,35.658,0.000,1.000,115.014,0.588,-0.285,-35.652,-0.214,0.005
0.299,35.658,10.699,-632.749,8.896,4.220,4,10.041,0.017,"",0.171,0.000,-0.010,35.658,0.000,1.000,114.301,0.588,-0.280,-35.652,-0.219,0.009
0.319,35.658,11.412,-632.738,8.891,3.507,4,10.151,0.014,"",0.171,0.000,0.010,35.658,0.000,1.000,113.588,0.588,-0.273,-35.652,0.225,0.003
0.339,35.658,12.125,-632.726,8.886,2.794,4,10.240,0.011,"",0.171,0.000,0.010,35.658,0.000,1.000,112.875,0.589,-0.265,-35.652,0.229,0.008
0.359,35.658,12.838,-632.714,8.881,2.081,4,10.309,0.009,"",0.171,0.000,-0.010,35.658,0.000,1.000,112.162,0.588,-0.255,-35.652,-0.232,0.002
0.379,35.658,13.551,-632.702,8.876,1.368,4,10.356,0.007,"",0.171,0.000,-0.011,35.658,0.000,1.000,111.449,0.587,-0.244,-35.652,-0.234,0.008
0.399,35.658,14.265,-632.690,8.871,0.655,4,10.385,0.005,"",0.171,0.000,0.011,35.658,0.000,1.000,110.735,0.588,-0.232,-35.652,0.234,0.001
0.419,35.658,14.978,-632.679,8.867,-0.058,4,10.397,0.004,"",0.171,0.000,0.011,35.658,0.000,1.000,110.022,0.588,-0.220,-35.652,0.236,0.008
0.439,35.658,15.691,-632.667,8.863,-0.771,4,10.393,0.003,"",0.171,0.000,-0.011,35.658,0.000,1.000,109.309,0.588,-0.209,-35.652,-0.237,0.001
0.459,35.658,16.404,-632.655,8.859,-1.484,4,10.376,0.002,"",0.171,0.000,-0.011,35.658,0.000,1.000,108.596,0.587,-0.197,-35.653,-0.237,0.008
0.479,35.658,17.117,-632.643,8.855,-2.197,4,10.348,0.001,"",0.171,0.000,0.011,35.658,0.000,1.000,107.883,0.588,-0.187,-35.653,0.238,0.001
0.499,35.658,17.830,-632.632,8.851,-2.910,4,10.311,0.001,"",0.171,0.000,0.011,35.658,0.000,1.000,107.170,0.588,-0.176,-35.653,0.238,0.008
0.519,35.658,18.543,-632.620,8.848,-3.624,4,10.268,0.001,"",0.171,0.000,-0.011,35.658,0.000,1.000,106.457,0.588,-0.167,-35.653,-0.237,0.001
