action,time,x,y,z,speed,grounded,immersion
drive out,7.360,298.676,76.923,126.359,41.708,4,0.000
drive out,7.380,298.195,76.901,125.675,41.814,4,0.000
drive out,7.400,297.713,76.880,124.990,41.920,4,0.000
drive out,7.420,297.230,76.861,124.303,42.024,4,0.000
drive out,7.440,296.746,76.843,123.614,42.127,4,0.000
drive out,7.460,296.261,76.827,122.923,42.230,4,0.000
drive out,7.480,295.774,76.812,122.231,42.331,4,0.000
drive out,7.500,295.287,76.798,121.537,42.432,4,0.000
drive out,7.520,294.798,76.785,120.841,42.531,4,0.000
drive out,7.540,294.308,76.774,120.144,42.630,4,0.000
drive out,7.560,293.817,76.764,119.446,42.728,4,0.000
drive out,7.580,293.324,76.756,118.746,42.825,4,0.000
drive out,7.600,292.831,76.750,118.044,42.921,4,0.000
drive out,7.620,292.336,76.745,117.341,43.016,4,0.000
drive out,7.640,291.841,76.743,116.637,43.109,4,0.000
drive out,7.660,291.344,76.742,115.931,43.202,4,0.000
drive out,7.680,290.846,76.743,115.223,43.293,4,0.000
drive out,7.700,290.347,76.746,114.514,43.383,4,0.000
drive out,7.720,289.848,76.751,113.803,43.473,4,0.000
drive out,7.740,289.347,76.758,113.091,43.561,4,0.000
drive out,7.760,288.845,76.767,112.377,43.648,4,0.000
drive out,7.780,288.342,76.777,111.662,43.734,4,0.000
drive out,7.800,287.838,76.789,110.945,43.820,4,0.000
drive out,7.820,287.333,76.802,110.227,43.905,4,0.000
drive out,7.840,286.827,76.817,109.508,43.989,4,0.000
drive out,7.860,286.320,76.833,108.787,44.072,4,0.000
drive out,7.880,285.813,76.850,108.065,44.154,4,0.000
drive out,7.900,285.304,76.868,107.342,44.235,4,0.000
drive out,7.920,284.794,76.886,106.617,44.316,4,0.000
drive out,7.940,284.283,76.906,105.891,44.396,4,0.000
drive out,7.960,283.772,76.925,105.164,44.475,4,0.000
drive out,7.980,283.259,76.944,104.435,44.553,4,0.000
drive out,8.000,282.746,76.963,103.706,44.631,4,0.000
drive out,8.020,282.231,76.980,102.974,44.708,4,0.000
drive out,8.040,281.716,76.997,102.242,44.784,4,0.000
drive out,8.060,281.200,77.012,101.508,44.860,4,0.000
drive out,8.080,280.683,77.025,100.773,44.936,4,0.000
drive out,8.100,280.165,77.037,100.036,45.011,4,0.000
drive out,8.120,279.646,77.046,99.299,45.086,4,0.000
drive out,8.140,279.126,77.053,98.560,45.160,4,0.000
drive out,8.160,278.605,77.057,97.819,45.235,4,0.000
drive out,8.180,278.084,77.059,97.078,45.309,4,0.000
drive out,8.200,277.561,77.058,96.335,45.383,4,0.000
drive out,8.220,277.038,77.055,95.591,45.457,4,0.000
drive out,8.240,276.514,77.048,94.846,45.531,4,0.000
drive out,8.260,275.989,77.039,94.099,45.605,2,0.000
drive out,8.280,275.464,77.027,93.352,45.679,2,0.000
drive out,8.300,274.937,77.011,92.603,45.754,2,0.000
drive out,8.320,274.410,76.992,91.852,45.828,2,0.000
drive out,8.340,273.881,76.970,91.101,45.903,2,0.000
drive out,8.360,273.352,76.944,90.348,45.978,1,0.000
drive out,8.380,272.823,76.914,89.595,45.965,2,0.000
drive out,8.400,272.294,76.882,88.841,46.042,2,0.000
drive out,8.420,271.763,76.846,88.086,46.119,2,0.000
drive out,8.440,271.232,76.806,87.330,46.196,2,0.000
drive out,8.460,270.700,76.764,86.573,46.273,4,0.000
drive out,8.480,270.167,76.719,85.814,46.350,4,0.000
drive out,8.500,269.633,76.672,85.055,46.427,4,0.000
drive out,8.520,269.099,76.623,84.294,46.503,4,0.000
drive out,8.540,268.564,76.572,83.533,46.579,4,0.000
drive out,8.560,268.096,76.518,82.915,40.137,2,0.000
drive out,8.580,267.642,76.502,82.718,24.410,2,0.000
drive out,8.600,267.184,76.491,82.543,24.183,2,0.000
drive out,8.620,266.725,76.485,82.353,24.572,2,0.000
drive out,8.640,266.262,76.484,82.158,24.764,2,0.000
drive out,8.660,265.792,76.488,81.967,24.900,2,0.000
drive out,8.680,265.314,76.494,81.786,25.032,2,0.000
drive out,8.700,264.828,76.502,81.616,25.174,1,0.000
drive out,8.720,264.343,76.507,81.447,25.074,0,0.000
drive out,8.740,263.857,76.509,81.278,24.938,0,0.000
drive out,8.760,263.372,76.506,81.110,24.767,0,0.000
drive out,8.780,262.887,76.499,80.941,24.564,0,0.000
drive out,8.800,262.402,76.488,80.773,24.328,0,0.000
drive out,8.820,261.918,76.473,80.605,24.061,0,0.000
drive out,8.840,261.434,76.454,80.437,23.765,0,0.000
drive out,8.860,260.950,76.431,80.270,23.439,0,0.000
drive out,8.880,260.466,76.404,80.102,23.087,0,0.000
drive out,8.900,259.983,76.372,79.935,22.707,0,0.000
drive out,8.920,259.500,76.337,79.769,22.303,0,0.000
drive out,8.940,259.018,76.298,79.602,21.875,0,0.000
drive out,8.960,258.535,76.255,79.436,21.424,0,0.000
drive out,8.980,258.053,76.208,79.269,20.951,0,0.000
drive out,9.000,257.572,76.157,79.103,20.458,1,0.000
drive out,9.020,257.090,76.102,78.937,19.945,2,0.000
drive out,9.040,256.609,76.045,78.785,19.785,2,0.000
drive out,9.060,256.129,75.984,78.645,19.720,2,0.000
drive out,9.080,255.649,75.920,78.519,19.733,2,0.000
drive out,9.100,255.173,75.859,78.403,19.694,2,0.000
drive out,9.120,254.700,75.803,78.295,19.684,2,0.000
drive out,9.140,254.229,75.746,78.199,19.824,2,0.000
drive out,9.160,253.761,75.689,78.116,20.009,2,0.000
drive out,9.180,253.296,75.633,78.047,20.179,2,0.000
drive out,9.200,252.835,75.576,77.993,20.397,4,0.000
drive out,9.220,252.375,75.519,77.953,20.617,4,0.000
drive out,9.240,251.916,75.464,77.927,20.832,4,0.000
drive out,9.260,251.457,75.413,77.915,21.047,4,0.000
drive out,9.280,250.997,75.366,77.916,21.262,4,0.000
drive out,9.300,250.537,75.327,77.931,21.472,4,0.000
drive out,9.320,250.075,75.303,77.960,21.638,4,0.000
drive out,9.340,249.614,75.284,78.003,21.860,4,0.000
drive out,9.360,249.153,75.270,78.058,22.085,4,0.000
drive out,9.380,248.694,75.261,78.126,22.308,4,0.000
drive out,9.400,248.235,75.255,78.207,22.529,4,0.000
drive out,9.420,247.778,75.252,78.301,22.749,4,0.000
drive out,9.440,247.498,75.253,78.326,13.098,4,0.000
drive out,9.460,247.394,75.258,78.276,2.989,4,0.000
drive out,9.480,247.325,75.260,78.215,0.815,4,0.000
drive out,9.500,247.266,75.262,78.163,0.493,4,0.000
drive out,9.520,247.215,75.264,78.122,0.378,4,0.000
drive out,9.540,247.173,75.267,78.091,0.310,4,0.000
drive out,9.560,247.137,75.270,78.068,0.261,4,0.000
drive out,9.580,247.109,75.273,78.050,0.218,4,0.000
drive out,9.600,247.085,75.275,78.036,0.180,4,0.000
drive out,9.620,247.065,75.277,78.025,0.150,4,0.000
drive out,9.640,247.049,75.278,78.016,0.125,4,0.000
drive out,9.660,247.036,75.279,78.009,0.104,4,0.000
drive out,9.680,247.024,75.280,78.003,0.086,4,0.000
drive out,9.700,247.014,75.280,77.999,0.078,4,0.000
drive out,9.720,247.006,75.279,77.995,0.069,4,0.000
drive out,9.740,246.999,75.279,77.991,0.060,4,0.000
drive out,9.760,246.992,75.279,77.988,0.051,4,0.000
drive out,9.780,246.986,75.279,77.985,0.046,4,0.000
drive out,9.800,246.981,75.279,77.983,0.042,4,0.000
drive out,9.820,246.976,75.279,77.981,0.039,4,0.000
drive out,9.840,246.971,75.279,77.979,0.037,4,0.000
drive out,9.860,246.967,75.279,77.977,0.035,4,0.000
drive out,9.880,246.963,75.280,77.975,0.034,4,0.000
drive out,9.900,246.959,75.280,77.973,0.034,4,0.000
drive out,9.920,246.955,75.280,77.971,0.033,4,0.000
drive out,9.940,246.951,75.280,77.970,0.032,4,0.000
drive out,9.960,246.947,75.280,77.968,0.031,4,0.000
drive out,9.980,246.944,75.280,77.967,0.031,4,0.000
drive out,10.000,246.940,75.280,77.965,0.031,4,0.000
drive out,10.020,246.936,75.280,77.964,0.031,4,0.000
drive out,10.040,246.932,75.280,77.962,0.030,4,0.000
drive out,10.060,246.929,75.280,77.961,0.030,4,0.000
drive out,10.080,246.925,75.280,77.959,0.030,4,0.000
drive out,10.100,246.922,75.280,77.958,0.030,4,0.000
drive out,10.120,246.918,75.280,77.957,0.030,4,0.000
drive out,10.140,246.914,75.279,77.955,0.029,4,0.000
drive out,10.160,246.911,75.279,77.954,0.029,4,0.000
drive out,10.180,246.907,75.279,77.953,0.029,4,0.000
drive out,10.200,246.904,75.280,77.951,0.029,4,0.000
drive out,10.220,246.900,75.280,77.950,0.029,4,0.000
drive out,10.240,246.897,75.280,77.949,0.029,4,0.000
drive out,10.260,246.893,75.279,77.947,0.029,4,0.000
drive out,10.280,246.889,75.279,77.946,0.029,4,0.000
drive out,10.300,246.886,75.279,77.945,0.029,4,0.000
drive out,10.320,246.882,75.279,77.944,0.029,4,0.000
drive out,10.340,246.879,75.279,77.942,0.029,4,0.000
drive out,10.360,246.875,75.279,77.941,0.029,4,0.000
drive out,10.380,246.871,75.279,77.940,0.029,4,0.000
drive out,10.400,246.868,75.279,77.939,0.028,4,0.000
drive out,10.420,246.864,75.279,77.938,0.028,4,0.000
drive out,10.440,246.861,75.279,77.936,0.028,4,0.000
drive out,10.460,246.857,75.279,77.935,0.028,4,0.000
drive out,10.480,246.854,75.279,77.934,0.028,4,0.000
drive out,10.500,246.850,75.279,77.933,0.028,4,0.000
drive out,10.520,246.846,75.279,77.932,0.028,4,0.000
drive out,10.540,246.843,75.279,77.931,0.028,4,0.000
drive out,10.560,246.839,75.279,77.930,0.028,4,0.000
drive out,10.580,246.835,75.279,77.929,0.028,4,0.000
drive out,10.600,246.832,75.279,77.927,0.028,4,0.000
drive out,10.620,246.828,75.279,77.926,0.028,4,0.000
drive out,10.640,246.825,75.279,77.925,0.028,4,0.000
drive out,10.660,246.821,75.279,77.924,0.027,4,0.000
drive out,10.680,246.817,75.279,77.923,0.027,4,0.000
drive out,10.700,246.814,75.279,77.922,0.027,4,0.000
drive out,10.720,246.810,75.279,77.921,0.027,4,0.000
drive out,10.740,246.807,75.279,77.920,0.027,4,0.000
drive out,10.760,246.803,75.279,77.919,0.027,4,0.000
drive out,10.780,246.799,75.279,77.918,0.027,4,0.000
drive out,10.800,246.796,75.279,77.917,0.027,4,0.000
drive out,10.820,246.792,75.279,77.917,0.026,4,0.000
drive out,10.840,246.788,75.279,77.916,0.026,4,0.000
drive out,10.860,246.785,75.279,77.915,0.026,4,0.000
drive out,10.880,246.781,75.279,77.914,0.026,4,0.000
drive out,10.900,246.778,75.279,77.913,0.026,4,0.000
drive out,10.920,246.774,75.279,77.912,0.026,4,0.000
drive out,10.940,246.770,75.279,77.911,0.026,4,0.000
drive out,10.960,246.767,75.279,77.910,0.026,4,0.000
drive out,10.980,246.763,75.279,77.910,0.025,4,0.000
drive out,11.000,246.759,75.279,77.909,0.025,4,0.000
drive out,11.020,246.756,75.279,77.908,0.025,4,0.000
drive out,11.040,246.752,75.279,77.907,0.025,4,0.000
drive out,11.060,246.749,75.279,77.906,0.025,4,0.000
drive out,11.080,246.745,75.279,77.906,0.025,4,0.000
drive out,11.100,246.741,75.279,77.905,0.025,4,0.000
drive out,11.120,246.738,75.279,77.904,0.025,4,0.000
drive out,11.140,246.734,75.279,77.903,0.025,4,0.000
drive out,11.160,246.730,75.279,77.903,0.024,4,0.000
drive out,11.180,246.727,75.279,77.902,0.024,4,0.000
drive out,11.200,246.723,75.279,77.901,0.024,4,0.000
drive out,11.220,246.719,75.279,77.901,0.024,4,0.000
drive out,11.240,246.716,75.279,77.900,0.024,4,0.000
drive out,11.260,246.712,75.279,77.899,0.024,4,0.000
drive out,11.280,246.708,75.279,77.899,0.024,4,0.000
drive out,11.300,246.705,75.279,77.898,0.024,4,0.000
drive out,11.320,246.701,75.279,77.897,0.024,4,0.000
drive out,11.340,246.697,75.279,77.897,0.024,4,0.000
drive out,11.360,246.694,75.279,77.896,0.023,4,0.000
drive out,11.380,246.690,75.279,77.896,0.023,4,0.000
drive out,11.400,246.687,75.279,77.895,0.023,4,0.000
drive out,11.420,246.683,75.279,77.894,0.023,4,0.000
drive out,11.440,246.679,75.279,77.894,0.023,4,0.000
drive out,11.460,246.676,75.279,77.893,0.023,4,0.000
drive out,11.480,246.672,75.279,77.893,0.023,4,0.000
drive out,11.500,246.668,75.279,77.892,0.023,4,0.000
drive out,11.520,246.665,75.279,77.892,0.023,4,0.000
drive out,11.540,246.661,75.279,77.891,0.022,4,0.000
drive out,11.560,246.657,75.279,77.891,0.022,4,0.000
drive out,11.580,246.654,75.279,77.890,0.022,4,0.000
drive out,11.600,246.650,75.279,77.890,0.022,4,0.000
drive out,11.620,246.646,75.279,77.889,0.022,4,0.000
drive out,11.640,246.643,75.279,77.889,0.022,4,0.000
drive out,11.660,246.639,75.279,77.889,0.022,4,0.000
drive out,11.680,246.636,75.278,77.888,0.022,4,0.000
drive out,11.700,246.632,75.278,77.888,0.022,4,0.000
drive out,11.720,246.628,75.278,77.887,0.022,4,0.000
drive out,11.740,246.625,75.278,77.887,0.021,4,0.000
drive out,11.760,246.621,75.278,77.886,0.021,4,0.000
drive out,11.780,246.617,75.278,77.886,0.022,4,0.000
drive out,11.800,246.614,75.278,77.886,0.021,4,0.000
drive out,11.820,246.610,75.277,77.885,0.021,4,0.000
drive out,11.840,246.606,75.277,77.885,0.021,4,0.000
drive out,11.860,246.603,75.277,77.885,0.021,4,0.000
drive out,11.880,246.599,75.277,77.884,0.021,4,0.000
drive out,11.900,246.596,75.277,77.884,0.021,4,0.000
drive out,11.920,246.592,75.276,77.884,0.021,4,0.000
drive out,11.940,246.588,75.276,77.883,0.021,4,0.000
drive out,11.960,246.585,75.276,77.883,0.021,4,0.000
drive out,11.980,246.581,75.276,77.883,0.021,4,0.000
drive out,12.000,246.577,75.275,77.882,0.022,4,0.000
drive out,12.020,246.574,75.275,77.882,0.021,4,0.000
drive out,12.040,246.570,75.275,77.882,0.021,4,0.000
drive out,12.060,246.567,75.275,77.882,0.021,4,0.000
drive out,12.080,246.563,75.274,77.881,0.022,4,0.000
drive out,12.100,246.559,75.274,77.881,0.021,4,0.000
drive out,12.120,246.556,75.274,77.881,0.021,4,0.000
drive out,12.140,246.552,75.274,77.881,0.021,4,0.000
drive out,12.160,246.548,75.274,77.880,0.021,4,0.000
drive out,12.180,246.545,75.273,77.880,0.021,4,0.000
drive out,12.200,246.541,75.273,77.880,0.021,4,0.000
drive out,12.220,246.537,75.273,77.880,0.021,4,0.000
drive out,12.240,246.534,75.273,77.880,0.021,4,0.000
drive out,12.260,246.530,75.272,77.880,0.021,4,0.000
drive out,12.280,246.527,75.272,77.880,0.021,4,0.000
drive out,12.300,246.523,75.272,77.879,0.021,4,0.000
drive out,12.320,246.519,75.272,77.879,0.021,4,0.000
drive out,12.340,246.516,75.272,77.879,0.021,4,0.000
drive out,12.360,246.512,75.271,77.879,0.021,4,0.000
drive out,12.380,246.508,75.271,77.879,0.021,4,0.000
drive out,12.400,246.505,75.271,77.879,0.021,4,0.000
drive out,12.420,246.501,75.271,77.879,0.021,4,0.000
drive out,12.440,246.498,75.270,77.879,0.021,4,0.000
drive out,12.460,246.494,75.270,77.879,0.021,4,0.000
drive out,12.480,246.490,75.270,77.879,0.022,4,0.000
drive out,12.500,246.487,75.270,77.879,0.021,4,0.000
drive out,12.520,246.483,75.270,77.879,0.021,4,0.000
drive out,12.540,246.479,75.269,77.879,0.021,4,0.000
drive out,12.560,246.476,75.269,77.879,0.021,4,0.000
drive out,12.580,246.472,75.269,77.879,0.021,4,0.000
drive out,12.600,246.469,75.269,77.879,0.021,4,0.000
drive out,12.620,246.465,75.269,77.879,0.021,4,0.000
drive out,12.640,246.461,75.268,77.879,0.021,4,0.000
drive out,12.660,246.458,75.268,77.880,0.021,4,0.000
drive out,12.680,246.454,75.268,77.880,0.021,4,0.000
drive out,12.700,246.450,75.268,77.880,0.021,4,0.000
drive out,12.720,246.447,75.268,77.880,0.021,4,0.000
drive out,12.740,246.443,75.267,77.880,0.021,4,0.000
drive out,12.760,246.440,75.267,77.880,0.021,4,0.000
drive out,12.780,246.436,75.267,77.880,0.021,4,0.000
drive out,12.800,246.432,75.267,77.881,0.021,4,0.000
drive out,12.820,246.429,75.267,77.881,0.021,4,0.000
drive out,12.840,246.425,75.266,77.881,0.022,4,0.000
drive out,12.860,246.421,75.266,77.881,0.021,4,0.000
drive out,12.880,246.418,75.266,77.882,0.021,4,0.000
drive out,12.900,246.414,75.266,77.882,0.021,4,0.000
drive out,12.920,246.411,75.266,77.882,0.021,4,0.000
drive out,12.940,246.407,75.265,77.882,0.021,4,0.000
drive out,12.960,246.403,75.265,77.883,0.022,4,0.000
drive out,12.980,246.400,75.265,77.883,0.021,4,0.000
drive out,13.000,246.396,75.265,77.883,0.022,4,0.000
drive out,13.020,246.393,75.265,77.884,0.021,4,0.000
drive out,13.040,246.389,75.265,77.884,0.021,4,0.000
drive out,13.060,246.385,75.264,77.884,0.021,4,0.000
drive out,13.080,246.382,75.264,77.885,0.021,4,0.000
drive out,13.100,246.378,75.264,77.885,0.021,4,0.000
drive out,13.120,246.375,75.264,77.885,0.021,4,0.000
drive out,13.140,246.371,75.264,77.886,0.021,4,0.000
drive out,13.160,246.368,75.264,77.886,0.021,4,0.000
drive out,13.180,246.364,75.263,77.886,0.021,4,0.000
drive out,13.200,246.361,75.263,77.887,0.022,4,0.000
drive out,13.220,246.358,75.263,77.887,0.014,4,0.000
drive out,13.240,246.357,75.263,77.887,0.006,4,0.000
drive out,13.260,246.356,75.263,77.887,0.001,4,0.000
drive out,13.280,246.356,75.263,77.887,0.000,4,0.000
drive out,13.300,246.357,75.263,77.887,-0.001,4,0.000
drive out,13.320,246.357,75.263,77.887,-0.001,4,0.000
drive out,13.340,246.357,75.263,77.887,-0.001,4,0.000
drive out,13.360,246.358,75.263,77.887,0.000,4,0.000
drive out,13.380,246.358,75.263,77.887,0.000,4,0.000
drive out,13.400,246.358,75.263,77.887,0.001,4,0.000
drive out,13.420,246.358,75.263,77.887,0.001,4,0.000
drive out,13.440,246.358,75.263,77.887,0.001,4,0.000
drive out,13.460,246.358,75.263,77.887,0.001,4,0.000
drive out,13.480,246.358,75.263,77.887,0.000,4,0.000
drive out,13.500,246.358,75.263,77.887,0.000,4,0.000
drive out,13.520,246.358,75.263,77.887,0.000,4,0.000
drive out,13.540,246.358,75.263,77.887,0.000,4,0.000
drive out,13.560,246.358,75.263,77.887,0.000,4,0.000
drive out,13.580,246.358,75.263,77.887,0.000,4,0.000
drive out,13.600,246.358,75.263,77.887,0.000,4,0.000
drive out,13.620,246.358,75.263,77.887,0.000,4,0.000
drive out,13.640,246.358,75.263,77.887,0.000,4,0.000
drive out,13.660,246.358,75.263,77.887,0.000,4,0.000
drive out,13.680,246.358,75.263,77.887,0.000,4,0.000
drive out,13.700,246.358,75.263,77.887,0.000,4,0.000
drive out,13.720,246.358,75.263,77.887,0.000,4,0.000
drive out,13.740,246.358,75.263,77.887,0.000,4,0.000
drive out,13.760,246.358,75.263,77.887,0.000,4,0.000
drive out,13.780,246.358,75.263,77.887,0.000,4,0.000
drive out,13.800,246.358,75.263,77.887,0.000,4,0.000
drive out,13.820,246.358,75.263,77.887,0.000,4,0.000
drive out,13.840,246.358,75.263,77.887,0.000,4,0.000
drive out,13.860,246.358,75.263,77.887,0.000,4,0.000
drive out,13.880,246.358,75.263,77.887,0.000,4,0.000
drive out,13.900,246.358,75.263,77.887,0.000,4,0.000
drive out,13.920,246.358,75.263,77.887,0.000,4,0.000
drive out,13.940,246.358,75.263,77.887,0.000,4,0.000
drive out,13.960,246.358,75.263,77.887,0.000,4,0.000
drive out,13.980,246.358,75.263,77.887,0.000,4,0.000
moto settle J1 flowing creek3,0.000,362.546,73.755,234.861,0.000,4,0.050
moto settle J1 flowing creek3,0.020,362.546,73.755,234.861,0.000,4,0.100
moto settle J1 flowing creek3,0.040,362.546,73.755,234.861,0.000,4,0.150
moto settle J1 flowing creek3,0.060,362.546,73.754,234.861,0.000,4,0.200
moto settle J1 flowing creek3,0.080,362.546,73.753,234.861,0.000,4,0.250
moto settle J1 flowing creek3,0.100,362.546,73.752,234.861,0.000,4,0.300
moto settle J1 flowing creek3,0.120,362.546,73.751,234.861,0.000,4,0.350
moto settle J1 flowing creek3,0.140,362.546,73.750,234.861,0.000,4,0.400
moto settle J1 flowing creek3,0.160,362.546,73.749,234.861,0.000,4,0.450
moto settle J1 flowing creek3,0.180,362.546,73.748,234.861,0.000,4,0.500
moto settle J1 flowing creek3,0.200,362.546,73.747,234.861,0.000,4,0.550
moto settle J1 flowing creek3,0.220,362.546,73.746,234.861,0.000,4,0.600
moto settle J1 flowing creek3,0.240,362.546,73.746,234.861,0.000,4,0.650
moto settle J1 flowing creek3,0.260,362.546,73.745,234.861,0.000,4,0.700
moto settle J1 flowing creek3,0.280,362.546,73.744,234.861,0.000,4,0.750
moto settle J1 flowing creek3,0.300,362.546,73.744,234.861,0.000,4,0.800
moto settle J1 flowing creek3,0.320,362.546,73.744,234.861,0.000,4,0.850
moto settle J1 flowing creek3,0.340,362.546,73.743,234.861,0.000,4,0.900
moto settle J1 flowing creek3,0.360,362.546,73.743,234.861,0.000,4,0.950
moto settle J1 flowing creek3,0.380,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.400,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.420,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.440,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.460,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.480,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.500,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.520,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.540,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.560,362.546,73.743,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.580,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.600,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.620,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.640,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.660,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.680,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.700,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.720,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.740,362.546,73.744,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.760,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.780,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.800,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.820,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.840,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.860,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.880,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.900,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.920,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.940,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.960,362.546,73.745,234.861,0.000,4,1.000
moto settle J1 flowing creek3,0.980,362.546,73.745,234.861,0.000,4,1.000
water turn,0.000,362.546,73.745,234.861,0.000,4,1.000
water turn,0.020,362.543,73.744,234.861,0.173,4,1.000
water turn,0.040,362.536,73.744,234.861,0.342,4,1.000
water turn,0.060,362.526,73.744,234.861,0.507,4,1.000
water turn,0.080,362.512,73.744,234.861,0.668,4,1.000
water turn,0.100,362.496,73.744,234.861,0.826,4,1.000
water turn,0.120,362.476,73.744,234.861,0.980,4,1.000
water turn,0.140,362.454,73.744,234.861,1.131,4,1.000
water turn,0.160,362.428,73.744,234.861,1.279,4,1.000
water turn,0.180,362.400,73.744,234.861,1.423,4,1.000
water turn,0.200,362.368,73.744,234.861,1.564,4,1.000
water turn,0.220,362.334,73.744,234.862,1.702,4,1.000
water turn,0.240,362.297,73.744,234.862,1.837,4,1.000
water turn,0.260,362.258,73.744,234.862,1.969,4,1.000
water turn,0.280,362.216,73.744,234.862,2.098,4,1.000
water turn,0.300,362.172,73.744,234.863,2.224,4,1.000
water turn,0.320,362.125,73.744,234.864,2.347,4,1.000
water turn,0.340,362.075,73.744,234.864,2.468,4,1.000
water turn,0.360,362.024,73.744,234.865,2.586,4,1.000
water turn,0.380,361.970,73.744,234.867,2.701,4,1.000
water turn,0.400,361.913,73.744,234.868,2.813,4,1.000
water turn,0.420,361.855,73.744,234.870,2.923,4,1.000
water turn,0.440,361.794,73.744,234.872,3.031,4,1.000
water turn,0.460,361.732,73.744,234.874,3.136,4,1.000
water turn,0.480,361.667,73.744,234.876,3.239,4,1.000
water turn,0.500,361.600,73.744,234.879,3.340,4,1.000
water turn,0.520,361.532,73.744,234.883,3.438,4,1.000
water turn,0.540,361.461,73.744,234.886,3.534,4,1.000
water turn,0.560,361.388,73.744,234.890,3.628,4,1.000
water turn,0.580,361.314,73.744,234.895,3.719,4,1.000
water turn,0.600,361.238,73.744,234.900,3.809,4,1.000
water turn,0.620,361.160,73.744,234.906,3.897,4,1.000
water turn,0.640,361.081,73.744,234.912,3.982,4,1.000
water turn,0.660,361.000,73.744,234.919,4.066,4,1.000
water turn,0.680,360.917,73.744,234.926,4.148,4,1.000
water turn,0.700,360.833,73.744,234.935,4.228,4,1.000
water turn,0.720,360.747,73.744,234.943,4.306,4,1.000
water turn,0.740,360.660,73.745,234.953,4.382,4,1.000
water turn,0.760,360.572,73.745,234.963,4.457,4,1.000
water turn,0.780,360.482,73.746,234.974,4.530,4,1.000
water turn,0.800,360.391,73.746,234.986,4.600,4,1.000
water turn,0.820,360.299,73.748,234.998,4.669,4,1.000
water turn,0.840,360.206,73.749,235.011,4.737,4,1.000
water turn,0.860,360.111,73.751,235.025,4.802,4,1.000
water turn,0.880,360.015,73.753,235.040,4.865,4,1.000
water turn,0.900,359.919,73.755,235.056,4.927,4,1.000
water turn,0.920,359.821,73.758,235.072,4.987,4,1.000
water turn,0.940,359.726,73.766,235.085,4.918,4,1.000
water turn,0.960,359.632,73.775,235.097,4.930,4,1.000
water turn,0.980,359.538,73.786,235.111,4.963,4,1.000
water turn,1.000,359.443,73.797,235.125,5.000,4,1.000
water turn,1.020,359.348,73.809,235.140,5.031,4,1.000
water turn,1.040,359.252,73.822,235.156,5.065,4,1.000
water turn,1.060,359.157,73.837,235.174,5.081,4,1.000
water turn,1.080,359.061,73.853,235.193,5.112,4,1.000
water turn,1.100,358.965,73.870,235.214,5.149,4,1.000
water turn,1.120,358.868,73.888,235.235,5.172,4,1.000
water turn,1.140,358.771,73.907,235.257,5.199,4,0.982
water turn,1.160,358.674,73.927,235.280,5.229,4,0.951
water turn,1.180,358.576,73.948,235.304,5.265,4,0.919
water turn,1.200,358.478,73.970,235.330,5.307,4,0.886
water turn,1.220,358.378,73.992,235.356,5.357,4,0.851
water turn,1.240,358.278,74.015,235.383,5.413,4,0.816
water turn,1.260,358.177,74.039,235.411,5.476,4,0.779
water turn,1.280,358.076,74.064,235.440,5.546,4,0.740
water turn,1.300,357.973,74.091,235.471,5.624,4,0.699
water turn,1.320,357.870,74.119,235.503,5.710,4,0.656
