time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.185,2.978,256.018,47.383,-208.898,4,,572.322,64.518,0.000,-0.003
0.385,6.084,255.252,47.376,-208.354,4,,573.261,63.580,0.000,-0.003
0.585,8.995,253.995,47.377,-207.463,4,,574.800,62.043,0.000,-0.004
0.785,11.728,252.277,47.379,-206.249,4,,576.901,59.946,0.000,-0.005
0.985,14.297,250.124,47.366,-204.735,4,,579.531,57.321,0.000,-0.006
1.186,16.715,247.559,47.328,-202.942,4,,582.656,54.200,0.000,-0.007
1.386,18.994,244.601,47.254,-200.895,4,,586.249,50.613,0.000,-0.008
1.586,21.148,241.267,47.129,-198.616,4,,590.283,46.585,0.000,-0.010
1.786,23.189,237.571,46.930,-196.129,4,,594.739,42.142,0.000,-0.011
1.986,25.118,233.523,46.671,-193.464,4,,599.591,37.308,0.000,-0.014
2.186,26.930,229.129,46.405,-190.648,4,,604.815,32.102,0.000,-0.016
2.386,28.629,224.395,46.129,-187.716,4,,610.388,26.546,0.000,-0.020
2.586,30.223,219.324,45.821,-184.708,4,,616.289,20.661,0.000,-0.023
2.787,31.448,213.931,45.476,-181.676,4,,622.481,14.482,0.000,-0.027
2.987,31.827,208.330,45.100,-178.729,4,,628.816,8.159,0.000,-0.029
3.187,31.936,202.604,44.697,-175.942,4,,635.188,1.805,0.000,-0.029
3.387,31.867,196.809,44.267,-173.356,4,,641.539,1.255,0.000,-0.028
3.588,31.736,190.923,43.804,-170.959,4,,647.900,2.597,0.000,-0.026
3.788,31.933,184.963,43.284,-168.752,4,,654.246,1.995,0.000,-0.024
3.988,31.893,178.967,42.550,-166.725,3,,660.603,0.722,0.000,-0.022
4.195,31.925,172.328,41.560,-164.702,4,,667.604,5.067,0.000,-0.020
4.397,31.935,166.236,40.797,-163.026,4,,673.969,9.649,0.000,-0.017
4.606,31.925,160.092,40.218,-161.480,4,,680.333,14.564,0.000,-0.014
4.807,31.900,153.911,39.812,-160.043,4,,686.694,19.681,0.000,-0.011
5.007,31.837,147.704,39.558,-158.698,4,,693.055,24.923,0.000,-0.008
5.207,31.928,141.459,39.443,-157.422,4,,699.436,30.253,0.000,-0.006
5.407,31.927,135.197,39.466,-156.198,4,,705.823,35.620,0.000,-0.004
5.607,31.900,128.933,39.627,-155.012,4,,712.209,40.983,0.000,-0.001
5.807,31.834,122.667,39.875,-153.847,0,,717.517,46.316,0.000,0.001
6.007,31.718,116.412,39.822,-152.687,0,,727.610,51.583,0.000,0.002
6.365,31.695,105.224,38.743,-150.612,0,,739.166,60.806,0.000,0.014
6.571,31.699,99.048,37.598,-149.466,0,,745.291,65.759,0.000,0.022
6.771,31.651,92.900,36.067,-148.326,0,,751.952,70.576,0.000,0.027
