time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.184,3.010,593.276,80.958,-105.893,4,,74.681,56.324,0.000,0.034
0.384,6.229,593.983,80.883,-106.545,4,,75.646,55.589,0.000,0.040
0.584,9.267,595.136,80.767,-107.626,4,,77.229,54.389,0.000,0.049
0.785,12.115,596.690,80.617,-109.133,4,,79.397,52.753,0.000,0.061
0.986,14.781,598.583,80.425,-111.077,4,,82.113,50.705,0.000,0.078
1.185,17.274,600.730,80.180,-113.484,4,,85.342,48.259,0.000,0.098
1.387,19.592,603.012,79.878,-116.400,4,,89.050,45.408,0.000,0.123
1.587,21.729,605.262,79.504,-119.880,4,,93.193,42.125,0.000,0.147
1.787,22.153,607.233,79.065,-123.896,4,,97.643,38.429,0.415,0.160
1.987,19.991,608.524,78.624,-127.839,4,,101.765,34.825,0.206,0.151
2.187,18.069,609.173,78.198,-131.653,4,,105.556,31.296,0.750,0.136
2.387,14.791,609.301,77.851,-134.865,4,,108.685,28.262,0.507,0.119
2.588,15.203,609.087,77.541,-137.760,4,,111.525,25.452,0.000,0.098
2.788,15.590,608.585,77.202,-140.870,4,,114.638,22.360,0.247,0.078
2.988,14.030,607.929,76.896,-143.706,4,,117.512,19.481,0.157,0.064
3.188,15.495,607.110,76.443,-146.506,1,,120.306,16.583,0.000,0.045
3.388,15.842,606.203,75.603,-149.413,0,,123.341,13.557,0.000,0.032
3.588,16.193,605.303,74.378,-152.297,0,,126.473,10.566,0.000,0.022
3.788,16.377,604.409,72.767,-155.162,0,,129.813,7.621,0.000,0.016
3.988,16.257,603.521,70.773,-158.008,0,,133.340,4.762,0.000,0.014
4.188,16.576,602.596,68.429,-160.851,2,,137.088,2.216,0.000,0.013
4.388,21.133,601.008,66.136,-163.903,4,,141.188,0.894,0.000,-0.039
4.588,22.489,599.321,63.745,-167.122,4,,145.522,0.436,0.000,0.006
4.788,20.202,597.713,61.672,-170.335,4,,149.656,1.424,0.000,0.028
4.988,21.217,596.052,59.839,-173.555,4,,153.729,1.877,0.000,0.057
5.208,24.107,593.855,57.511,-177.396,4,,158.701,1.657,0.000,0.078
5.408,26.703,591.313,55.216,-181.184,4,,163.787,0.828,0.000,0.085
5.608,29.063,588.124,52.851,-185.139,4,,169.326,0.176,0.000,0.086
5.809,31.183,584.257,50.333,-189.060,4,,175.284,0.015,0.000,0.089
6.029,27.599,579.569,47.721,-193.270,2,,181.905,0.067,1.000,0.160
6.874,-14.940,568.755,43.939,-208.982,0,,201.664,7.024,1.000,-0.558
7.108,-15.526,566.192,41.847,-213.117,0,,207.295,9.645,1.000,-0.490
7.312,-11.530,564.030,39.693,-216.561,0,,211.991,12.007,0.504,-0.422
7.512,-5.140,561.849,37.161,-219.979,0,,216.576,14.499,0.000,-0.379
7.712,-2.180,560.367,36.405,-222.985,4,,219.944,16.936,0.566,-0.484
7.912,2.561,559.898,36.070,-225.069,4,,221.852,18.814,0.000,-0.501
8.112,5.696,560.432,35.676,-226.246,4,,222.398,20.087,0.000,-0.465
8.312,8.708,561.827,35.396,-226.682,4,,221.810,20.896,0.000,-0.467
8.515,9.729,563.873,35.359,-226.792,4,,220.557,21.601,0.000,-0.541
8.727,7.842,565.657,35.747,-226.549,4,,219.163,21.941,1.000,-0.631
8.927,9.017,567.049,36.323,-225.924,4,,217.727,21.834,0.000,-0.630
9.129,9.559,568.387,36.891,-224.695,2,,215.917,21.167,0.000,-0.590
9.329,9.384,569.460,37.176,-223.115,4,,214.029,20.115,0.000,-0.538
9.556,9.741,569.949,37.427,-220.865,4,,212.013,18.252,0.000,-0.439
9.772,10.253,569.741,37.743,-218.935,4,,210.633,16.406,0.000,-0.338
10.058,10.265,568.505,38.175,-215.768,4,,208.890,13.010,0.880,-0.221
10.266,4.779,567.732,38.303,-214.544,4,,208.398,11.577,1.000,-0.114
10.530,0.671,567.385,38.343,-214.157,4,,208.305,11.082,0.197,-0.026
10.730,0.059,567.330,38.338,-214.136,4,,208.323,11.040,0.000,-0.024
10.930,-0.050,567.310,38.330,-214.155,4,,208.352,11.050,0.000,-0.024
11.130,-0.069,567.297,38.322,-214.182,4,,208.382,11.069,0.000,-0.024
