time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.397,42.479,17.012,-630.485,8.361,-133.050,4,10.143,0.004,"",0.258,0.000,0.009,42.480,0.000,1.000,-22.988,-0.701,0.200,42.473,0.195,0.002
0.417,42.475,17.862,-630.499,8.365,-132.201,4,10.029,0.003,"",0.260,0.000,0.009,42.475,0.000,1.000,-22.138,-0.702,0.205,42.468,0.196,0.004
0.437,42.470,18.711,-630.513,8.369,-131.351,4,9.925,0.002,"",0.263,0.000,0.009,42.470,0.000,1.000,-21.289,-0.703,0.207,42.464,0.196,0.008
0.457,42.465,19.561,-630.527,8.373,-130.502,4,9.835,0.002,"",0.265,0.000,-0.009,42.465,0.000,1.000,-20.439,-0.702,0.207,42.459,-0.197,0.002
0.477,42.461,20.410,-630.541,8.377,-129.653,4,9.757,0.002,"",0.267,0.000,-0.009,42.461,0.000,1.000,-19.590,-0.701,0.206,42.455,-0.198,0.003
0.497,42.457,21.259,-630.555,8.381,-128.804,4,9.693,0.002,"",0.270,0.000,-0.009,42.457,0.000,1.000,-18.741,-0.700,0.204,42.450,-0.198,0.007
0.517,42.452,22.108,-630.569,8.385,-127.955,4,9.641,0.002,"",0.272,0.000,0.009,42.453,0.000,1.000,-17.892,-0.701,0.201,42.446,0.198,0.002
0.537,42.448,22.957,-630.583,8.389,-127.106,4,9.602,0.002,"",0.274,0.000,0.009,42.448,0.000,1.000,-17.043,-0.701,0.196,42.442,0.199,0.004
0.557,42.444,23.806,-630.597,8.393,-126.258,4,9.574,0.002,"",0.276,0.000,0.009,42.444,0.000,1.000,-16.194,-0.701,0.192,42.438,0.199,0.008
0.577,42.440,24.655,-630.611,8.397,-125.409,4,9.556,0.002,"",0.278,0.000,-0.009,42.441,0.000,1.000,-15.345,-0.700,0.186,42.434,-0.199,0.002
0.597,42.437,25.503,-630.625,8.401,-124.560,4,9.548,0.002,"",0.280,0.000,-0.009,42.437,0.000,1.000,-14.497,-0.699,0.181,42.431,-0.199,0.003
0.617,42.433,26.352,-630.639,8.404,-123.712,4,9.547,0.002,"",0.282,0.000,-0.009,42.433,0.000,1.000,-13.648,-0.699,0.176,42.427,-0.199,0.007
0.637,42.429,27.201,-630.653,8.407,-122.863,4,9.554,0.002,"",0.283,0.000,0.009,42.429,0.000,1.000,-12.799,-0.699,0.171,42.423,0.199,0.002
0.657,42.426,28.049,-630.667,8.411,-122.015,4,9.566,0.002,"",0.285,0.000,0.009,42.426,0.000,1.000,-11.951,-0.700,0.166,42.420,0.200,0.004
0.677,42.423,28.897,-630.681,8.414,-121.167,4,9.582,0.002,"",0.287,0.000,0.009,42.423,0.000,1.000,-11.103,-0.700,0.161,42.417,0.199,0.008
0.697,42.419,29.746,-630.695,8.417,-120.318,4,10.186,0.002,"",0.289,0.000,-0.009,42.419,0.000,1.000,-10.254,-0.699,0.169,42.413,-0.199,0.018
0.717,42.416,30.594,-630.709,8.421,-119.470,4,10.218,0.095,"",0.290,0.000,-0.010,42.416,0.000,1.000,-9.406,-0.698,0.177,42.410,-0.220,0.026
0.737,42.413,31.442,-630.723,8.425,-118.623,4,10.290,0.148,"",0.292,0.000,-0.011,42.413,0.000,1.000,-8.558,-0.697,0.187,42.407,-0.249,0.030
0.757,42.409,32.290,-630.737,8.429,-117.775,4,10.356,0.174,"",0.294,0.000,0.013,42.409,0.000,1.000,-7.710,-0.698,0.197,42.403,0.281,0.028
0.777,42.406,33.138,-630.751,8.433,-116.927,4,10.980,0.184,"",0.295,0.000,0.014,42.406,0.000,1.000,-6.862,-0.699,0.221,42.400,0.314,0.011
0.797,42.403,33.986,-630.765,8.438,-116.079,4,10.756,0.089,"",0.297,0.000,-0.015,42.403,0.000,1.000,-6.014,-0.699,0.240,42.396,-0.323,0.003
0.817,42.400,34.834,-630.779,8.443,-115.231,4,10.468,0.033,"",0.299,0.000,0.014,42.400,0.000,1.000,-5.166,-0.699,0.253,42.393,0.320,0.010
0.837,42.396,35.682,-630.793,8.448,-114.383,4,10.170,0.001,"",0.300,0.000,-0.014,42.397,0.000,1.000,-4.318,-0.698,0.260,42.390,-0.310,0.011
0.857,42.394,36.530,-630.807,8.453,-113.535,4,9.893,0.018,"",0.302,0.000,-0.013,42.394,0.000,1.000,-3.470,-0.698,0.261,42.387,-0.298,0.015
0.877,42.391,37.378,-630.821,8.458,-112.687,4,9.654,0.026,"",0.303,0.000,0.013,42.391,0.000,1.000,-2.622,-0.699,0.258,42.384,0.285,0.011
0.897,42.388,38.226,-630.835,8.464,-111.840,4,9.461,0.029,"",0.305,0.000,0.012,42.388,0.000,1.000,-1.774,-0.700,0.251,42.382,0.272,0.012
0.917,42.385,39.073,-630.848,8.468,-110.992,4,9.314,0.028,"",0.306,0.000,0.012,42.385,0.000,1.000,-0.927,-0.700,0.241,42.379,0.260,0.014
0.937,42.383,39.921,-630.862,8.473,-110.144,4,9.243,0.058,"",0.307,0.000,-0.011,42.383,0.000,1.000,-0.079,-0.699,0.230,42.377,-0.250,0.007
0.957,42.381,40.769,-630.876,8.477,-109.297,4,9.338,0.123,"",0.309,0.000,-0.011,42.381,0.000,1.000,0.769,-0.697,0.221,42.374,-0.244,0.004
0.977,42.378,41.616,-630.890,8.482,-108.450,4,9.592,0.077,"",0.310,0.000,-0.011,42.378,0.000,1.000,1.616,-0.696,0.216,42.372,-0.245,0.017
0.997,42.376,42.463,-630.904,8.486,-107.602,4,10.063,0.085,"",0.311,0.000,-0.012,42.376,0.000,1.000,2.463,-0.696,0.221,42.370,-0.260,0.038
1.017,42.374,43.310,-630.919,8.491,-106.756,4,10.789,0.212,"",0.312,0.000,0.013,42.374,0.000,1.000,3.310,-0.698,0.241,42.367,0.298,0.064
1.037,42.371,44.157,-630.933,8.497,-105.909,4,11.746,0.257,"",0.313,0.000,0.017,42.371,0.000,1.000,4.157,-0.701,0.280,42.364,0.367,0.096
1.057,42.368,45.004,-630.947,8.503,-105.062,4,13.014,0.227,"",0.315,0.000,0.021,42.368,0.000,1.000,5.004,-0.702,0.344,42.361,0.466,0.124
1.077,42.365,45.850,-630.962,8.512,-104.216,4,14.447,0.306,"",0.316,0.000,-0.026,42.365,0.000,1.000,5.850,-0.701,0.437,42.357,-0.587,0.153
1.097,42.361,46.696,-630.977,8.523,-103.370,4,15.760,0.303,"",0.318,0.000,-0.033,42.361,0.000,1.000,6.696,-0.701,0.557,42.352,-0.730,0.197
1.117,42.357,47.542,-630.992,8.537,-102.524,4,17.193,0.475,"",0.319,0.000,0.041,42.357,0.000,1.000,7.542,-0.705,0.705,42.345,0.902,0.231
1.137,42.352,48.388,-631.008,8.555,-101.679,4,18.690,0.513,"Takeoff - 40m x 6m, 6.2m rise:(-0.010, 1.000, -0.019) separation=0.0135 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.010, 1.000, -0.019) separation=0.0051 impulse=0.000;",0.322,0.000,0.049,42.352,0.000,1.000,8.388,-0.708,0.882,42.337,1.087,0.273
1.157,42.288,49.226,-631.026,8.588,-100.842,4,19.890,0.229,"Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=-0.0386 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=0.0166 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=-0.0266 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=0.0010 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=-0.0293 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.007, 0.999, -0.052) separation=-0.0175 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.208, 0.977, -0.046) separation=0.0010 impulse=387.028;Takeoff - 40m x 6m, 6.2m rise:(-0.208, 0.977, -0.046) separation=-0.0287 impulse=387.028;",0.324,0.000,-0.057,42.290,0.000,0.999,9.226,-0.723,1.340,42.263,-1.285,0.587
1.177,42.276,50.064,-631.043,8.626,-100.003,4,22.784,2.404,"Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=-0.0389 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=0.0091 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=-0.0195 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=-0.0143 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=-0.0347 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.019, 0.999, -0.048) separation=-0.0169 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.227, 0.973, -0.048) separation=-0.0139 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.227, 0.973, -0.048) separation=0.0089 impulse=0.000;",0.356,0.000,-0.102,42.282,0.000,0.998,10.064,-0.723,1.600,42.245,-2.293,0.485
1.197,42.077,50.896,-631.069,8.682,-99.172,4,26.150,1.778,"Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=-0.0482 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=0.0052 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=0.0165 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=-0.0337 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=-0.0209 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.016, 0.997, -0.072) separation=-0.0133 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=0.0051 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=-0.0129 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=-0.0327 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=0.0050 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=-0.0130 impulse=1208.115;Takeoff - 40m x 6m, 6.2m rise:(-0.253, 0.963, -0.093) separation=-0.0327 impulse=1208.115;",0.362,0.000,0.140,42.079,0.000,0.996,10.896,-0.949,2.682,41.983,3.077,1.072
1.217,42.029,51.729,-631.093,8.746,-98.339,4,24.054,4.257,"Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=-0.0266 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=0.0139 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=0.0192 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=-0.0077 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=-0.0214 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.015, 0.996, -0.091) separation=0.0041 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=-0.0207 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=0.0137 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=0.0136 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=-0.0074 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=-0.0075 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.284, 0.954, -0.098) separation=0.0040 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.283, 0.959, -0.008) separation=-0.0075 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.283, 0.959, -0.008) separation=-0.0206 impulse=246.195;Takeoff - 40m x 6m, 6.2m rise:(-0.283, 0.959, -0.008) separation=0.0136 impulse=246.195;",0.461,0.000,0.195,42.033,0.000,0.994,11.729,-1.037,3.111,41.905,4.272,0.884
1.237,41.871,52.536,-631.152,8.883,-97.533,4,24.398,3.132,"Takeoff - 40m x 6m, 6.2m rise:(-0.351, 0.930, -0.108) separation=-0.1937 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.064, 0.994, -0.089) separation=0.0182 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.064, 0.994, -0.089) separation=0.0079 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.064, 0.994, -0.089) separation=0.0079 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.064, 0.994, -0.089) separation=-0.0184 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.064, 0.994, -0.089) separation=-0.0181 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.329, 0.944, -0.009) separation=-0.0175 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.329, 0.944, -0.009) separation=-0.0177 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.329, 0.944, -0.009) separation=-0.0075 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.329, 0.944, -0.009) separation=0.0074 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.329, 0.944, -0.009) separation=0.0009 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=-0.0075 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=0.0151 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=0.0009 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=0.0122 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=0.0074 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.301, 0.948, -0.101) separation=0.0075 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0122 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0124 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0124 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0161 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0151 impulse=1482.696;Takeoff - 40m x 6m, 6.2m rise:(-0.231, 0.972, -0.048) separation=0.0151 impulse=1482.696;",0.485,0.000,0.231,41.881,0.000,0.987,12.536,-1.361,4.318,41.636,5.063,1.205
1.257,41.840,53.367,-631.187,8.975,-96.702,4,21.591,6.168,"Takeoff - 40m x 6m, 6.2m rise:(-0.103, 0.987, -0.127) separation=0.0152 impulse=144.663;Takeoff - 40m x 6m, 6.2m rise:(-0.103, 0.987, -0.127) separation=0.0087 impulse=144.663;Takeoff - 40m x 6m, 6.2m rise:(-0.209, 0.978, -0.007) separation=0.0150 impulse=144.663;Takeoff - 40m x 6m, 6.2m rise:(0.001, 0.997, -0.083) separation=0.0151 impulse=144.663;",0.565,0.000,0.334,41.844,0.000,0.984,13.367,-1.438,4.636,41.562,7.234,0.982
1.277,41.832,54.200,-631.223,9.069,-95.870,3,14.259,5.704,"",0.580,0.000,0.335,41.833,0.000,0.982,14.200,-1.508,4.719,41.538,7.218,0.942
1.297,41.822,55.033,-631.260,9.163,-95.037,3,10.395,5.371,"",0.584,0.000,0.324,41.823,0.000,0.981,15.033,-1.536,4.728,41.527,6.928,0.940
1.317,41.809,55.866,-631.295,9.256,-94.204,3,7.420,5.153,"",0.589,0.000,0.310,41.815,0.000,0.979,15.866,-1.508,4.684,41.525,6.569,0.936
1.337,41.793,56.699,-631.329,9.348,-93.372,3,5.254,5.191,"",0.595,0.000,0.299,41.807,0.000,0.977,16.699,-1.418,4.607,41.528,6.262,0.919
1.357,41.775,57.531,-631.359,9.437,-92.540,3,4.032,4.925,"",0.604,0.000,-0.257,41.798,0.000,0.974,17.531,-1.268,4.515,41.534,-6.123,0.879
1.377,41.567,58.316,-631.403,9.583,-91.756,2,4.334,8.038,"Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.155) separation=-0.2282 impulse=786.754;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.988, -0.155) separation=-0.2282 impulse=786.754;Takeoff - 40m x 6m, 6.2m rise:(-0.593, 0.805, -0.013) separation=0.0010 impulse=786.754;Takeoff - 40m x 6m, 6.2m rise:(-0.587, 0.799, -0.132) separation=0.0010 impulse=786.754;Takeoff - 40m x 6m, 6.2m rise:(0.002, 0.989, -0.151) separation=0.0011 impulse=786.754;",0.613,0.000,-0.257,41.663,0.000,0.954,18.316,-1.174,4.904,41.357,-6.179,1.144
1.397,41.540,59.142,-631.429,9.683,-90.930,3,17.916,7.623,"",0.717,0.000,-0.436,41.633,0.000,0.949,19.142,-0.978,5.098,41.308,-10.219,0.894
1.417,41.521,59.968,-631.450,9.784,-90.104,2,10.300,10.087,"",0.730,0.000,-0.444,41.615,0.000,0.945,19.968,-0.801,5.101,41.293,-10.429,0.826
1.437,41.510,60.794,-631.468,9.884,-89.279,2,10.878,10.290,"",0.740,0.000,-0.448,41.597,0.000,0.940,20.794,-0.640,5.113,41.276,-10.531,0.797
1.457,41.505,61.619,-631.484,9.985,-88.454,2,11.589,10.537,"",0.745,0.000,-0.448,41.580,0.000,0.936,21.619,-0.521,5.139,41.258,-10.534,0.833
1.477,41.502,62.444,-631.498,10.087,-87.629,2,12.447,10.825,"",0.748,0.000,-0.444,41.566,0.000,0.930,22.444,-0.467,5.180,41.239,-10.453,0.914
1.497,40.838,63.198,-631.536,10.358,-86.875,2,13.406,11.168,"Takeoff - 40m x 6m, 6.2m rise:(-0.624, 0.770, -0.134) separation=-0.1483 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.624, 0.770, -0.134) separation=-0.1483 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.192) separation=-0.3904 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.192) separation=-0.3904 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.192) separation=-0.4066 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.981, -0.192) separation=-0.4066 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.724, 0.690, -0.014) separation=0.0143 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.724, 0.690, -0.014) separation=0.0174 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.724, 0.690, -0.014) separation=0.0175 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.724, 0.690, -0.014) separation=0.0035 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.724, 0.690, -0.014) separation=0.0096 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.746, 0.652, -0.136) separation=0.0097 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.746, 0.652, -0.136) separation=0.0036 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.746, 0.652, -0.136) separation=0.0144 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0039 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0091 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0180 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0186 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0105 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(0.003, 0.984, -0.178) separation=0.0105 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.640, 0.768, -0.013) separation=0.0090 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.640, 0.768, -0.013) separation=0.0141 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0090 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0143 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0141 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0175 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0175 impulse=4959.506;Takeoff - 40m x 6m, 6.2m rise:(-0.679, 0.722, -0.136) separation=0.0145 impulse=4959.506;",0.749,0.000,-0.438,40.851,0.000,0.877,23.198,-0.157,8.374,39.983,-10.326,2.944
1.517,40.795,63.994,-631.556,10.512,-86.080,0,0.000,4.528,"",1.000,0.000,-0.440,40.795,0.000,0.849,23.994,-0.157,8.175,39.967,-10.430,2.843
1.537,40.733,64.790,-631.575,10.661,-85.284,0,0.000,4.630,"",1.000,0.000,-0.483,40.740,0.000,0.819,24.790,-0.157,7.975,39.951,-11.391,2.740
1.557,40.655,65.586,-631.592,10.806,-84.488,0,0.000,4.716,"",1.000,0.000,-0.500,40.685,0.000,0.788,25.586,-0.157,7.776,39.935,-12.309,2.636
1.577,40.576,66.383,-631.610,10.950,-83.692,1,9.656,4.788,"",1.000,0.000,-0.500,40.625,0.000,0.759,26.383,-0.270,7.729,39.882,-13.184,2.298
1.597,40.502,67.181,-631.628,11.095,-82.894,1,8.951,4.593,"",1.000,0.000,-0.500,40.564,0.000,0.734,27.181,-0.381,7.666,39.831,-13.754,2.010
1.617,40.434,67.980,-631.647,11.239,-82.095,1,8.036,4.401,"",1.000,0.000,-0.500,40.504,0.000,0.712,27.980,-0.485,7.584,39.785,-14.062,1.782
1.637,40.368,68.779,-631.666,11.382,-81.296,1,6.363,4.220,"",1.000,0.000,-0.500,40.447,0.000,0.694,28.779,-0.571,7.476,39.746,-14.157,1.620
1.657,40.300,69.579,-631.686,11.523,-80.496,1,4.598,4.071,"",1.000,0.000,-0.500,40.392,0.000,0.677,29.579,-0.635,7.340,39.714,-14.112,1.510
1.677,40.300,70.376,-631.702,11.670,-79.699,2,8.433,3.892,"",1.000,0.000,-0.500,40.369,0.000,0.662,30.376,-0.533,7.633,39.638,-13.996,1.276
1.697,40.308,71.172,-631.716,11.822,-78.903,2,5.882,1.911,"",1.000,0.000,-0.500,40.356,0.000,0.649,31.172,-0.437,7.842,39.584,-13.708,1.157
1.717,40.320,71.967,-631.728,11.977,-78.109,2,4.487,2.547,"",1.000,0.000,-0.500,40.350,0.000,0.636,31.967,-0.365,7.965,39.554,-13.242,1.115
