time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.002,moto,0,0,0.00,0,0,567.39,82.41,56.96
3.002,moto,0,0,0.00,0,0,563.22,82.45,48.82
3.002,moto,0,0,0.00,0,0,568.02,82.49,42.12
3.002,atv,0,0,0.00,0,0,564.20,82.53,34.82
4.040,moto,0,0,15.96,0,0,567.67,82.45,48.05
4.040,moto,0,0,15.96,0,0,563.72,82.50,39.92
4.040,moto,0,0,15.95,0,0,568.68,82.54,33.23
4.040,atv,0,0,15.01,0,0,565.13,82.56,26.48
5.060,moto,0,0,27.25,0,0,568.82,82.56,25.62
5.060,moto,0,1,27.26,0,0,564.63,82.58,17.49
5.060,moto,0,1,27.27,0,0,569.18,82.58,10.78
5.060,atv,0,1,25.55,0,0,566.46,82.57,5.45
6.100,moto,0,1,35.61,0,0,568.58,82.55,-7.38
6.100,moto,0,1,35.62,0,0,564.03,82.53,-15.52
6.100,moto,0,1,35.64,0,0,568.41,82.52,-22.24
6.100,atv,0,1,33.29,0,0,565.40,82.50,-25.43
7.140,moto,0,1,41.62,0,0,568.65,82.50,-47.76
7.140,moto,0,1,40.19,0,0,564.92,82.58,-55.80
7.140,moto,0,1,37.75,0,0,570.12,82.73,-62.18
7.140,atv,0,1,36.55,0,0,567.06,82.74,-62.87
9.140,moto,0,1,32.19,0,0,593.10,80.99,-105.73
9.140,moto,0,1,30.93,0,0,592.73,80.81,-110.48
9.140,moto,0,1,27.65,0,0,600.36,80.22,-113.91
9.140,atv,0,1,28.36,0,0,596.91,80.47,-112.96
11.100,moto,0,1,0.35,0,0,608.36,78.00,-133.46
11.100,moto,0,1,0.27,0,0,607.62,77.99,-133.49
11.100,moto,0,1,15.95,0,0,604.93,75.92,-148.00
11.100,atv,0,1,13.05,0,0,606.47,76.92,-143.09
12.920,moto,0,1,0.14,0,0,608.36,77.97,-133.73
12.920,moto,0,1,0.14,0,0,607.62,77.96,-133.76
12.920,moto,0,1,23.88,0,0,594.66,57.37,-178.03
12.920,atv,0,1,19.43,0,0,598.64,61.69,-170.78
14.700,moto,0,1,0.14,0,0,608.35,77.94,-133.97
14.700,moto,0,1,0.14,0,0,607.61,77.94,-134.00
14.700,moto,0,2,23.80,0,0,565.26,42.51,-203.40
14.700,atv,0,1,24.00,0,0,573.60,44.00,-198.29
16.700,moto,0,1,-0.27,0,0,608.35,77.95,-133.95
16.700,moto,0,1,-0.26,0,0,607.58,77.94,-133.98
16.700,moto,0,2,21.56,0,0,521.34,48.45,-211.37
16.700,atv,0,2,12.48,0,0,538.39,41.69,-215.42
18.460,moto,0,1,-0.27,0,0,608.37,78.00,-133.49
18.460,moto,0,1,-0.26,0,0,607.54,77.99,-133.52
18.460,moto,0,2,17.10,0,0,484.79,43.56,-206.24
18.460,atv,0,2,12.91,0,0,522.53,45.27,-209.10
20.260,moto,0,1,-1.46,0,0,608.42,78.10,-132.59
20.260,moto,0,1,-1.43,0,0,607.49,78.09,-132.64
20.260,moto,0,2,34.38,0,0,438.78,42.59,-197.78
20.260,atv,0,2,18.08,0,0,489.60,43.65,-202.45
22.040,moto,0,1,5.71,0,0,608.60,78.36,-130.16
22.040,moto,0,1,2.79,0,0,607.36,78.49,-128.99
22.040,moto,0,2,36.96,0,0,373.14,45.74,-194.03
22.040,atv,0,2,33.37,0,0,442.67,42.68,-198.87
24.040,moto,0,1,17.10,0,0,603.65,71.58,-156.97
24.040,moto,0,1,16.30,0,0,605.22,74.69,-151.56
24.040,moto,0,2,38.44,0,0,301.95,43.37,-196.27
24.040,atv,0,2,21.34,0,0,385.94,42.50,-194.64
26.040,moto,0,1,23.81,0,0,583.84,49.70,-190.30
26.040,moto,0,1,24.01,0,0,589.30,53.43,-184.46
26.040,moto,0,2,42.82,0,0,220.24,45.86,-184.90
26.040,atv,0,2,26.17,0,0,343.23,40.16,-198.34
27.860,moto,0,2,23.70,0,0,547.69,42.61,-210.24
27.860,moto,0,2,23.50,0,0,555.95,42.15,-207.74
27.860,moto,0,4,30.95,0,0,170.55,41.06,-152.10
27.860,atv,0,2,36.76,0,0,284.91,45.45,-198.60
29.860,moto,0,2,21.81,0,0,501.69,45.10,-208.30
29.860,moto,0,2,20.18,0,0,512.20,49.68,-210.20
29.860,moto,0,4,31.88,0,0,143.69,38.50,-94.61
29.860,atv,0,2,41.55,0,0,207.81,45.12,-179.71
31.860,moto,0,2,35.03,0,0,448.83,42.89,-198.44
31.860,moto,0,2,24.87,0,0,472.01,43.56,-199.87
31.860,moto,0,4,31.91,0,0,109.29,35.64,-41.09
31.860,atv,0,4,28.65,0,0,165.83,40.64,-141.93
33.860,moto,0,2,38.36,0,0,371.84,43.70,-193.16
33.860,moto,0,2,38.06,0,0,406.25,45.37,-196.52
33.860,moto,0,4,31.88,0,0,73.26,33.56,11.39
33.860,atv,0,4,31.70,0,0,138.04,37.95,-85.64
35.700,moto,0,2,41.19,0,0,302.27,43.33,-199.81
35.700,moto,0,2,33.97,0,0,338.36,40.38,-191.40
35.700,moto,0,4,31.94,0,0,38.08,32.24,58.33
35.700,atv,0,4,31.87,0,0,106.28,35.42,-36.47
37.700,moto,0,2,41.95,0,0,218.47,45.76,-184.18
37.700,moto,0,2,38.67,0,0,272.45,46.64,-198.23
37.700,moto,0,4,31.93,0,0,4.39,31.01,112.49
37.700,atv,0,4,31.93,0,0,69.92,33.42,15.88
39.700,moto,0,4,0.00,0,0,170.19,41.02,-147.79
39.700,moto,0,2,34.97,0,0,194.82,44.14,-172.99
39.700,moto,0,4,31.87,0,0,-12.08,29.19,173.27
39.700,atv,0,4,31.92,0,0,31.81,32.03,67.09
41.700,moto,0,4,27.31,0,0,157.94,39.85,-119.90
41.700,moto,0,4,31.34,0,0,159.92,40.09,-127.08
41.700,moto,0,4,24.55,0,0,12.80,32.51,227.42
41.700,atv,0,4,31.91,0,0,-0.31,30.83,122.15
43.700,moto,0,4,31.89,0,0,125.61,36.92,-66.40
43.700,moto,0,4,31.84,0,0,129.41,37.24,-72.19
43.700,moto,0,4,31.71,0,0,62.79,38.37,252.71
43.700,atv,0,4,31.81,0,0,-10.25,29.40,183.78
45.360,moto,0,4,31.82,0,0,96.81,34.78,-22.13
45.360,moto,0,4,31.77,0,0,100.63,35.03,-27.89
45.360,moto,0,4,30.46,0,0,108.65,42.62,275.64
45.360,atv,0,4,23.76,0,0,12.28,32.45,226.76
46.780,moto,0,4,31.87,0,0,70.73,33.45,14.80
46.780,moto,0,4,31.88,0,0,74.85,33.63,9.24
46.780,moto,0,4,31.71,0,0,149.94,45.64,286.25
46.780,atv,0,4,30.26,0,0,43.76,35.48,244.33
48.740,moto,0,4,31.93,0,0,33.37,32.08,64.89
48.740,moto,0,4,31.94,0,0,37.40,32.22,59.27
48.740,moto,0,4,27.32,0,0,208.43,52.79,296.81
48.740,atv,0,4,30.43,0,0,98.42,43.65,270.60
50.740,moto,0,4,31.93,0,0,0.82,30.87,119.73
50.740,moto,0,4,31.93,0,0,3.87,30.99,113.52
