time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.006,moto,0,0,0.00,0,0,564.07,82.55,-6.94
3.006,moto,0,0,0.00,0,0,568.74,82.57,0.91
3.006,moto,0,0,0.00,0,0,564.53,82.57,8.03
3.006,atv,0,0,0.00,0,0,569.05,82.57,14.95
4.680,moto,0,0,23.51,0,0,564.57,82.58,14.78
4.680,moto,0,0,23.52,0,0,569.05,82.57,22.64
4.680,moto,0,1,23.53,0,0,564.51,82.55,29.76
4.680,atv,0,1,22.09,0,0,567.19,82.53,35.31
6.680,moto,0,1,33.86,0,0,562.67,83.90,76.36
6.680,moto,0,1,31.71,0,0,567.57,84.53,82.55
6.680,moto,0,1,31.09,0,0,562.57,83.72,88.54
6.680,atv,0,1,22.84,0,0,565.23,82.55,83.06
8.680,moto,0,1,25.80,0,0,549.92,81.09,130.58
8.680,moto,0,1,13.20,0,0,565.24,77.36,139.14
8.680,moto,0,1,35.02,0,0,536.34,80.86,138.50
8.680,atv,0,1,31.20,0,0,543.94,81.13,129.33
10.680,moto,0,1,40.80,0,0,491.86,79.23,166.27
10.680,moto,0,1,-0.06,0,0,563.00,77.41,141.16
10.680,moto,0,2,45.84,0,0,465.63,77.98,179.88
10.680,atv,0,1,41.79,0,0,482.26,78.83,170.28
12.680,moto,0,2,31.74,0,0,424.84,75.40,203.64
12.680,moto,0,1,-0.06,0,0,563.12,77.40,141.18
12.680,moto,0,2,31.93,0,0,404.53,74.58,214.48
12.680,atv,0,2,31.90,0,0,419.07,75.12,206.63
14.680,moto,0,2,22.12,0,0,375.23,77.41,229.63
14.680,moto,0,1,8.15,1,0,568.11,81.68,64.96
14.680,moto,0,2,28.81,0,0,351.21,84.87,242.25
14.680,atv,0,2,22.16,0,0,370.45,79.75,232.06
16.680,moto,0,2,7.03,0,0,341.92,79.56,246.73
16.680,moto,0,1,25.55,1,0,564.03,82.02,98.84
16.680,moto,0,2,30.30,0,0,301.50,76.85,270.11
16.680,atv,0,2,8.66,0,0,339.58,80.95,248.35
18.680,moto,0,2,18.12,0,0,326.04,80.17,258.37
18.680,moto,0,1,33.94,1,0,529.33,80.65,140.28
18.680,moto,0,2,28.72,0,0,251.70,57.71,299.12
18.680,atv,0,2,18.44,0,0,321.43,80.08,258.40
20.680,moto,0,2,27.23,0,0,285.03,68.82,278.46
20.680,moto,0,2,45.32,1,0,460.47,77.71,181.86
20.680,moto,0,2,31.85,0,0,189.44,50.13,292.83
20.680,atv,0,2,25.83,0,0,280.37,65.85,282.42
22.680,moto,0,2,32.91,0,0,236.71,55.20,297.45
22.680,moto,0,2,31.81,1,0,401.75,74.47,216.04
22.680,moto,0,2,31.78,0,0,127.53,47.07,279.66
22.680,atv,0,2,33.38,0,0,230.29,54.51,297.83
24.680,moto,0,2,31.90,0,0,174.02,48.86,290.71
24.680,moto,0,2,28.25,1,0,348.19,85.04,242.83
24.680,moto,0,2,30.96,0,0,68.73,44.71,261.35
24.680,atv,0,2,31.90,0,0,167.96,48.36,289.44
26.680,moto,0,2,21.33,0,0,123.74,47.65,278.14
26.680,moto,0,2,17.70,1,0,300.70,77.19,263.45
26.680,moto,0,2,-0.05,0,0,38.88,34.46,250.62
26.680,atv,0,2,22.85,0,0,118.67,48.52,276.48
28.680,moto,0,2,23.36,0,0,81.08,41.64,263.83
28.680,moto,0,2,29.92,1,0,270.80,59.11,286.76
28.680,moto,0,2,-0.07,0,0,38.79,34.41,250.86
28.680,atv,0,2,22.51,0,0,75.44,37.60,262.01
30.680,moto,0,2,30.90,0,0,39.09,34.73,241.18
30.680,moto,0,2,31.78,1,0,204.18,51.65,294.38
30.680,moto,0,2,-0.07,0,0,38.70,34.34,251.12
30.680,atv,0,2,31.54,0,0,33.39,34.48,238.43
32.680,moto,0,2,42.49,0,0,-24.72,29.01,202.62
32.680,moto,0,2,31.88,1,0,141.84,46.07,283.54
32.680,moto,0,2,0.70,0,0,38.06,34.33,250.74
32.680,atv,0,2,42.66,0,0,-30.31,28.50,198.44
34.680,moto,0,3,0.00,0,0,-71.24,24.99,165.06
34.680,moto,0,2,30.81,1,0,82.18,48.49,265.54
34.680,moto,0,2,26.24,0,0,19.74,33.09,229.87
34.680,atv,0,3,31.90,0,0,-79.44,23.98,152.24
36.680,moto,0,3,27.60,0,0,-88.65,23.17,139.78
36.680,moto,0,2,-0.03,1,0,38.94,34.49,250.53
36.680,moto,0,2,37.84,0,0,-38.42,27.76,192.31
36.680,atv,0,3,20.88,0,0,-105.75,25.21,110.48
38.680,moto,0,3,30.25,0,0,-120.05,23.04,87.33
38.680,moto,0,2,-0.05,1,0,38.84,34.43,250.74
38.680,moto,0,3,31.87,0,0,-83.81,23.60,146.82
38.680,atv,0,3,21.08,0,0,-117.86,18.87,75.48
40.680,moto,0,3,31.08,0,0,-124.68,20.52,28.30
40.680,moto,0,2,-0.06,1,0,38.75,34.38,250.99
40.680,moto,0,3,29.76,0,0,-116.70,24.89,93.73
40.680,atv,0,3,26.80,0,0,-125.75,20.76,19.94
42.680,moto,0,3,20.92,0,0,-124.41,23.16,-17.67
42.680,moto,0,2,-0.67,1,0,38.98,34.29,251.60
42.680,moto,0,3,31.87,0,0,-124.09,20.62,35.98
42.680,atv,0,3,21.29,0,0,-123.36,21.47,-23.73
44.680,moto,0,3,27.83,0,0,-109.95,19.79,-57.30
44.680,moto,0,2,12.15,1,0,35.51,34.62,246.73
44.680,moto,0,3,29.78,0,0,-124.62,24.94,-26.47
44.680,atv,0,3,28.21,0,0,-106.38,20.48,-62.74
46.680,moto,0,3,38.62,0,0,-67.61,23.34,-109.57
46.680,moto,0,2,33.93,1,0,-0.93,31.11,216.43
46.680,moto,0,3,22.86,0,0,-109.49,19.84,-57.57
46.680,atv,0,3,38.78,0,0,-61.80,23.71,-113.51
48.680,moto,0,3,31.81,0,0,3.47,27.98,-133.69
48.680,moto,0,3,31.84,1,0,-58.50,25.89,174.13
48.680,moto,0,3,37.80,0,0,-71.64,23.10,-106.53
48.680,atv,0,3,31.79,0,0,9.60,28.39,-134.38
50.680,moto,0,3,28.99,0,0,66.11,32.47,-141.96
50.680,moto,0,3,31.72,1,0,-98.50,24.21,125.30
50.680,moto,0,3,31.83,0,0,1.25,27.83,-132.88
50.680,atv,0,3,25.87,0,0,71.63,33.30,-143.03
52.680,moto,0,3,17.65,0,0,101.51,42.62,-149.79
52.680,moto,0,3,28.60,1,0,-125.08,19.83,71.31
52.680,moto,0,3,31.80,0,0,64.10,32.28,-141.64
52.680,atv,0,3,18.26,0,0,107.29,43.24,-151.21
54.680,moto,0,3,12.34,0,0,133.41,33.88,-157.27
54.680,moto,0,3,31.74,1,0,-125.35,22.09,9.50
54.680,moto,0,3,28.71,0,0,122.40,47.23,-153.59
54.680,atv,0,3,13.54,0,0,138.88,34.93,-158.30
56.680,moto,0,3,25.06,0,0,173.20,41.55,-164.83
56.680,moto,0,3,8.59,1,0,-123.09,19.82,-44.50
56.680,moto,0,3,28.03,0,0,176.95,42.06,-166.06
56.680,atv,0,3,29.51,0,0,181.90,42.91,-167.93
58.680,moto,0,4,31.82,0,0,228.28,46.36,-189.55
58.680,moto,0,3,29.95,1,0,-97.09,21.68,-75.53
58.680,moto,0,4,31.83,0,0,233.17,46.65,-192.99
58.680,atv,0,4,31.80,0,0,238.19,46.92,-196.19
60.680,moto,0,4,26.14,0,0,279.44,49.13,-225.50
60.680,moto,0,3,41.51,1,0,-42.43,24.94,-121.89
60.680,moto,0,4,23.85,0,0,283.85,49.78,-228.58
60.680,atv,0,4,23.69,0,0,287.89,50.50,-231.36
62.680,moto,0,4,18.77,0,0,314.18,55.73,-247.66
62.680,moto,0,3,31.81,1,0,27.77,29.65,-136.21
62.680,moto,0,4,19.77,0,0,319.27,55.17,-250.68
62.680,atv,0,4,21.01,0,0,324.61,54.27,-253.77
64.680,moto,0,4,22.98,0,0,346.37,49.07,-266.26
64.680,moto,0,3,31.46,1,0,89.40,38.31,-146.56
64.680,moto,0,4,23.61,0,0,351.95,50.00,-269.88
64.680,atv,0,4,23.97,0,0,357.15,50.90,-273.57
66.680,moto,0,4,35.66,0,0,400.45,54.85,-290.88
66.680,moto,0,3,28.86,1,0,145.92,45.65,-158.57
66.680,moto,0,4,35.77,0,0,407.44,55.29,-291.41
66.680,atv,0,4,35.94,0,0,414.30,55.74,-291.81
68.680,moto,0,4,21.88,0,0,451.47,57.69,-285.24
68.680,moto,0,3,31.81,1,0,200.20,44.49,-174.07
68.680,moto,0,4,22.36,0,0,457.17,56.98,-283.91
68.680,atv,0,4,24.56,0,0,463.23,55.75,-282.90
70.680,moto,0,4,31.75,0,0,502.62,42.00,-267.11
70.680,moto,0,4,31.85,1,0,254.21,47.77,-207.41
70.680,moto,0,4,31.47,0,0,510.08,39.12,-264.05
70.680,atv,0,4,28.52,0,0,516.66,36.75,-260.68
72.680,moto,0,4,21.16,0,0,541.60,32.70,-245.64
72.680,moto,0,4,31.39,1,0,305.87,55.30,-243.07
72.680,moto,0,4,21.04,0,0,546.44,32.64,-242.53
72.680,atv,0,4,21.76,0,0,550.83,33.19,-238.96
74.680,moto,0,0,22.17,0,0,573.38,39.00,-215.81
74.680,moto,0,4,25.93,1,0,357.01,50.76,-273.95
74.680,moto,0,0,24.01,0,0,576.72,40.77,-210.58
74.680,atv,0,0,19.28,0,0,577.77,42.39,-206.00
76.680,moto,0,0,27.51,0,0,598.81,61.08,-172.07
76.680,moto,0,4,33.72,1,0,419.50,56.10,-290.05
76.680,moto,0,0,24.27,0,0,601.70,65.12,-165.74
76.680,atv,0,0,21.33,0,0,598.90,63.54,-167.37
78.680,moto,0,0,15.88,0,0,608.71,76.85,-145.16
78.680,moto,0,4,26.40,1,0,466.61,54.71,-278.54
78.680,moto,0,0,15.65,0,0,610.35,77.94,-138.07
78.680,atv,0,0,15.39,0,0,608.01,77.75,-140.44
80.680,moto,0,0,24.69,0,0,602.35,79.34,-107.24
80.680,moto,0,4,31.73,1,0,520.92,35.11,-255.06
80.680,moto,0,0,27.98,0,0,592.72,80.72,-99.05
80.680,atv,0,0,22.05,0,0,599.73,79.30,-108.51
82.680,moto,0,0,13.03,0,0,562.25,83.08,-75.02
82.680,moto,0,0,31.56,1,0,570.76,38.72,-214.76
82.680,moto,0,0,10.18,0,0,559.85,82.71,-70.08
82.680,atv,0,0,12.28,0,0,561.88,82.57,-77.93
84.680,moto,0,0,20.87,0,0,558.25,82.50,-50.52
84.680,moto,0,0,26.18,1,0,598.41,64.20,-165.97
84.680,moto,0,0,31.87,0,0,567.37,82.48,-26.68
84.680,atv,0,0,23.21,0,0,567.01,82.63,-55.03
86.680,moto,0,0,37.75,0,0,563.90,82.58,9.46
86.680,moto,0,0,15.29,1,0,607.40,77.96,-138.13
86.680,moto,1,1,42.90,0,0,566.29,82.23,50.12
86.680,atv,0,0,37.19,0,0,566.93,82.57,6.97
88.680,moto,1,1,40.02,0,0,562.33,84.75,90.52
88.680,moto,0,0,27.22,1,0,591.22,79.68,-100.79
88.680,moto,1,1,-2.76,0,0,566.10,83.71,111.74
88.680,atv,1,1,36.29,0,0,565.51,84.66,84.61
90.680,moto,1,1,0.00,0,0,561.65,77.50,140.64
90.680,moto,0,0,10.89,1,0,555.44,82.65,-69.02
90.680,moto,1,1,13.79,0,0,556.08,81.68,111.19
90.680,atv,1,1,9.19,0,0,565.98,81.00,111.61
92.680,moto,1,1,0.00,0,0,561.71,77.50,140.64
92.680,moto,0,0,0.01,1,0,556.12,82.63,-64.51
92.680,moto,1,1,34.04,0,0,521.28,80.35,146.56
92.680,atv,1,1,0.06,0,0,576.68,78.84,106.99
94.680,moto,1,1,0.00,0,0,561.76,77.49,140.64
94.680,moto,0,0,0.01,1,0,556.14,82.63,-64.49
94.680,moto,1,2,40.32,0,0,452.63,77.17,187.76
94.680,atv,1,1,0.04,0,0,576.83,78.81,107.07
96.680,moto,1,1,22.91,1,0,561.22,82.23,82.35
96.680,moto,0,0,-0.38,1,0,556.11,82.63,-64.57
96.680,moto,1,2,31.92,0,0,395.63,74.22,219.15
96.680,atv,1,1,0.03,0,0,576.97,78.79,107.15
98.680,moto,1,1,30.51,1,0,539.34,81.05,128.81
98.680,moto,0,0,19.61,1,0,563.20,82.63,-52.80
98.680,moto,1,2,28.33,0,0,343.33,85.68,246.41
98.680,atv,1,1,-0.38,0,0,576.61,78.78,107.62
100.680,moto,1,1,43.33,1,0,477.94,78.65,171.62
100.680,moto,0,0,36.98,1,0,565.98,82.57,5.14
100.680,moto,1,2,29.78,0,0,291.65,74.83,271.31
100.680,atv,1,1,-0.03,0,0,576.20,78.77,108.21
102.680,moto,1,2,31.74,1,0,414.46,74.95,209.18
102.680,moto,1,1,39.70,1,0,564.66,84.98,85.67
102.680,moto,1,2,25.85,0,0,241.23,55.67,296.41
102.680,atv,1,1,0.01,0,0,576.32,78.75,108.32
104.680,moto,1,2,29.63,1,0,360.20,82.97,237.36
104.680,moto,1,1,11.35,2,0,568.12,81.43,63.36
104.680,moto,1,2,31.92,0,0,180.63,49.23,291.70
104.680,atv,1,1,8.75,1,0,562.20,82.05,61.04
106.680,moto,1,2,29.65,1,0,309.69,77.89,263.63
106.680,moto,1,1,24.53,2,0,565.06,82.06,97.01
106.680,moto,1,2,31.64,0,0,119.13,48.41,277.14
106.680,atv,1,1,25.63,1,0,558.74,82.00,98.12
108.680,moto,1,2,29.44,1,0,259.72,58.71,297.17
108.680,moto,1,1,34.82,2,0,531.42,80.69,141.41
108.680,moto,1,2,30.36,0,0,60.79,41.84,258.84
108.680,atv,1,1,34.75,1,0,524.64,80.49,143.11
110.680,moto,1,2,31.68,1,0,196.81,51.14,294.02
110.680,moto,1,2,45.76,2,0,461.99,77.71,184.38
110.680,moto,1,2,-0.16,0,0,38.51,34.35,250.93
110.680,atv,1,2,42.52,1,0,456.69,77.46,184.03
112.680,moto,1,2,31.86,1,0,134.74,46.36,281.69
112.680,moto,1,2,30.35,2,0,403.97,74.52,215.98
112.680,moto,1,2,-0.17,0,0,38.41,34.26,251.32
112.680,atv,1,2,31.72,1,0,400.07,74.37,217.59
114.680,moto,1,2,30.85,1,0,75.65,47.17,263.40
114.680,moto,1,2,19.59,2,0,362.35,81.73,235.86
114.680,moto,1,2,-0.43,0,0,38.31,34.15,251.76
114.680,atv,1,2,19.28,1,0,356.86,82.04,238.02
116.680,moto,1,2,0.00,1,0,39.03,34.51,250.44
116.680,moto,1,2,17.12,2,0,334.18,81.76,256.46
116.680,moto,1,2,-0.65,0,0,38.45,33.86,252.99
116.680,atv,1,2,7.40,1,0,333.76,82.05,248.17
118.680,moto,1,2,-0.01,1,0,38.90,34.46,250.62
118.680,moto,1,2,25.09,2,0,300.03,75.59,273.51
118.680,moto,1,2,-4.69,0,0,38.94,33.02,255.94
118.680,atv,1,2,22.95,1,0,312.15,78.44,265.05
120.680,moto,1,2,-0.02,1,0,38.78,34.41,250.82
120.680,moto,1,2,31.48,2,0,251.53,57.01,287.32
120.680,moto,1,2,-7.35,0,0,41.24,29.43,271.58
120.680,atv,1,2,22.38,1,0,268.00,58.65,288.40
122.680,moto,1,2,11.48,1,0,35.98,34.49,248.25
122.680,moto,1,2,31.87,2,0,186.70,49.79,293.94
122.680,moto,1,2,7.71,0,0,39.93,32.28,258.55
122.680,atv,1,2,31.87,1,0,208.96,51.94,295.41
124.680,moto,1,2,33.51,1,0,1.07,31.29,217.48
124.680,moto,1,2,31.77,2,0,125.20,47.39,278.74
124.680,moto,1,2,-0.27,0,0,38.61,33.76,253.46
124.680,atv,1,2,29.49,1,0,148.49,46.05,285.14
126.680,moto,1,3,31.92,1,0,-56.92,26.02,175.38
126.680,moto,1,2,30.53,2,0,66.60,44.22,260.29
126.680,moto,1,2,16.18,1,0,124.07,47.58,279.78
126.680,atv,1,2,22.99,1,0,104.61,49.23,271.75
128.680,moto,1,3,31.70,1,0,-97.50,23.99,126.95
128.680,moto,1,2,0.02,2,0,39.14,34.52,250.37
128.680,moto,1,2,21.58,1,0,88.25,41.41,261.89
128.680,atv,1,2,18.70,1,0,64.21,34.68,257.29
130.680,moto,1,3,28.96,1,0,-124.97,19.80,72.84
130.680,moto,1,2,0.04,2,0,39.01,34.49,250.52
130.680,moto,1,2,31.78,1,0,41.91,34.83,243.96
130.680,atv,1,2,35.26,1,0,16.80,32.80,228.58
132.680,moto,1,3,31.75,1,0,-125.32,21.91,10.65
132.680,moto,1,2,0.03,2,0,38.85,34.45,250.69
132.680,moto,1,2,43.86,1,0,-21.57,29.23,203.30
132.680,atv,1,3,33.08,1,0,-46.79,26.93,183.92
134.680,moto,1,3,6.31,1,0,-123.23,20.13,-44.89
134.680,moto,1,2,12.47,2,0,34.42,34.52,246.54
134.680,moto,1,3,31.74,1,0,-75.70,24.35,157.13
134.680,atv,1,3,31.89,1,0,-90.41,23.05,137.85
136.680,moto,1,3,29.16,1,0,-98.38,21.60,-74.16
136.680,moto,1,2,34.18,2,0,-3.18,30.97,216.37
136.680,moto,1,3,26.97,1,0,-108.23,25.80,107.34
136.680,atv,1,3,18.54,1,0,-109.97,21.65,101.90
138.680,moto,1,3,41.15,1,0,-45.12,24.77,-120.84
138.680,moto,1,3,31.84,2,0,-59.82,25.78,173.21
138.680,moto,1,3,30.55,1,0,-122.02,20.33,56.88
138.680,atv,1,3,24.31,1,0,-118.42,19.42,68.92
140.680,moto,1,3,31.81,1,0,25.63,29.50,-135.90
140.680,moto,1,3,31.65,2,0,-99.31,24.47,123.87
140.680,moto,1,3,31.02,1,0,-125.41,24.73,-5.99
140.680,atv,1,3,23.52,1,0,-125.89,21.64,12.67
142.680,moto,1,3,31.49,1,0,87.41,37.60,-146.12
142.680,moto,1,3,29.00,2,0,-125.26,19.82,70.14
142.680,moto,1,3,26.08,1,0,-111.57,19.56,-56.06
142.680,atv,1,3,21.38,1,0,-122.77,18.45,-31.05
144.680,moto,1,3,28.76,1,0,144.06,45.93,-157.89
144.680,moto,1,3,31.72,2,0,-125.40,22.29,8.32
144.680,moto,1,3,39.56,1,0,-68.77,23.23,-107.20
144.680,atv,1,3,30.34,1,0,-100.77,21.37,-71.34
146.680,moto,1,3,32.69,1,0,198.23,44.38,-173.38
146.680,moto,1,3,8.92,2,0,-123.05,19.83,-44.53
146.680,moto,1,3,31.80,1,0,5.20,28.09,-132.84
146.680,atv,1,3,39.88,1,0,-48.88,24.51,-119.14
148.680,moto,1,4,31.84,1,0,252.55,47.69,-206.22
148.680,moto,1,3,30.08,2,0,-97.05,21.70,-75.98
148.680,moto,1,3,31.60,1,0,67.89,32.72,-142.37
