time,vehicle,lap,gate,speed,recoveries,misses,x,y,z
3.008,atv,0,0,0.00,0,0,320.21,11.70,536.04
4.040,atv,0,0,10.37,0,0,320.00,11.94,531.86
6.040,atv,0,1,27.51,0,0,317.18,20.33,492.88
7.080,atv,0,1,31.43,0,0,317.14,28.12,462.61
8.080,atv,0,1,31.45,0,0,316.99,36.52,432.30
9.080,atv,0,1,31.45,0,0,316.91,44.97,402.01
10.080,atv,0,1,31.47,0,0,317.30,53.15,371.63
11.080,atv,0,1,31.47,0,0,317.93,61.26,341.23
12.140,atv,0,1,31.48,0,0,318.88,69.74,308.98
13.140,atv,0,2,31.53,0,0,321.36,76.85,278.39
14.140,atv,0,2,33.94,0,0,327.37,81.56,247.16
15.160,atv,0,2,32.94,0,0,340.00,82.80,213.60
16.220,atv,0,2,27.77,0,0,359.96,81.45,190.82
17.320,atv,0,2,28.15,0,0,390.70,76.52,178.03
18.340,atv,0,2,20.23,0,0,409.02,77.24,165.08
19.340,atv,0,2,28.13,0,0,424.56,80.59,146.46
20.340,atv,0,2,32.73,0,0,442.35,85.09,121.66
21.340,atv,0,3,30.26,0,0,457.00,86.31,95.18
22.360,atv,0,3,31.96,0,0,466.62,81.12,64.81
23.440,atv,0,3,22.00,0,0,471.20,77.37,35.09
24.500,atv,0,3,22.13,0,0,472.25,79.13,14.18
25.560,atv,0,3,29.45,0,0,471.03,84.26,-12.98
26.620,atv,0,3,33.60,0,0,473.12,88.62,-46.10
27.680,atv,0,3,35.93,0,0,486.37,89.24,-81.08
28.680,atv,0,4,33.03,0,0,503.23,87.05,-112.20
29.700,atv,0,4,31.21,0,0,516.63,80.23,-139.95
30.700,atv,0,4,32.01,0,0,528.00,67.33,-166.77
31.720,atv,0,4,31.97,0,0,538.82,51.93,-193.28
32.720,atv,0,4,22.59,0,0,547.88,39.03,-218.66
33.820,atv,0,4,27.72,0,0,554.21,32.44,-241.07
34.820,atv,0,6,24.36,0,0,558.55,29.25,-263.77
35.840,atv,0,6,32.93,0,0,559.16,26.88,-293.18
36.860,atv,0,6,35.89,0,0,552.00,25.12,-328.24
37.920,atv,0,6,35.81,0,0,543.47,25.53,-365.23
38.920,atv,0,6,31.95,0,0,541.06,28.55,-396.65
39.980,atv,0,6,35.56,0,0,539.60,32.79,-432.79
40.980,atv,0,6,34.78,0,0,534.30,32.72,-466.52
42.000,atv,0,6,31.94,0,0,524.54,27.67,-497.66
43.000,atv,0,6,26.73,0,0,510.80,23.70,-524.25
44.000,atv,0,6,16.43,0,0,495.25,22.90,-540.44
45.040,atv,0,6,19.35,0,0,478.86,24.13,-541.29
46.040,atv,0,6,26.88,0,0,465.79,26.86,-522.81
47.120,atv,0,6,33.35,0,0,452.28,30.61,-493.19
48.200,atv,0,6,35.94,0,0,431.22,35.38,-461.84
49.220,atv,0,6,26.22,0,0,411.82,38.50,-434.72
50.220,atv,0,6,29.55,0,0,395.62,36.26,-414.09
51.220,atv,0,6,19.67,0,0,375.30,30.39,-395.47
52.220,atv,0,6,11.78,0,0,362.03,31.81,-390.95
53.220,atv,0,6,20.81,0,0,346.10,36.69,-391.06
54.300,atv,0,6,18.43,0,0,325.50,42.39,-392.24
55.300,atv,0,6,24.45,0,0,306.19,40.56,-387.78
56.320,atv,0,6,19.76,0,0,283.22,35.48,-375.85
57.360,atv,0,6,21.99,0,0,267.15,36.33,-365.15
58.360,atv,0,6,29.32,0,0,246.49,40.24,-349.92
59.360,atv,0,6,32.75,0,0,221.60,45.04,-331.63
60.360,atv,0,8,32.13,0,0,194.99,46.32,-315.70
61.360,atv,0,8,31.95,0,0,165.76,41.77,-303.16
62.360,atv,0,8,24.58,0,0,136.70,37.42,-293.86
63.360,atv,0,8,26.10,0,0,115.09,38.50,-288.14
64.460,atv,0,8,26.31,0,0,84.48,43.19,-282.30
65.480,atv,0,8,21.66,0,0,61.92,44.33,-282.74
66.520,atv,0,8,31.48,0,0,37.14,37.83,-293.20
67.520,atv,0,8,16.99,0,0,23.97,35.38,-309.22
68.520,atv,0,8,26.37,0,0,15.54,37.14,-329.55
69.520,atv,0,8,32.73,0,0,7.08,40.22,-357.92
70.520,atv,0,8,33.90,0,0,0.29,39.25,-390.28
71.520,atv,0,8,31.75,0,0,-3.01,34.40,-421.82
72.520,atv,0,8,23.54,0,0,-5.07,31.30,-453.10
73.560,atv,0,8,30.04,0,0,-5.70,32.66,-480.21
74.580,atv,0,8,32.91,0,0,-6.12,35.96,-513.40
75.580,atv,0,8,32.19,0,0,-12.83,35.47,-544.33
76.580,atv,0,8,29.21,0,0,-30.88,30.70,-568.70
77.700,atv,0,8,28.39,0,0,-57.06,30.05,-577.42
78.760,atv,0,8,35.30,0,0,-91.06,30.46,-578.74
79.760,atv,0,8,36.16,0,0,-127.05,30.53,-579.62
80.760,atv,0,8,36.16,0,0,-163.18,31.31,-580.81
81.780,atv,0,11,36.25,0,0,-200.10,31.10,-580.57
82.780,atv,0,11,34.04,0,0,-235.92,28.50,-578.29
83.780,atv,0,11,31.88,0,0,-267.37,23.42,-574.27
84.780,atv,0,11,31.96,0,0,-298.26,17.49,-569.30
85.780,atv,0,11,31.68,0,0,-329.22,12.00,-564.33
86.800,atv,0,11,36.26,0,0,-363.50,7.99,-559.74
87.800,atv,0,11,36.21,0,0,-399.44,6.68,-555.94
88.800,atv,0,11,36.16,0,0,-435.47,6.81,-552.56
89.800,atv,0,11,36.11,0,0,-471.48,7.41,-549.70
90.920,atv,0,11,36.11,0,0,-511.88,7.35,-547.85
91.920,atv,0,11,36.08,0,0,-547.95,6.99,-548.87
93.000,atv,0,11,28.75,0,0,-585.53,6.59,-549.63
94.020,atv,0,11,13.24,0,0,-604.17,6.59,-547.54
95.020,atv,0,11,13.95,0,0,-613.76,6.42,-541.16
96.020,atv,0,11,24.34,0,0,-616.42,6.50,-522.09
97.020,atv,0,11,32.10,0,0,-616.35,6.64,-493.59
98.020,atv,0,11,35.78,0,0,-617.99,6.84,-458.98
99.020,atv,0,11,35.82,0,0,-619.06,7.04,-423.18
100.040,atv,0,11,35.81,0,0,-619.74,7.23,-386.66
101.060,atv,0,11,35.81,0,0,-620.45,7.41,-350.14
102.060,atv,0,11,35.81,0,0,-621.24,7.57,-314.34
103.100,atv,0,11,35.83,0,0,-621.99,7.71,-277.09
104.120,atv,0,11,35.85,0,0,-622.59,7.85,-240.54
105.120,atv,0,11,35.88,0,0,-623.13,7.97,-204.68
106.120,atv,0,11,35.91,0,0,-622.50,8.10,-168.80
107.160,atv,0,11,35.95,0,0,-622.51,8.23,-131.43
108.160,atv,0,12,35.34,0,0,-623.10,8.51,-95.52
109.200,atv,0,12,-23.10,0,0,-619.49,9.12,-65.83
110.420,atv,0,12,7.66,0,0,-615.54,8.24,-54.94
111.500,atv,0,12,9.93,0,0,-607.00,8.02,-61.03
112.580,atv,0,12,9.92,0,0,-597.10,7.87,-65.05
114.120,atv,0,12,9.95,0,0,-582.12,7.34,-65.35
115.180,atv,0,12,9.81,0,0,-577.92,7.20,-56.80
116.220,atv,0,12,19.08,0,0,-588.87,7.70,-48.42
117.300,atv,0,12,28.52,0,0,-611.65,8.15,-35.77
118.400,atv,0,12,33.47,0,0,-626.45,8.68,-6.23
119.440,atv,0,12,36.20,0,0,-625.83,8.84,30.66
120.700,atv,0,13,36.20,0,0,-626.02,9.04,76.27
122.060,atv,0,13,36.16,0,0,-628.66,9.24,125.40
123.580,atv,0,13,36.11,0,0,-629.37,9.43,180.32
124.860,atv,0,13,36.06,0,0,-629.91,9.54,226.50
126.040,atv,0,13,36.01,0,0,-630.59,9.60,269.02
127.840,atv,0,14,35.94,0,0,-631.50,9.62,333.77
129.400,atv,0,14,35.89,0,0,-630.55,9.54,389.79
131.380,atv,0,14,35.86,0,0,-620.44,9.02,459.95
132.660,atv,0,14,31.59,0,0,-607.41,8.46,503.33
133.720,atv,0,14,17.34,0,0,-602.97,8.43,526.16
134.740,atv,0,15,23.64,0,0,-589.75,8.58,540.09
135.780,atv,0,15,31.54,0,0,-561.11,8.59,540.94
136.880,atv,0,15,35.80,0,0,-523.37,8.59,537.26
137.940,atv,0,15,35.88,0,0,-485.42,8.41,535.15
139.020,atv,0,15,35.90,0,0,-446.68,8.62,533.87
140.040,atv,0,15,35.94,0,0,-410.07,8.85,532.60
141.100,atv,0,16,35.98,0,0,-371.98,9.10,531.15
142.120,atv,0,16,36.02,0,0,-335.29,9.32,529.83
143.140,atv,0,16,36.07,0,0,-298.54,9.47,528.70
144.220,atv,0,16,36.12,0,0,-259.57,9.49,527.85
145.240,atv,0,16,36.16,0,0,-222.71,9.35,527.39
146.260,atv,0,16,36.20,0,0,-185.81,9.13,527.15
147.280,atv,0,16,36.23,0,0,-148.87,8.86,527.05
148.280,atv,0,17,36.24,0,0,-112.64,8.61,527.04
149.420,atv,0,17,36.25,0,0,-71.32,8.45,527.02
150.420,atv,0,17,36.25,0,0,-35.06,8.38,526.83
151.520,atv,0,17,36.24,0,0,4.81,8.40,527.04
152.560,atv,0,17,36.18,0,0,42.31,8.63,530.12
153.560,atv,0,17,36.15,0,0,77.26,9.55,539.29
154.580,atv,0,0,36.17,0,0,113.82,9.63,543.84
155.580,atv,0,0,36.15,0,0,149.94,9.57,545.51
156.640,atv,0,0,36.13,0,0,188.03,9.31,549.54
157.640,atv,0,0,36.09,0,0,223.74,8.98,554.95
158.640,atv,0,0,36.05,0,0,259.53,8.54,559.41
159.640,atv,0,0,26.46,0,0,293.21,8.55,559.69
160.640,atv,0,0,14.21,0,0,310.30,8.54,557.31
161.780,atv,0,0,14.34,0,0,321.09,9.34,544.74
162.840,atv,0,0,22.56,0,0,319.73,13.03,526.16
163.860,atv,1,1,29.23,0,0,317.23,18.61,500.20
164.860,atv,1,1,31.48,0,0,317.07,26.07,470.16
165.860,atv,1,1,31.46,0,0,317.06,34.42,439.82
166.860,atv,1,1,31.45,0,0,316.90,42.89,409.53
167.860,atv,1,1,31.46,0,0,317.15,51.17,379.18
168.920,atv,1,1,31.47,0,0,317.82,59.72,346.95
169.940,atv,1,1,31.47,0,0,318.59,67.96,315.93
170.940,atv,1,2,31.52,0,0,320.55,75.36,285.38
172.080,atv,1,2,33.54,0,0,326.65,81.28,250.03
173.100,atv,1,2,34.60,0,0,338.58,82.83,216.31
174.100,atv,1,2,28.10,0,0,356.73,81.99,193.64
175.120,atv,1,2,32.41,0,0,384.17,77.27,180.67
176.140,atv,1,2,18.05,0,0,406.02,76.78,168.01
177.340,atv,1,2,28.04,0,0,424.26,80.52,146.85
178.380,atv,1,2,33.08,0,0,442.76,85.19,121.03
179.380,atv,1,3,30.83,0,0,457.25,86.24,94.56
180.380,atv,1,3,31.76,0,0,466.63,81.10,64.70
181.380,atv,1,3,20.27,0,0,470.97,77.41,37.19
182.420,atv,1,3,21.19,0,0,472.26,78.75,16.77
183.440,atv,1,3,28.62,0,0,471.26,83.38,-8.51
184.440,atv,1,3,32.32,0,0,471.88,88.20,-39.05
185.480,atv,1,3,36.09,0,0,482.65,89.22,-73.48
186.480,atv,1,3,35.38,0,0,499.55,87.92,-105.40
187.480,atv,1,4,29.92,0,0,513.69,82.43,-133.36
188.500,atv,1,4,31.86,0,0,525.49,70.61,-160.79
189.540,atv,1,4,31.87,0,0,536.67,55.09,-187.86
190.580,atv,1,4,26.89,0,0,546.75,40.49,-215.12
191.580,atv,1,4,24.65,0,0,552.52,34.04,-234.58
192.580,atv,1,6,22.22,0,0,557.72,29.81,-257.92
193.580,atv,1,6,30.88,0,0,559.66,27.68,-284.36
194.580,atv,1,6,35.90,0,0,554.71,25.39,-317.97
195.580,atv,1,6,35.88,0,0,545.74,25.15,-352.74
196.580,atv,1,6,29.81,0,0,541.47,27.25,-385.80
197.580,atv,1,6,35.06,0,0,540.43,31.24,-418.22
198.580,atv,1,6,33.22,0,0,537.19,33.62,-452.42
199.680,atv,1,6,31.87,0,0,528.22,29.59,-487.65
200.720,atv,1,6,29.70,0,0,515.06,24.17,-517.46
201.720,atv,1,6,20.14,0,0,499.62,22.93,-537.27
202.720,atv,1,6,16.47,0,0,484.64,23.42,-543.16
203.740,atv,1,6,24.51,0,0,469.15,25.87,-530.29
204.740,atv,1,6,31.22,0,0,458.31,29.17,-504.57
205.740,atv,1,6,35.52,0,0,441.03,33.13,-475.88
206.740,atv,1,6,33.94,0,0,420.78,37.41,-447.02
207.860,atv,1,6,25.83,0,0,402.41,38.06,-422.50
208.860,atv,1,6,29.16,0,0,383.13,31.84,-401.03
209.860,atv,1,6,15.21,0,0,367.29,30.78,-392.12
210.940,atv,1,6,18.30,0,0,352.10,34.69,-390.59
211.960,atv,1,6,18.59,0,0,332.55,40.97,-392.35
213.020,atv,1,6,20.51,0,0,313.19,42.11,-390.20
214.020,atv,1,6,26.92,0,0,290.21,36.28,-379.93
215.020,atv,1,6,16.56,0,0,274.01,35.58,-369.89
216.020,atv,1,6,25.73,0,0,256.59,38.17,-357.48
217.020,atv,1,6,31.40,0,0,233.71,42.89,-340.33
218.060,atv,1,8,30.43,0,0,206.47,46.57,-321.94
219.060,atv,1,8,31.94,0,0,178.05,44.10,-307.93
220.120,atv,1,8,32.65,0,0,146.67,38.37,-296.82
221.140,atv,1,8,23.17,0,0,123.29,37.71,-290.21
222.140,atv,1,8,30.44,0,0,97.06,41.18,-284.18
223.140,atv,1,8,21.06,0,0,71.76,44.54,-281.80
224.160,atv,1,8,26.95,0,0,48.93,41.77,-286.26
225.160,atv,1,8,20.14,0,0,27.96,35.51,-302.71
226.160,atv,1,8,22.84,0,0,19.44,35.97,-319.05
227.160,atv,1,8,30.23,0,0,10.94,38.92,-344.32
228.160,atv,1,8,32.83,0,0,3.33,40.57,-375.49
229.160,atv,1,8,31.82,0,0,-1.68,36.66,-407.91
230.160,atv,1,8,35.19,0,0,-4.31,32.00,-440.13
231.160,atv,1,8,26.96,0,0,-5.61,31.69,-466.91
232.200,atv,1,8,33.64,0,0,-5.61,34.51,-498.60
233.200,atv,1,8,30.93,0,0,-8.72,36.60,-530.81
234.200,atv,1,8,30.78,0,0,-21.28,32.69,-559.48
235.200,atv,1,8,23.60,0,0,-42.75,30.16,-574.52
236.200,atv,1,8,31.57,0,0,-70.26,30.19,-578.59
237.200,atv,1,8,35.78,0,0,-104.59,30.54,-579.29
238.200,atv,1,8,35.88,0,0,-140.44,30.83,-580.21
239.200,atv,1,8,35.92,0,0,-176.33,31.43,-580.90
240.260,atv,1,11,36.06,0,0,-214.45,30.42,-579.93
241.260,atv,1,11,31.89,0,0,-248.47,26.67,-576.89
242.260,atv,1,11,31.85,0,0,-279.49,21.12,-572.37
243.260,atv,1,11,31.93,0,0,-310.37,15.21,-567.30
244.260,atv,1,11,33.48,0,0,-341.63,10.21,-562.52
245.280,atv,1,11,36.23,0,0,-377.58,7.24,-558.18
246.300,atv,1,11,36.23,0,0,-414.36,6.62,-554.50
247.360,atv,1,11,36.20,0,0,-452.58,7.10,-551.12
248.380,atv,1,11,36.22,0,0,-489.42,7.56,-548.57
249.460,atv,1,11,36.26,0,0,-528.56,7.19,-548.04
250.480,atv,1,11,36.27,0,0,-565.51,6.80,-549.69
251.500,atv,1,11,19.62,0,0,-595.73,6.63,-548.72
252.520,atv,1,11,11.45,0,0,-609.20,6.59,-545.90
253.520,atv,1,11,18.63,0,0,-615.89,6.39,-534.70
254.560,atv,1,11,28.22,0,0,-616.13,6.55,-510.03
