time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,23.774,0.475,-623.813,8.192,-149.479,4,7.800,0.076,"Ground_80_320:(-0.01, 1.00, 0.00)"
0.040,23.787,0.951,-623.821,8.191,-149.004,4,8.305,0.047,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,23.798,1.427,-623.828,8.189,-148.528,4,8.774,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,23.808,1.903,-623.836,8.187,-148.052,4,9.205,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,23.817,2.379,-623.844,8.185,-147.575,4,9.588,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,23.825,2.856,-623.852,8.183,-147.099,4,9.919,0.022,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,23.833,3.332,-623.860,8.181,-146.623,4,10.195,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,23.839,3.809,-623.868,8.179,-146.146,4,10.417,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,23.845,4.286,-623.876,8.178,-145.669,4,10.586,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,23.850,4.763,-623.884,8.177,-145.192,4,10.705,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,23.855,5.240,-623.891,8.176,-144.715,4,10.779,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,23.859,5.717,-623.899,8.176,-144.238,4,10.813,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,23.863,6.194,-623.907,8.176,-143.761,4,10.811,0.036,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,23.866,6.672,-623.915,8.176,-143.284,4,10.780,0.034,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,23.869,7.149,-623.923,8.177,-142.807,4,10.724,0.031,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,23.872,7.626,-623.931,8.179,-142.329,4,10.651,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,23.874,8.104,-623.939,8.180,-141.852,4,10.564,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,23.876,8.581,-623.947,8.182,-141.374,4,10.468,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,23.878,9.059,-623.954,8.184,-140.897,4,10.367,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,23.880,9.536,-623.962,8.186,-140.419,4,10.266,0.017,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,23.881,10.014,-623.970,8.188,-139.942,4,10.167,0.014,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,23.882,10.492,-623.978,8.191,-139.464,4,10.072,0.012,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,23.884,10.969,-623.986,8.193,-138.987,4,9.984,0.010,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,23.885,11.447,-623.994,8.196,-138.509,4,9.904,0.008,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,23.886,11.925,-624.002,8.199,-138.031,4,9.833,0.006,"Ground_80_240:(0.00, 1.00, 0.00)"
0.520,23.887,12.402,-624.010,8.201,-137.554,4,9.772,0.005,"Ground_80_240:(0.00, 1.00, 0.00)"
0.540,23.887,12.880,-624.017,8.204,-137.076,4,9.720,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.560,23.888,13.358,-624.025,8.206,-136.598,4,9.679,0.003,"Ground_80_240:(0.00, 1.00, 0.00)"
0.580,23.889,13.836,-624.033,8.209,-136.121,4,9.647,0.002,"Ground_80_240:(0.00, 1.00, 0.00)"
0.600,23.889,14.314,-624.041,8.211,-135.643,4,9.624,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.620,23.890,14.791,-624.049,8.213,-135.165,4,9.609,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.640,23.890,15.269,-624.057,8.215,-134.688,4,9.602,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.660,23.891,15.747,-624.065,8.217,-134.210,4,9.601,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.680,23.891,16.225,-624.072,8.219,-133.732,4,9.606,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.700,23.892,16.703,-624.080,8.221,-133.254,4,9.615,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.720,23.892,17.180,-624.088,8.223,-132.777,4,9.628,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.740,23.892,17.658,-624.096,8.225,-132.299,4,9.643,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.760,23.892,18.136,-624.104,8.227,-131.821,4,9.661,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.780,23.893,18.614,-624.112,8.228,-131.343,4,9.679,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.800,23.893,19.092,-624.120,8.230,-130.865,4,9.698,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.820,23.893,19.570,-624.128,8.232,-130.388,4,9.717,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.840,23.893,20.048,-624.135,8.233,-129.910,4,9.736,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.860,23.893,20.525,-624.143,8.235,-129.432,4,9.754,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.880,23.894,21.003,-624.151,8.236,-128.954,4,9.770,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.900,23.894,21.481,-624.159,8.238,-128.476,4,9.785,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.920,23.894,21.959,-624.167,8.239,-127.999,4,9.798,0.001,"Ground_80_240:(0.00, 1.00, 0.00)"
0.940,23.894,22.437,-624.175,8.241,-127.521,4,9.810,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.960,23.894,22.915,-624.183,8.242,-127.043,4,9.819,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
0.980,23.894,23.393,-624.191,8.244,-126.565,4,9.827,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.000,23.894,23.871,-624.198,8.245,-126.087,4,9.834,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.020,23.894,24.348,-624.206,8.247,-125.610,4,9.839,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.040,23.894,24.826,-624.214,8.248,-125.132,4,9.842,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.060,23.894,25.304,-624.222,8.250,-124.654,4,9.844,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.080,23.894,25.782,-624.230,8.252,-124.176,4,9.845,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.100,23.894,26.260,-624.238,8.253,-123.698,4,9.845,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.120,23.895,26.738,-624.246,8.255,-123.220,4,9.844,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.140,23.895,27.216,-624.254,8.256,-122.743,4,9.842,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.160,23.895,27.694,-624.261,8.258,-122.265,4,9.840,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.180,23.895,28.171,-624.269,8.260,-121.787,4,9.837,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.200,23.895,28.649,-624.277,8.261,-121.309,4,9.834,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.220,23.895,29.127,-624.285,8.263,-120.831,4,9.831,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.240,23.895,29.605,-624.293,8.265,-120.353,4,9.828,0.000,"Ground_80_240:(0.00, 1.00, 0.00)"
1.260,23.895,30.083,-624.301,8.267,-119.876,4,10.410,0.000,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.280,23.895,30.561,-624.309,8.269,-119.398,4,10.335,0.062,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.300,23.895,31.039,-624.317,8.271,-118.920,4,10.286,0.112,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.320,23.894,31.516,-624.324,8.274,-118.443,4,10.837,0.152,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.340,23.894,31.994,-624.332,8.277,-117.965,4,10.663,0.121,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.360,23.894,32.472,-624.340,8.280,-117.487,4,10.476,0.094,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.380,23.894,32.950,-624.348,8.284,-117.009,4,10.284,0.070,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.400,23.894,33.428,-624.356,8.287,-116.531,4,10.098,0.051,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.420,23.893,33.906,-624.364,8.291,-116.054,4,9.924,0.034,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.440,23.893,34.383,-624.372,8.295,-115.576,4,9.767,0.021,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
1.460,23.893,34.861,-624.380,8.298,-115.098,4,9.630,0.010,"Takeoff - 40m x 6m, 6.2m rise:(0.00, 1.00, 0.00)"
