time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,23.774,0.475,-618.213,8.164,-149.387,4,7.348,0.735,"Ground_80_320:(0.023, 1.000, -0.003) separation=0.1433 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.003) separation=0.1440 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.003) separation=0.1433 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.003) separation=0.1445 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.003) separation=0.1435 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.003) separation=0.1437 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1428 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1437 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1430 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1440 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1429 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1432 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1423 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1435 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1430 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1435 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1425 impulse=0.000;Ground_80_320:(0.023, 1.000, -0.004) separation=0.1428 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1421 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1435 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1431 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1430 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1421 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1429 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1423 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1437 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1434 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1430 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1423 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1430 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1426 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1440 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1438 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1432 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1426 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1432 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1427 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1443 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1441 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1435 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1429 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1430 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1428 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1447 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1446 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1435 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1429 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1433 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1433 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1452 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1452 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1438 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1433 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1439 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1439 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1458 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1458 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1443 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1438 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.003) separation=0.1444 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1444 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1463 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1463 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1449 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1444 impulse=0.000;Ground_80_320:(0.024, 1.000, -0.004) separation=0.1445 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1447 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1467 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1468 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1453 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1449 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1451 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1450 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1473 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1474 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1455 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1450 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1454 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1457 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1479 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1480 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1460 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1456 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.003) separation=0.1461 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1463 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1484 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1466 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1461 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1466 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1466 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1488 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1489 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1471 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1466 impulse=0.000;Ground_80_320:(0.025, 1.000, -0.004) separation=0.1468 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1468 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1491 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1493 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1473 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1470 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1472 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1471 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1495 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1497 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1475 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1471 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1474 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1475 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1498 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1500 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1478 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1474 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1480 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1480 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1501 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1504 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1482 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1478 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.003) separation=0.1483 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1481 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1504 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1504 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1480 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1483 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1481 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1504 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1506 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1483 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1485 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1481 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1505 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1507 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1482 impulse=0.000;Ground_80_320:(0.026, 1.000, -0.004) separation=0.1485 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1484 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1507 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1509 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1487 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1483 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1489 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1486 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1508 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1510 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1489 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1484 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1490 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1487 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1508 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1509 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1491 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1488 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1506 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1508 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1490 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1486 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1488 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1484 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1506 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1508 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1489 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1487 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.004) separation=0.1489 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1484 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1506 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1508 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1487 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1484 impulse=0.000;Ground_80_320:(0.027, 1.000, -0.003) separation=0.1487 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1486 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1506 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1508 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1489 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1484 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.003) separation=0.1490 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1487 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1506 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1508 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1490 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1485 impulse=0.000;Ground_80_320:(0.028, 1.000, -0.004) separation=0.1487 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2476 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2799 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2396 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2886 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2407 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2443 impulse=0.000;",0.000,0.000,0.000,23.775,0.000,1.000,-39.525,-0.392,-0.050,23.771,0.000,0.028
0.040,23.787,0.951,-618.221,8.163,-148.911,4,7.938,0.559,"Ground_80_240:(0.027, 1.000, -0.003) separation=0.2454 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2769 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2376 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2853 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2402 impulse=0.000;Ground_80_240:(0.027, 1.000, -0.003) separation=0.2436 impulse=0.000;",0.113,0.000,0.000,23.787,0.000,1.000,-39.049,-0.393,-0.087,23.784,0.000,0.050
0.060,23.798,1.427,-618.228,8.160,-148.435,4,8.489,0.408,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2426 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2729 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2351 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2810 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2360 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2391 impulse=0.000;",0.107,0.000,0.000,23.799,0.000,1.000,-38.573,-0.393,-0.114,23.795,0.000,0.067
0.080,23.808,1.903,-618.236,8.158,-147.959,4,9.003,0.277,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2394 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2682 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2322 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2758 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2346 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2354 impulse=0.000;",0.101,0.000,0.001,23.809,0.000,1.000,-38.097,-0.394,-0.130,23.805,0.020,0.080
0.100,23.817,2.379,-618.243,8.155,-147.483,4,9.460,0.172,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2358 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2629 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2294 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2700 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2300 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2329 impulse=0.000;",0.096,0.000,-0.002,23.818,0.000,1.000,-37.621,-0.394,-0.136,23.814,-0.034,0.089
0.120,23.825,2.856,-618.251,8.152,-147.007,4,9.852,0.085,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2325 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2575 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2267 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2639 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2283 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2310 impulse=0.000;",0.091,0.000,0.002,23.826,0.000,1.000,-37.144,-0.394,-0.135,23.822,0.052,0.094
0.140,23.833,3.332,-618.258,8.150,-146.530,4,10.179,0.032,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2293 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2521 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2578 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2245 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2265 impulse=0.000;",0.087,0.000,-0.003,23.833,0.000,1.000,-36.668,-0.393,-0.128,23.830,-0.071,0.097
0.160,23.839,3.809,-618.265,8.148,-146.054,4,10.451,0.061,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2261 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2466 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2215 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2518 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2229 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2239 impulse=0.000;",0.084,0.000,0.004,23.840,0.000,1.000,-36.191,-0.392,-0.115,23.836,0.086,0.098
0.180,23.845,4.286,-618.272,8.146,-145.577,4,10.662,0.104,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2232 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2414 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2192 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2460 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2193 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2213 impulse=0.000;",0.080,0.000,-0.005,23.845,0.000,1.000,-35.714,-0.391,-0.098,23.842,-0.101,0.097
0.200,23.850,4.763,-618.280,8.144,-145.100,4,10.810,0.135,"Ground_80_240:(0.028, 1.000, -0.003) separation=0.2207 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2366 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2174 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2405 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2180 impulse=0.000;Ground_80_240:(0.028, 1.000, -0.003) separation=0.2198 impulse=0.000;",0.078,0.000,0.005,23.850,0.000,1.000,-35.237,-0.390,-0.078,23.847,0.115,0.094
