time,station,branch,speed,throttle,brake,recoveries,gate,penalty
1.248,82.375,,19.345,1.000,0.000,0,0,0
1.268,82.767,,19.595,1.000,0.000,0,0,0
1.288,83.169,,19.843,1.000,0.000,0,0,0
1.308,83.571,,20.089,1.000,0.000,0,0,0
1.328,83.978,,20.334,1.000,0.000,0,0,0
1.348,84.395,,20.577,1.000,0.000,0,0,0
1.368,84.812,,20.818,1.000,0.000,0,0,0
1.388,85.240,,21.058,1.000,0.000,0,0,0
1.408,85.666,,21.296,1.000,0.000,0,0,0
1.428,86.097,,21.532,1.000,0.000,0,0,0
1.448,86.540,,21.767,1.000,0.000,0,0,0
1.468,86.981,,22.000,1.000,0.000,0,0,0
1.488,87.434,,22.232,1.000,0.000,0,0,0
1.508,87.884,,22.462,1.000,0.000,0,0,0
1.528,88.348,,22.689,1.000,0.000,0,0,0
1.548,88.807,,22.915,1.000,0.000,0,0,0
1.568,89.270,,23.139,1.000,0.000,0,0,0
1.588,89.748,,23.362,1.000,0.000,0,0,0
1.608,90.220,,23.582,1.000,0.000,0,0,0
1.628,90.706,,23.699,0.541,0.000,0,0,0
1.648,91.185,,23.915,1.000,0.000,0,0,0
1.668,91.680,,24.130,1.000,0.000,0,0,0
1.688,92.159,,23.908,0.002,0.000,0,0,0
1.708,92.653,,24.121,1.000,0.000,0,0,0
1.728,93.132,,23.898,0.000,0.000,0,0,0
1.748,93.627,,24.109,1.000,0.000,0,0,0
1.768,94.105,,23.885,0.000,0.000,0,0,0
1.788,94.599,,24.095,1.000,0.000,0,0,0
1.808,95.086,,24.304,1.000,0.000,0,0,0
1.828,95.585,,24.408,0.527,0.000,0,0,0
1.848,96.070,,24.223,0.000,0.322,0,0,0
1.868,96.548,,23.864,0.000,0.644,0,0,0
1.888,97.029,,23.554,0.000,0.554,0,0,0
1.908,97.493,,23.160,0.000,0.708,0,0,0
1.928,97.958,,22.819,0.000,0.611,0,0,0
1.948,98.407,,22.451,0.000,0.661,0,0,0
1.968,98.856,,22.133,0.000,0.570,0,0,0
1.988,99.292,,21.783,0.000,0.630,0,0,0
2.008,99.726,,21.481,0.000,0.543,0,0,0
2.028,100.149,,21.170,0.000,0.558,0,0,0
2.048,100.568,,20.903,0.000,0.481,0,0,0
2.068,100.982,,20.634,0.000,0.484,0,0,0
2.088,101.391,,20.459,0.000,0.312,0,0,0
2.108,101.797,,20.293,0.000,0.296,0,1,0
2.128,102.197,,20.106,0.000,0.000,0,1,0
2.148,102.596,,19.920,0.000,0.000,0,1,0
2.168,102.992,,20.066,0.618,0.000,0,1,0
2.188,103.396,,20.183,0.501,0.000,0,1,0
2.208,103.795,,19.961,0.000,0.406,0,1,0
2.228,104.182,,19.769,0.000,0.351,0,1,0
2.248,104.568,,19.352,0.000,0.770,0,1,0
2.268,104.948,,18.991,0.000,0.665,0,1,0
2.288,105.306,,18.515,0.000,0.880,0,1,0
2.308,105.667,,18.104,0.000,0.761,0,1,0
2.328,106.020,,17.650,0.000,0.843,0,1,0
2.348,106.349,,17.257,0.000,0.731,0,1,0
2.368,106.687,,16.918,0.000,0.633,0,1,0
2.388,107.017,,16.522,0.000,0.741,0,1,0
2.408,107.321,,16.179,0.000,0.643,0,1,0
2.428,107.638,,15.883,0.000,0.558,0,1,0
2.448,107.949,,15.558,0.000,0.613,0,1,0
2.468,108.254,,15.278,0.000,0.531,0,1,0
2.488,108.530,,14.981,0.000,0.563,0,1,0
2.508,108.824,,14.725,0.000,0.489,0,1,0
2.528,109.113,,14.504,0.000,0.425,0,1,0
2.548,109.401,,14.395,0.000,0.219,0,1,0
2.568,109.660,,14.280,0.000,0.231,0,1,0
2.588,109.947,,14.390,0.363,0.000,0,1,0
2.608,110.236,,14.475,0.275,0.000,0,1,0
2.628,110.523,,14.355,0.000,0.000,0,1,0
2.648,110.785,,14.603,0.860,0.000,0,1,0
2.668,111.080,,14.795,0.662,0.000,0,1,0
2.688,111.377,,14.858,0.191,0.000,0,1,0
2.708,111.679,,15.142,1.000,0.000,0,1,0
2.728,111.988,,15.424,1.000,0.000,0,1,0
2.748,112.281,,15.704,1.000,0.000,0,1,0
2.768,112.599,,15.926,0.789,0.000,0,1,0
2.788,112.912,,16.100,0.611,0.000,0,1,0
2.808,113.232,,16.026,0.000,0.158,0,1,0
2.828,113.542,,15.963,0.000,0.139,0,1,0
2.848,113.858,,15.830,0.000,0.000,0,1,0
2.868,114.163,,15.693,0.000,0.275,0,1,0
2.888,114.474,,15.574,0.000,0.242,0,1,0
2.908,114.773,,15.366,0.000,0.405,0,1,0
2.928,115.076,,15.186,0.000,0.354,0,1,0
2.948,115.377,,15.031,0.000,0.309,0,1,0
2.968,115.665,,14.827,0.000,0.399,0,1,0
2.988,115.958,,14.650,0.000,0.349,0,1,0
3.008,116.240,,14.498,0.000,0.305,0,1,0
3.028,116.528,,14.366,0.000,0.267,0,1,0
3.048,116.812,,14.197,0.000,0.335,0,1,0
3.068,117.070,,14.052,0.000,0.293,0,1,0
3.088,117.349,,13.940,0.000,0.000,0,1,0
3.108,117.605,,13.829,0.000,0.000,0,1,0
3.128,117.872,,14.045,0.724,0.000,0,1,0
3.148,118.157,,14.212,0.551,0.000,0,1,0
3.168,118.404,,14.102,0.000,0.000,0,1,0
3.188,118.692,,14.396,1.000,0.000,0,1,0
3.208,118.985,,14.643,0.827,0.000,0,1,0
3.228,119.248,,14.836,0.630,0.000,0,1,0
3.248,119.550,,15.131,1.000,0.000,0,1,0
3.268,119.859,,15.426,1.000,0.000,0,1,0
3.288,120.136,,15.659,0.772,0.000,0,1,0
3.308,120.449,,15.688,1.000,0.000,0,1,0
3.328,120.762,,15.718,1.000,0.000,0,1,0
3.348,121.043,,15.749,1.000,0.000,0,1,0
3.368,121.358,,15.782,1.000,0.000,0,1,0
3.388,121.645,,15.817,1.000,0.000,0,1,0
3.408,121.962,,15.852,1.000,0.000,0,1,0
3.428,122.280,,15.889,1.000,0.000,0,1,0
3.448,122.561,,15.927,1.000,0.000,0,1,0
3.468,122.881,,15.966,1.000,0.000,0,1,0
3.488,123.202,,16.005,1.000,0.000,0,1,0
3.508,123.491,,16.046,1.000,0.000,0,1,0
3.528,123.814,,16.088,1.000,0.000,0,1,0
3.548,124.139,,16.130,1.000,0.000,0,1,0
3.568,124.433,,16.173,1.000,0.000,0,1,0
3.588,124.761,,16.216,1.000,0.000,0,1,0
3.608,125.090,,16.260,1.000,0.000,0,1,0
3.628,125.404,,16.304,1.000,0.000,0,1,0
3.648,125.736,,16.348,1.000,0.000,0,1,0
3.668,126.069,,16.393,1.000,0.000,0,1,0
3.688,126.363,,16.437,1.000,0.000,0,1,0
3.708,126.699,,16.482,1.000,0.000,0,1,0
3.728,127.037,,16.526,1.000,0.000,0,1,0
3.748,127.351,,16.571,1.000,0.000,0,1,0
3.768,127.691,,16.614,1.000,0.000,0,1,0
3.788,128.034,,16.658,1.000,0.000,0,1,0
3.808,128.378,,16.701,1.000,0.000,0,1,0
3.828,128.724,,16.743,1.000,0.000,0,1,0
3.848,129.034,,16.784,1.000,0.000,0,1,0
3.868,129.380,,16.825,1.000,0.000,0,1,0
3.888,129.731,,16.865,1.000,0.000,0,1,0
3.908,130.065,,16.903,1.000,0.000,0,1,0
3.928,130.420,,16.941,1.000,0.000,0,1,0
3.948,130.776,,16.977,1.000,0.000,0,1,0
3.968,131.126,,17.012,1.000,0.000,0,1,0
3.988,131.486,,17.046,1.000,0.000,0,1,0
4.008,131.848,,17.078,1.000,0.000,0,1,0
4.028,132.213,,17.108,1.000,0.000,0,1,0
4.048,132.578,,17.137,1.000,0.000,0,1,0
4.068,132.945,,17.164,1.000,0.000,0,1,0
4.088,133.282,,17.189,1.000,0.000,0,1,0
4.108,133.653,,17.212,1.000,0.000,0,1,0
4.128,134.026,,17.233,1.000,0.000,0,1,0
4.148,134.390,,17.252,1.000,0.000,0,1,0
4.168,134.767,,17.268,1.000,0.000,0,1,0
4.188,135.146,,17.283,1.000,0.000,0,1,0
4.208,135.545,,17.295,1.000,0.000,0,1,0
4.228,135.926,,17.304,1.000,0.000,0,1,0
4.248,136.309,,17.312,1.000,0.000,0,1,0
4.268,136.662,,17.316,1.000,0.000,0,1,0
4.288,137.050,,17.318,1.000,0.000,0,1,0
4.308,137.439,,17.350,1.000,0.000,0,1,0
4.328,137.826,,17.706,1.000,0.000,0,1,0
4.348,138.225,,18.129,1.000,0.000,0,1,0
4.368,138.641,,18.597,1.000,0.000,0,1,0
4.388,139.049,,19.091,1.000,0.000,0,1,0
4.408,139.462,,19.593,1.000,0.000,0,1,0
4.428,139.859,,20.082,1.000,0.000,0,1,0
4.448,140.284,,20.543,1.000,0.000,0,1,0
4.468,140.713,,20.940,1.000,0.000,0,1,0
4.488,141.139,,21.258,0.825,0.000,0,1,0
4.508,141.574,,21.496,0.570,0.000,0,1,0
4.528,142.024,,21.679,0.380,0.000,0,1,0
4.548,142.465,,22.003,1.000,0.000,0,1,0
4.568,142.913,,22.325,1.000,0.000,0,1,0
4.588,143.339,,22.326,0.000,0.173,0,1,0
4.608,143.786,,22.328,0.000,0.174,0,1,0
4.628,144.227,,22.332,0.000,0.174,0,1,0
4.648,144.680,,22.659,1.000,0.000,0,1,0
4.668,145.138,,22.985,1.000,0.000,0,1,0
4.688,145.600,,22.878,0.000,0.000,0,1,0
4.708,146.053,,22.772,0.000,0.000,0,1,0
4.728,146.497,,22.625,0.000,0.000,0,1,0
4.748,146.943,,22.515,0.000,0.000,0,1,0
4.768,147.397,,22.812,0.879,0.000,0,1,0
4.788,147.845,,23.052,0.642,0.000,0,1,0
4.808,148.301,,22.891,0.000,0.470,0,1,0
4.828,148.753,,22.750,0.000,0.430,0,1,0
4.848,149.204,,22.636,0.000,0.000,0,1,0
4.868,149.653,,22.522,0.000,0.000,0,1,0
4.888,150.116,,22.627,0.073,0.000,0,1,0
4.908,150.568,,22.627,0.000,0.164,0,1,0
4.928,151.002,,22.626,0.000,0.164,0,1,0
4.948,151.453,,22.625,0.000,0.164,0,1,0
4.968,151.911,,22.938,1.000,0.000,0,1,0
4.988,152.365,,22.847,0.000,0.327,0,1,0
5.008,152.820,,22.768,0.000,0.304,0,1,0
5.028,153.273,,22.699,0.000,0.284,0,1,0
5.048,153.753,,23.009,1.000,0.000,0,1,0
5.068,154.217,,23.271,0.792,0.000,0,1,0
5.088,154.657,,23.145,0.000,0.000,0,1,0
5.108,155.124,,23.381,0.684,0.000,0,1,0
5.128,155.594,,23.573,0.495,0.000,0,1,0
5.148,156.066,,23.730,0.341,0.000,0,1,0
5.168,156.542,,23.859,0.216,0.000,0,1,0
5.188,157.044,,23.964,0.113,0.000,0,1,0
5.208,157.518,,23.835,0.028,0.000,0,1,0
5.228,157.976,,23.944,0.132,0.000,0,1,0
5.248,158.447,,23.818,0.045,0.000,0,1,0
5.268,158.924,,23.929,0.146,0.000,0,1,0
5.288,159.402,,24.020,0.057,0.000,0,1,0
5.308,159.877,,23.881,0.000,0.000,0,1,0
5.328,160.381,,23.980,0.095,0.000,0,1,0
5.348,160.854,,23.844,0.016,0.000,0,1,0
5.368,161.330,,23.949,0.124,0.000,0,1,0
5.388,161.781,,23.819,0.041,0.000,0,1,0
5.408,162.256,,23.926,0.145,0.000,0,1,0
5.428,162.732,,24.014,0.059,0.000,0,1,0
5.448,163.205,,23.873,0.000,0.000,0,1,0
5.468,163.681,,23.969,0.102,0.000,0,1,0
5.488,164.178,,23.833,0.025,0.000,0,1,0
5.508,164.652,,23.935,0.134,0.000,0,1,0
5.528,165.104,,24.020,0.052,0.000,0,1,0
5.548,165.577,,23.876,0.000,0.000,0,1,0
5.568,166.050,,23.970,0.099,0.000,0,1,0
5.588,166.522,,23.831,0.024,0.000,0,1,0
5.608,166.995,,23.932,0.135,0.000,0,1,0
5.628,167.500,,24.015,0.054,0.000,0,1,0
5.648,167.971,,23.870,0.000,0.000,0,1,0
5.668,168.443,,23.964,0.104,0.000,0,1,0
5.688,168.888,,23.825,0.029,0.000,0,1,0
5.708,169.359,,23.927,0.140,0.000,0,1,0
5.728,169.831,,24.010,0.059,0.000,0,1,0
5.748,170.304,,23.864,0.000,0.000,0,1,0
5.768,170.774,,23.958,0.109,0.000,0,1,0
5.788,171.279,,23.820,0.034,0.000,0,1,0
5.808,171.748,,23.922,0.144,0.000,0,1,0
5.828,172.218,,24.006,0.063,0.000,0,1,0
5.848,172.663,,23.860,0.000,0.000,0,1,0
5.868,173.131,,23.954,0.112,0.000,0,1,0
5.888,173.603,,23.816,0.037,0.000,0,1,0
5.908,174.070,,23.918,0.147,0.000,0,1,0
5.928,174.539,,24.002,0.066,0.000,0,1,0
5.948,175.046,,23.855,0.000,0.000,0,1,0
5.968,175.512,,23.950,0.116,0.000,0,1,0
5.988,175.955,,23.812,0.040,0.000,0,1,0
6.008,176.420,,23.914,0.150,0.000,0,1,0
6.028,176.886,,23.998,0.069,0.000,0,1,0
6.048,177.361,,23.850,0.002,0.000,0,1,0
6.068,177.826,,23.945,0.120,0.000,0,1,0
6.088,178.286,,23.807,0.044,0.000,0,1,0
6.108,178.792,,23.909,0.154,0.000,0,1,0
6.128,179.255,,23.993,0.073,0.000,0,1,0
6.148,179.702,,23.845,0.006,0.000,0,1,0
6.168,180.163,,23.940,0.124,0.000,0,1,0
6.188,180.621,,23.802,0.048,0.000,0,1,0
6.208,181.107,,23.903,0.159,0.000,0,1,0
6.228,181.568,,23.986,0.078,0.000,0,1,0
6.248,182.054,,23.839,0.011,0.000,0,1,0
6.268,182.513,,23.933,0.129,0.000,0,1,0
6.288,182.972,,24.010,0.054,0.000,0,1,0
6.308,183.429,,23.859,0.000,0.000,0,1,0
6.328,183.886,,23.948,0.113,0.000,0,1,0
6.348,184.339,,23.806,0.041,0.000,0,1,0
6.368,184.836,,23.904,0.155,0.000,0,1,0
6.388,185.291,,23.985,0.077,0.000,0,1,0
6.408,185.759,,23.835,0.012,0.000,0,1,0
6.428,186.213,,23.927,0.132,0.000,0,1,0
6.448,186.667,,24.002,0.059,0.000,0,1,0
6.468,187.135,,23.848,0.000,0.000,0,1,0
6.488,187.586,,23.937,0.121,0.000,0,1,0
6.508,188.038,,24.009,0.051,0.000,0,1,0
6.528,188.541,,23.855,0.000,0.000,0,1,0
6.548,188.989,,23.942,0.116,0.000,0,1,0
6.568,189.443,,23.798,0.047,0.000,0,1,0
6.588,189.889,,23.894,0.162,0.000,0,1,0
6.608,190.335,,23.973,0.085,0.000,0,1,0
6.628,190.811,,23.822,0.022,0.000,0,1,0
6.648,191.249,,23.843,0.143,0.000,0,1,0
6.668,191.682,,23.869,0.126,0.000,0,1,0
6.688,192.179,,23.900,0.105,0.000,0,1,0
6.708,192.608,,23.555,0.080,0.000,0,1,0
6.728,193.048,,23.580,0.356,0.000,0,1,0
6.748,193.477,,23.694,0.336,0.000,0,1,0
6.768,193.897,,23.638,0.245,0.000,0,1,0
6.788,194.354,,23.605,0.290,0.000,0,1,0
6.808,194.771,,23.659,0.316,0.000,0,1,0
6.828,195.186,,23.680,0.272,0.000,0,1,0
6.848,195.713,,23.632,0.256,0.000,0,1,0
6.868,196.132,,23.649,0.294,0.000,0,1,0
6.888,196.533,,23.415,0.281,0.000,0,1,0
6.908,196.942,,23.525,0.468,0.000,0,1,0
6.928,197.345,,23.510,0.380,0.000,0,1,0
6.948,197.810,,23.601,0.392,0.000,0,1,0
6.968,198.217,,23.669,0.319,0.000,0,1,0
6.988,198.625,,23.721,0.265,0.000,0,1,0
7.008,199.227,,23.761,0.223,0.000,0,1,0
7.028,199.644,Granite Saddle,23.792,0.191,0.000,0,2,0
7.048,200.061,Granite Saddle,23.816,0.166,0.000,0,2,0
7.068,200.429,Granite Saddle,23.834,0.147,0.000,0,2,0
7.088,200.839,Granite Saddle,23.849,0.132,0.000,0,2,0
7.108,201.330,Granite Saddle,23.859,0.121,0.000,0,2,0
7.128,201.739,Granite Saddle,23.868,0.112,0.000,0,2,0
7.148,202.147,Granite Saddle,23.874,0.106,0.000,0,2,0
7.168,202.829,Granite Saddle,23.879,0.101,0.000,0,2,0
7.188,203.243,Granite Saddle,23.883,0.097,0.000,0,2,0
7.208,203.618,Granite Saddle,23.887,0.093,0.000,0,2,0
7.228,204.003,Granite Saddle,23.891,0.090,0.000,0,2,0
7.248,204.411,Granite Saddle,23.896,0.087,0.000,0,2,0
7.268,204.942,Granite Saddle,23.880,0.083,0.000,0,2,0
7.288,205.355,Granite Saddle,23.864,0.096,0.000,0,2,0
7.308,205.769,Granite Saddle,23.845,0.109,0.000,0,2,0
7.328,206.419,Granite Saddle,23.826,0.124,0.000,0,2,0
7.348,206.839,Granite Saddle,23.805,0.139,0.000,0,2,0
7.368,207.282,Granite Saddle,23.783,0.156,0.000,0,2,0
7.388,207.698,Granite Saddle,23.648,0.174,0.000,0,2,0
7.408,208.106,Granite Saddle,23.591,0.281,0.000,0,2,0
7.428,208.643,Granite Saddle,23.603,0.327,0.000,0,2,0
7.448,209.044,Granite Saddle,23.611,0.317,0.000,0,2,0
7.468,209.648,Granite Saddle,23.610,0.311,0.000,0,2,0
7.488,210.059,Granite Saddle,23.547,0.312,0.000,0,2,0
7.508,210.461,Granite Saddle,23.586,0.363,0.000,0,2,0
7.528,210.978,Granite Saddle,23.616,0.331,0.000,0,2,0
7.548,211.374,Granite Saddle,23.640,0.307,0.000,0,2,0
7.568,211.934,Granite Saddle,23.659,0.288,0.000,0,2,0
7.588,212.325,Granite Saddle,23.672,0.273,0.000,0,2,0
7.608,212.713,Granite Saddle,23.683,0.262,0.000,0,2,0
7.628,213.278,Granite Saddle,23.690,0.254,0.000,0,2,0
7.648,213.662,Granite Saddle,23.696,0.248,0.000,0,2,0
7.668,214.325,Granite Saddle,23.701,0.243,0.000,0,2,0
7.688,214.705,Granite Saddle,23.705,0.239,0.000,0,2,0
7.708,215.207,Granite Saddle,23.708,0.236,0.000,0,2,0
7.728,215.582,Granite Saddle,23.711,0.233,0.000,0,2,0
7.748,215.956,Granite Saddle,23.659,0.231,0.000,0,2,0
7.768,216.468,Granite Saddle,23.602,0.273,0.000,0,2,0
7.788,216.846,Granite Saddle,23.542,0.318,0.000,0,2,0
7.808,217.224,Granite Saddle,23.477,0.367,0.000,0,2,0
7.828,217.744,Granite Saddle,23.408,0.418,0.000,0,2,0
7.848,218.125,Granite Saddle,23.335,0.474,0.000,0,2,0
7.868,218.759,Granite Saddle,23.259,0.532,0.000,0,2,0
7.888,219.136,Granite Saddle,23.319,0.593,0.000,0,2,0
7.908,219.505,Granite Saddle,23.374,0.544,0.000,0,2,0
7.928,219.957,Granite Saddle,23.423,0.501,0.000,0,2,0
7.948,220.313,Granite Saddle,23.467,0.462,0.000,0,2,0
7.968,220.824,Granite Saddle,23.506,0.427,0.000,0,2,0
7.988,221.169,Granite Saddle,23.540,0.395,0.000,0,2,0
8.008,221.508,Granite Saddle,23.569,0.368,0.000,0,2,0
8.028,222.075,Granite Saddle,23.594,0.345,0.000,0,2,0
8.048,222.408,Granite Saddle,23.616,0.325,0.000,0,2,0
8.068,222.737,Granite Saddle,23.634,0.307,0.000,0,2,0
8.088,223.228,Granite Saddle,23.649,0.293,0.000,0,2,0
8.108,223.553,Granite Saddle,23.662,0.281,0.000,0,2,0
8.128,223.874,Granite Saddle,23.673,0.270,0.000,0,2,0
8.148,224.387,Granite Saddle,23.682,0.261,0.000,0,2,0
8.168,224.705,Granite Saddle,23.690,0.254,0.000,0,2,0
8.188,225.223,Granite Saddle,23.697,0.248,0.000,0,2,0
8.208,225.539,Granite Saddle,23.702,0.243,0.000,0,2,0
8.228,225.853,Granite Saddle,23.706,0.238,0.000,0,2,0
8.248,226.421,Granite Saddle,23.710,0.235,0.000,0,2,0
8.268,226.733,Granite Saddle,23.714,0.232,0.000,0,2,0
8.288,227.043,Granite Saddle,23.717,0.229,0.000,0,2,0
8.308,227.572,Granite Saddle,23.665,0.226,0.000,0,2,0
8.328,227.872,Granite Saddle,23.631,0.268,0.000,0,2,0
8.348,228.165,Granite Saddle,23.602,0.295,0.000,0,2,0
8.368,228.694,Granite Saddle,23.570,0.318,0.000,0,2,0
8.388,228.984,Granite Saddle,23.501,0.344,0.000,0,2,0
8.408,229.277,Granite Saddle,23.492,0.399,0.000,0,2,0
8.428,229.810,Granite Saddle,23.373,0.407,0.000,0,2,0
8.448,230.098,Granite Saddle,23.410,0.502,0.000,0,2,0
8.468,230.385,Granite Saddle,23.440,0.472,0.000,0,2,0
8.488,230.942,Granite Saddle,23.463,0.448,0.000,0,2,0
8.508,231.231,Granite Saddle,23.482,0.429,0.000,0,2,0
8.528,231.836,Granite Saddle,23.497,0.414,0.000,0,2,0
8.548,232.127,Granite Saddle,23.510,0.402,0.000,0,2,0
8.568,232.416,Granite Saddle,23.521,0.392,0.000,0,2,0
8.588,232.988,Granite Saddle,23.531,0.383,0.000,0,2,0
8.608,233.279,Granite Saddle,23.540,0.375,0.000,0,2,0
8.628,233.570,Granite Saddle,23.467,0.368,0.000,0,2,0
8.648,234.163,Granite Saddle,23.395,0.426,0.000,0,2,0
8.668,234.458,Granite Saddle,23.323,0.484,0.000,0,2,0
8.688,235.067,Granite Saddle,23.253,0.541,0.000,0,2,0
8.708,235.366,Granite Saddle,23.183,0.598,0.000,0,2,0
8.728,235.665,Granite Saddle,23.114,0.654,0.000,0,2,0
8.748,236.282,Granite Saddle,23.046,0.709,0.000,0,2,0
8.768,236.585,Granite Saddle,22.979,0.763,0.000,0,2,0
8.788,237.293,Granite Saddle,22.914,0.817,0.000,0,2,0
8.808,237.601,Granite Saddle,22.849,0.869,0.000,0,2,0
8.828,238.259,Granite Saddle,22.787,0.920,0.000,0,2,0
8.848,238.570,Granite Saddle,22.725,0.971,0.000,0,2,0
8.868,238.882,Granite Saddle,22.665,1.000,0.000,0,2,0
8.888,239.559,Granite Saddle,22.607,1.000,0.000,0,2,0
8.908,239.875,Granite Saddle,22.550,1.000,0.000,0,2,0
8.928,240.443,Granite Saddle,22.494,1.000,0.000,0,2,0
8.948,240.761,Granite Saddle,22.441,1.000,0.000,0,2,0
8.968,241.653,Granite Saddle,22.389,1.000,0.000,0,2,0
8.988,241.976,Granite Saddle,22.339,1.000,0.000,0,2,0
9.008,242.705,Granite Saddle,22.290,1.000,0.000,0,2,0
9.028,243.031,Granite Saddle,22.243,1.000,0.000,0,2,0
9.048,243.700,Granite Saddle,22.199,1.000,0.000,0,2,0
9.068,244.294,Granite Saddle,22.156,1.000,0.000,0,2,0
9.088,244.626,Granite Saddle,22.115,1.000,0.000,0,2,0
9.108,244.958,Granite Saddle,22.075,1.000,0.000,0,2,0
9.128,245.264,Granite Saddle,22.038,1.000,0.000,0,2,0
9.148,246.209,Granite Saddle,22.002,1.000,0.000,0,2,0
9.168,246.546,Granite Saddle,21.969,1.000,0.000,0,2,0
9.188,247.164,Granite Saddle,21.937,1.000,0.000,0,2,0
9.208,247.931,Granite Saddle,21.907,1.000,0.000,0,2,0
9.228,248.273,Granite Saddle,21.879,1.000,0.000,0,2,0
9.248,249.080,Granite Saddle,21.853,1.000,0.000,0,2,0
9.268,249.883,Granite Saddle,21.829,1.000,0.000,0,2,0
9.288,250.229,Granite Saddle,21.807,1.000,0.000,0,2,0
9.308,250.627,Granite Saddle,21.786,1.000,0.000,0,2,0
9.328,251.879,Granite Saddle,21.768,1.000,0.000,0,2,0
9.348,252.681,Granite Saddle,21.751,1.000,0.000,0,2,0
9.368,253.470,Granite Saddle,21.736,1.000,0.000,0,2,0
9.388,253.821,Granite Saddle,21.723,1.000,0.000,0,2,0
9.408,254.615,Granite Saddle,21.711,1.000,0.000,0,2,0
9.428,254.967,Granite Saddle,21.701,1.000,0.000,0,2,0
9.448,255.211,Granite Saddle,21.693,1.000,0.000,0,2,0
9.468,256.573,Granite Saddle,21.686,1.000,0.000,0,2,0
9.488,257.346,Granite Saddle,21.681,1.000,0.000,0,2,0
9.508,258.115,Granite Saddle,21.678,1.000,0.000,0,2,0
9.528,258.467,Granite Saddle,21.676,1.000,0.000,0,2,0
9.548,259.225,Granite Saddle,21.675,1.000,0.000,0,2,0
9.568,259.982,Granite Saddle,21.676,1.000,0.000,0,2,0
9.588,260.333,Granite Saddle,21.679,1.000,0.000,0,2,0
9.608,260.684,Granite Saddle,21.682,1.000,0.000,0,2,0
9.628,260.850,Granite Saddle,21.687,1.000,0.000,0,2,0
