time,station,branch,speed,throttle,brake,recoveries,gate,penalty
2.570,108.472,,15.027,0.000,0.460,0,1,0
2.590,108.766,,14.764,0.000,0.500,0,1,0
2.610,109.056,,14.538,0.000,0.435,0,1,0
2.630,109.345,,14.424,0.000,0.227,0,1,0
2.650,109.604,,14.305,0.000,0.238,0,1,0
2.670,109.887,,14.202,0.000,0.208,0,1,0
2.690,110.173,,14.320,0.425,0.000,0,1,0
2.710,110.457,,14.202,0.000,0.000,0,1,0
2.730,110.746,,14.462,0.983,0.000,0,1,0
2.750,111.008,,14.668,0.775,0.000,0,1,0
2.770,111.304,,14.832,0.610,0.000,0,1,0
2.790,111.606,,15.093,1.000,0.000,0,1,0
2.810,111.913,,15.352,1.000,0.000,0,1,0
2.830,112.203,,15.568,0.831,0.000,0,1,0
2.850,112.518,,15.800,0.898,0.000,0,1,0
2.870,112.829,,15.985,0.713,0.000,0,1,0
2.890,113.147,,15.926,0.000,0.129,0,1,0
2.910,113.455,,15.794,0.000,0.000,0,1,0
2.930,113.767,,15.663,0.000,0.000,0,1,0
2.950,114.070,,15.549,0.000,0.233,0,1,0
2.970,114.378,,15.449,0.000,0.206,0,1,0
2.990,114.685,,15.363,0.000,0.181,0,1,0
3.010,114.981,,15.184,0.000,0.352,0,1,0
3.030,115.281,,15.029,0.000,0.309,0,1,0
3.050,115.570,,14.895,0.000,0.270,0,1,0
3.070,115.864,,14.710,0.000,0.366,0,1,0
3.090,116.147,,14.549,0.000,0.319,0,1,0
3.110,116.436,,14.411,0.000,0.280,0,1,0
3.130,116.721,,14.236,0.000,0.346,0,1,0
3.150,116.979,,14.086,0.000,0.303,0,1,0
3.170,117.259,,13.973,0.000,0.000,0,1,0
3.190,117.538,,13.919,0.000,0.125,0,1,0
3.210,117.779,,13.809,0.000,0.000,0,1,0
3.230,118.060,,14.013,0.740,0.000,0,1,0
3.250,118.344,,14.176,0.576,0.000,0,1,0
3.270,118.590,,14.066,0.000,0.000,0,1,0
3.290,118.877,,14.340,1.000,0.000,0,1,0
3.310,119.144,,14.581,0.872,0.000,0,1,0
3.330,119.432,,14.855,1.000,0.000,0,1,0
3.350,119.736,,15.129,1.000,0.000,0,1,0
3.370,120.007,,15.404,1.000,0.000,0,1,0
3.390,120.316,,15.432,1.000,0.000,0,1,0
3.410,120.626,,15.462,1.000,0.000,0,1,0
3.430,120.900,,15.494,1.000,0.000,0,1,0
3.450,121.210,,15.526,1.000,0.000,0,1,0
3.470,121.522,,15.560,1.000,0.000,0,1,0
3.490,121.804,,15.595,1.000,0.000,0,1,0
3.510,122.117,,15.630,1.000,0.000,0,1,0
3.530,122.431,,15.666,1.000,0.000,0,1,0
3.550,122.707,,15.703,1.000,0.000,0,1,0
3.570,123.023,,15.740,1.000,0.000,0,1,0
3.590,123.340,,15.777,1.000,0.000,0,1,0
3.610,123.625,,15.814,1.000,0.000,0,1,0
3.630,123.944,,15.851,1.000,0.000,0,1,0
3.650,124.249,,15.888,1.000,0.000,0,1,0
3.670,124.555,,15.924,1.000,0.000,0,1,0
3.690,124.879,,15.959,1.000,0.000,0,1,0
3.710,125.187,,15.993,1.000,0.000,0,1,0
3.730,125.513,,16.027,1.000,0.000,0,1,0
3.750,125.841,,16.059,1.000,0.000,0,1,0
3.770,126.131,,16.089,1.000,0.000,0,1,0
3.790,126.461,,16.118,1.000,0.000,0,1,0
3.810,126.793,,16.145,1.000,0.000,0,1,0
3.830,127.102,,16.171,1.000,0.000,0,1,0
3.850,127.437,,16.194,1.000,0.000,0,1,0
3.870,127.773,,16.214,1.000,0.000,0,1,0
3.890,128.111,,16.233,1.000,0.000,0,1,0
3.910,128.451,,16.249,1.000,0.000,0,1,0
3.930,128.793,,16.262,1.000,0.000,0,1,0
3.950,129.097,,16.272,1.000,0.000,0,1,0
3.970,129.442,,16.279,1.000,0.000,0,1,0
3.990,129.789,,16.284,1.000,0.000,0,1,0
4.010,130.120,,16.285,1.000,0.000,0,1,0
4.030,130.471,,16.282,1.000,0.000,0,1,0
4.050,130.823,,16.277,1.000,0.000,0,1,0
4.070,131.169,,16.268,1.000,0.000,0,1,0
4.090,131.525,,16.255,1.000,0.000,0,1,0
4.110,131.882,,16.240,1.000,0.000,0,1,0
4.130,132.243,,16.220,1.000,0.000,0,1,0
4.150,132.604,,16.197,1.000,0.000,0,1,0
4.170,132.967,,16.170,1.000,0.000,0,1,0
4.190,133.303,,16.140,1.000,0.000,0,1,0
4.210,133.670,,16.106,1.000,0.000,0,1,0
4.230,134.039,,16.068,1.000,0.000,0,1,0
4.250,134.400,,16.027,1.000,0.000,0,1,0
4.270,134.773,,15.982,1.000,0.000,0,1,0
4.290,135.148,,15.934,1.000,0.000,0,1,0
4.310,135.540,,15.883,1.000,0.000,0,1,0
4.330,135.916,,15.867,1.000,0.000,0,1,0
4.350,136.296,,16.178,1.000,0.000,0,1,0
4.370,136.653,,16.583,1.000,0.000,0,1,0
4.390,137.042,,17.056,1.000,0.000,0,1,0
4.410,137.434,,17.573,1.000,0.000,0,1,0
4.430,137.824,,18.111,1.000,0.000,0,1,0
4.450,138.225,,18.650,1.000,0.000,0,1,0
4.470,138.646,,19.167,1.000,0.000,0,1,0
4.490,139.057,,19.648,1.000,0.000,0,1,0
4.510,139.474,,20.085,1.000,0.000,0,1,0
4.530,139.873,,20.482,1.000,0.000,0,1,0
4.550,140.300,,20.845,1.000,0.000,0,1,0
4.570,140.730,,21.138,0.841,0.000,0,1,0
4.590,141.156,,21.261,0.108,0.000,0,1,0
4.610,141.584,,21.166,0.010,0.000,0,1,0
4.630,142.028,,21.279,0.086,0.000,0,1,0
4.650,142.461,,21.586,1.000,0.000,0,1,0
4.670,142.899,,21.894,1.000,0.000,0,1,0
4.690,143.316,,21.871,0.000,0.237,0,1,0
4.710,143.753,,21.854,0.000,0.232,0,1,0
4.730,144.184,,21.841,0.000,0.227,0,1,0
4.750,144.625,,22.154,1.000,0.000,0,1,0
4.770,145.068,,22.377,0.866,0.000,0,1,0
4.790,145.519,,22.625,0.688,0.000,0,1,0
4.810,145.967,,22.653,0.000,0.128,0,1,0
4.830,146.401,,22.205,0.000,1.000,0,1,0
4.850,146.832,,21.760,0.000,1.000,0,1,0
4.870,147.255,,21.315,0.000,1.000,0,1,0
4.890,147.661,,20.869,0.000,1.000,0,1,0
4.910,148.068,,20.422,0.000,1.000,0,1,0
4.930,148.465,,19.973,0.000,1.000,0,1,0
4.950,148.853,,19.524,0.000,1.000,0,1,0
4.970,149.249,,19.835,1.000,0.000,0,1,0
4.990,149.651,,20.143,1.000,0.000,0,1,0
5.010,150.055,,19.691,0.000,1.000,0,1,0
5.030,150.455,,19.999,1.000,0.000,0,1,0
5.050,150.861,,20.305,1.000,0.000,0,1,0
5.070,151.254,,20.559,0.775,0.000,0,1,0
5.090,151.669,,20.768,0.571,0.000,0,1,0
5.110,152.089,,21.067,1.000,0.000,0,1,0
5.130,152.506,,20.962,0.000,0.000,0,1,0
5.150,152.923,,20.858,0.000,0.000,0,1,0
5.170,153.366,,20.958,0.069,0.000,0,1,0
5.190,153.791,,21.255,1.000,0.000,0,1,0
5.210,154.221,,21.550,1.000,0.000,0,1,0
5.230,154.631,,21.728,0.452,0.000,0,1,0
5.250,155.070,,22.019,1.000,0.000,0,1,0
5.270,155.516,,22.308,1.000,0.000,0,1,0
5.290,155.966,,22.595,1.000,0.000,0,1,0
5.310,156.423,,22.879,1.000,0.000,0,1,0
5.330,156.911,,23.140,0.897,0.000,0,1,0
5.350,157.376,,23.358,0.688,0.000,0,1,0
5.370,157.845,,23.540,0.514,0.000,0,1,0
5.390,158.293,,23.691,0.368,0.000,0,1,0
5.410,158.768,,23.818,0.247,0.000,0,1,0
5.430,159.244,,23.925,0.145,0.000,0,1,0
5.450,159.723,,24.014,0.060,0.000,0,1,0
5.470,160.198,,23.875,0.000,0.000,0,1,0
5.490,160.702,,23.971,0.100,0.000,0,1,0
5.510,161.175,,23.836,0.023,0.000,0,1,0
5.530,161.629,,23.937,0.131,0.000,0,1,0
5.550,162.106,,24.022,0.050,0.000,0,1,0
5.570,162.580,,23.881,0.000,0.000,0,1,0
5.590,163.056,,23.974,0.095,0.000,0,1,0
5.610,163.529,,23.836,0.021,0.000,0,1,0
5.630,164.027,,23.935,0.131,0.000,0,1,0
5.650,164.503,,24.018,0.052,0.000,0,1,0
5.670,164.976,,23.875,0.000,0.000,0,1,0
5.690,165.428,,23.967,0.100,0.000,0,1,0
5.710,165.899,,23.829,0.026,0.000,0,1,0
5.730,166.373,,23.927,0.137,0.000,0,1,0
5.750,166.847,,24.009,0.059,0.000,0,1,0
5.770,167.318,,23.864,0.000,0.000,0,1,0
5.790,167.821,,23.956,0.109,0.000,0,1,0
5.810,168.291,,23.818,0.035,0.000,0,1,0
5.830,168.738,,23.917,0.146,0.000,0,1,0
5.850,169.211,,24.000,0.066,0.000,0,1,0
5.870,169.680,,23.854,0.000,0.000,0,1,0
5.890,170.154,,23.947,0.117,0.000,0,1,0
5.910,170.622,,23.809,0.043,0.000,0,1,0
5.930,171.128,,23.909,0.153,0.000,0,1,0
5.950,171.599,,23.993,0.073,0.000,0,1,0
5.970,172.066,,23.848,0.006,0.000,0,1,0
5.990,172.511,,23.941,0.122,0.000,0,1,0
6.010,172.977,,23.805,0.047,0.000,0,1,0
6.030,173.444,,23.905,0.156,0.000,0,1,0
6.050,173.919,,23.989,0.076,0.000,0,1,0
6.070,174.384,,23.844,0.009,0.000,0,1,0
6.090,174.893,,23.938,0.125,0.000,0,1,0
6.110,175.356,,23.801,0.050,0.000,0,1,0
6.130,175.820,,23.901,0.159,0.000,0,1,0
6.150,176.266,,23.985,0.079,0.000,0,1,0
6.170,176.729,,23.840,0.012,0.000,0,1,0
6.190,177.205,,23.934,0.128,0.000,0,1,0
6.210,177.671,,24.012,0.053,0.000,0,1,0
6.230,178.132,,23.864,0.000,0.000,0,1,0
6.250,178.638,,23.953,0.109,0.000,0,1,0
6.270,179.097,,23.812,0.038,0.000,0,1,0
6.290,179.545,,23.909,0.150,0.000,0,1,0
6.310,180.007,,23.990,0.073,0.000,0,1,0
6.330,180.466,,23.843,0.008,0.000,0,1,0
6.350,180.951,,23.934,0.126,0.000,0,1,0
6.370,181.412,,24.010,0.053,0.000,0,1,0
6.390,181.869,,23.860,0.000,0.000,0,1,0
6.410,182.357,,23.948,0.112,0.000,0,1,0
6.430,182.812,,23.806,0.042,0.000,0,1,0
6.450,183.269,,23.901,0.155,0.000,0,1,0
6.470,183.727,,23.981,0.079,0.000,0,1,0
6.490,184.180,,23.833,0.015,0.000,0,1,0
6.510,184.676,,23.923,0.134,0.000,0,1,0
6.530,185.132,,23.999,0.061,0.000,0,1,0
6.550,185.583,,23.847,0.001,0.000,0,1,0
6.570,186.052,,23.934,0.123,0.000,0,1,0
6.590,186.506,,24.007,0.053,0.000,0,1,0
6.610,186.973,,23.854,0.000,0.000,0,1,0
6.630,187.424,,23.939,0.117,0.000,0,1,0
6.650,187.872,,23.795,0.049,0.000,0,1,0
6.670,188.375,,23.890,0.164,0.000,0,1,0
6.690,188.823,,23.969,0.088,0.000,0,1,0
6.710,189.267,,23.820,0.025,0.000,0,1,0
6.730,189.722,,23.909,0.144,0.000,0,1,0
6.750,190.168,,23.984,0.073,0.000,0,1,0
6.770,190.643,,23.831,0.013,0.000,0,1,0
6.790,191.086,,23.918,0.135,0.000,0,1,0
6.810,191.529,,23.977,0.066,0.000,0,1,0
6.830,192.011,,23.746,0.018,0.000,0,1,0
6.850,192.443,,23.823,0.203,0.000,0,1,0
6.870,192.857,,23.089,0.000,1.000,0,1,0
6.890,193.296,,23.242,0.728,0.000,0,1,0
6.910,193.710,,22.676,0.000,1.000,0,1,0
6.930,194.094,,22.019,0.000,1.000,0,1,0
6.950,194.521,,21.464,0.000,1.000,0,1,0
6.970,194.893,,20.909,0.000,1.000,0,1,0
6.990,195.238,,20.146,0.000,1.000,0,1,0
7.010,195.681,,19.548,0.000,1.000,0,1,0
7.030,196.022,,19.017,0.000,1.000,0,1,0
7.050,196.366,,19.249,1.000,0.000,0,1,0
7.070,196.701,,19.478,1.000,0.000,0,1,0
7.090,197.046,,19.702,1.000,0.000,0,1,0
7.110,197.395,,19.926,1.000,0.000,0,1,0
7.130,197.763,,19.964,1.000,0.000,0,1,0
7.150,198.105,,20.173,1.000,0.000,0,1,0
7.170,198.452,,20.374,1.000,0.000,0,1,0
7.190,198.803,,20.571,1.000,0.000,0,1,0
7.210,199.354,,20.766,1.000,0.000,0,1,0
7.230,199.720,Granite Saddle,20.958,1.000,0.000,0,2,0
7.250,200.086,Granite Saddle,21.150,1.000,0.000,0,2,0
7.270,200.411,Granite Saddle,21.341,1.000,0.000,0,2,0
7.290,200.781,Granite Saddle,21.529,1.000,0.000,0,2,0
7.310,201.154,Granite Saddle,21.717,1.000,0.000,0,2,0
7.330,201.614,Granite Saddle,21.903,1.000,0.000,0,2,0
7.350,201.994,Granite Saddle,22.089,1.000,0.000,0,2,0
7.370,202.656,Granite Saddle,22.274,1.000,0.000,0,2,0
7.390,203.051,Granite Saddle,22.459,1.000,0.000,0,2,0
7.410,203.448,Granite Saddle,22.644,1.000,0.000,0,2,0
7.430,203.774,Granite Saddle,22.624,1.000,0.000,0,2,0
7.450,204.170,Granite Saddle,22.603,1.000,0.000,0,2,0
7.470,204.566,Granite Saddle,22.581,1.000,0.000,0,2,0
7.490,205.087,Granite Saddle,22.557,1.000,0.000,0,2,0
7.510,205.488,Granite Saddle,22.532,1.000,0.000,0,2,0
7.530,206.127,Granite Saddle,22.506,1.000,0.000,0,2,0
7.550,206.534,Granite Saddle,22.479,1.000,0.000,0,2,0
7.570,206.942,Granite Saddle,22.450,1.000,0.000,0,2,0
7.590,207.368,Granite Saddle,22.421,1.000,0.000,0,2,0
7.610,207.778,Granite Saddle,22.390,1.000,0.000,0,2,0
7.630,208.188,Granite Saddle,22.356,1.000,0.000,0,2,0
7.650,208.731,Granite Saddle,22.319,1.000,0.000,0,2,0
7.670,209.140,Granite Saddle,22.133,1.000,0.000,0,2,0
7.690,209.755,Granite Saddle,22.084,1.000,0.000,0,2,0
7.710,210.164,Granite Saddle,22.235,1.000,0.000,0,2,0
7.730,210.684,Granite Saddle,22.380,1.000,0.000,0,2,0
7.750,211.088,Granite Saddle,22.520,1.000,0.000,0,2,0
7.770,211.488,Granite Saddle,22.657,1.000,0.000,0,2,0
7.790,212.044,Granite Saddle,22.793,1.000,0.000,0,2,0
7.810,212.438,Granite Saddle,22.921,0.966,0.000,0,2,0
7.830,212.996,Granite Saddle,23.033,0.863,0.000,0,2,0
7.850,213.382,Granite Saddle,23.131,0.774,0.000,0,2,0
7.870,213.764,Granite Saddle,23.216,0.696,0.000,0,2,0
7.890,214.408,Granite Saddle,23.288,0.628,0.000,0,2,0
7.910,214.786,Granite Saddle,23.350,0.569,0.000,0,2,0
7.930,215.281,Granite Saddle,23.402,0.520,0.000,0,2,0
7.950,215.653,Granite Saddle,23.446,0.478,0.000,0,2,0
7.970,216.022,Granite Saddle,23.482,0.443,0.000,0,2,0
7.990,216.517,Granite Saddle,23.512,0.414,0.000,0,2,0
8.010,216.880,Granite Saddle,23.538,0.390,0.000,0,2,0
8.030,217.239,Granite Saddle,23.559,0.370,0.000,0,2,0
8.050,217.731,Granite Saddle,23.577,0.353,0.000,0,2,0
8.070,218.085,Granite Saddle,23.593,0.338,0.000,0,2,0
8.090,218.678,Granite Saddle,23.606,0.326,0.000,0,2,0
8.110,219.027,Granite Saddle,23.617,0.315,0.000,0,2,0
8.130,219.372,Granite Saddle,23.628,0.306,0.000,0,2,0
8.150,219.800,Granite Saddle,23.637,0.298,0.000,0,2,0
8.170,220.138,Granite Saddle,23.644,0.291,0.000,0,2,0
8.190,220.472,Granite Saddle,23.651,0.284,0.000,0,2,0
8.210,220.964,Granite Saddle,23.657,0.279,0.000,0,2,0
8.230,221.293,Granite Saddle,23.662,0.274,0.000,0,2,0
8.250,221.618,Granite Saddle,23.667,0.270,0.000,0,2,0
8.270,222.171,Granite Saddle,23.671,0.267,0.000,0,2,0
8.290,222.493,Granite Saddle,23.674,0.263,0.000,0,2,0
8.310,222.811,Granite Saddle,23.677,0.261,0.000,0,2,0
8.330,223.290,Granite Saddle,23.679,0.259,0.000,0,2,0
8.350,223.604,Granite Saddle,23.681,0.257,0.000,0,2,0
8.370,224.105,Granite Saddle,23.683,0.255,0.000,0,2,0
8.390,224.416,Granite Saddle,23.684,0.254,0.000,0,2,0
8.410,224.725,Granite Saddle,23.686,0.253,0.000,0,2,0
8.430,225.232,Granite Saddle,23.687,0.251,0.000,0,2,0
8.450,225.538,Granite Saddle,23.688,0.251,0.000,0,2,0
8.470,225.841,Granite Saddle,23.689,0.250,0.000,0,2,0
8.490,226.400,Granite Saddle,23.690,0.249,0.000,0,2,0
8.510,226.702,Granite Saddle,23.691,0.248,0.000,0,2,0
8.530,227.002,Granite Saddle,23.692,0.247,0.000,0,2,0
8.550,227.525,Granite Saddle,23.693,0.246,0.000,0,2,0
8.570,227.821,Granite Saddle,23.669,0.246,0.000,0,2,0
8.590,228.105,Granite Saddle,23.576,0.265,0.000,0,2,0
8.610,228.619,Granite Saddle,23.491,0.339,0.000,0,2,0
8.630,228.898,Granite Saddle,23.490,0.407,0.000,0,2,0
8.650,229.182,Granite Saddle,23.490,0.408,0.000,0,2,0
8.670,229.705,Granite Saddle,22.867,0.000,1.000,0,2,0
8.690,229.983,Granite Saddle,22.971,0.906,0.000,0,2,0
8.710,230.261,Granite Saddle,23.058,0.823,0.000,0,2,0
8.730,230.808,Granite Saddle,23.133,0.753,0.000,0,2,0
8.750,231.087,Granite Saddle,23.196,0.694,0.000,0,2,0
8.770,231.353,Granite Saddle,23.223,0.643,0.000,0,2,0
8.790,231.950,Granite Saddle,23.273,0.622,0.000,0,2,0
8.810,232.230,Granite Saddle,23.316,0.581,0.000,0,2,0
8.830,232.511,Granite Saddle,23.352,0.547,0.000,0,2,0
8.850,233.078,Granite Saddle,23.384,0.518,0.000,0,2,0
8.870,233.362,Granite Saddle,23.413,0.493,0.000,0,2,0
8.890,233.948,Granite Saddle,23.344,0.470,0.000,0,2,0
8.910,234.236,Granite Saddle,23.277,0.525,0.000,0,2,0
8.930,234.525,Granite Saddle,23.210,0.579,0.000,0,2,0
8.950,235.130,Granite Saddle,23.145,0.632,0.000,0,2,0
8.970,235.423,Granite Saddle,23.080,0.684,0.000,0,2,0
8.990,235.716,Granite Saddle,23.017,0.736,0.000,0,2,0
9.010,236.330,Granite Saddle,22.956,0.786,0.000,0,2,0
9.030,236.626,Granite Saddle,22.895,0.836,0.000,0,2,0
9.050,237.332,Granite Saddle,22.836,0.884,0.000,0,2,0
9.070,237.633,Granite Saddle,22.779,0.931,0.000,0,2,0
9.090,238.289,Granite Saddle,22.723,0.977,0.000,0,2,0
9.110,238.594,Granite Saddle,22.669,1.000,0.000,0,2,0
9.130,238.900,Granite Saddle,22.616,1.000,0.000,0,2,0
9.150,239.575,Granite Saddle,22.565,1.000,0.000,0,2,0
9.170,239.884,Granite Saddle,22.516,1.000,0.000,0,2,0
9.190,240.450,Granite Saddle,22.469,1.000,0.000,0,2,0
9.210,240.763,Granite Saddle,22.423,1.000,0.000,0,2,0
9.230,241.653,Granite Saddle,22.379,1.000,0.000,0,2,0
9.250,241.970,Granite Saddle,22.337,1.000,0.000,0,2,0
9.270,242.697,Granite Saddle,22.297,1.000,0.000,0,2,0
9.290,243.018,Granite Saddle,22.259,1.000,0.000,0,2,0
9.310,243.685,Granite Saddle,22.223,1.000,0.000,0,2,0
9.330,244.276,Granite Saddle,22.189,1.000,0.000,0,2,0
9.350,244.602,Granite Saddle,22.156,1.000,0.000,0,2,0
9.370,244.929,Granite Saddle,22.126,1.000,0.000,0,2,0
9.390,245.233,Granite Saddle,22.098,1.000,0.000,0,2,0
9.410,245.561,Granite Saddle,22.071,1.000,0.000,0,2,0
9.430,246.505,Granite Saddle,22.047,1.000,0.000,0,2,0
9.450,247.121,Granite Saddle,22.024,1.000,0.000,0,2,0
9.470,247.454,Granite Saddle,22.004,1.000,0.000,0,2,0
9.490,248.220,Granite Saddle,21.985,1.000,0.000,0,2,0
9.510,249.023,Granite Saddle,21.968,1.000,0.000,0,2,0
9.530,249.822,Granite Saddle,21.954,1.000,0.000,0,2,0
9.550,250.162,Granite Saddle,21.941,1.000,0.000,0,2,0
9.570,250.558,Granite Saddle,21.929,1.000,0.000,0,2,0
9.590,251.803,Granite Saddle,21.920,1.000,0.000,0,2,0
9.610,252.600,Granite Saddle,21.912,1.000,0.000,0,2,0
9.630,253.385,Granite Saddle,21.906,1.000,0.000,0,2,0
9.650,253.730,Granite Saddle,21.902,1.000,0.000,0,2,0
9.670,254.520,Granite Saddle,21.899,1.000,0.000,0,2,0
