time,station,branch,speed,throttle,brake,recoveries,gate,penalty
0.837,75.337,,13.711,1.000,0.000,0,0,0
0.857,75.617,,13.996,1.000,0.000,0,0,0
0.877,75.903,,14.280,1.000,0.000,0,0,0
0.897,76.194,,14.562,1.000,0.000,0,0,0
0.917,76.491,,14.842,1.000,0.000,0,0,0
0.937,76.794,,15.121,1.000,0.000,0,0,0
0.957,77.102,,15.398,1.000,0.000,0,0,0
0.977,77.415,,15.673,1.000,0.000,0,0,0
0.997,77.735,,15.946,1.000,0.000,0,0,0
1.017,78.059,,16.217,1.000,0.000,0,0,0
1.037,78.389,,16.487,1.000,0.000,0,0,0
1.057,78.724,,16.756,1.000,0.000,0,0,0
1.077,79.066,,17.022,1.000,0.000,0,0,0
1.097,79.412,,17.287,1.000,0.000,0,0,0
1.117,79.763,,17.550,1.000,0.000,0,0,0
1.137,80.122,,17.811,1.000,0.000,0,0,0
1.157,80.483,,18.071,1.000,0.000,0,0,0
1.177,80.850,,18.329,1.000,0.000,0,0,0
1.197,81.225,,18.586,1.000,0.000,0,0,0
1.217,81.602,,18.840,1.000,0.000,0,0,0
1.237,81.984,,19.094,1.000,0.000,0,0,0
1.257,82.375,,19.345,1.000,0.000,0,0,0
1.277,82.767,,19.595,1.000,0.000,0,0,0
1.297,83.169,,19.843,1.000,0.000,0,0,0
1.317,83.571,,20.089,1.000,0.000,0,0,0
1.337,83.978,,20.334,1.000,0.000,0,0,0
1.357,84.395,,20.577,1.000,0.000,0,0,0
1.377,84.812,,20.818,1.000,0.000,0,0,0
1.397,85.240,,21.058,1.000,0.000,0,0,0
1.417,85.666,,21.295,1.000,0.000,0,0,0
1.437,86.097,,21.531,1.000,0.000,0,0,0
1.457,86.540,,21.765,1.000,0.000,0,0,0
1.477,86.981,,21.997,1.000,0.000,0,0,0
1.497,87.434,,22.228,1.000,0.000,0,0,0
1.517,87.884,,22.456,1.000,0.000,0,0,0
1.537,88.348,,22.682,1.000,0.000,0,0,0
1.557,88.806,,22.907,1.000,0.000,0,0,0
1.577,89.270,,23.129,1.000,0.000,0,0,0
1.597,89.748,,23.349,1.000,0.000,0,0,0
1.617,90.220,,23.568,1.000,0.000,0,0,0
1.637,90.706,,23.685,0.552,0.000,0,0,0
1.657,91.184,,23.900,1.000,0.000,0,0,0
1.677,91.680,,24.113,1.000,0.000,0,0,0
1.697,92.158,,23.892,0.016,0.000,0,0,0
1.717,92.654,,24.103,1.000,0.000,0,0,0
1.737,93.133,,23.878,0.000,0.000,0,0,0
1.757,93.628,,24.088,1.000,0.000,0,0,0
1.777,94.107,,23.862,0.000,0.000,0,0,0
1.797,94.602,,24.071,1.000,0.000,0,0,0
1.817,95.089,,24.278,1.000,0.000,0,0,0
1.837,95.591,,24.385,0.548,0.000,0,0,0
1.857,96.076,,24.202,0.000,0.316,0,0,0
1.877,96.554,,23.845,0.000,0.638,0,0,0
1.897,97.038,,23.536,0.000,0.549,0,0,0
1.917,97.503,,23.143,0.000,0.704,0,0,0
1.937,97.972,,22.804,0.000,0.607,0,0,0
1.957,98.421,,22.437,0.000,0.657,0,0,0
1.977,98.876,,22.120,0.000,0.566,0,0,0
1.997,99.312,,21.771,0.000,0.627,0,0,0
2.017,99.752,,21.470,0.000,0.540,0,0,0
2.037,100.176,,21.161,0.000,0.555,0,0,0
2.057,100.595,,20.894,0.000,0.479,0,0,0
2.077,101.016,,20.626,0.000,0.482,0,0,0
2.097,101.426,,20.452,0.000,0.310,0,0,0
2.117,101.839,,20.287,0.000,0.294,0,1,0
2.137,102.241,,20.099,0.000,0.000,0,1,0
2.157,102.640,,19.914,0.000,0.000,0,1,0
2.177,103.046,,20.061,0.623,0.000,0,1,0
2.197,103.450,,20.179,0.505,0.000,0,1,0
2.217,103.850,,19.958,0.000,0.405,0,1,0
2.237,104.247,,19.767,0.000,0.350,0,1,0
2.257,104.634,,19.350,0.000,0.769,0,1,0
2.277,105.015,,18.990,0.000,0.665,0,1,0
2.297,105.384,,18.514,0.000,0.880,0,1,0
2.317,105.746,,18.103,0.000,0.763,0,1,0
2.337,106.100,,17.650,0.000,0.843,0,1,0
2.357,106.441,,17.257,0.000,0.731,0,1,0
2.377,106.779,,16.919,0.000,0.633,0,1,0
2.397,107.110,,16.522,0.000,0.742,0,1,0
2.417,107.427,,16.180,0.000,0.643,0,1,0
2.437,107.743,,15.815,0.000,0.687,0,1,0
2.457,108.053,,15.499,0.000,0.596,0,1,0
2.477,108.358,,15.228,0.000,0.517,0,1,0
2.497,108.647,,14.938,0.000,0.551,0,1,0
2.517,108.941,,14.689,0.000,0.478,0,1,0
2.537,109.232,,14.554,0.000,0.265,0,1,0
2.557,109.520,,14.418,0.000,0.271,0,1,0
2.577,109.794,,14.300,0.000,0.236,0,1,0
2.597,110.082,,14.406,0.346,0.000,0,1,0
2.617,110.371,,14.488,0.262,0.000,0,1,0
2.637,110.666,,14.706,0.753,0.000,0,1,0
2.657,110.948,,14.875,0.579,0.000,0,1,0
2.677,111.248,,15.007,0.444,0.000,0,1,0
2.697,111.554,,15.289,1.000,0.000,0,1,0
2.717,111.864,,15.538,0.881,0.000,0,1,0
2.737,112.168,,15.733,0.682,0.000,0,1,0
2.757,112.487,,15.948,0.766,0.000,0,1,0
2.777,112.804,,16.117,0.594,0.000,0,1,0
2.796,113.125,,16.041,0.000,0.162,0,1,0
2.816,113.439,,15.975,0.000,0.143,0,1,0
2.836,113.757,,15.917,0.000,0.128,0,1,0
2.856,114.068,,15.768,0.000,0.297,0,1,0
2.877,114.381,,15.638,0.000,0.261,0,1,0
2.897,114.691,,15.526,0.000,0.228,0,1,0
2.917,114.993,,15.325,0.000,0.393,0,1,0
2.937,115.296,,15.151,0.000,0.344,0,1,0
2.957,115.591,,15.000,0.000,0.301,0,1,0
2.977,115.887,,14.801,0.000,0.392,0,1,0
2.997,116.176,,14.628,0.000,0.342,0,1,0
3.017,116.466,,14.479,0.000,0.300,0,1,0
3.037,116.752,,14.296,0.000,0.363,0,1,0
3.057,117.015,,14.137,0.000,0.318,0,1,0
3.077,117.297,,14.082,0.000,0.127,0,1,0
3.097,117.578,,14.014,0.000,0.153,0,1,0
3.117,117.825,,13.956,0.000,0.136,0,1,0
3.137,118.108,,14.143,0.622,0.000,0,1,0
3.157,118.365,,14.290,0.472,0.000,0,1,0
3.177,118.653,,14.559,0.912,0.000,0,1,0
3.197,118.949,,14.769,0.697,0.000,0,1,0
3.217,119.217,,14.934,0.529,0.000,0,1,0
3.237,119.521,,15.227,1.000,0.000,0,1,0
3.257,119.832,,15.503,0.931,0.000,0,1,0
3.277,120.112,,15.720,0.711,0.000,0,1,0
3.296,120.427,,15.748,1.000,0.000,0,1,0
3.316,120.743,,15.778,1.000,0.000,0,1,0
3.336,121.026,,15.810,1.000,0.000,0,1,0
3.356,121.343,,15.843,1.000,0.000,0,1,0
3.376,121.633,,15.878,1.000,0.000,0,1,0
3.396,121.952,,15.913,1.000,0.000,0,1,0
3.416,122.271,,15.951,1.000,0.000,0,1,0
3.436,122.556,,15.989,1.000,0.000,0,1,0
3.456,122.877,,16.028,1.000,0.000,0,1,0
3.476,123.199,,16.069,1.000,0.000,0,1,0
3.496,123.492,,16.110,1.000,0.000,0,1,0
3.516,123.817,,16.152,1.000,0.000,0,1,0
3.536,124.143,,16.196,1.000,0.000,0,1,0
3.556,124.440,,16.239,1.000,0.000,0,1,0
3.576,124.769,,16.284,1.000,0.000,0,1,0
3.596,125.099,,16.328,1.000,0.000,0,1,0
3.616,125.417,,16.374,1.000,0.000,0,1,0
3.636,125.750,,16.419,1.000,0.000,0,1,0
3.656,126.084,,16.465,1.000,0.000,0,1,0
3.677,126.382,,16.511,1.000,0.000,0,1,0
3.697,126.719,,16.557,1.000,0.000,0,1,0
3.717,127.058,,16.603,1.000,0.000,0,1,0
3.737,127.375,,16.649,1.000,0.000,0,1,0
3.757,127.717,,16.695,1.000,0.000,0,1,0
3.777,128.064,,16.740,1.000,0.000,0,1,0
3.796,128.409,,16.784,1.000,0.000,0,1,0
3.816,128.756,,16.829,1.000,0.000,0,1,0
3.836,129.066,,16.872,1.000,0.000,0,1,0
3.856,129.416,,16.915,1.000,0.000,0,1,0
3.876,129.768,,16.957,1.000,0.000,0,1,0
3.896,130.106,,16.997,1.000,0.000,0,1,0
3.916,130.462,,17.037,1.000,0.000,0,1,0
3.936,130.819,,17.076,1.000,0.000,0,1,0
3.956,131.173,,17.113,1.000,0.000,0,1,0
3.976,131.534,,17.149,1.000,0.000,0,1,0
3.996,131.897,,17.184,1.000,0.000,0,1,0
4.017,132.266,,17.217,1.000,0.000,0,1,0
4.036,132.632,,17.248,1.000,0.000,0,1,0
4.056,133.001,,17.278,1.000,0.000,0,1,0
4.076,133.341,,17.305,1.000,0.000,0,1,0
4.096,133.713,,17.331,1.000,0.000,0,1,0
4.116,134.087,,17.355,1.000,0.000,0,1,0
4.136,134.455,,17.377,1.000,0.000,0,1,0
4.156,134.833,,17.396,1.000,0.000,0,1,0
4.176,135.212,,17.414,1.000,0.000,0,1,0
4.196,135.617,,17.429,1.000,0.000,0,1,0
4.216,135.999,,17.441,1.000,0.000,0,1,0
4.236,136.352,,17.451,1.000,0.000,0,1,0
4.256,136.739,,17.459,1.000,0.000,0,1,0
4.276,137.128,,17.464,1.000,0.000,0,1,0
4.296,137.514,,17.466,1.000,0.000,0,1,0
4.316,137.906,,17.499,1.000,0.000,0,1,0
4.336,138.303,,17.850,1.000,0.000,0,1,0
4.356,138.722,,18.268,1.000,0.000,0,1,0
4.376,139.127,,18.735,1.000,0.000,0,1,0
4.396,139.538,,19.229,1.000,0.000,0,1,0
4.416,139.934,,19.729,1.000,0.000,0,1,0
4.436,140.356,,20.216,1.000,0.000,0,1,0
4.456,140.780,,20.677,1.000,0.000,0,1,0
4.477,141.212,,21.073,1.000,0.000,0,1,0
4.496,141.646,,21.431,1.000,0.000,0,1,0
4.517,142.100,,21.766,1.000,0.000,0,1,0
4.536,142.544,,22.091,1.000,0.000,0,1,0
4.556,142.983,,22.412,1.000,0.000,0,1,0
4.576,143.429,,22.731,1.000,0.000,0,1,0
4.596,143.889,,23.050,1.000,0.000,0,1,0
4.616,144.353,,23.369,1.000,0.000,0,1,0
4.636,144.825,,23.688,1.000,0.000,0,1,0
4.656,145.311,,24.006,1.000,0.000,0,1,0
4.676,145.794,,24.323,1.000,0.000,0,1,0
4.696,146.281,,24.590,1.000,0.000,0,1,0
4.716,146.772,,24.906,1.000,0.000,0,1,0
4.736,147.272,,25.217,1.000,0.000,0,1,0
4.756,147.772,,25.523,1.000,0.000,0,1,0
4.776,148.284,,25.826,1.000,0.000,0,1,0
4.796,148.805,,26.126,1.000,0.000,0,1,0
4.816,149.330,,26.420,1.000,0.000,0,1,0
4.836,149.874,,26.703,1.000,0.000,0,1,0
4.856,150.410,,26.993,1.000,0.000,0,1,0
4.876,150.952,,27.281,1.000,0.000,0,1,0
4.896,151.488,,27.566,1.000,0.000,0,1,0
4.916,152.042,,27.848,1.000,0.000,0,1,0
4.936,152.604,,28.128,1.000,0.000,0,1,0
4.956,153.170,,28.406,1.000,0.000,0,1,0
4.976,153.765,,28.681,1.000,0.000,0,1,0
4.996,154.342,,28.955,1.000,0.000,0,1,0
5.016,154.908,,29.227,1.000,0.000,0,1,0
5.036,155.497,,29.497,1.000,0.000,0,1,0
5.056,156.093,,29.765,1.000,0.000,0,1,0
5.076,156.693,,30.031,1.000,0.000,0,1,0
5.096,157.325,,30.295,1.000,0.000,0,1,0
5.116,157.934,,30.558,1.000,0.000,0,1,0
5.136,158.532,,30.819,1.000,0.000,0,1,0
5.156,159.152,,31.068,0.945,0.000,0,1,0
5.176,159.780,,31.279,0.746,0.000,0,1,0
5.196,160.438,,31.460,0.576,0.000,0,1,0
5.216,161.068,,31.615,0.432,0.000,0,1,0
5.236,161.684,,31.736,0.308,0.000,0,1,0
5.256,162.320,,31.852,0.211,0.000,0,1,0
5.276,162.960,,31.950,0.119,0.000,0,1,0
5.296,163.594,,31.747,0.040,0.000,0,1,0
5.316,164.256,,31.859,0.202,0.000,0,1,0
5.336,164.893,,31.956,0.112,0.000,0,1,0
5.356,165.509,,31.751,0.035,0.000,0,1,0
5.376,166.146,,31.861,0.199,0.000,0,1,0
5.396,166.786,,31.955,0.111,0.000,0,1,0
5.416,167.421,,31.749,0.036,0.000,0,1,0
5.436,168.086,,31.858,0.201,0.000,0,1,0
5.456,168.704,,31.952,0.114,0.000,0,1,0
5.476,169.339,,31.745,0.038,0.000,0,1,0
5.496,169.978,,31.854,0.204,0.000,0,1,0
5.516,170.617,,31.948,0.117,0.000,0,1,0
5.536,171.283,,31.741,0.042,0.000,0,1,0
5.556,171.920,,31.850,0.207,0.000,0,1,0
5.576,172.536,,31.944,0.120,0.000,0,1,0
5.596,173.170,,31.737,0.045,0.000,0,1,0
5.616,173.810,,31.847,0.210,0.000,0,1,0
5.636,174.449,,31.940,0.123,0.000,0,1,0
5.656,175.119,,31.734,0.048,0.000,0,1,0
5.676,175.755,,31.844,0.213,0.000,0,1,0
5.696,176.370,,31.938,0.125,0.000,0,1,0
5.716,177.004,,31.731,0.050,0.000,0,1,0
5.736,177.646,,31.841,0.215,0.000,0,1,0
5.756,178.284,,31.935,0.127,0.000,0,1,0
5.776,178.957,,32.016,0.052,0.000,0,1,0
5.796,179.571,,31.800,0.000,0.000,0,1,0
5.816,180.208,,31.899,0.160,0.000,0,1,0
5.836,180.861,,31.985,0.081,0.000,0,1,0
5.856,181.496,,31.771,0.012,0.000,0,1,0
5.876,182.149,,31.874,0.184,0.000,0,1,0
5.896,182.787,,31.962,0.101,0.000,0,1,0
5.916,183.409,,31.751,0.030,0.000,0,1,0
5.936,184.046,,31.856,0.200,0.000,0,1,0
5.956,184.706,,31.946,0.116,0.000,0,1,0
5.976,185.340,,31.735,0.043,0.000,0,1,0
5.996,185.974,,31.842,0.212,0.000,0,1,0
6.016,186.612,,31.933,0.127,0.000,0,1,0
6.036,187.248,,32.011,0.054,0.000,0,1,0
6.056,187.883,,31.792,0.000,0.000,0,1,0
6.076,188.549,,31.889,0.167,0.000,0,1,0
6.096,189.185,,31.959,0.089,0.000,0,1,0
6.116,189.804,,31.745,0.033,0.000,0,1,0
6.136,190.440,,31.846,0.204,0.000,0,1,0
6.156,191.082,,31.933,0.123,0.000,0,1,0
6.176,191.750,,32.007,0.054,0.000,0,1,0
6.196,192.381,,31.756,0.000,0.000,0,1,0
6.216,193.002,,31.854,0.195,0.000,0,1,0
6.236,193.640,,31.936,0.117,0.000,0,1,0
6.256,194.283,,32.005,0.051,0.000,0,1,0
6.276,194.916,,31.738,0.000,0.000,0,1,0
6.296,195.580,,31.834,0.210,0.000,0,1,0
6.316,196.217,,31.915,0.133,0.000,0,1,0
6.336,196.842,,31.984,0.068,0.000,0,1,0
6.356,197.476,,31.755,0.012,0.000,0,1,0
6.376,198.117,,31.845,0.196,0.000,0,1,0
6.396,198.755,,31.922,0.124,0.000,0,1,0
6.416,199.423,,31.987,0.063,0.000,0,1,0
6.436,200.057,,31.756,0.010,0.000,0,1,0
6.456,200.679,,31.829,0.195,0.000,0,1,0
6.476,201.321,,31.907,0.137,0.000,0,1,0
6.496,201.960,,31.973,0.074,0.000,0,1,0
6.516,202.612,,31.566,0.022,0.000,0,1,0
6.536,203.242,,31.678,0.348,0.000,0,1,0
6.556,203.863,,31.771,0.257,0.000,0,1,0
6.576,204.498,,31.849,0.183,0.000,0,1,0
6.596,205.142,,31.913,0.121,0.000,0,1,0
6.616,205.780,,31.968,0.069,0.000,0,1,0
6.636,206.431,,31.726,0.026,0.000,0,1,0
6.656,207.063,,31.756,0.219,0.000,0,1,0
6.676,207.693,,31.831,0.195,0.000,0,1,0
6.696,208.335,,31.892,0.135,0.000,0,1,0
6.716,208.972,,31.943,0.087,0.000,0,1,0
6.736,209.616,,31.698,0.046,0.000,0,1,0
6.756,210.250,,31.774,0.242,0.000,0,1,0
6.776,210.889,,31.837,0.181,0.000,0,1,0
6.796,211.524,,31.881,0.131,0.000,0,1,0
6.816,212.163,,31.930,0.095,0.000,0,1,0
6.836,212.800,,31.949,0.056,0.000,0,1,0
6.856,213.438,,31.696,0.041,0.000,0,1,0
6.876,214.084,,31.764,0.244,0.000,0,1,0
6.896,214.719,,31.821,0.189,0.000,0,1,0
6.916,215.357,,31.870,0.143,0.000,0,1,0
6.936,215.994,,31.912,0.104,0.000,0,1,0
6.956,216.634,,31.947,0.071,0.000,0,1,0
6.976,217.267,,31.689,0.043,0.000,0,1,0
6.996,217.894,,31.672,0.249,0.000,0,1,0
7.016,218.531,,31.738,0.263,0.000,0,1,0
7.036,219.167,,31.730,0.209,0.000,0,1,0
7.056,219.801,,31.781,0.216,0.000,0,2,0
7.076,220.436,,31.828,0.175,0.000,0,2,0
7.096,221.067,,31.818,0.137,0.000,0,2,0
7.116,221.702,,31.860,0.145,0.000,0,2,0
7.136,222.340,,31.893,0.112,0.000,0,2,0
7.156,222.975,,31.918,0.086,0.000,0,2,0
7.176,223.612,,31.938,0.066,0.000,0,2,0
7.196,224.243,,31.666,0.050,0.000,0,2,0
7.216,224.877,,31.717,0.268,0.000,0,2,0
7.236,225.510,,31.760,0.226,0.000,0,2,0
7.256,226.148,,31.936,1.000,0.000,0,2,0
7.276,226.791,,32.109,1.000,0.000,0,2,0
7.296,227.434,,32.281,1.000,0.000,0,2,0
7.316,228.084,,32.451,1.000,0.000,0,2,0
7.336,228.734,,32.619,1.000,0.000,0,2,0
7.356,229.391,,32.787,1.000,0.000,0,2,0
7.376,230.048,,32.953,1.000,0.000,0,2,0
7.396,230.709,,33.118,1.000,0.000,0,2,0
7.416,231.375,,33.283,1.000,0.000,0,2,0
7.436,232.044,,33.446,1.000,0.000,0,2,0
7.456,232.717,,33.608,1.000,0.000,0,2,0
7.476,233.390,,33.769,1.000,0.000,0,2,0
7.496,234.066,,33.929,1.000,0.000,0,2,0
7.516,234.749,,34.087,1.000,0.000,0,2,0
7.536,235.431,,34.245,1.000,0.000,0,2,0
7.556,236.116,,34.401,1.000,0.000,0,2,0
7.576,236.808,,34.556,1.000,0.000,0,2,0
7.596,237.502,,34.710,1.000,0.000,0,2,0
7.616,238.196,,34.862,1.000,0.000,0,2,0
7.636,238.896,,35.013,1.000,0.000,0,2,0
7.656,239.596,,35.163,1.000,0.000,0,2,0
7.676,240.296,,35.312,1.000,0.000,0,2,0
7.696,241.006,,35.460,1.000,0.000,0,2,0
7.716,241.720,,35.607,1.000,0.000,0,2,0
7.736,242.431,,35.753,1.000,0.000,0,2,0
7.756,243.150,,35.898,1.000,0.000,0,2,0
7.776,243.868,,36.042,1.000,0.000,0,2,0
7.796,244.590,,36.186,1.000,0.000,0,2,0
7.816,245.308,,36.328,1.000,0.000,0,2,0
7.836,246.042,,36.469,1.000,0.000,0,2,0
7.856,246.759,,36.302,1.000,0.000,0,2,0
7.876,247.473,,36.104,0.000,0.365,0,2,0
7.896,248.186,,35.873,0.000,0.315,0,2,0
7.916,248.893,,35.415,0.000,0.257,0,2,0
7.936,249.600,,35.332,0.000,0.143,0,2,0
7.956,250.298,,35.005,0.000,0.000,0,2,0
7.976,250.982,,34.678,0.000,0.000,0,2,0
7.996,251.693,,34.685,0.133,0.000,0,2,0
8.016,252.390,,34.691,0.127,0.000,0,2,0
8.036,253.084,,34.695,0.122,0.000,0,2,0
8.056,253.782,,34.699,0.119,0.000,0,2,0
8.076,254.479,,34.702,0.116,0.000,0,2,0
8.096,255.161,,34.704,0.113,0.000,0,2,0
8.116,255.846,,34.208,0.000,0.676,0,2,0
8.136,256.538,,33.866,0.000,0.552,0,2,0
8.156,257.201,,33.451,0.000,0.467,0,2,0
8.176,257.860,,33.226,0.000,0.363,0,2,0
8.196,258.516,,32.928,0.000,0.307,0,2,0
8.216,259.171,,32.772,0.000,0.232,0,2,0
8.236,259.814,,32.357,0.000,0.193,0,2,0
8.256,260.454,,32.037,0.000,0.000,0,2,0
8.276,261.075,,31.718,0.000,0.000,0,2,0
8.296,261.708,,31.725,0.226,0.000,0,2,0
8.316,262.361,,31.729,0.220,0.000,0,2,0
8.336,262.997,,31.732,0.217,0.000,0,2,0
8.356,263.627,,31.720,0.214,0.000,0,2,0
8.376,264.257,,31.698,0.224,0.000,0,2,0
8.396,264.890,,31.697,0.242,0.000,0,2,0
8.416,265.522,,31.691,0.242,0.000,0,2,0
8.436,266.140,,31.678,0.248,0.000,0,2,0
8.456,266.787,,31.462,0.257,0.000,0,2,0
8.476,267.415,,31.464,0.431,0.000,0,2,0
8.496,268.038,,31.394,0.429,0.000,0,2,0
8.516,268.663,,31.437,0.485,0.000,0,2,0
8.536,269.289,,31.464,0.451,0.000,0,2,0
8.556,269.917,,31.482,0.429,0.000,0,2,0
8.576,270.545,,31.495,0.414,0.000,0,2,0
8.596,271.174,,31.504,0.404,0.000,0,2,0
8.616,271.804,,31.511,0.397,0.000,0,2,0
8.636,272.415,,31.516,0.391,0.000,0,2,0
8.656,273.066,,31.520,0.387,0.000,0,2,0
8.676,273.697,,31.523,0.384,0.000,0,2,0
8.696,274.328,,31.526,0.381,0.000,0,2,0
8.716,274.958,,31.528,0.379,0.000,0,2,0
8.736,275.589,,31.529,0.378,0.000,0,2,0
8.756,276.219,,31.530,0.377,0.000,0,2,0
8.776,276.850,,31.531,0.376,0.000,0,2,0
8.796,277.462,,31.532,0.375,0.000,0,2,0
8.816,278.092,,31.532,0.375,0.000,0,2,0
8.836,278.742,,31.532,0.374,0.000,0,2,0
8.856,279.372,,31.533,0.374,0.000,0,2,0
8.876,279.998,,31.485,0.374,0.000,0,2,0
8.896,280.622,,31.450,0.412,0.000,0,2,0
8.916,281.247,,31.458,0.440,0.000,0,2,0
8.936,281.867,,31.163,0.000,0.389,0,2,0
8.956,282.482,,30.855,0.000,0.432,0,2,0
8.976,283.075,,30.597,0.000,0.340,0,2,0
8.996,283.680,,30.318,0.000,0.377,0,2,0
9.016,284.306,,30.423,1.000,0.000,0,2,0
9.036,284.915,,30.527,1.000,0.000,0,2,0
9.056,285.528,,30.631,1.000,0.000,0,2,0
9.076,286.142,,30.733,1.000,0.000,0,2,0
9.096,286.758,,30.835,1.000,0.000,0,2,0
9.116,287.357,,30.924,0.932,0.000,0,2,0
9.136,287.976,,31.000,0.861,0.000,0,2,0
9.156,288.618,,31.064,0.800,0.000,0,2,0
9.176,289.241,,31.120,0.748,0.000,0,2,0
9.196,289.864,,31.167,0.704,0.000,0,2,0
9.216,290.487,,31.208,0.666,0.000,0,2,0
9.236,291.111,,31.243,0.633,0.000,0,2,0
9.256,291.736,,31.273,0.605,0.000,0,2,0
9.276,292.361,,31.299,0.582,0.000,0,2,0
9.296,292.968,,31.320,0.561,0.000,0,2,0
9.316,293.594,,31.339,0.544,0.000,0,2,0
9.336,294.240,,31.354,0.529,0.000,0,2,0
9.356,294.866,,31.367,0.517,0.000,0,2,0
9.376,295.493,,31.379,0.506,0.000,0,2,0
9.396,296.120,,31.388,0.497,0.000,0,2,0
9.416,296.746,,31.396,0.489,0.000,0,2,0
9.436,297.357,,31.403,0.483,0.000,0,2,0
9.456,297.984,,31.408,0.478,0.000,0,2,0
9.476,298.628,,31.413,0.473,0.000,0,2,0
9.496,299.256,,31.417,0.470,0.000,0,2,0
9.516,299.883,,31.420,0.467,0.000,0,2,0
9.536,300.510,,31.422,0.464,0.000,0,2,0
9.556,301.137,,31.424,0.462,0.000,0,2,0
9.576,301.765,,31.425,0.461,0.000,0,2,0
9.596,302.377,,31.426,0.460,0.000,0,2,0
9.616,303.005,,31.427,0.459,0.000,0,2,0
9.636,303.648,,31.427,0.459,0.000,0,2,0
9.656,304.276,,31.427,0.459,0.000,0,2,0
9.676,304.904,,31.427,0.458,0.000,0,2,0
9.696,305.517,,31.427,0.458,0.000,0,2,0
9.716,306.145,,31.427,0.459,0.000,0,2,0
9.736,306.788,,31.426,0.459,0.000,0,2,0
9.756,307.416,,31.426,0.459,0.000,0,2,0
9.776,308.043,,31.426,0.459,0.000,0,2,0
9.796,308.671,,31.425,0.460,0.000,0,2,0
9.816,309.285,,31.425,0.460,0.000,0,2,0
9.836,309.913,,31.425,0.460,0.000,0,2,0
9.856,310.555,,31.425,0.460,0.000,0,2,0
9.876,311.184,,31.424,0.460,0.000,0,2,0
9.896,311.811,,31.424,0.460,0.000,0,2,0
9.916,312.438,,31.424,0.460,0.000,0,2,0
9.936,313.066,,31.391,0.269,0.000,0,2,0
9.956,313.679,,31.396,0.487,0.000,0,2,0
9.976,314.307,,31.400,0.483,0.000,0,2,0
9.996,314.948,,31.388,0.386,0.000,0,2,0
10.017,315.576,,31.393,0.490,0.000,0,2,0
10.037,316.203,,31.398,0.485,0.000,0,2,0
10.057,316.831,,31.403,0.481,0.000,0,2,0
10.077,317.444,,31.396,0.416,0.000,0,2,0
10.097,318.072,,31.402,0.483,0.000,0,2,0
10.117,318.709,,31.193,0.000,0.242,0,2,0
10.137,319.334,,31.228,0.646,0.000,0,2,0
10.157,319.946,,31.259,0.618,0.000,0,2,0
10.177,320.575,,30.900,0.000,0.000,0,2,0
10.197,321.195,,30.980,0.880,0.000,0,2,0
10.217,321.812,,30.930,0.152,0.000,0,2,0
10.237,322.430,,30.877,0.129,0.000,0,2,0
10.257,323.022,,30.262,0.000,1.000,0,2,0
10.277,323.616,,29.647,0.000,1.000,0,2,0
10.297,324.219,,29.655,0.441,0.000,0,2,0
10.317,324.810,,29.512,0.000,0.131,0,2,0
