time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.642,8.460,-498.010,7.622,-549.865,4,,2541.753,62.092,0.000,-0.017
1.284,15.379,-505.778,7.555,-549.614,4,,2549.525,54.334,0.000,-0.019
1.715,19.215,-513.098,7.488,-549.531,4,,2556.844,47.022,0.000,-0.018
2.323,24.023,-526.596,7.357,-549.739,4,,2570.341,33.528,0.000,-0.011
2.802,27.151,-538.917,7.233,-550.223,4,,2582.671,21.197,0.000,-0.004
3.365,30.250,-555.025,7.065,-551.034,4,,2598.799,5.070,0.000,0.011
3.802,24.251,-567.310,6.935,-551.232,4,Existing Southwest Cut,2611.088,0.629,0.000,0.265
4.670,23.774,-585.397,6.738,-542.503,4,Existing Southwest Cut,2629.817,2.241,0.000,0.134
5.239,2.821,-588.477,6.828,-536.091,4,Existing Southwest Cut,2634.108,0.000,0.000,0.061
5.940,11.396,-591.822,6.812,-532.145,4,Existing Southwest Cut,2639.680,0.086,0.000,0.071
6.593,17.709,-597.380,6.805,-524.510,4,Existing Southwest Cut,2677.748,0.301,0.000,0.065
6.993,21.039,-601.411,6.808,-517.836,4,Existing Southwest Cut,2684.880,0.418,0.000,0.057
7.691,23.860,-608.359,6.763,-503.273,4,Existing Southwest Cut,2700.516,0.481,0.000,0.044
8.331,23.903,-613.426,6.815,-488.851,4,Existing Southwest Cut,2715.360,0.387,0.000,0.039
8.958,23.903,-617.202,6.900,-474.029,4,Existing Southwest Cut,2730.385,0.291,0.000,0.042
9.371,23.901,-618.892,6.954,-464.620,4,Existing Southwest Cut,2739.859,0.264,0.000,0.043
10.364,27.432,-620.773,7.094,-439.755,4,,2764.771,9.651,0.000,0.010
10.809,29.811,-620.890,7.164,-427.127,4,,2777.397,22.268,0.000,-0.003
11.213,31.705,-620.953,7.232,-414.797,4,,2789.725,34.593,0.000,-0.005
11.812,34.132,-621.208,7.337,-395.001,4,,2809.522,54.390,0.000,-0.002
