time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.845,13.398,542.705,48.745,-198.721,4,,840.816,55.658,0.000,0.011
1.558,22.401,546.623,43.134,-209.444,4,,853.568,44.271,0.000,0.023
2.206,29.065,551.547,36.916,-224.594,4,,870.746,28.367,0.000,0.024
2.740,31.788,555.708,32.801,-239.558,4,,886.856,12.850,0.000,0.040
3.162,29.159,558.698,30.468,-252.823,4,Creek Leap,900.686,0.163,1.000,-0.033
3.601,27.466,560.854,29.328,-264.322,4,Creek Leap,912.429,0.948,0.000,0.038
4.016,29.690,562.762,28.481,-275.563,4,Creek Leap,923.728,0.501,0.000,0.046
4.637,2.021,563.685,27.728,-285.687,4,Creek Leap,933.746,0.000,0.000,0.015
5.202,9.409,563.981,27.400,-289.105,4,Creek Leap,937.061,0.024,0.000,0.052
5.814,15.838,564.396,26.808,-296.764,4,Creek Leap,944.417,0.038,0.000,0.139
6.838,22.763,560.474,25.699,-316.593,4,Creek Leap,964.227,0.936,0.000,0.230
7.764,28.313,544.283,25.217,-334.204,4,Creek Leap,985.256,1.779,0.000,0.059
8.268,30.847,531.894,25.454,-342.329,4,Creek Leap,995.723,0.925,0.000,0.027
8.746,32.876,518.592,26.069,-349.917,4,Creek Leap,1004.769,0.307,0.000,0.040
9.154,33.592,506.696,26.161,-355.971,4,Creek Leap,1011.391,0.186,0.000,0.066
9.666,31.290,490.627,26.016,-362.530,4,Creek Leap,1018.480,0.376,1.000,0.116
10.323,28.540,472.975,29.264,-366.459,4,Creek Leap,1022.907,0.796,0.000,0.112
10.822,27.875,458.876,32.253,-367.031,0,Creek Leap,1374.870,1.255,0.000,0.045
11.394,26.547,443.190,32.723,-367.495,0,Creek Leap,1381.678,2.969,0.000,0.001
11.803,26.145,431.597,31.069,-367.842,0,Creek Leap,1387.225,4.615,0.000,-0.023
12.312,24.419,417.952,26.875,-368.257,0,Creek Leap,1392.975,6.497,0.000,-0.064
12.969,23.674,402.174,24.866,-366.284,4,Creek Leap,1400.262,5.419,0.000,-0.177
13.802,27.296,381.306,27.120,-361.936,4,Creek Leap,1410.937,1.293,0.000,-0.220
14.435,29.074,364.909,30.440,-366.736,4,Creek Leap,1417.975,2.294,0.000,-0.077
15.396,31.147,340.843,37.894,-381.318,4,Creek Leap,1439.023,0.497,0.000,0.042
15.965,27.067,326.950,42.630,-389.597,0,Creek Leap,1455.438,0.161,1.000,0.143
16.366,26.068,317.699,43.961,-394.884,0,Creek Leap,1463.630,1.477,1.000,0.416
17.173,25.156,299.446,41.899,-405.284,0,Creek Leap,1476.377,12.172,1.000,0.817
17.630,20.634,289.267,38.561,-410.795,4,Creek Leap,1482.774,21.420,1.000,0.866
18.433,9.766,280.389,37.294,-409.901,4,Creek Leap,1490.168,25.708,0.000,0.757
20.045,16.940,280.792,36.620,-386.907,0,,1500.025,9.554,1.000,-0.634
20.796,10.766,283.255,35.614,-375.994,4,,1503.421,3.583,0.226,-0.758
21.397,12.362,280.219,35.604,-370.540,4,,1508.890,9.750,0.000,-0.401
22.072,18.165,271.095,36.141,-365.538,4,,1519.566,19.606,0.000,0.031
22.663,22.209,259.881,37.626,-360.991,4,,1531.538,31.270,0.000,0.114
23.064,24.359,251.772,39.038,-356.580,4,,1540.800,40.466,0.000,0.078
23.468,26.260,243.539,40.694,-350.887,4,,1550.939,50.472,0.000,0.025
23.959,28.310,233.365,42.833,-342.872,4,,1564.066,63.386,0.000,-0.023
