time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,6.831,541.228,50.764,-194.807,4,,836.167,59.830,0.000,0.006
0.758,14.146,542.587,48.745,-198.350,4,,840.470,56.047,0.000,0.008
1.161,20.502,544.774,45.597,-204.229,4,,847.497,49.792,0.000,0.011
1.781,25.151,549.265,39.363,-217.342,4,,862.739,35.958,1.000,0.012
2.201,18.979,551.655,36.683,-225.134,4,,871.339,27.817,0.000,0.010
2.601,24.162,553.927,34.300,-233.184,4,,880.057,19.458,0.000,0.013
3.117,22.670,557.094,31.430,-245.798,4,,893.408,6.458,1.000,0.021
3.534,23.907,558.997,30.105,-255.135,4,Creek Leap,903.046,0.181,0.272,-0.017
3.943,24.674,560.868,29.189,-264.184,4,Creek Leap,912.305,0.903,0.000,0.029
4.343,28.376,562.747,28.396,-274.648,4,Creek Leap,922.821,0.509,0.000,0.027
4.744,31.131,564.136,27.499,-286.560,4,Creek Leap,934.574,0.367,0.000,0.052
5.182,27.240,564.328,26.426,-299.490,4,Creek Leap,947.021,0.061,0.381,0.097
5.602,25.389,562.339,25.821,-310.267,4,Creek Leap,957.755,0.102,0.000,0.125
6.093,27.919,556.381,25.326,-321.880,4,Creek Leap,970.333,0.878,0.000,0.101
6.542,31.049,547.511,25.089,-331.376,4,Creek Leap,981.747,1.664,0.000,0.058
6.996,32.320,535.542,25.061,-340.270,4,Creek Leap,993.007,1.325,1.000,0.029
7.397,30.282,525.406,25.675,-346.402,4,Creek Leap,1000.565,0.787,0.000,0.020
7.845,33.070,513.049,26.037,-352.949,4,Creek Leap,1008.342,0.309,0.000,0.026
8.246,33.789,500.830,25.892,-358.536,4,Creek Leap,1014.214,0.151,0.000,0.042
8.648,27.881,488.149,26.159,-363.113,4,Creek Leap,1018.867,0.212,1.000,0.071
9.048,17.180,479.789,27.574,-365.252,4,Creek Leap,1021.441,0.395,0.000,0.066
9.451,20.757,472.415,29.343,-366.097,4,Creek Leap,1022.601,0.397,0.000,0.051
9.859,21.561,463.922,31.232,-366.322,0,Creek Leap,1023.701,0.402,0.000,0.029
10.288,21.035,454.504,31.584,-366.489,0,Creek Leap,1377.177,0.963,0.000,0.013
10.688,21.079,446.042,30.257,-366.638,0,Creek Leap,1381.193,1.826,0.000,0.009
11.088,20.965,437.673,27.381,-366.785,0,Creek Leap,1385.246,2.867,0.000,0.010
11.488,17.403,429.627,24.279,-366.699,4,Creek Leap,1389.172,3.706,1.000,0.020
11.888,21.691,422.056,24.430,-364.511,4,Creek Leap,1392.975,2.364,0.000,-0.040
12.289,25.410,412.905,24.430,-362.063,4,Creek Leap,1397.435,0.746,0.000,-0.068
12.708,28.700,401.610,24.659,-360.507,4,Creek Leap,1402.035,0.356,0.000,-0.078
13.496,23.795,382.249,26.839,-362.261,4,Creek Leap,1410.125,0.743,0.000,-0.057
13.898,26.622,372.766,28.734,-365.232,4,Creek Leap,1413.636,0.723,0.000,-0.042
14.349,29.378,361.151,31.275,-370.281,4,Creek Leap,1420.321,0.651,0.000,-0.025
14.764,29.926,350.703,34.060,-375.771,4,Creek Leap,1428.530,0.546,1.000,-0.009
15.165,27.095,341.873,37.446,-380.782,4,Creek Leap,1437.853,0.458,0.000,0.004
15.574,28.575,332.089,41.025,-386.365,3,Creek Leap,1449.478,0.339,0.467,0.038
15.989,27.150,322.066,43.459,-391.850,0,Creek Leap,1460.294,0.158,1.000,0.143
16.389,26.392,312.586,44.154,-397.021,0,Creek Leap,1467.646,2.507,1.000,0.332
16.813,26.028,302.727,43.191,-402.389,0,Creek Leap,1474.412,8.496,1.000,0.453
17.297,25.665,291.590,39.992,-408.459,0,Creek Leap,1481.682,18.254,1.000,0.489
17.735,16.788,282.272,37.668,-412.145,4,Creek Leap,1487.797,26.332,1.000,0.532
18.137,-0.142,281.725,37.633,-412.147,4,Creek Leap,1488.281,26.650,0.000,0.725
18.547,-0.011,281.734,37.650,-412.119,4,Creek Leap,1488.282,26.622,0.000,0.718
19.069,0.000,281.732,37.646,-412.090,4,Creek Leap,1488.297,26.599,0.000,0.713
19.472,0.000,281.730,37.643,-412.068,4,Creek Leap,1488.309,26.583,0.000,0.709
19.886,0.001,281.728,37.641,-412.047,4,Creek Leap,1488.320,26.567,0.000,0.705
20.298,0.001,281.725,37.638,-412.025,4,Creek Leap,1488.333,26.550,0.000,0.700
20.730,0.001,281.722,37.635,-412.001,4,Creek Leap,1488.347,26.533,0.000,0.694
21.138,0.002,281.718,37.633,-411.980,4,Creek Leap,1488.360,26.518,0.000,0.688
21.538,0.002,281.714,37.630,-411.959,4,Creek Leap,1488.374,26.504,0.000,0.681
21.938,0.002,281.710,37.627,-411.937,4,Creek Leap,1488.387,26.489,0.000,0.674
22.338,0.002,281.705,37.624,-411.916,4,Creek Leap,1488.402,26.475,0.000,0.667
22.738,0.002,281.699,37.621,-411.894,4,Creek Leap,1488.417,26.460,0.000,0.659
23.139,3.966,298.642,39.109,-391.438,4,Creek Leap,1482.470,0.004,0.000,0.087
23.538,10.702,296.253,38.451,-389.693,4,Creek Leap,1485.316,0.022,0.000,0.093
23.939,16.566,292.153,37.277,-386.165,4,Creek Leap,1490.576,0.382,0.000,0.053
24.339,21.593,286.835,36.018,-380.748,4,,1497.916,0.943,0.000,-0.184
25.015,17.216,276.980,35.399,-373.514,4,,1510.135,10.115,0.000,-0.033
25.528,22.587,267.466,36.023,-369.271,4,,1520.446,20.505,0.000,0.045
25.981,25.302,258.030,37.364,-364.419,4,,1530.977,31.114,0.000,0.044
