time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.372,6.462,-116.341,30.497,-580.990,4,,2156.318,63.668,0.000,0.001
0.777,12.468,-120.207,30.509,-581.164,4,,2160.191,59.799,0.000,0.002
1.177,17.740,-126.317,30.574,-581.429,4,,2166.310,53.685,0.000,0.002
1.599,22.578,-134.845,30.724,-581.769,4,,2174.849,45.151,0.000,0.003
2.036,26.982,-145.806,30.962,-582.140,4,,2185.819,34.186,0.000,0.004
2.436,30.483,-157.342,31.203,-582.429,4,,2197.360,22.648,0.000,0.005
2.947,34.446,-174.290,31.417,-582.621,4,,2214.302,5.700,0.000,0.007
3.367,26.997,-187.743,31.365,-582.605,4,Pine Ridge,2227.744,2.440,1.000,0.010
3.802,27.887,-198.793,31.107,-582.477,4,Pine Ridge,2238.785,2.132,0.000,0.059
4.314,32.384,-214.376,30.409,-580.400,4,Pine Ridge,2254.454,0.697,0.000,0.040
5.184,13.468,-218.534,30.058,-578.469,4,Pine Ridge,2258.740,0.056,0.000,-0.001
5.731,20.926,-227.890,29.272,-575.780,4,Pine Ridge,2268.365,0.120,0.000,0.021
6.132,25.581,-236.762,28.251,-572.936,4,Pine Ridge,2277.627,0.032,0.000,0.033
6.534,29.774,-247.027,26.671,-568.922,4,Pine Ridge,2288.553,0.186,0.000,0.039
6.941,33.482,-258.302,24.872,-563.357,4,Pine Ridge,2300.766,0.434,0.000,0.038
7.359,36.726,-270.818,23.461,-555.619,4,Pine Ridge,2314.503,0.587,0.000,0.034
7.827,39.296,-285.596,23.584,-544.825,4,Pine Ridge,2330.640,0.877,0.000,0.039
8.236,39.623,-297.567,25.037,-534.616,4,Pine Ridge,2343.650,0.987,0.000,0.021
8.636,39.408,-308.878,26.339,-523.604,0,Pine Ridge,2356.130,0.748,0.000,0.006
9.037,38.986,-320.033,26.142,-512.545,0,Pine Ridge,2368.606,0.761,0.000,-0.004
9.488,32.755,-331.156,26.789,-500.526,4,Pine Ridge,2380.870,0.327,0.228,-0.008
9.993,31.678,-341.608,29.482,-488.871,4,Pine Ridge,2391.923,0.169,0.000,-0.009
10.427,30.895,-350.871,31.510,-478.852,0,Pine Ridge,2401.662,0.305,0.000,-0.020
10.838,30.579,-359.216,31.698,-469.818,0,Pine Ridge,2411.093,0.385,0.000,-0.018
11.286,30.739,-368.302,30.096,-459.967,0,Pine Ridge,2421.407,0.448,0.000,-0.010
11.738,31.064,-377.699,26.418,-449.767,0,Pine Ridge,2431.955,0.500,0.000,0.001
12.138,31.030,-385.791,21.568,-440.979,0,Pine Ridge,2440.860,0.544,1.000,0.008
12.640,33.314,-396.794,20.808,-429.854,4,Pine Ridge,2452.657,0.057,0.000,0.008
13.093,36.695,-407.975,20.154,-418.212,4,Pine Ridge,2464.451,0.168,0.000,0.002
13.728,39.715,-424.884,19.208,-400.216,4,Pine Ridge,2481.948,0.085,0.000,-0.004
14.844,39.912,-455.649,17.521,-368.993,4,Pine Ridge,2832.356,0.075,0.000,-0.011
15.410,39.912,-472.684,16.631,-353.346,4,Pine Ridge,2848.171,0.148,0.000,-0.011
15.904,39.912,-487.258,15.895,-340.934,4,Pine Ridge,2860.702,0.160,0.000,-0.010
16.305,39.913,-499.705,15.281,-330.956,4,Pine Ridge,2870.787,0.156,0.000,-0.009
16.707,39.913,-513.037,14.637,-320.814,4,Pine Ridge,2881.266,0.150,0.000,-0.007
17.108,39.914,-525.942,14.023,-311.435,4,Pine Ridge,2891.066,0.144,0.000,-0.005
17.687,39.915,-544.872,13.133,-298.138,4,Pine Ridge,2904.884,0.121,0.000,0.004
18.143,39.914,-559.206,12.457,-288.013,4,Pine Ridge,2915.341,0.075,0.000,0.008
18.543,39.915,-572.063,11.844,-278.567,4,Pine Ridge,2925.064,0.134,0.000,0.001
19.151,39.910,-591.857,10.403,-263.774,0,Pine Ridge,2940.240,0.042,0.000,0.000
19.684,35.401,-607.886,7.958,-251.883,4,Pine Ridge,2952.405,0.165,0.674,0.047
20.098,26.803,-617.775,7.695,-243.666,4,Pine Ridge,2960.784,0.166,1.000,0.094
20.659,23.123,-625.954,7.884,-233.158,4,Pine Ridge,2971.420,0.363,0.000,0.157
21.139,25.119,-629.166,7.910,-222.233,4,Pine Ridge,2982.392,0.664,0.000,0.130
21.539,28.545,-628.571,7.949,-211.488,4,Pine Ridge,2993.125,2.055,0.000,0.116
22.234,34.002,-623.050,8.023,-190.201,4,,3014.329,14.464,0.000,-0.055
22.637,36.627,-621.379,8.072,-176.144,4,,3028.362,28.620,0.000,-0.035
23.089,39.343,-621.282,8.132,-158.636,4,,3045.868,46.057,0.000,-0.008
23.617,42.019,-622.199,8.205,-137.457,4,,3067.058,67.151,0.000,0.006
