time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.358,4.807,272.113,35.906,-370.398,4,,1515.958,63.399,0.000,0.025
0.758,9.421,269.685,36.133,-368.815,4,,1518.881,60.504,0.000,0.026
1.161,13.413,265.871,36.603,-366.253,4,,1523.517,55.914,0.000,0.022
1.579,17.002,260.644,37.420,-362.590,4,,1529.962,49.533,0.000,0.016
2.009,20.060,254.397,38.573,-358.023,4,,1537.795,41.795,0.000,0.008
2.409,22.562,247.646,39.943,-352.945,4,,1546.358,33.347,0.000,0.000
2.817,24.841,239.802,41.587,-346.986,4,,1556.345,23.497,0.000,-0.008
3.233,26.752,231.632,43.242,-340.855,4,,1566.686,13.285,0.000,-0.016
3.759,25.459,219.676,45.321,-332.282,4,Fox Gully,1581.519,0.130,1.000,0.068
4.180,22.145,211.848,46.277,-326.600,4,Fox Gully,1591.183,2.233,0.291,-0.073
4.583,23.509,204.439,46.741,-321.454,4,Fox Gully,1600.114,1.507,0.000,-0.137
4.983,26.028,195.531,46.519,-317.010,4,Fox Gully,1609.963,0.621,0.000,-0.105
5.490,29.140,182.296,45.136,-313.160,4,Fox Gully,1623.601,1.362,0.000,-0.051
5.890,29.790,170.707,43.294,-311.250,4,Fox Gully,1635.247,0.966,0.000,-0.044
6.290,29.921,159.002,41.163,-310.185,4,Fox Gully,1646.966,0.484,0.000,-0.075
6.691,26.513,147.798,39.244,-310.177,4,Fox Gully,1658.033,0.204,0.270,-0.129
7.094,22.986,138.150,38.595,-311.588,4,Fox Gully,1667.081,0.126,0.000,-0.181
7.494,22.426,129.733,39.093,-314.812,4,Fox Gully,1674.526,0.303,0.000,-0.206
7.928,24.672,121.495,40.344,-321.019,4,Fox Gully,1681.201,1.147,0.000,-0.179
8.332,24.439,114.882,40.498,-328.631,0,Fox Gully,1685.870,2.381,0.000,-0.119
8.732,22.632,108.379,39.090,-336.272,0,Fox Gully,1690.442,4.783,0.000,-0.079
9.144,23.881,102.548,36.670,-344.829,4,Fox Gully,1694.160,6.764,0.000,-0.034
9.544,27.016,100.449,35.131,-354.778,4,Fox Gully,1693.311,4.886,0.000,0.075
9.944,29.474,98.983,33.399,-365.927,4,Fox Gully,1691.501,1.692,0.000,0.145
10.344,29.923,95.592,31.755,-377.220,4,Fox Gully,1843.526,0.524,0.000,0.130
10.841,29.774,88.311,30.055,-390.104,4,Fox Gully,1861.281,1.610,0.000,0.058
11.556,29.721,75.168,27.982,-406.189,4,Fox Gully,1888.366,0.856,0.000,-0.004
11.956,29.903,67.327,26.892,-415.114,4,Fox Gully,1900.180,0.275,0.000,-0.010
12.356,29.750,59.567,25.886,-424.122,4,Fox Gully,1910.814,0.041,0.000,-0.004
12.789,29.807,51.137,25.009,-434.107,4,Fox Gully,1921.797,0.116,0.000,0.003
13.544,26.587,37.533,27.130,-450.176,4,Fox Gully,1938.177,0.004,0.000,0.007
14.003,28.535,29.361,29.606,-459.572,4,Fox Gully,1949.194,0.049,0.000,0.008
14.413,28.764,21.877,32.351,-467.985,0,Fox Gully,1958.906,0.050,0.000,0.013
14.813,28.000,14.359,33.837,-476.394,0,Fox Gully,1967.722,0.183,0.000,0.025
15.246,27.818,6.168,33.647,-485.556,0,Fox Gully,1976.794,0.665,1.000,0.046
15.648,22.672,-0.384,33.976,-492.378,4,Fox Gully,1983.516,0.882,0.000,0.044
16.048,25.161,-7.348,34.733,-498.944,4,Fox Gully,1990.146,0.745,0.000,0.014
16.542,27.468,-17.307,35.334,-507.753,0,Fox Gully,1999.530,0.241,0.000,-0.011
16.954,27.475,-25.541,34.424,-515.001,0,Fox Gully,2008.465,0.200,0.000,-0.037
17.379,27.743,-34.512,31.626,-522.894,0,Fox Gully,2022.010,0.807,0.000,-0.083
17.780,28.795,-42.765,29.247,-530.535,4,Fox Gully,2035.109,1.376,0.000,-0.094
18.272,29.710,-51.862,28.438,-541.343,4,Fox Gully,2079.358,1.243,0.000,-0.056
18.673,27.933,-58.100,29.531,-550.450,4,Fox Gully,2093.366,1.062,0.000,-0.029
19.109,28.206,-64.630,30.264,-561.270,4,Fox Gully,2102.830,0.800,0.600,0.049
19.529,22.297,-70.259,30.338,-570.183,4,Fox Gully,2109.642,0.620,0.676,0.133
19.940,19.630,-75.834,30.432,-576.821,4,Fox Gully,2115.669,0.512,0.000,0.222
20.342,19.854,-82.139,30.504,-581.457,4,Fox Gully,2122.156,0.008,0.000,0.260
20.742,22.078,-90.028,30.590,-584.174,4,Fox Gully,2130.108,1.197,0.000,0.214
21.142,24.506,-99.359,30.660,-584.507,4,Fox Gully,2139.448,2.150,0.000,0.145
21.542,26.819,-109.450,30.674,-582.522,4,,2149.491,1.802,0.000,-0.178
21.945,28.868,-120.330,30.638,-579.950,4,,2160.261,10.327,0.000,-0.135
22.345,30.642,-132.231,30.805,-579.482,4,,2172.151,22.235,0.000,-0.045
22.762,32.442,-145.448,31.102,-580.627,4,,2185.421,35.418,0.000,0.018
23.165,33.959,-158.678,31.378,-581.986,4,,2198.690,48.665,0.000,0.037
23.624,35.490,-174.650,31.567,-582.882,4,,2214.662,64.656,0.000,0.030
