time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.372,4.490,272.166,35.905,-370.433,4,,1515.895,63.462,0.000,0.030
0.773,8.859,269.888,36.113,-368.950,4,,1518.637,60.748,0.000,0.032
1.176,12.692,266.284,36.549,-366.539,4,,1523.006,56.416,0.000,0.028
1.581,16.190,261.311,37.309,-363.071,4,,1529.132,50.356,0.000,0.021
1.986,19.081,255.637,38.335,-358.946,4,,1536.229,43.341,0.000,0.011
2.402,21.728,248.840,39.697,-353.849,4,,1544.840,34.844,0.000,0.001
2.868,24.253,240.506,41.440,-347.513,4,,1555.454,24.377,0.000,-0.009
3.297,26.292,232.110,43.148,-341.197,4,,1566.093,13.873,0.000,-0.018
3.733,28.235,222.472,44.886,-334.214,4,,1578.103,1.973,0.000,-0.033
4.133,22.385,214.628,45.977,-328.649,4,Fox Gully,1587.747,1.706,0.000,-0.016
4.539,22.151,207.673,46.595,-323.508,4,Fox Gully,1596.332,2.050,0.000,-0.158
4.940,24.660,199.591,46.709,-318.680,4,Fox Gully,1605.625,0.144,0.000,-0.153
5.544,3.574,192.623,46.225,-316.966,4,Fox Gully,1612.591,0.001,0.000,0.002
6.009,9.318,189.663,45.968,-316.260,4,Fox Gully,1615.568,0.005,0.000,-0.006
6.445,14.241,184.572,45.417,-315.064,4,Fox Gully,1620.729,0.007,0.000,-0.017
6.859,18.318,178.214,44.537,-313.642,4,Fox Gully,1627.219,0.028,0.000,-0.032
7.260,22.052,170.342,43.235,-312.078,4,Fox Gully,1635.292,0.088,0.000,-0.053
7.717,25.913,159.536,41.261,-310.513,4,Fox Gully,1646.345,0.205,0.000,-0.098
8.161,25.632,147.530,39.214,-310.041,4,Fox Gully,1658.331,0.352,0.165,-0.173
8.561,22.368,138.198,38.645,-311.236,4,Fox Gully,1667.131,0.455,0.000,-0.232
9.066,22.356,128.054,39.302,-315.368,4,Fox Gully,1676.083,0.765,0.000,-0.249
9.468,24.319,120.896,40.385,-321.305,3,Fox Gully,1681.704,1.427,0.000,-0.203
9.868,24.213,114.593,40.397,-329.015,0,Fox Gully,1686.042,2.449,0.000,-0.127
10.270,22.634,108.400,38.848,-336.745,0,Fox Gully,1690.281,4.570,0.000,-0.076
10.670,25.079,103.711,36.681,-345.363,4,Fox Gully,1692.658,5.485,0.000,-0.010
11.070,28.136,101.821,35.074,-355.766,4,Fox Gully,1691.482,3.238,0.000,0.106
11.470,29.811,99.558,33.274,-367.100,4,Fox Gully,1690.639,0.669,0.000,0.155
11.877,29.873,95.433,31.642,-378.176,4,Fox Gully,1844.480,0.870,0.000,0.127
12.277,29.931,89.400,30.267,-388.385,4,Fox Gully,1858.946,1.483,0.000,0.065
12.691,29.864,81.786,29.000,-398.247,4,Fox Gully,1876.281,1.241,0.000,0.014
13.523,29.943,65.477,26.653,-417.136,4,Fox Gully,1902.618,0.108,0.000,-0.009
13.994,29.892,56.637,25.528,-427.560,4,Fox Gully,1914.693,0.104,0.000,0.000
14.468,29.786,47.503,25.363,-438.465,4,Fox Gully,1926.317,0.072,0.000,0.008
14.869,28.181,39.964,26.583,-447.391,4,Fox Gully,1935.417,0.016,0.308,0.009
15.293,27.924,32.590,28.537,-455.929,4,Fox Gully,1944.719,0.064,0.000,0.008
15.698,29.144,25.211,31.191,-464.275,2,Fox Gully,1954.779,0.064,0.000,0.012
16.138,28.231,16.874,33.421,-473.579,0,Fox Gully,1964.849,0.103,0.000,0.023
16.575,27.880,8.619,33.734,-482.792,0,Fox Gully,1974.083,0.472,1.000,0.046
16.975,25.204,1.595,33.644,-490.304,4,Fox Gully,1981.447,0.793,0.000,0.055
17.391,27.449,-6.330,34.659,-497.995,4,Fox Gully,1989.167,0.767,0.000,0.023
17.836,29.363,-15.670,35.336,-506.391,2,Fox Gully,1998.101,0.382,0.000,-0.006
18.288,29.263,-25.754,34.558,-515.319,0,Fox Gully,2008.813,0.118,0.000,-0.046
18.688,29.364,-34.433,32.206,-523.003,0,Fox Gully,2022.075,0.674,0.000,-0.102
19.094,29.534,-43.084,29.212,-530.709,4,Fox Gully,2035.386,1.491,0.000,-0.169
19.498,29.689,-51.327,28.503,-539.259,4,Fox Gully,2073.275,2.100,0.000,-0.121
19.906,29.669,-58.555,29.421,-549.302,4,Fox Gully,2093.623,2.073,0.000,-0.056
20.488,26.017,-66.799,30.340,-563.904,4,Fox Gully,2105.552,1.238,0.416,0.093
20.912,20.692,-71.901,30.321,-572.188,4,Fox Gully,2111.454,0.724,0.456,0.204
21.314,18.922,-77.094,30.457,-578.089,4,Fox Gully,2116.985,0.379,0.000,0.297
21.740,19.931,-84.205,30.526,-582.664,4,Fox Gully,2124.254,0.523,0.000,0.312
22.141,22.343,-92.431,30.613,-584.695,4,Fox Gully,2132.522,1.696,0.000,0.217
22.668,25.404,-104.828,30.676,-583.768,4,Fox Gully,2144.905,2.367,0.000,0.211
23.088,27.793,-115.612,30.646,-580.702,4,,2155.577,5.582,0.000,-0.220
23.924,31.550,-140.423,30.988,-579.865,4,,2180.365,30.404,0.000,0.004
24.486,33.862,-158.651,31.377,-582.009,4,,2198.663,48.638,0.000,0.051
24.920,35.368,-173.180,31.558,-582.960,4,,2213.194,63.190,0.000,0.040
