time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.377,6.479,-496.450,7.490,-549.933,4,,2540.192,63.651,0.000,-0.011
0.853,13.643,-501.390,7.444,-549.738,4,,2545.136,58.717,0.000,-0.013
1.260,18.837,-507.957,7.386,-549.579,4,,2551.705,52.157,0.000,-0.013
1.724,24.053,-517.903,7.293,-549.563,4,,2561.649,42.220,0.000,-0.011
2.124,28.013,-528.369,7.190,-549.796,4,,2572.116,31.754,0.000,-0.007
2.524,31.505,-540.312,7.069,-550.279,4,,2584.068,19.802,0.000,-0.002
2.950,34.872,-554.947,6.916,-551.001,4,,2598.721,5.149,0.000,0.007
3.350,37.502,-569.456,6.762,-551.564,4,Existing Southwest Cut,2613.245,1.532,0.000,0.026
3.750,31.439,-583.516,6.616,-551.451,4,Existing Southwest Cut,2627.315,7.959,1.000,0.028
4.150,21.443,-594.029,6.637,-550.613,4,Existing Southwest Cut,2637.860,14.063,0.865,0.012
4.562,13.469,-600.916,6.577,-549.770,4,Existing Southwest Cut,2644.815,18.395,0.462,0.075
4.962,13.701,-606.118,6.590,-548.630,4,Existing Southwest Cut,2650.132,21.555,0.232,0.242
5.461,13.774,-611.642,6.588,-545.610,4,Existing Southwest Cut,2658.076,24.014,0.000,0.295
5.920,19.206,-616.013,6.381,-539.357,4,,2665.119,24.005,0.000,0.178
6.328,23.441,-618.030,6.431,-531.039,4,,2673.607,21.368,0.000,0.069
6.733,27.550,-618.407,6.512,-520.286,4,,2684.350,16.641,0.000,0.004
7.193,31.529,-618.152,6.570,-506.639,4,,2697.860,10.819,0.000,-0.015
7.647,34.822,-618.255,6.650,-491.993,4,,2712.474,5.934,0.000,-0.009
8.071,37.693,-618.846,6.740,-476.008,4,,2728.473,2.321,0.000,0.000
8.473,39.979,-619.553,6.828,-460.457,4,,2744.041,0.359,0.000,0.004
8.874,41.993,-620.194,6.920,-444.047,4,,2760.464,5.333,0.000,0.004
9.285,43.769,-620.684,7.016,-426.877,4,,2777.641,22.510,0.000,0.002
9.736,45.552,-621.104,7.128,-406.310,4,,2798.212,43.081,0.000,0.000
10.218,47.158,-621.496,7.244,-384.037,4,,2820.489,65.357,0.000,-0.001
