time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.369,6.472,-496.276,7.490,-546.699,4,,2540.170,63.977,0.000,-0.306
0.777,12.451,-500.130,7.454,-546.375,4,,2543.979,60.160,0.000,-0.125
1.178,17.745,-506.218,7.401,-546.894,4,,2550.009,54.051,0.000,-0.019
1.603,22.671,-514.673,7.323,-548.227,4,,2558.408,45.519,0.000,0.023
2.143,28.291,-528.931,7.184,-550.016,4,,2572.685,31.182,0.000,0.019
2.549,31.744,-540.957,7.062,-550.844,4,,2584.738,19.134,0.000,0.008
2.949,34.793,-554.296,6.922,-551.382,4,,2598.088,5.788,0.000,0.006
6.402,-1.046,-571.269,6.743,-552.298,4,Existing Southwest Cut,2615.072,2.815,0.000,0.584
6.803,6.040,-572.402,6.731,-552.342,4,Existing Southwest Cut,2616.201,3.268,0.000,0.495
7.203,11.444,-576.119,6.692,-551.626,4,Existing Southwest Cut,2619.911,4.191,0.000,0.303
7.604,16.630,-580.978,6.642,-548.705,4,Existing Southwest Cut,2624.864,4.247,0.000,0.150
8.008,21.310,-586.211,6.583,-543.139,4,Existing Southwest Cut,2630.715,3.262,0.000,0.060
8.409,23.847,-591.416,6.676,-535.516,4,Existing Southwest Cut,2638.139,1.869,0.000,0.024
8.810,23.821,-596.225,6.660,-527.258,4,Existing Southwest Cut,2675.028,0.825,0.000,0.016
9.236,23.843,-600.925,6.656,-518.398,4,Existing Southwest Cut,2684.267,0.262,0.000,0.018
9.637,23.794,-605.087,6.666,-509.795,4,Existing Southwest Cut,2693.605,0.093,0.000,0.023
10.044,23.846,-609.041,6.603,-500.579,4,Existing Southwest Cut,2703.293,0.113,0.000,0.026
10.626,23.935,-613.644,6.676,-487.495,4,Existing Southwest Cut,2716.733,0.200,0.000,0.028
11.026,23.935,-616.174,6.728,-478.262,4,Existing Southwest Cut,2726.104,0.228,0.000,0.029
11.426,23.935,-618.150,6.779,-468.895,4,Existing Southwest Cut,2735.557,0.228,0.000,0.031
11.827,23.935,-619.539,6.834,-459.424,4,Existing Southwest Cut,2745.073,0.224,0.000,0.026
12.227,25.753,-620.377,6.888,-449.704,4,,2754.815,0.350,0.000,0.019
12.627,29.450,-620.770,6.951,-438.618,4,,2765.906,10.784,0.000,0.006
13.027,32.715,-620.910,7.020,-426.140,4,,2778.383,23.254,0.000,-0.001
13.438,35.593,-621.012,7.095,-412.438,4,,2792.083,36.952,0.000,-0.003
13.838,38.129,-621.195,7.173,-397.659,4,,2806.863,51.731,0.000,-0.002
