time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
169.304,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
169.304,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
169.304,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
169.304,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
172.474,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
172.474,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
172.474,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
172.474,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
172.960,Reference,35.22,8.343,22.280,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
172.960,EMBER,43.22,8.345,21.625,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
172.960,GOLD,50.10,7.868,53.733,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
172.960,BLUE,57.21,8.348,59.789,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.380,Reference,40.09,14.399,24.555,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.380,EMBER,48.07,14.404,24.536,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.380,GOLD,54.71,13.559,53.708,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.380,BLUE,62.04,14.413,59.768,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.960,Reference,50.68,21.545,28.244,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.960,EMBER,58.58,21.555,57.201,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.960,GOLD,64.71,20.247,53.672,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
173.960,BLUE,72.52,21.585,59.741,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
174.760,Reference,71.45,29.489,33.042,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
174.760,EMBER,79.02,29.510,57.157,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
174.760,GOLD,84.16,27.650,53.624,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
174.760,BLUE,93.18,29.544,56.048,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
175.800,Reference,106.40,37.039,37.880,0.747,0.000,0,0.000,0.000,1.000,4,0.000,0
175.800,EMBER,114.14,37.280,43.990,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
175.800,GOLD,116.94,34.814,43.448,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
175.800,BLUE,128.20,37.243,40.898,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
177.220,Reference,161.38,38.157,39.564,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
177.220,EMBER,166.60,39.166,42.506,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
177.220,GOLD,169.84,37.979,50.133,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
177.220,BLUE,181.87,41.032,51.410,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.160,Reference,243.01,45.267,46.084,0.697,0.000,0,0.000,0.000,1.000,4,0.000,0
179.160,EMBER,250.44,47.604,56.878,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.160,GOLD,250.72,45.034,53.423,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
179.160,BLUE,269.23,48.768,59.685,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.520,Reference,357.92,22.384,22.311,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.520,EMBER,371.40,30.994,32.000,0.860,0.000,0,0.000,0.000,1.000,4,0.000,0
182.520,GOLD,362.80,23.346,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
182.520,BLUE,377.15,30.195,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
186.520,Reference,429.89,12.662,32.000,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
186.520,EMBER,481.18,20.598,32.000,1.000,0.000,0,0.000,0.000,1.000,2,0.000,0
186.520,GOLD,436.36,15.600,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
186.520,BLUE,479.88,23.090,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.520,Reference,536.28,36.533,50.449,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.520,EMBER,605.19,31.672,32.000,0.042,0.000,0,0.000,0.000,1.000,4,0.000,0
190.520,GOLD,532.97,32.653,49.434,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
190.520,BLUE,602.02,29.818,30.110,0.277,0.000,0,0.000,0.000,1.000,4,0.000,0
194.520,Reference,658.79,31.077,32.000,0.710,0.000,0,0.000,0.000,1.000,0,0.000,0
194.520,EMBER,734.86,29.434,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
194.520,GOLD,649.34,20.628,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
194.520,BLUE,728.41,29.275,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
198.520,Reference,757.53,16.518,60.775,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
198.520,EMBER,829.31,38.781,40.732,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
198.520,GOLD,746.77,29.912,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
198.520,BLUE,842.32,35.530,32.000,0.000,1.000,0,0.000,0.000,1.000,4,0.000,0
202.520,Reference,881.79,31.707,32.000,0.272,0.000,0,0.000,0.000,1.000,4,0.000,0
202.520,EMBER,961.17,30.175,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
202.520,GOLD,873.67,31.768,32.000,0.210,0.000,0,0.000,0.000,1.000,4,0.000,0
202.520,BLUE,972.27,29.550,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
206.520,Reference,1006.53,31.042,32.000,0.868,0.000,0,0.000,0.000,1.000,4,0.000,0
206.520,EMBER,1084.45,30.287,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
206.520,GOLD,969.54,12.051,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
206.520,BLUE,1096.59,29.650,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
210.520,Reference,1118.73,19.391,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
210.520,EMBER,1174.37,35.237,48.280,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
210.520,GOLD,1064.44,21.877,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
210.520,BLUE,1199.25,39.131,42.379,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
214.520,Reference,1254.39,37.496,32.000,0.000,1.000,0,0.000,0.000,1.000,4,0.000,0
214.520,EMBER,1317.92,31.806,32.000,0.155,0.000,0,0.000,0.000,1.000,4,0.000,0
214.520,GOLD,1169.13,35.024,50.814,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
214.520,BLUE,1339.34,31.628,32.000,0.304,0.000,0,0.000,0.000,1.000,4,0.000,0
218.520,Reference,1387.23,29.459,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
218.520,EMBER,1442.52,24.117,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
