time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.393,6.642,267.462,58.814,286.962,4,,501.381,62.609,0.000,0.005
1.055,16.152,260.294,57.936,289.723,4,,509.101,55.191,0.000,-0.038
1.523,21.648,251.995,56.953,292.413,4,,517.849,46.729,0.000,-0.048
1.985,26.352,241.217,55.719,294.821,4,,528.890,35.903,0.000,-0.048
2.444,30.385,228.260,54.290,296.196,4,,541.892,23.003,0.000,-0.038
2.923,31.772,213.216,52.554,296.130,4,,556.956,8.057,0.000,-0.030
3.377,30.417,199.319,51.352,294.854,2,,570.906,0.755,0.000,-0.022
3.778,31.480,187.177,49.842,293.313,4,,583.206,0.623,0.000,-0.015
4.224,30.773,173.978,48.811,290.882,4,,596.638,4.637,0.000,-0.010
4.635,31.674,161.044,47.612,288.106,3,,609.910,10.688,0.000,-0.010
5.046,30.113,148.846,46.059,285.157,4,,622.573,17.117,1.000,-0.012
5.517,25.084,137.107,46.225,282.087,4,,634.737,23.847,0.000,-0.013
5.983,18.904,127.236,47.125,279.200,4,,645.087,29.743,0.000,-0.010
6.383,22.565,119.382,48.395,276.695,4,,653.449,34.534,0.000,-0.010
6.783,23.151,110.587,49.411,273.765,0,,658.160,39.973,0.000,0.001
7.199,23.127,101.380,48.808,270.687,0,,677.720,45.787,0.000,-0.009
7.620,23.355,92.274,46.488,267.640,0,,687.699,51.639,0.000,-0.024
8.025,23.200,83.687,42.696,264.766,0,,697.320,57.235,0.000,-0.046
8.429,22.494,74.749,37.064,261.776,0,,706.949,63.135,0.000,-0.074
8.830,21.132,66.786,34.582,258.719,4,,715.441,68.239,0.000,-0.073
9.306,25.390,57.405,34.758,253.453,4,,726.128,73.456,0.000,-0.007
9.706,28.659,48.247,34.850,247.622,4,,736.899,78.297,0.000,0.012
10.107,31.374,37.973,34.705,241.263,4,,748.928,83.955,0.000,0.008
10.507,34.136,26.096,33.838,234.343,4,,762.675,90.882,0.000,0.001
10.907,36.694,13.771,32.529,227.405,4,,776.876,98.390,0.000,-0.013
11.307,38.910,0.760,31.374,219.726,4,,792.015,106.501,0.000,-0.018
11.707,40.844,-12.631,30.130,211.100,4,,807.974,115.093,0.000,-0.017
12.112,42.534,-26.232,28.876,201.493,4,,824.648,124.027,0.000,-0.017
12.522,39.711,-39.651,27.641,191.155,4,,841.605,132.893,1.000,-0.026
12.938,32.513,-50.755,26.615,181.654,4,,856.227,139.794,0.148,-0.016
13.820,31.736,-70.718,24.774,162.061,4,,884.237,149.263,0.000,-0.022
14.307,31.888,-80.787,23.862,150.606,4,,899.512,152.251,0.000,-0.030
14.711,31.907,-88.864,23.149,139.973,4,,912.889,153.621,0.000,-0.033
15.132,23.015,-95.341,23.511,130.145,4,,924.693,153.933,1.000,-0.040
15.594,20.402,-100.112,24.918,121.614,2,,934.237,153.434,0.000,-0.061
16.030,19.906,-104.169,25.349,113.688,0,,938.477,152.630,0.000,-0.006
16.431,20.093,-107.799,24.089,106.573,0,,954.864,151.886,0.000,0.013
16.831,20.225,-111.378,21.282,99.545,0,,962.764,151.140,0.000,0.007
17.231,16.846,-114.818,17.338,92.633,4,,970.187,150.339,1.000,-0.013
17.645,17.269,-116.071,18.006,86.575,4,,976.311,148.150,0.000,0.003
18.047,21.472,-117.276,18.614,78.490,4,,984.391,144.839,0.000,0.017
18.447,24.951,-118.865,19.397,69.326,4,,993.680,141.286,0.000,0.005
19.202,30.406,-122.649,20.648,49.106,4,,1014.276,133.749,0.000,-0.021
19.602,31.767,-124.450,20.631,36.682,4,,1026.816,128.742,0.000,-0.027
20.085,29.051,-125.673,20.627,21.636,4,,1041.931,121.957,1.000,-0.030
20.490,24.539,-125.835,21.826,11.317,4,,1052.339,116.800,0.000,-0.027
20.902,21.805,-125.422,23.495,2.021,2,,1061.489,111.738,0.000,-0.045
21.302,21.332,-124.760,24.425,-6.599,0,,1065.448,106.867,0.000,-0.027
21.703,21.273,-124.101,23.778,-15.129,0,,1082.766,102.117,0.000,-0.033
22.103,21.392,-123.446,21.574,-23.562,0,,1091.184,97.510,0.000,-0.061
22.503,20.972,-122.796,17.828,-31.909,0,,1099.035,93.062,0.000,-0.107
22.906,17.821,-121.054,17.407,-38.741,4,,1105.838,88.444,0.000,-0.100
23.441,22.863,-115.634,18.577,-48.309,4,,1116.567,79.441,0.000,-0.003
23.901,26.514,-109.440,19.865,-57.809,4,,1127.747,69.941,0.000,0.005
24.301,29.300,-103.435,20.979,-67.204,4,,1138.894,60.901,0.000,-0.001
24.771,32.341,-95.376,21.863,-79.642,3,,1153.724,49.311,0.000,-0.035
25.197,34.740,-86.958,22.160,-90.981,4,,1167.819,38.451,0.000,-0.050
25.597,36.667,-77.227,22.755,-101.449,4,,1182.044,27.493,0.000,-0.059
26.246,39.119,-57.792,23.967,-115.923,4,,1206.101,10.382,0.000,-0.064
26.674,40.508,-41.893,24.993,-123.221,4,,1223.427,3.973,0.000,-0.048
28.481,31.780,20.972,29.167,-135.328,4,,1287.460,37.341,0.000,0.004
28.989,31.777,37.318,30.309,-137.458,4,,1303.983,53.814,0.000,0.006
