elapsed,themeTime,voicePlaying,themeVolume,master,radioObjects
4.278,1.984,False,0.090,0,0
4.387,2.091,False,0.270,0,0
4.487,2.176,False,0.270,0,0
4.604,2.304,False,0.270,0,0
4.721,2.432,False,0.270,0,0
4.823,2.517,False,0.270,0,0
4.929,2.624,False,0.270,0,0
5.033,2.731,False,0.270,0,0
5.136,2.837,False,0.270,0,0
5.242,2.944,False,0.270,0,0
5.347,3.051,False,0.270,0,0
5.453,3.157,False,0.270,0,0
5.554,3.264,False,0.270,0,0
5.671,3.371,False,0.270,0,0
5.788,3.499,False,0.270,0,0
5.904,3.584,False,0.270,0,0
6.013,3.712,False,0.270,0,0
6.118,3.819,False,0.270,0,0
6.221,3.904,False,0.270,0,0
6.332,4.032,False,0.270,0,0
6.437,4.139,False,0.270,0,0
6.554,4.245,False,0.270,0,0
6.654,4.352,False,0.270,0,0
6.771,4.459,False,0.270,0,0
6.888,4.587,False,0.270,0,0
7.018,4.715,False,0.270,0,0
7.120,4.821,False,0.270,0,0
7.222,4.928,False,0.270,0,0
7.323,5.035,False,0.270,0,0
7.438,5.141,False,0.270,0,0
7.538,5.227,False,0.270,0,0
7.652,5.355,False,0.270,0,0
7.753,5.461,False,0.270,0,0
7.857,5.547,False,0.270,0,0
7.984,5.675,False,0.270,0,0
8.101,5.803,False,0.270,0,0
8.204,5.888,False,0.270,0,0
8.308,6.016,False,0.270,0,0
8.432,6.144,False,0.270,0,0
8.552,6.251,False,0.270,0,0
8.674,6.357,False,0.270,0,0
8.775,6.464,False,0.270,0,0
8.881,6.592,False,0.270,0,0
8.984,6.677,False,0.270,0,0
9.144,6.848,False,0.270,0,0
9.261,6.955,False,0.270,0,0
9.369,7.061,False,0.270,0,0
9.493,7.189,False,0.270,0,0
9.612,7.317,False,0.270,0,0
9.728,7.424,False,0.270,0,0
9.931,7.637,False,0.270,0,0
10.051,7.744,False,0.270,0,0
10.241,7.936,False,0.270,0,0
10.379,8.085,False,0.270,0,0
10.505,8.213,False,0.270,0,0
10.635,8.341,False,0.270,0,0
10.738,8.448,False,0.270,0,0
10.846,8.555,False,0.270,0,0
10.985,8.683,False,0.270,0,0
11.128,8.832,False,0.270,0,0
11.233,8.939,False,0.270,0,0
11.345,9.024,False,0.270,0,0
11.462,9.152,False,0.270,0,0
11.564,9.280,False,0.270,0,0
11.672,9.365,False,0.270,0,0
11.775,9.472,False,0.270,0,0
11.896,9.579,False,0.270,0,0
12.003,9.707,False,0.270,0,0
12.119,9.835,False,0.270,0,0
12.247,9.941,False,0.270,0,0
12.358,10.069,False,0.270,0,0
12.465,10.155,False,0.270,0,0
12.567,10.261,False,0.270,0,0
12.684,10.389,False,0.270,0,0
12.784,10.475,False,0.270,0,0
12.885,10.581,False,0.270,0,0
12.986,10.667,False,0.270,0,0
13.087,10.795,False,0.270,0,0
13.187,10.901,False,0.270,0,0
13.304,11.008,False,0.270,0,0
13.405,11.115,False,0.270,0,0
13.522,11.221,False,0.270,0,0
13.638,11.328,False,0.270,0,0
13.739,11.435,False,0.270,0,0
13.853,11.541,False,0.270,0,0
13.959,11.669,False,0.270,0,0
14.076,11.755,False,0.270,0,0
14.178,11.883,False,0.270,0,0
14.284,11.989,False,0.270,0,0
14.403,12.096,False,0.270,0,0
14.507,12.203,False,0.270,0,0
14.608,12.288,False,0.270,0,0
14.716,12.416,False,0.270,0,0
14.834,12.544,False,0.270,0,0
14.938,12.629,False,0.270,0,0
15.052,12.757,False,0.270,0,0
15.168,12.864,False,0.270,0,0
15.283,12.992,False,0.270,0,0
15.396,13.099,False,0.270,0,0
15.517,13.205,False,0.270,0,0
15.624,13.333,False,0.270,0,0
15.725,13.419,False,0.270,0,0
15.827,13.525,False,0.270,0,0
15.944,13.653,False,0.270,0,0
16.053,13.739,False,0.270,0,0
16.156,13.867,False,0.270,0,0
16.258,13.973,False,0.270,0,0
16.368,14.059,False,0.270,0,0
16.481,14.165,False,0.270,0,0
16.587,14.293,False,0.270,0,0
16.695,14.400,False,0.270,0,0
16.811,14.507,False,0.270,0,0
16.912,14.613,False,0.270,0,0
17.016,14.720,False,0.270,0,0
17.129,14.827,False,0.270,0,0
17.236,14.933,False,0.270,0,0
17.353,15.040,False,0.270,0,0
17.470,15.168,False,0.270,0,0
17.571,15.275,False,0.270,0,0
17.680,15.381,False,0.270,0,0
17.788,15.488,False,0.270,0,0
17.888,15.595,False,0.270,0,0
18.005,15.701,False,0.270,0,0
18.122,15.829,False,0.270,0,0
18.232,15.915,False,0.270,0,0
18.347,16.043,False,0.270,0,0
18.447,16.149,False,0.270,0,0
18.548,16.235,False,0.270,0,0
18.671,16.384,False,0.270,0,0
18.787,16.469,False,0.270,0,0
18.890,16.597,False,0.270,0,0
18.992,16.704,False,0.270,0,0
19.108,16.811,False,0.270,0,0
19.225,16.939,False,0.270,0,0
19.352,17.045,False,0.270,0,0
19.467,17.173,False,0.270,0,0
19.578,17.259,False,0.270,0,0
19.680,17.387,False,0.270,0,0
19.796,17.493,False,0.270,0,0
19.896,17.579,False,0.270,0,0
20.004,17.707,False,0.270,0,0
20.119,17.835,False,0.270,0,0
20.235,17.941,False,0.270,0,0
20.352,18.048,False,0.270,0,0
20.468,18.155,False,0.270,0,0
20.585,18.283,False,0.270,0,0
20.701,18.389,False,0.270,0,0
20.802,18.496,False,0.270,0,0
20.906,18.603,False,0.270,0,0
21.007,18.709,False,0.270,0,0
21.108,18.816,False,0.270,0,0
21.208,18.923,False,0.270,0,0
21.325,19.029,False,0.270,0,0
21.442,19.136,False,0.270,0,0
21.559,19.264,False,0.270,0,0
21.675,19.371,False,0.270,0,0
21.792,19.477,False,0.270,0,0
21.909,19.605,False,0.270,0,0
22.010,19.712,False,0.270,0,0
22.127,19.819,False,0.270,0,0
22.228,19.925,False,0.270,0,0
22.328,20.032,False,0.270,0,0
22.445,20.139,False,0.270,0,0
22.561,20.267,False,0.270,0,0
22.662,20.373,False,0.270,0,0
22.778,20.480,False,0.270,0,0
22.895,20.587,False,0.270,0,0
22.995,20.693,False,0.270,0,0
23.112,20.821,False,0.270,0,0
23.212,20.907,False,0.270,0,0
23.315,21.013,False,0.270,0,0
23.432,21.141,False,0.270,0,0
23.549,21.248,False,0.270,0,0
23.666,21.355,False,0.270,0,0
23.782,21.483,False,0.270,0,0
23.902,21.611,False,0.270,0,0
24.018,21.717,False,0.270,0,0
24.118,21.824,False,0.270,0,0
24.235,21.931,False,0.270,0,0
24.352,22.037,False,0.270,0,0
24.468,22.165,False,0.270,0,0
24.585,22.293,False,0.270,0,0
24.702,22.400,False,0.270,0,0
24.818,22.528,False,0.270,0,0
24.935,22.635,False,0.270,0,0
25.051,22.763,False,0.270,0,0
25.168,22.869,False,0.270,0,0
