time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.208,145.989,178.325,39.626,-39.626,-0.069,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1605077;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971074;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971073;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.040,1063.426,146.001,178.325,39.464,-39.463,0.601,0.001,0.187,0.000,0.000,4,13.202,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621303;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0872249;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621303;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08722488;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.108704;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1585853;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738725;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022972;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738724;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022972;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09934288;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09934288;"
0.060,1062.647,146.022,178.325,39.380,-39.386,1.091,0.000,0.268,0.000,0.000,4,19.438,6.851,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1814997;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06567253;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1818513;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0653209;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08205146;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1204897;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005859822;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1216961;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005509548;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1220463;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04121739;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04227474;"
0.080,1061.869,146.066,178.325,39.215,-39.159,2.225,-0.003,0.310,0.000,0.000,4,28.471,9.432,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1036922;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06118919;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1039302;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0609512;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06100553;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0705083;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001399411;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04389851;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001160907;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04413697;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01062942;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0108684;"
0.100,1061.089,146.125,178.325,39.150,-39.040,2.942,-0.001,0.392,0.000,0.000,4,25.257,4.488,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06857237;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06009046;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06863657;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06002629;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06244236;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06317773;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002858939;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008762033;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002215218;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008826375;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001286983;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001351625;"
0.120,1060.308,146.188,178.325,39.172,-39.044,3.168,0.000,0.425,0.000,0.000,4,20.653,0.896,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06153704;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05986537;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06157666;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05982576;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05986142;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05987546;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.967256E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001739479;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=2.718761E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001782;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=7.325411E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.393692E-05;"
0.140,1059.528,146.256,178.325,39.194,-39.050,3.362,0.001,0.414,0.000,0.000,4,19.430,0.637,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06016506;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06304485;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06017017;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06303973;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06016538;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06022432;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003244126;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000361322;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003238159;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003673136;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008412898;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008760095;"
0.160,1058.747,146.326,178.325,39.215,-39.056,3.529,0.002,0.403,0.000,0.000,4,18.061,0.514,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06320924;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06951614;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06318477;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0695406;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06491978;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06494507;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009697733;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00339325;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009722552;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003368467;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005065829;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005117188;"
0.180,1057.966,146.399,178.325,39.233,-39.063,3.665,0.003,0.393,0.000,0.000,4,16.560,0.407,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07002603;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07880179;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06997177;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07885602;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06998569;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07192835;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01899168;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01021494;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01904311;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01016352;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01308748;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0134044;"
0.200,1057.185,146.475,178.325,39.251,-39.072,3.770,0.003,0.383,0.000,0.000,4,15.013,0.315,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07996907;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09041982;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07989505;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09049384;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08055213;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08127108;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03060848;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02015378;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03068274;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02007949;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0202882;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02034007;"
0.220,1056.403,146.552,178.325,39.266,-39.081,3.845,0.004,0.375,0.000,0.000,4,13.487,0.236,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09230197;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.103775;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09220816;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1038688;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09359258;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09368679;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04396757;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03249888;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04406111;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03240534;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03376654;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03381199;"
0.240,1055.621,146.629,178.325,39.281,-39.092,3.891,0.004,0.367,0.000,0.000,4,12.035,0.169,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1063667;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1183044;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.106258;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1184131;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.106344;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1070969;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05853294;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04658669;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05864253;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04647711;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04908356;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04911935;"
0.260,1054.839,146.708,178.325,39.295,-39.104,3.910,0.004,0.359,0.000,0.000,4,10.700,0.114,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1216135;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.133621;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1214949;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1337396;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1253009;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1254199;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07378824;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06178106;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07391094;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06165837;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06546083;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06548417;"
0.280,1054.057,146.786,178.326,39.307,-39.117,3.906,0.005,0.353,0.000,0.000,4,9.508,0.069,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1373071;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1490662;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1371736;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1491997;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1371902;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1403277;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08925802;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0775039;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08939116;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07737077;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08225873;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08226866;"
0.300,1053.274,146.863,178.326,39.319,-39.131,3.880,0.005,0.346,0.000,0.000,4,8.481,0.032,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1530288;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1642818;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1528854;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1644252;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1586569;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1588008;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1044719;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09321155;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.104613;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0930704;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09378445;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09378836;"
0.320,1052.491,146.940,178.326,39.330,-39.146,3.838,0.005,0.340,0.000,0.000,4,7.628,0.007,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1683035;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1789013;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1681551;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1790496;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1698415;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1699903;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1190935;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1084997;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1192405;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1083527;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1100607;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1100784;"
0.340,1051.708,147.016,178.326,39.341,-39.161,3.782,0.005,0.335,0.000,0.000,4,6.950,0.021,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.182773;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1925885;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1826245;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.192737;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.182723;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1837434;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1327855;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1229741;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1329364;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1228232;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1253671;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1253981;"
