time,station,active,visible,sightings,calls
3.14,6.4,6,0,0,0
4.14,12.2,6,0,0,0
5.14,27.5,6,0,0,0
6.14,49.5,6,0,0,0
7.16,76.4,6,0,0,0
8.16,106.3,6,0,0,0
9.16,137.6,6,0,0,0
10.16,169.0,6,0,0,0
11.16,200.4,6,0,0,0
12.18,231.9,6,0,0,0
13.18,263.3,6,0,0,0
14.18,295.0,6,0,0,0
15.18,328.1,6,0,0,0
16.18,359.8,8,0,0,0
17.20,386.5,8,0,0,0
18.20,416.8,8,0,0,0
19.20,448.2,8,1,1,0
20.20,479.7,8,1,1,1
21.20,510.3,8,0,1,1
22.20,540.4,8,0,1,1
23.22,572.1,8,0,1,1
24.22,603.9,8,0,1,1
25.22,635.4,7,0,1,1
26.22,668.2,7,0,2,1
27.22,703.3,7,1,2,1
28.22,739.8,7,0,2,1
29.22,770.7,7,0,2,1
30.22,802.5,7,0,2,1
31.22,834.4,7,0,2,1
32.22,866.3,6,0,2,1
33.24,898.1,6,0,2,1
34.24,926.6,6,0,2,1
35.24,960.4,6,0,2,1
36.24,997.5,6,0,2,1
37.24,1036.6,6,0,2,1
38.24,1076.9,6,0,2,1
39.24,1112.0,6,0,2,1
40.24,1145.0,6,1,3,1
41.24,1173.2,6,1,3,2
42.24,1196.0,6,1,3,2
43.24,1213.5,6,0,3,2
44.26,1230.7,6,0,3,2
45.26,1253.3,6,0,3,2
46.26,1281.2,6,0,3,2
47.26,1313.4,5,0,3,2
48.28,1346.2,5,0,3,2
49.28,1372.1,5,0,3,2
50.28,1400.1,5,0,3,2
51.28,1422.9,5,0,3,2
52.30,1446.7,5,0,3,2
53.30,1465.8,5,0,3,2
54.30,1490.4,5,0,3,2
55.30,1520.8,5,0,3,2
56.30,1552.6,5,0,3,2
57.30,1584.1,5,0,3,2
58.30,1614.9,5,0,3,2
59.32,1646.5,5,1,4,2
60.32,1679.4,5,1,4,3
61.32,1711.1,5,0,4,3
62.32,1737.8,5,0,4,3
63.34,1759.3,5,0,4,3
64.34,1786.3,4,0,4,3
65.34,1815.0,4,0,4,3
66.34,1847.8,4,0,4,3
67.34,1880.3,4,1,5,3
68.34,1912.3,4,1,5,3
69.34,1946.1,4,0,5,3
70.34,1983.5,4,0,5,3
71.34,2018.7,4,0,5,3
72.34,2049.9,4,0,5,3
73.34,2079.3,4,0,5,3
74.36,2111.8,4,0,6,3
75.36,2147.7,4,1,6,4
76.36,2186.1,4,0,6,4
77.36,2226.2,4,0,6,4
78.36,2267.6,4,0,6,4
79.36,2301.3,4,0,6,4
80.36,2333.2,3,0,6,4
81.36,2365.1,3,0,6,4
82.36,2398.0,3,0,6,4
83.36,2435.2,3,0,6,4
84.36,2475.0,3,0,6,4
85.36,2516.4,3,0,6,4
86.36,2558.7,3,0,6,4
87.36,2602.1,3,0,6,4
88.36,2635.9,3,0,6,4
89.36,2650.3,3,0,6,4
90.38,2664.0,3,0,6,4
91.38,2682.3,3,0,6,4
92.38,2707.9,3,0,6,4
93.38,2739.2,3,0,6,4
94.38,2774.5,3,0,6,4
95.38,2812.7,3,0,6,4
96.40,2853.0,3,1,7,4
97.40,2894.8,3,0,7,5
98.40,2937.8,3,0,7,5
99.40,2981.6,3,0,7,5
100.42,3026.1,3,0,7,5
101.42,3070.7,3,0,7,5
102.42,3115.7,3,0,7,5
103.42,3161.2,3,0,7,5
104.44,3206.9,3,0,7,5
105.44,3252.5,3,0,7,5
106.44,3298.3,3,0,7,5
107.44,3343.9,3,0,7,5
108.46,3389.9,3,0,7,5
109.46,3435.8,3,0,7,5
110.46,3481.6,3,0,7,5
111.46,3527.6,3,0,7,5
112.46,3573.5,3,0,7,5
113.48,3619.6,3,0,7,5
114.48,3658.0,3,0,7,5
115.48,3695.5,3,0,7,5
116.48,3724.1,3,0,7,5
117.48,3742.4,3,0,7,5
118.48,3762.1,3,0,7,5
119.48,3788.2,3,0,7,5
120.48,3820.0,3,0,7,5
121.50,3855.4,3,0,7,5
122.50,3893.7,3,0,7,5
123.50,3934.1,3,0,7,5
124.50,3976.1,3,0,7,5
125.50,4019.3,3,0,7,5
126.52,4063.2,3,0,7,5
127.52,4107.5,3,0,7,5
128.52,4152.4,3,0,7,5
129.52,4197.8,3,0,7,5
130.52,4243.4,3,0,7,5
131.54,4289.1,3,0,7,5
132.54,4334.9,3,0,7,5
133.54,4379.6,3,0,7,5
134.54,4419.0,3,0,7,5
135.54,4459.7,3,0,7,5
136.54,4501.4,3,0,7,5
137.54,4544.1,3,0,7,5
138.54,4587.9,3,0,7,5
139.54,4629.3,3,0,7,5
140.56,4652.9,3,0,7,5
141.56,4664.5,3,0,7,5
142.56,3.7,3,0,7,5
143.58,24.3,3,0,7,5
144.58,47.0,3,0,7,5
145.58,67.0,3,0,7,5
146.58,81.5,3,0,7,5
147.58,96.2,3,0,7,5
148.60,111.3,3,0,7,5
149.60,126.4,3,0,7,5
150.60,141.5,3,0,7,5
151.60,156.6,3,0,7,5
152.60,171.7,3,0,7,5
