time,vehicle,lap,gate,speed,recoveries,misses,x,y,z,verified,finishArmed,roadPosition
3.010,original,0,0,0.00,0,0,322.06,9.78,544.06,0.000,False,0.000
3.010,tourer,0,0,0.00,0,0,318.01,11.28,535.88,0.000,False,0.000
3.010,moto,0,0,0.00,0,0,322.38,12.47,528.99,0.000,False,0.000
3.010,atv,0,0,0.00,0,0,317.80,13.85,522.23,0.000,False,0.000
4.980,original,0,0,18.84,0,0,322.66,13.72,523.49,0.000,False,4662.552
4.980,tourer,0,0,17.76,0,0,318.18,15.14,516.76,0.000,False,4669.597
4.980,moto,0,1,23.80,0,0,321.64,17.93,503.10,9.192,False,9.192
4.980,atv,0,1,22.08,0,0,317.52,19.10,498.13,14.442,False,14.442
6.980,original,0,1,28.30,0,0,321.63,24.60,476.36,36.733,False,36.733
6.980,tourer,0,1,27.43,0,0,317.15,25.83,471.71,41.590,False,41.590
6.980,moto,0,1,31.54,0,0,320.98,32.71,445.91,68.186,False,68.186
6.980,atv,0,1,31.44,0,0,317.04,33.30,443.82,70.397,False,70.397
8.980,original,0,1,31.22,0,0,321.25,40.76,417.69,97.552,False,97.552
8.980,tourer,0,1,31.23,0,0,316.90,41.82,413.92,101.473,False,101.473
8.980,moto,0,1,31.54,0,0,320.98,49.59,385.15,131.297,False,131.297
8.980,atv,0,1,31.46,0,0,317.09,50.10,383.19,133.258,False,133.258
10.980,original,0,1,31.25,0,0,321.55,57.08,357.39,160.067,False,160.067
10.980,tourer,0,1,31.27,0,0,317.61,58.09,353.57,163.953,False,163.953
10.980,moto,0,1,31.54,0,0,322.18,65.83,324.20,194.411,False,194.411
10.980,atv,0,1,31.47,0,0,318.38,66.28,322.38,196.175,False,196.175
12.980,original,0,1,31.28,0,0,323.54,72.92,296.95,222.681,False,222.681
12.980,tourer,0,1,31.31,0,0,319.70,73.77,293.05,226.377,False,226.377
12.980,moto,0,2,31.66,0,0,327.70,79.76,262.91,257.874,False,257.874
12.980,atv,0,2,31.71,0,0,324.16,79.89,261.19,258.869,False,258.869
14.980,original,0,2,34.07,0,0,334.83,82.63,234.99,286.976,False,286.976
14.980,tourer,0,2,34.59,0,0,332.27,82.75,230.80,290.087,False,290.087
14.980,moto,0,2,28.76,0,0,353.69,82.43,201.30,326.823,False,326.823
14.980,atv,0,2,25.18,0,0,348.56,82.50,200.90,323.823,False,323.823
16.980,original,0,2,28.20,0,0,368.84,80.17,190.15,346.379,False,346.379
16.980,tourer,0,2,28.46,0,0,366.47,80.44,187.64,345.034,False,345.034
16.980,moto,0,2,34.59,0,0,403.70,76.52,170.98,386.987,False,386.987
16.980,atv,0,2,28.51,0,0,388.33,76.99,184.06,366.946,False,366.946
18.980,original,0,2,31.67,0,0,418.80,78.86,157.73,407.197,False,407.197
18.980,tourer,0,2,30.47,0,0,414.71,77.76,165.08,398.990,False,398.990
18.980,moto,0,2,33.04,0,0,443.24,85.31,120.15,452.387,False,452.387
18.980,atv,0,2,29.92,0,0,425.60,80.05,151.77,416.208,False,416.208
20.980,original,0,3,0.00,0,0,449.20,86.58,107.97,469.300,False,469.300
20.980,tourer,0,2,29.61,0,0,452.19,86.28,115.62,461.003,False,461.003
20.980,moto,0,3,31.97,0,0,466.87,80.90,63.70,514.859,False,514.859
20.980,atv,0,3,29.90,0,0,455.44,86.49,97.85,478.108,False,478.108
22.980,original,0,3,21.74,0,0,460.23,85.43,87.04,490.229,False,490.229
22.980,tourer,0,3,31.78,0,0,473.02,79.89,58.54,521.177,False,521.177
22.980,moto,0,3,31.67,0,0,472.53,81.91,-1.48,581.542,False,581.542
22.980,atv,0,3,22.67,0,0,472.37,77.47,39.57,540.112,False,540.112
24.980,original,0,3,33.18,0,0,475.23,77.39,31.43,548.372,False,548.372
24.980,tourer,0,3,31.42,0,0,476.73,83.16,-5.93,585.898,False,585.898
24.980,moto,0,3,37.48,0,0,479.30,89.05,-66.01,646.744,False,646.744
24.980,atv,0,3,27.41,0,0,471.31,82.43,-3.80,584.068,False,584.068
26.980,original,0,3,31.61,0,0,473.87,87.48,-30.44,611.087,False,611.087
26.980,tourer,0,3,34.70,0,0,484.43,89.31,-68.91,651.465,False,651.465
26.980,moto,0,4,29.90,0,0,512.42,83.22,-130.61,719.695,False,719.695
26.980,atv,0,3,36.67,0,0,479.60,89.06,-66.51,647.335,False,647.335
28.980,original,0,3,36.62,0,0,494.14,89.02,-92.73,677.090,False,677.090
28.980,tourer,0,4,29.85,0,0,514.56,83.18,-130.46,720.417,False,720.417
28.980,moto,0,4,31.89,0,0,534.89,57.68,-183.47,782.588,False,782.588
28.980,atv,0,4,29.79,0,0,512.19,83.35,-130.12,719.144,False,719.144
30.980,original,0,4,31.95,0,0,523.60,76.19,-148.70,741.773,False,741.773
30.980,tourer,0,4,31.74,0,0,537.34,57.43,-183.29,783.379,False,783.379
30.980,moto,0,4,31.85,0,0,553.88,32.98,-238.63,846.543,False,846.543
30.980,atv,0,4,31.87,0,0,534.69,57.96,-182.99,781.993,False,781.993
32.980,original,0,4,31.74,0,0,545.37,47.11,-201.02,805.366,False,805.366
32.980,tourer,0,4,31.76,0,0,556.31,32.98,-238.56,847.078,False,847.078
32.980,moto,0,6,37.48,0,0,558.26,26.25,-300.88,861.264,False,941.473
32.980,atv,0,4,21.97,0,0,551.14,35.49,-229.57,836.898,False,836.898
34.980,original,0,6,26.34,0,0,557.89,29.81,-259.09,861.373,False,871.455
34.980,tourer,0,6,33.92,0,0,558.37,26.60,-298.23,860.991,False,936.891
34.980,moto,0,6,46.46,0,0,541.24,27.05,-384.46,861.264,False,1043.068
34.980,atv,0,6,28.75,0,0,559.60,28.23,-277.13,861.313,False,902.473
36.980,original,0,6,36.39,0,0,553.72,25.42,-322.31,861.373,False,981.397
36.980,tourer,0,6,40.17,0,0,542.27,25.99,-371.50,860.991,False,1041.121
36.980,moto,0,6,34.53,0,0,534.98,33.00,-463.74,861.264,False,1075.913
36.980,atv,0,6,40.70,0,0,547.60,25.03,-346.82,861.313,False,1013.947
38.980,original,0,6,40.19,0,0,540.75,28.88,-398.24,861.373,False,1043.405
38.980,tourer,0,6,33.38,0,0,537.99,33.77,-449.16,860.991,False,1061.010
38.980,moto,0,6,33.65,0,0,511.45,23.72,-523.51,861.264,False,1141.687
38.980,atv,0,6,37.68,0,0,543.61,31.55,-421.00,861.313,False,1032.292
40.980,original,0,6,33.87,0,0,533.35,32.41,-470.71,861.373,False,1083.122
40.980,tourer,0,6,31.89,0,0,518.89,25.35,-510.64,860.991,False,1126.541
40.980,moto,0,6,20.66,0,0,478.03,24.24,-540.83,861.264,False,1186.238
40.980,atv,0,6,31.83,0,0,531.68,29.72,-488.12,861.313,False,1100.506
42.980,original,0,6,28.57,0,0,508.44,23.53,-528.45,861.373,False,1147.610
42.980,tourer,0,6,14.33,0,0,489.40,23.22,-543.22,860.991,False,1173.549
42.980,moto,0,6,35.49,0,0,451.14,30.85,-491.30,861.264,False,1242.521
42.980,atv,0,6,21.76,0,0,504.28,22.99,-538.30,861.313,False,1157.915
44.980,original,0,6,17.38,0,0,479.42,24.17,-542.09,861.373,False,1184.469
44.980,tourer,0,6,24.58,0,0,465.02,27.40,-519.55,860.991,False,1211.288
44.980,moto,0,6,25.83,0,0,410.56,38.57,-433.07,861.264,False,1313.984
44.980,atv,0,6,22.87,0,0,472.51,24.82,-538.74,861.313,False,1191.117
46.980,original,0,6,28.45,0,0,457.57,29.60,-502.13,861.373,False,1230.149
46.980,tourer,0,6,32.85,0,0,436.41,34.33,-469.53,860.991,False,1269.108
46.980,moto,0,6,26.30,0,0,372.25,30.36,-393.52,861.264,False,1369.458
46.980,atv,0,6,35.20,0,0,442.77,31.71,-487.96,861.313,False,1250.019
48.980,original,0,6,33.78,0,0,422.72,37.27,-449.11,861.373,False,1293.792
48.980,tourer,0,6,26.15,0,0,401.53,38.00,-421.28,860.991,False,1328.733
48.980,moto,0,6,18.44,0,0,326.71,42.24,-391.61,861.264,False,1416.761
48.980,atv,0,6,25.07,0,0,404.49,38.62,-432.31,861.313,False,1318.327
50.980,original,0,6,29.46,0,0,387.33,33.76,-406.73,861.373,False,1349.239
50.980,tourer,0,6,24.01,0,0,362.41,31.79,-390.14,860.991,False,1379.396
50.980,moto,0,6,33.57,0,0,281.70,35.41,-375.22,861.264,False,1466.208
50.980,atv,0,6,12.73,0,0,368.71,30.45,-396.75,861.313,False,1371.726
52.980,original,0,6,24.40,0,0,343.83,37.54,-389.65,861.373,False,1398.208
52.980,tourer,0,6,18.15,0,0,320.97,42.78,-391.90,860.991,False,1422.657
52.980,moto,0,6,31.68,0,0,229.63,43.67,-337.34,861.264,False,1531.452
52.980,atv,0,6,19.43,0,0,335.54,40.22,-395.12,861.313,False,1407.514
54.980,original,0,6,25.08,0,0,304.41,40.10,-385.92,861.373,False,1440.479
54.980,tourer,0,6,32.83,0,0,274.79,35.52,-370.63,860.991,False,1474.584
54.980,moto,0,8,31.68,0,0,174.36,43.43,-306.44,861.264,False,1605.906
