time,driver,station,speed,target,throttle,brake,errors,errorWeight,line,brakeJudgment,grounded,water,recoveries
334.006,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
334.006,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
334.006,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
334.006,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
337.020,Reference,33.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.020,EMBER,41.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
337.020,GOLD,48.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
337.020,BLUE,55.00,0.000,0.000,0.000,0.000,0,0.000,0.000,1.000,0,0.000,0
337.480,Reference,34.89,7.723,17.993,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.480,EMBER,42.89,7.725,17.516,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.480,GOLD,49.80,7.284,47.817,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.480,BLUE,56.88,7.728,52.004,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.960,Reference,40.39,14.668,21.202,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.960,EMBER,48.36,14.673,21.401,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.960,GOLD,54.98,13.811,47.662,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
337.960,BLUE,62.33,14.683,51.860,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
338.600,Reference,52.46,22.433,26.073,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
338.600,EMBER,60.34,22.443,51.629,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
338.600,GOLD,66.37,21.074,47.453,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
338.600,BLUE,74.28,22.473,49.931,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
339.460,Reference,75.70,30.446,31.959,0.825,0.000,0,0.000,0.000,1.000,4,0.000,0
339.460,EMBER,83.29,30.711,47.160,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
339.460,GOLD,88.08,28.762,44.852,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
339.460,BLUE,97.42,30.744,42.609,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
340.600,Reference,113.87,33.652,33.964,0.163,0.000,0,0.000,0.000,1.000,4,0.000,0
340.600,EMBER,121.67,33.048,33.208,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
340.600,GOLD,124.80,31.356,31.544,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
340.600,BLUE,134.48,30.025,30.350,0.173,0.000,0,0.000,0.000,1.000,4,0.000,0
342.260,Reference,165.48,31.888,34.317,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
342.260,EMBER,169.92,32.086,33.468,0.748,0.000,0,0.000,0.000,1.000,4,0.000,0
342.260,GOLD,175.15,32.766,42.193,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
342.260,BLUE,185.71,36.247,51.118,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
344.860,Reference,267.60,42.890,42.915,0.000,0.000,0,0.000,0.000,1.000,4,0.000,0
344.860,EMBER,272.82,46.358,49.616,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
344.860,GOLD,277.30,40.916,32.000,0.000,1.000,0,0.000,0.000,1.000,4,0.000,0
344.860,BLUE,294.23,34.610,32.000,0.000,0.755,0,0.000,0.000,1.000,4,0.000,0
348.860,Reference,376.27,17.958,18.554,0.266,0.000,0,0.000,0.000,1.000,0,0.000,0
348.860,EMBER,377.84,18.815,26.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
348.860,GOLD,394.84,18.505,26.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
348.860,BLUE,409.46,23.241,31.267,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
352.860,Reference,451.44,19.050,26.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
352.860,EMBER,454.93,22.358,26.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
352.860,GOLD,439.87,20.914,28.192,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
352.860,BLUE,502.92,27.789,42.367,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
356.860,Reference,565.24,31.732,32.000,0.145,0.000,0,0.000,0.000,1.000,4,0.000,0
356.860,EMBER,571.39,31.790,32.000,0.105,0.000,0,0.000,0.000,1.000,0,0.000,0
356.860,GOLD,546.45,34.023,32.000,0.000,0.584,0,0.000,0.000,1.000,4,0.000,0
356.860,BLUE,632.99,31.319,28.192,0.000,0.908,0,0.000,0.000,1.000,4,0.000,0
360.860,Reference,685.39,24.752,25.936,0.602,0.000,0,0.000,0.000,1.000,0,0.000,0
360.860,EMBER,692.07,25.317,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
360.860,GOLD,656.83,23.592,26.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
360.860,BLUE,742.09,30.766,32.000,0.671,0.000,0,0.000,0.000,1.000,4,0.000,0
364.860,Reference,807.65,42.319,45.113,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
364.860,EMBER,818.19,43.545,51.959,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
364.860,GOLD,761.69,33.132,49.110,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
364.860,BLUE,888.23,31.841,32.000,0.087,0.000,0,0.000,0.000,1.000,4,0.000,0
368.860,Reference,935.91,25.171,26.000,0.386,0.000,0,0.000,0.000,1.000,0,0.000,0
368.860,EMBER,949.97,24.820,32.000,1.000,0.000,0,0.000,0.000,1.000,0,0.000,0
368.860,GOLD,904.33,31.837,32.000,0.087,0.000,0,0.000,0.000,1.000,4,0.000,0
368.860,BLUE,996.00,26.966,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
372.860,Reference,1048.46,25.725,26.000,0.139,0.000,0,0.000,0.000,1.000,4,0.000,0
372.860,EMBER,1056.69,25.701,26.000,0.145,0.000,0,0.000,0.000,1.000,4,0.000,0
372.860,GOLD,1000.77,25.752,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
372.860,BLUE,1106.99,21.119,32.000,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
376.860,Reference,1155.08,34.726,39.085,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
376.860,EMBER,1166.82,36.824,42.306,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
376.860,GOLD,1101.26,16.395,0.000,0.000,1.000,0,0.000,0.000,1.000,4,0.000,0
376.860,BLUE,1235.25,37.609,51.143,1.000,0.000,0,0.000,0.000,1.000,4,0.000,0
