elapsed,themeTime,voicePlaying,themeVolume,master,radioObjects
36.803,2.475,False,0.270,0,0
36.920,2.581,False,0.270,0,0
37.036,2.688,False,0.270,0,0
37.153,2.795,False,0.270,0,0
37.270,2.923,False,0.270,0,0
37.389,3.051,False,0.270,0,0
37.523,3.179,False,0.270,0,0
37.637,3.285,False,0.270,0,0
37.753,3.413,False,0.270,0,0
37.870,3.541,False,0.270,0,0
37.970,3.627,False,0.270,0,0
38.071,3.733,False,0.270,0,0
38.181,3.819,False,0.270,0,0
38.298,3.947,False,0.270,0,0
38.405,4.075,False,0.270,0,0
38.522,4.181,False,0.270,0,0
38.639,4.309,False,0.270,0,0
38.755,4.395,False,0.270,0,0
38.856,4.523,False,0.270,0,0
38.972,4.629,False,0.270,0,0
39.073,4.736,False,0.270,0,0
39.190,4.843,False,0.270,0,0
39.290,4.949,False,0.270,0,0
39.392,5.056,False,0.270,0,0
39.508,5.184,False,0.270,0,0
39.625,5.269,False,0.270,0,0
39.726,5.397,False,0.270,0,0
39.844,5.504,False,0.270,0,0
39.960,5.611,False,0.270,0,0
40.077,5.717,False,0.270,0,0
40.193,5.845,False,0.270,0,0
40.310,5.973,False,0.270,0,0
40.427,6.080,False,0.270,0,0
40.534,6.187,False,0.270,0,0
40.651,6.315,False,0.270,0,0
40.767,6.421,False,0.270,0,0
40.884,6.549,False,0.270,0,0
40.984,6.635,False,0.270,0,0
41.085,6.741,False,0.270,0,0
41.202,6.848,False,0.270,0,0
41.313,6.976,False,0.270,0,0
41.425,7.083,False,0.270,0,0
41.528,7.189,False,0.270,0,0
41.644,7.317,False,0.270,0,0
41.761,7.424,False,0.270,0,0
41.878,7.531,False,0.270,0,0
41.995,7.637,False,0.270,0,0
42.101,7.765,False,0.270,0,0
42.204,7.872,False,0.270,0,0
42.320,7.979,False,0.270,0,0
42.421,8.085,False,0.270,0,0
42.538,8.213,False,0.270,0,0
42.654,8.320,False,0.270,0,0
42.771,8.405,False,0.270,0,0
42.888,8.533,False,0.270,0,0
43.004,8.661,False,0.270,0,0
43.121,8.768,False,0.270,0,0
43.231,8.896,False,0.270,0,0
43.348,9.024,False,0.270,0,0
43.465,9.131,False,0.270,0,0
43.583,9.237,False,0.270,0,0
43.699,9.344,False,0.270,0,0
43.816,9.472,False,0.270,0,0
43.918,9.557,False,0.270,0,0
44.033,9.685,False,0.270,0,0
44.143,9.813,False,0.270,0,0
44.268,9.920,False,0.270,0,0
44.391,10.048,False,0.270,0,0
44.504,10.155,False,0.270,0,0
44.604,10.261,False,0.270,0,0
44.724,10.368,False,0.270,0,0
44.830,10.496,False,0.270,0,0
44.946,10.624,False,0.270,0,0
45.055,10.709,False,0.270,0,0
45.163,10.837,False,0.270,0,0
45.269,10.923,False,0.270,0,0
45.381,11.051,False,0.270,0,0
45.484,11.136,False,0.270,0,0
45.599,11.264,False,0.270,0,0
45.699,11.371,False,0.270,0,0
45.816,11.477,False,0.270,0,0
45.923,11.584,False,0.270,0,0
46.027,11.669,False,0.270,0,0
46.128,11.776,False,0.270,0,0
46.230,11.883,False,0.270,0,0
46.346,11.989,False,0.270,0,0
46.463,12.117,False,0.270,0,0
46.563,12.224,False,0.270,0,0
46.680,12.331,False,0.270,0,0
46.797,12.459,False,0.270,0,0
46.897,12.544,False,0.270,0,0
47.014,12.672,False,0.270,0,0
47.130,12.800,False,0.270,0,0
47.247,12.907,False,0.270,0,0
47.350,13.013,False,0.270,0,0
47.465,13.120,False,0.270,0,0
47.581,13.248,False,0.270,0,0
47.682,13.355,False,0.270,0,0
47.790,13.440,False,0.270,0,0
47.910,13.568,False,0.270,0,0
48.018,13.675,False,0.270,0,0
48.129,13.781,False,0.270,0,0
48.248,13.888,False,0.270,0,0
48.360,14.016,False,0.270,0,0
48.470,14.144,False,0.270,0,0
48.570,14.229,False,0.270,0,0
48.687,14.357,False,0.270,0,0
48.804,14.464,False,0.270,0,0
48.905,14.571,False,0.270,0,0
49.021,14.656,False,0.270,0,0
49.133,14.784,False,0.270,0,0
49.239,14.891,False,0.270,0,0
49.355,14.997,False,0.270,0,0
49.471,15.125,False,0.270,0,0
49.588,15.253,False,0.270,0,0
49.705,15.360,False,0.270,0,0
49.821,15.488,False,0.270,0,0
49.938,15.595,False,0.270,0,0
50.055,15.723,False,0.270,0,0
50.171,15.829,False,0.270,0,0
50.272,15.936,False,0.270,0,0
50.376,16.043,False,0.270,0,0
50.486,16.128,False,0.270,0,0
50.590,16.256,False,0.270,0,0
50.706,16.384,False,0.270,0,0
50.810,16.469,False,0.270,0,0
50.922,16.555,False,0.270,0,0
51.024,16.683,False,0.270,0,0
51.130,16.789,False,0.270,0,0
51.253,16.896,False,0.270,0,0
51.369,17.024,False,0.270,0,0
51.485,17.152,False,0.270,0,0
51.602,17.259,False,0.270,0,0
51.719,17.387,False,0.270,0,0
51.819,17.472,False,0.270,0,0
51.921,17.579,False,0.270,0,0
52.026,17.664,False,0.270,0,0
52.126,17.771,False,0.270,0,0
52.244,17.899,False,0.270,0,0
52.358,18.005,False,0.270,0,0
52.460,18.112,False,0.270,0,0
52.563,18.219,False,0.270,0,0
52.665,18.325,False,0.270,0,0
52.774,18.432,False,0.270,0,0
52.885,18.539,False,0.270,0,0
52.987,18.645,False,0.270,0,0
53.104,18.773,False,0.270,0,0
53.221,18.880,False,0.270,0,0
53.337,19.008,False,0.270,0,0
53.454,19.115,False,0.270,0,0
53.579,19.243,False,0.270,0,0
53.696,19.349,False,0.270,0,0
53.813,19.477,False,0.270,0,0
53.930,19.584,False,0.270,0,0
54.047,19.691,False,0.270,0,0
54.148,19.819,False,0.270,0,0
54.264,19.925,False,0.270,0,0
54.377,20.032,False,0.270,0,0
54.486,20.139,False,0.270,0,0
54.603,20.267,False,0.270,0,0
54.719,20.395,False,0.270,0,0
54.836,20.480,False,0.270,0,0
54.953,20.608,False,0.270,0,0
55.066,20.715,False,0.270,0,0
55.170,20.821,False,0.270,0,0
55.275,20.928,False,0.270,0,0
55.381,21.035,False,0.270,0,0
55.498,21.163,False,0.270,0,0
55.599,21.248,False,0.270,0,0
55.702,21.355,False,0.270,0,0
55.802,21.461,False,0.270,0,0
55.910,21.568,False,0.270,0,0
56.019,21.675,False,0.270,0,0
56.153,21.803,False,0.270,0,0
56.260,21.931,False,0.270,0,0
56.364,22.016,False,0.270,0,0
56.465,22.123,False,0.270,0,0
56.567,22.229,False,0.270,0,0
56.679,22.336,False,0.270,0,0
56.784,22.443,False,0.270,0,0
56.885,22.549,False,0.270,0,0
56.986,22.635,False,0.270,0,0
57.094,22.763,False,0.270,0,0
57.194,22.848,False,0.270,0,0
57.295,22.955,False,0.270,0,0
57.396,23.061,False,0.270,0,0
57.500,23.147,False,0.270,0,0
57.601,23.253,False,0.270,0,0
57.717,23.381,False,0.270,0,0
57.834,23.488,False,0.270,0,0
57.951,23.616,False,0.270,0,0
58.051,23.701,False,0.270,0,0
58.156,23.808,False,0.270,0,0
58.260,23.915,False,0.270,0,0
58.360,24.021,False,0.270,0,0
58.461,24.128,False,0.270,0,0
58.578,24.235,False,0.270,0,0
58.684,24.341,False,0.270,0,0
58.796,24.448,False,0.270,0,0
58.905,24.555,False,0.270,0,0
59.022,24.683,False,0.270,0,0
59.127,24.768,False,0.270,0,0
59.244,24.896,False,0.270,0,0
59.361,25.024,False,0.270,0,0
59.478,25.131,False,0.270,0,0
59.594,25.259,False,0.270,0,0
59.698,25.344,False,0.270,0,0
59.799,25.451,False,0.270,0,0
59.916,25.579,False,0.270,0,0
60.027,25.685,False,0.270,0,0
60.133,25.792,False,0.270,0,0
60.249,25.899,False,0.270,0,0
60.360,26.027,False,0.270,0,0
60.469,26.133,False,0.270,0,0
60.570,26.219,False,0.270,0,0
60.671,26.304,False,0.270,0,0
60.780,26.432,False,0.270,0,0
60.885,26.539,False,0.270,0,0
61.001,26.645,False,0.270,0,0
61.118,26.773,False,0.270,0,0
61.235,26.901,False,0.270,0,0
61.336,26.987,False,0.270,0,0
61.447,27.115,False,0.270,0,0
61.548,27.221,False,0.270,0,0
61.662,27.328,False,0.270,0,0
61.776,27.435,False,0.270,0,0
61.878,27.541,False,0.270,0,0
61.979,27.648,False,0.270,0,0
62.090,27.755,False,0.270,0,0
62.205,27.861,False,0.270,0,0
62.311,27.968,False,0.270,0,0
62.423,28.075,False,0.270,0,0
62.527,28.181,False,0.270,0,0
62.644,28.288,False,0.270,0,0
62.745,28.395,False,0.270,0,0
62.846,28.523,False,0.270,0,0
62.963,28.608,False,0.270,0,0
63.079,28.715,False,0.270,0,0
63.196,28.843,False,0.270,0,0
63.313,28.971,False,0.270,0,0
63.431,29.077,False,0.270,0,0
63.546,29.205,False,0.270,0,0
63.654,29.333,False,0.270,0,0
63.757,29.419,False,0.270,0,0
63.867,29.504,False,0.270,0,0
63.991,29.653,False,0.270,0,0
64.217,29.867,False,0.270,0,0
64.335,29.995,False,0.270,0,0
64.450,30.101,False,0.270,0,0
64.554,30.208,False,0.270,0,0
64.686,30.336,False,0.270,0,0
64.807,30.464,False,0.270,0,0
64.922,30.592,False,0.270,0,0
65.063,30.720,False,0.270,0,0
65.183,30.827,False,0.270,0,0
65.299,30.955,False,0.270,0,0
65.423,31.083,False,0.270,0,0
65.524,31.189,False,0.270,0,0
65.641,31.275,False,0.270,0,0
65.748,0.043,False,0.270,0,0
65.861,0.171,False,0.270,0,0
65.978,0.256,False,0.270,0,0
66.094,0.384,False,0.270,0,0
66.195,0.512,False,0.270,0,0
66.312,0.597,False,0.270,0,0
66.421,0.704,False,0.270,0,0
66.538,0.832,False,0.270,0,0
66.640,0.939,False,0.270,0,0
66.746,1.024,False,0.270,0,0
66.848,1.152,False,0.270,0,0
66.949,1.259,False,0.270,0,0
67.061,1.344,False,0.270,0,0
67.170,1.472,False,0.270,0,0
67.281,1.579,False,0.270,0,0
67.383,1.685,False,0.270,0,0
67.536,1.835,False,0.270,0,0
67.650,1.941,False,0.270,0,0
67.768,2.048,False,0.270,0,0
67.889,2.176,False,0.270,0,0
68.025,2.304,False,0.270,0,0
68.130,2.432,False,0.270,0,0
68.234,2.539,False,0.270,0,0
68.368,2.667,False,0.270,0,0
68.485,2.795,False,0.270,0,0
68.585,2.880,False,0.270,0,0
68.688,2.987,False,0.270,0,0
68.796,3.115,False,0.270,0,0
68.913,3.221,False,0.270,0,0
69.014,3.307,False,0.270,0,0
69.130,3.413,False,0.270,0,0
69.249,3.563,False,0.270,0,0
69.356,3.648,False,0.270,0,0
69.464,3.755,False,0.270,0,0
69.581,3.883,False,0.270,0,0
69.683,3.989,False,0.270,0,0
69.790,4.075,False,0.270,0,0
69.900,4.203,False,0.270,0,0
70.023,4.331,False,0.270,0,0
70.128,4.416,False,0.270,0,0
70.245,4.544,False,0.270,0,0
70.362,4.672,False,0.270,0,0
70.471,4.757,False,0.270,0,0
70.579,4.864,False,0.270,0,0
70.680,4.971,False,0.270,0,0
70.783,5.077,False,0.270,0,0
70.888,5.184,False,0.270,0,0
71.000,5.291,False,0.270,0,0
71.103,5.397,False,0.270,0,0
71.205,5.504,False,0.270,0,0
71.313,5.611,False,0.270,0,0
71.422,5.717,False,0.270,0,0
71.531,5.824,False,0.270,0,0
71.632,5.931,False,0.270,0,0
71.749,6.037,False,0.270,0,0
71.851,6.144,False,0.270,0,0
71.951,6.251,False,0.270,0,0
72.066,6.357,False,0.270,0,0
72.172,6.464,False,0.270,0,0
72.273,6.571,False,0.270,0,0
72.390,6.677,False,0.270,0,0
72.507,6.784,False,0.270,0,0
72.607,6.891,False,0.270,0,0
72.708,7.019,False,0.270,0,0
72.810,7.104,False,0.270,0,0
72.926,7.232,False,0.270,0,0
73.031,7.339,False,0.270,0,0
73.147,7.445,False,0.270,0,0
73.264,7.573,False,0.270,0,0
73.381,7.659,False,0.270,0,0
73.497,7.787,False,0.270,0,0
73.614,7.915,False,0.270,0,0
73.714,8.000,False,0.270,0,0
73.831,8.128,False,0.270,0,0
73.947,8.235,False,0.270,0,0
74.064,8.363,False,0.270,0,0
74.181,8.491,False,0.270,0,0
74.284,8.576,False,0.270,0,0
74.400,8.704,False,0.270,0,0
74.517,8.811,False,0.270,0,0
74.634,8.939,False,0.270,0,0
74.751,9.045,False,0.270,0,0
74.851,9.152,False,0.270,0,0
74.967,9.280,False,0.270,0,0
75.084,9.365,False,0.270,0,0
75.201,9.493,False,0.270,0,0
75.317,9.621,False,0.270,0,0
75.434,9.728,False,0.270,0,0
75.551,9.835,False,0.270,0,0
75.667,9.963,False,0.270,0,0
75.784,10.091,False,0.270,0,0
75.901,10.197,False,0.270,0,0
76.001,10.304,False,0.270,0,0
76.104,10.411,False,0.270,0,0
76.204,10.496,False,0.270,0,0
76.321,10.624,False,0.270,0,0
76.438,10.731,False,0.270,0,0
76.555,10.859,False,0.270,0,0
76.671,10.965,False,0.270,0,0
76.788,11.093,False,0.270,0,0
76.905,11.200,False,0.270,0,0
77.021,11.307,False,0.270,0,0
77.138,11.435,False,0.270,0,0
77.255,11.563,False,0.270,0,0
77.371,11.669,False,0.270,0,0
77.488,11.776,False,0.270,0,0
77.605,11.904,False,0.270,0,0
77.706,12.011,False,0.270,0,0
77.822,12.117,False,0.270,0,0
77.923,12.224,False,0.270,0,0
78.023,12.331,False,0.270,0,0
78.124,12.416,False,0.270,0,0
78.224,12.523,False,0.270,0,0
78.341,12.629,False,0.270,0,0
78.457,12.757,False,0.270,0,0
78.558,12.864,False,0.270,0,0
78.674,12.971,False,0.270,0,0
78.775,13.077,False,0.270,0,0
78.891,13.184,False,0.270,0,0
78.994,13.291,False,0.270,0,0
79.110,13.419,False,0.270,0,0
79.211,13.504,False,0.270,0,0
79.327,13.632,False,0.270,0,0
79.427,13.717,False,0.270,0,0
79.529,13.824,False,0.270,0,0
79.646,13.952,False,0.270,0,0
79.746,14.037,False,0.270,0,0
79.862,14.165,False,0.270,0,0
79.979,14.293,False,0.270,0,0
80.096,14.400,False,0.270,0,0
80.198,14.507,False,0.270,0,0
80.300,14.613,False,0.270,0,0
80.417,14.720,False,0.270,0,0
80.534,14.827,False,0.270,0,0
80.651,14.955,False,0.270,0,0
80.767,15.083,False,0.270,0,0
80.868,15.168,False,0.270,0,0
80.984,15.296,False,0.270,0,0
81.101,15.403,False,0.270,0,0
81.218,15.509,False,0.270,0,0
81.334,15.616,False,0.270,0,0
81.451,15.744,False,0.270,0,0
81.568,15.872,False,0.270,0,0
81.684,15.979,False,0.270,0,0
81.801,16.107,False,0.270,0,0
81.918,16.235,False,0.270,0,0
82.036,16.341,False,0.270,0,0
82.153,16.448,False,0.270,0,0
82.269,16.555,False,0.270,0,0
82.369,16.661,False,0.270,0,0
82.486,16.768,False,0.270,0,0
82.593,16.896,False,0.270,0,0
82.694,17.003,False,0.270,0,0
82.811,17.109,False,0.270,0,0
82.913,17.216,False,0.270,0,0
83.020,17.323,False,0.270,0,0
83.136,17.429,False,0.270,0,0
83.253,17.536,False,0.270,0,0
83.354,17.643,False,0.270,0,0
83.470,17.771,False,0.270,0,0
83.587,17.877,False,0.270,0,0
83.704,18.005,False,0.270,0,0
83.821,18.133,False,0.270,0,0
83.937,18.240,False,0.270,0,0
84.037,18.347,False,0.270,0,0
84.154,18.453,False,0.270,0,0
84.271,18.581,False,0.270,0,0
84.387,18.667,False,0.270,0,0
84.488,18.773,False,0.270,0,0
84.604,18.901,False,0.270,0,0
84.721,19.008,False,0.270,0,0
84.837,19.136,False,0.270,0,0
84.954,19.264,False,0.270,0,0
85.054,19.349,False,0.270,0,0
85.171,19.456,False,0.270,0,0
85.288,19.584,False,0.270,0,0
85.404,19.712,False,0.270,0,0
85.521,19.819,False,0.270,0,0
85.625,19.925,False,0.270,0,0
85.727,20.032,False,0.270,0,0
85.843,20.139,False,0.270,0,0
85.960,20.245,False,0.270,0,0
86.077,20.373,False,0.270,0,0
86.193,20.501,False,0.270,0,0
86.293,20.587,False,0.270,0,0
86.396,20.693,False,0.270,0,0
86.497,20.800,False,0.270,0,0
86.614,20.907,False,0.270,0,0
86.731,21.035,False,0.270,0,0
86.832,21.120,False,0.270,0,0
86.935,21.227,False,0.270,0,0
87.037,21.333,False,0.270,0,0
87.137,21.419,False,0.270,0,0
87.251,21.547,False,0.270,0,0
87.367,21.675,False,0.270,0,0
87.484,21.781,False,0.270,0,0
87.601,21.888,False,0.270,0,0
87.717,22.016,False,0.270,0,0
87.834,22.144,False,0.270,0,0
87.938,22.229,False,0.270,0,0
88.054,22.357,False,0.270,0,0
88.155,22.464,False,0.270,0,0
88.275,22.571,False,0.270,0,0
88.376,22.656,False,0.270,0,0
88.476,22.763,False,0.270,0,0
88.576,22.869,False,0.270,0,0
88.693,22.976,False,0.270,0,0
88.810,23.104,False,0.270,0,0
88.914,23.211,False,0.270,0,0
89.030,23.317,False,0.270,0,0
89.147,23.445,False,0.270,0,0
89.263,23.552,False,0.270,0,0
89.380,23.680,False,0.270,0,0
89.483,23.765,False,0.270,0,0
89.600,23.893,False,0.270,0,0
89.701,24.000,False,0.270,0,0
89.818,24.107,False,0.270,0,0
89.934,24.235,False,0.270,0,0
90.035,24.341,False,0.270,0,0
90.151,24.448,False,0.270,0,0
90.268,24.555,False,0.270,0,0
90.385,24.683,False,0.270,0,0
90.485,24.789,False,0.270,0,0
90.601,24.896,False,0.270,0,0
90.718,25.003,False,0.270,0,0
90.835,25.131,False,0.270,0,0
90.943,25.237,False,0.270,0,0
91.051,25.344,False,0.270,0,0
