seconds,travel,recoveries,x,y,z,safeStation,speed
0.02,0.00,0,565.13,82.39,59.93,100.00,0.00
0.03,0.00,0,565.13,82.38,59.93,100.00,0.00
0.05,0.00,0,565.13,82.37,59.93,100.00,0.00
0.07,0.00,0,565.13,82.36,59.93,100.00,0.00
0.08,0.00,0,565.13,82.34,59.93,100.00,0.00
0.10,0.00,0,565.13,82.33,59.93,100.00,0.00
0.12,0.00,0,565.13,82.33,59.93,100.00,0.00
0.13,0.00,0,565.13,82.31,59.93,100.00,0.00
0.15,0.00,0,565.13,82.29,59.93,100.00,0.00
0.17,0.00,0,565.13,82.27,59.93,100.00,0.00
0.18,0.00,0,565.13,82.25,59.93,100.00,0.00
0.20,0.00,0,565.13,82.23,59.93,100.00,0.00
0.22,0.00,0,565.13,82.23,59.93,100.00,0.00
0.23,0.00,0,565.13,82.20,59.93,100.00,0.00
0.25,0.00,0,565.13,82.18,59.93,100.00,0.00
0.27,0.00,0,565.13,82.16,59.93,100.00,0.00
0.28,0.00,0,565.13,82.13,59.93,100.00,0.00
0.30,0.00,0,565.13,82.11,59.93,100.00,0.00
0.32,0.00,0,565.13,82.11,59.93,100.00,0.00
0.33,0.00,0,565.13,82.08,59.93,100.00,0.00
0.36,0.00,0,565.13,82.06,59.93,100.00,0.00
0.37,0.00,0,565.13,82.03,59.93,100.00,0.00
0.39,0.00,0,565.13,82.01,59.93,100.00,0.00
0.41,0.00,0,565.13,81.98,59.93,100.00,0.00
0.42,0.00,0,565.13,81.96,59.93,100.00,0.00
0.44,0.00,0,565.13,81.93,59.93,100.00,0.00
0.46,0.00,0,565.13,81.93,59.93,100.00,0.00
0.47,0.00,0,565.13,81.91,59.93,100.00,0.00
0.49,0.00,0,565.13,81.88,59.93,100.00,0.00
0.51,0.00,0,565.13,81.86,59.93,100.00,0.00
0.52,0.00,0,565.13,81.83,59.93,100.00,0.00
0.54,0.00,0,565.13,81.81,59.93,100.00,0.00
0.56,0.00,0,565.13,81.81,59.93,100.00,0.00
0.57,0.00,0,565.13,81.78,59.93,100.00,0.00
0.59,0.00,0,565.13,81.75,59.93,100.00,0.00
0.65,0.00,0,565.13,81.68,59.93,100.00,-0.01
0.66,0.00,0,565.14,81.66,59.92,100.00,-0.01
0.68,0.00,0,565.14,81.66,59.92,100.00,-0.01
