time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.364,5.726,135.082,37.592,-298.699,4,,3000.217,63.010,0.000,-0.316
0.767,11.461,138.561,37.790,-299.905,4,,3003.938,59.329,0.000,-0.119
1.224,16.587,144.679,38.371,-300.976,4,,3010.187,53.181,0.000,0.004
1.659,19.631,152.567,39.466,-302.031,4,,3018.153,45.393,0.000,0.047
2.079,23.197,161.308,40.978,-303.788,4,,3027.151,36.617,0.000,0.048
2.480,26.091,170.627,42.751,-306.609,4,,3037.023,26.950,0.000,0.035
2.888,28.782,181.218,44.672,-310.830,4,,3048.547,15.576,0.000,0.023
3.295,30.258,191.945,46.124,-315.893,2,,3060.448,3.739,0.000,0.020
3.695,21.058,201.136,46.618,-320.857,4,,3070.847,1.857,0.791,0.008
4.100,15.534,206.986,46.445,-324.442,4,,3077.669,2.980,0.000,-0.132
8.986,-0.079,247.631,42.417,-319.033,4,Laurel Switchbacks,3094.311,17.758,0.000,0.600
9.398,5.953,246.411,42.600,-319.285,4,Laurel Switchbacks,3106.751,16.916,0.000,0.652
9.798,9.494,243.317,43.440,-319.100,4,Laurel Switchbacks,3104.135,14.288,0.000,0.513
10.201,5.374,240.775,44.995,-317.898,4,Laurel Switchbacks,3101.390,11.519,0.000,0.373
10.603,9.213,239.336,46.568,-315.841,4,Laurel Switchbacks,3098.965,9.156,0.000,0.311
11.003,11.731,237.883,48.023,-311.908,0,Laurel Switchbacks,3095.519,5.684,0.000,0.269
11.407,10.633,236.472,48.135,-307.200,0,Laurel Switchbacks,3092.107,1.750,0.000,0.261
11.807,14.395,236.843,47.861,-302.324,4,Laurel Switchbacks,3089.992,0.964,0.000,0.230
12.207,18.610,240.180,48.293,-296.597,4,Laurel Switchbacks,3089.546,2.206,0.000,0.153
12.625,22.271,246.108,48.910,-290.954,4,Laurel Switchbacks,3091.042,2.232,0.000,0.097
13.026,25.469,254.222,50.085,-286.003,4,Laurel Switchbacks,3094.260,1.666,0.000,0.054
13.437,27.534,264.404,52.022,-281.628,4,Laurel Switchbacks,3099.031,1.189,0.000,0.021
13.857,27.647,275.149,54.292,-277.904,4,Laurel Switchbacks,3104.123,0.759,0.000,-0.003
14.258,27.634,285.418,56.541,-274.486,4,Laurel Switchbacks,3109.355,0.412,0.000,-0.021
14.658,27.622,295.562,58.816,-270.740,4,Laurel Switchbacks,3114.312,0.167,0.000,-0.039
15.058,27.611,305.410,61.052,-266.266,4,Laurel Switchbacks,3118.650,0.027,0.000,-0.063
15.461,27.324,314.642,63.152,-260.623,4,Laurel Switchbacks,3122.021,0.038,0.000,-0.097
15.861,27.501,322.661,64.943,-253.343,4,Laurel Switchbacks,3123.673,0.171,0.000,-0.105
16.278,27.665,329.186,66.249,-243.851,4,Laurel Switchbacks,3122.969,0.907,0.000,-0.080
16.684,27.748,333.491,67.152,-233.675,4,Laurel Switchbacks,3120.389,1.281,0.000,-0.045
17.841,25.965,341.296,69.215,-202.618,4,Laurel Switchbacks,3109.831,0.463,0.441,0.059
18.246,19.878,344.188,69.838,-194.138,4,Laurel Switchbacks,3932.688,0.399,0.709,0.113
