time,speed,x,y,z,grounded,branch,station,lateral,brake,steering
0.359,5.915,593.890,80.892,-106.463,4,,75.522,55.682,0.000,0.074
0.759,11.835,596.472,80.634,-109.009,4,,79.155,52.892,0.000,0.067
1.174,17.270,600.546,80.180,-113.652,4,,85.356,48.091,0.000,0.094
1.576,21.741,604.904,79.497,-120.170,4,,93.273,41.799,0.000,0.141
2.152,18.257,608.585,78.206,-131.606,4,,105.483,31.186,0.804,0.136
2.647,15.938,608.299,77.359,-139.270,4,,113.137,23.766,0.131,0.087
3.047,14.344,607.006,76.706,-144.961,2,,118.899,17.975,0.000,0.056
3.449,16.236,605.180,75.007,-150.794,0,,125.000,11.881,0.000,0.025
3.849,16.626,603.350,71.758,-156.582,0,,131.763,5.863,0.000,0.014
4.259,18.942,601.278,67.146,-162.358,2,,139.379,0.864,0.000,0.005
4.659,23.380,597.462,62.242,-169.032,4,,148.432,1.964,1.000,-0.010
5.059,23.311,593.705,58.284,-175.703,4,,157.082,2.803,0.000,-0.004
5.459,28.565,589.212,53.600,-183.885,4,,167.561,0.324,0.000,0.010
5.859,31.875,583.735,48.320,-193.552,4,,179.878,2.999,0.000,0.020
6.259,30.311,577.635,43.136,-203.330,4,,192.586,6.844,1.000,0.025
6.662,23.111,571.585,39.372,-211.950,4,,203.815,10.969,1.000,0.027
7.063,19.467,566.949,37.465,-217.840,4,,211.591,14.277,0.000,0.025
7.476,24.152,561.340,35.921,-224.411,4,,220.414,18.580,0.000,0.039
7.902,28.349,553.403,34.584,-232.784,4,,232.059,25.014,0.000,0.044
8.302,31.611,544.333,33.159,-240.580,4,,244.122,31.905,0.000,0.049
8.942,22.538,529.255,33.295,-250.764,4,,262.455,42.290,0.000,0.032
9.358,19.801,521.442,34.952,-255.202,4,,271.627,47.333,1.000,0.022
9.764,21.054,514.418,37.160,-258.787,4,,279.843,51.649,0.000,0.013
10.164,23.846,506.660,39.920,-262.450,4,,288.881,56.266,0.000,0.009
10.565,22.972,498.767,43.084,-265.972,4,,298.086,60.855,0.000,0.009
10.965,25.296,490.412,46.487,-269.498,4,,307.804,65.559,0.000,0.011
11.365,27.342,481.180,50.088,-273.145,4,,318.363,70.484,0.000,0.014
11.765,28.224,471.230,53.472,-276.760,2,,329.454,75.322,0.000,0.006
12.165,24.200,461.696,55.890,-280.014,4,,339.779,79.414,0.000,0.015
12.565,22.056,453.017,57.210,-282.726,3,,348.926,82.789,0.000,0.019
12.983,22.208,444.207,57.773,-285.121,2,,358.002,85.878,0.000,0.023
13.393,22.710,435.366,57.372,-287.278,0,,367.078,88.736,0.000,0.032
13.793,25.875,425.943,56.411,-289.101,4,,376.697,91.296,0.000,0.040
14.193,29.311,414.929,55.822,-290.218,4,,387.749,93.232,0.000,0.049
14.593,31.649,402.649,55.009,-290.210,4,,400.016,94.047,0.000,0.061
14.996,31.908,390.050,54.295,-288.546,4,,412.688,93.068,0.000,0.062
15.398,31.929,377.782,53.623,-285.084,4,,425.360,90.027,0.000,0.053
15.798,30.851,366.168,52.415,-280.089,4,,437.973,84.989,0.660,0.038
16.198,25.096,356.937,51.376,-275.002,4,,448.527,79.443,0.000,0.021
16.599,28.694,347.830,50.820,-269.218,4,,459.324,73.014,0.000,0.006
16.999,31.431,337.776,50.781,-262.484,4,,471.435,65.472,0.000,-0.005
17.399,31.815,327.239,51.369,-255.461,4,,484.132,57.608,0.000,-0.013
17.799,31.662,316.537,52.485,-248.689,0,,495.111,50.096,0.000,-0.029
18.200,31.341,305.821,52.519,-242.030,0,,512.405,42.940,0.000,0.013
18.602,31.341,294.679,50.871,-235.105,0,,525.693,35.922,0.000,0.053
19.002,31.189,284.165,47.714,-228.578,0,,538.015,29.901,0.000,0.086
19.402,28.684,274.008,46.843,-223.168,4,,549.400,25.545,0.000,0.085
19.802,31.229,263.804,47.254,-216.813,4,,561.392,20.760,0.000,0.029
20.204,31.810,253.823,47.431,-209.029,4,,574.036,14.991,0.000,-0.008
20.604,31.892,243.860,47.303,-201.071,4,,586.758,9.445,0.000,-0.023
21.005,31.691,233.581,46.720,-193.524,4,,599.507,4.683,0.000,-0.026
21.405,31.655,222.904,46.026,-186.603,4,,612.241,0.816,0.000,-0.027
21.805,31.658,211.824,45.334,-180.354,4,,624.963,0.940,0.000,-0.028
22.205,31.733,200.378,44.532,-174.835,4,,637.674,0.751,0.000,-0.027
22.605,31.842,188.606,43.614,-170.064,4,,650.379,13.384,0.000,-0.024
23.006,31.685,176.602,42.198,-165.997,4,,663.098,26.036,0.000,-0.021
23.406,31.727,164.446,40.610,-162.583,4,,675.822,38.624,0.000,-0.016
23.806,31.937,152.093,39.723,-159.652,4,,688.558,51.267,0.000,-0.010
24.206,31.932,139.632,39.435,-157.063,4,,701.300,63.936,0.000,-0.005
