time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.568,82.251,-129.833,0.360,4,1.000,1,0.529,1.000,0.000,0.000
0.040,522.555,82.250,-129.839,0.718,4,1.000,1,0.528,1.000,0.000,0.000
0.060,522.535,82.248,-129.848,1.074,4,1.000,1,0.527,1.000,0.000,0.000
0.080,522.508,82.245,-129.860,1.428,4,1.000,1,0.525,1.000,0.000,-0.001
0.100,522.475,82.242,-129.875,1.780,4,1.000,1,0.523,1.000,0.000,-0.001
0.120,522.436,82.238,-129.893,2.130,4,1.000,1,0.522,1.000,0.000,-0.001
0.140,522.390,82.235,-129.913,2.479,4,1.000,1,0.520,1.000,0.000,-0.002
0.160,522.338,82.231,-129.936,2.826,4,0.999,1,0.519,1.000,0.000,-0.002
0.180,522.280,82.228,-129.962,3.171,4,0.999,1,0.518,1.000,0.000,-0.002
0.200,522.215,82.224,-129.991,3.514,4,0.999,1,0.517,1.000,0.000,-0.003
0.220,522.144,82.221,-130.022,3.855,4,0.998,1,0.516,1.000,0.000,-0.003
0.240,522.100,82.265,-130.079,3.926,4,0.991,1,0.563,1.000,0.000,-0.003
0.260,522.026,82.272,-130.121,4.263,4,0.988,1,0.593,1.000,0.000,-0.019
0.280,521.945,82.276,-130.164,4.596,4,0.984,1,0.607,1.000,0.000,-0.023
0.300,521.857,82.278,-130.209,4.927,4,0.980,1,0.610,1.000,0.000,-0.026
0.320,521.762,82.277,-130.255,5.255,4,0.977,1,0.610,1.000,0.000,-0.028
0.340,521.661,82.274,-130.302,5.581,4,0.974,1,0.607,1.000,0.000,-0.029
0.360,521.553,82.270,-130.351,5.903,4,0.972,1,0.603,0.993,0.000,-0.030
0.380,521.441,82.264,-130.402,6.150,4,0.969,1,0.597,0.768,0.000,-0.030
0.400,521.325,82.258,-130.453,6.340,4,0.968,1,0.590,0.595,0.000,-0.029
0.420,521.206,82.250,-130.505,6.486,4,0.966,1,0.582,0.462,0.000,-0.028
0.440,521.085,82.243,-130.558,6.599,4,0.965,1,0.574,0.360,0.000,-0.027
0.460,520.963,82.235,-130.611,6.686,4,0.963,1,0.565,0.281,0.000,-0.025
0.480,520.839,82.227,-130.665,6.753,4,0.962,1,0.557,0.220,0.000,-0.023
0.500,520.714,82.220,-130.719,6.805,4,0.961,1,0.549,0.173,0.000,-0.021
0.520,520.589,82.213,-130.774,6.845,4,0.961,1,0.541,0.136,0.000,-0.018
0.540,520.463,82.207,-130.828,6.876,4,0.960,1,0.533,0.108,0.000,-0.016
0.560,520.337,82.201,-130.884,6.900,4,0.959,1,0.526,0.087,0.000,-0.014
0.580,520.210,82.196,-130.940,6.919,4,0.959,1,0.520,0.070,0.000,-0.011
0.600,520.083,82.191,-130.996,6.933,4,0.958,1,0.515,0.057,0.000,-0.009
0.620,519.957,82.187,-131.052,6.882,4,0.958,1,0.511,0.047,0.000,-0.006
0.640,519.831,82.184,-131.108,6.905,4,0.958,1,0.509,0.083,0.000,-0.004
0.660,519.705,82.182,-131.164,6.922,4,0.958,2,0.508,0.067,0.000,0.000
0.680,519.579,82.180,-131.221,6.936,4,0.958,2,0.508,0.055,0.000,0.002
0.700,519.453,82.179,-131.278,6.884,4,0.958,2,0.508,0.045,0.000,0.004
0.720,519.327,82.178,-131.335,6.906,4,0.958,2,0.509,0.081,0.000,0.006
0.740,519.201,82.177,-131.392,6.923,4,0.958,2,0.509,0.066,0.000,0.009
0.760,519.075,82.177,-131.450,6.936,4,0.958,2,0.509,0.054,0.000,0.011
0.780,518.949,82.178,-131.507,6.884,4,0.958,3,0.510,0.045,0.000,0.017
0.800,518.823,82.178,-131.564,6.906,4,0.958,3,0.511,0.081,0.000,0.019
0.820,518.697,82.179,-131.622,6.923,4,0.959,3,0.511,0.066,0.000,0.020
0.840,518.571,82.180,-131.679,6.936,4,0.959,3,0.512,0.054,0.000,0.022
0.860,518.446,82.181,-131.736,6.884,4,0.959,3,0.513,0.045,0.000,0.023
