time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.570,82.402,-129.832,0.290,3,1.000,1,0.680,1.000,0.000,0.000
0.040,522.560,82.402,-129.838,0.578,3,1.000,1,0.681,1.000,0.000,0.000
0.060,522.545,82.402,-129.847,0.864,3,1.000,1,0.681,1.000,0.000,-0.001
0.080,522.524,82.402,-129.858,1.148,3,1.000,1,0.682,1.000,0.000,-0.001
0.100,522.499,82.401,-129.871,1.431,3,1.000,1,0.682,1.000,0.000,-0.002
0.120,522.469,82.400,-129.887,1.711,3,0.999,1,0.683,1.000,0.000,-0.002
0.140,522.433,82.399,-129.906,1.990,3,0.999,1,0.683,1.000,0.000,-0.003
0.160,522.392,82.397,-129.926,2.267,3,0.999,1,0.683,1.000,0.000,-0.003
0.180,522.346,82.395,-129.949,2.543,3,0.998,1,0.683,1.000,0.000,-0.004
0.200,522.295,82.393,-129.974,2.817,3,0.997,1,0.683,1.000,0.000,-0.005
0.220,522.239,82.390,-130.002,3.090,3,0.997,1,0.683,1.000,0.000,-0.005
0.240,522.178,82.387,-130.031,3.361,3,0.996,1,0.682,1.000,0.000,-0.006
0.260,522.112,82.384,-130.063,3.631,3,0.995,1,0.681,1.000,0.000,-0.006
0.280,522.040,82.381,-130.097,3.900,3,0.994,1,0.692,1.000,0.000,-0.007
0.300,521.964,82.377,-130.132,4.167,3,0.993,1,0.702,1.000,0.000,-0.007
0.320,521.883,82.374,-130.170,4.433,4,0.992,1,0.699,1.000,0.000,-0.007
0.340,521.798,82.370,-130.209,4.697,4,0.991,1,0.696,1.000,0.000,-0.007
0.360,521.708,82.367,-130.251,4.960,4,0.991,1,0.693,1.000,0.000,-0.007
0.380,521.612,82.365,-130.294,5.222,4,0.990,1,0.690,1.000,0.000,-0.007
0.400,521.513,82.362,-130.340,5.481,4,0.989,1,0.688,1.000,0.000,-0.006
0.420,521.408,82.360,-130.387,5.739,4,0.989,1,0.685,1.000,0.000,-0.006
0.440,521.300,82.357,-130.436,5.965,4,0.988,1,0.683,0.883,0.000,-0.005
0.460,521.188,82.355,-130.486,6.150,4,0.988,1,0.680,0.724,0.000,-0.004
0.480,521.073,82.353,-130.537,6.300,4,0.987,1,0.678,0.595,0.000,-0.004
0.500,520.956,82.351,-130.589,6.424,4,0.987,1,0.675,0.490,0.000,-0.003
0.520,520.837,82.349,-130.643,6.525,4,0.986,1,0.673,0.403,0.000,-0.002
0.540,520.717,82.347,-130.697,6.607,4,0.986,1,0.671,0.333,0.000,-0.001
0.560,520.596,82.345,-130.752,6.675,4,0.985,1,0.668,0.275,0.000,0.000
0.580,520.474,82.343,-130.808,6.731,4,0.984,1,0.666,0.227,0.000,0.001
0.600,520.351,82.341,-130.865,6.776,4,0.983,1,0.664,0.189,0.000,0.002
0.620,520.228,82.340,-130.922,6.813,4,0.982,1,0.662,0.157,0.000,0.003
0.640,520.104,82.338,-130.980,6.843,4,0.980,1,0.660,0.131,0.000,0.004
0.660,519.980,82.336,-131.038,6.868,4,0.979,1,0.659,0.110,0.000,0.005
0.680,519.856,82.335,-131.097,6.888,4,0.977,1,0.660,0.093,0.000,0.006
0.700,519.731,82.334,-131.155,6.904,4,0.976,1,0.661,0.079,0.000,0.006
0.720,519.606,82.333,-131.215,6.917,4,0.974,2,0.663,0.067,0.000,0.007
0.740,519.481,82.333,-131.274,6.928,4,0.973,2,0.664,0.058,0.000,0.008
0.760,519.356,82.332,-131.333,6.937,4,0.971,2,0.666,0.050,0.000,0.009
0.780,519.231,82.332,-131.392,6.882,4,0.970,2,0.667,0.044,0.000,0.010
0.800,519.106,82.332,-131.451,6.898,4,0.969,2,0.668,0.083,0.000,0.011
0.820,518.981,82.332,-131.510,6.912,4,0.967,3,0.668,0.071,0.000,0.017
0.840,518.856,82.332,-131.570,6.924,4,0.966,3,0.669,0.061,0.000,0.018
0.860,518.730,82.332,-131.629,6.933,4,0.966,3,0.670,0.053,0.000,0.020
0.880,518.605,82.333,-131.687,6.879,4,0.965,3,0.671,0.047,0.000,0.021
0.900,518.480,82.333,-131.746,6.896,4,0.964,3,0.671,0.085,0.000,0.023
0.920,518.355,82.332,-131.805,6.910,4,0.964,3,0.672,0.073,0.000,0.024
0.940,518.229,82.332,-131.864,6.922,4,0.963,3,0.672,0.063,0.000,0.026
0.960,518.103,82.332,-131.922,6.932,4,0.963,3,0.673,0.054,0.000,0.028
0.980,517.978,82.332,-131.980,6.878,4,0.963,4,0.673,0.048,0.000,0.031
1.000,517.853,82.331,-132.038,6.895,4,0.963,4,0.674,0.086,0.000,0.033
1.020,517.727,82.330,-132.096,6.910,4,0.963,4,0.675,0.073,0.000,0.034
1.040,517.601,82.329,-132.155,6.922,4,0.963,4,0.675,0.063,0.000,0.036
